time,lat,lon,acc,light,temp,sound
"Jun 25 2009 15:04:12",42.36565,-71.10368,0.94,75.00,28.60,0.00
"Jun 25 2009 15:04:13",42.365665,-71.10368,0.94,75.00,27.21,0.00
"Jun 25 2009 15:04:14",42.365616,-71.10371,0.78,76.00,28.60,0.00
"Jun 25 2009 15:04:15",42.365593,-71.103714,0.70,76.00,28.60,5.00
"Jun 25 2009 15:04:16",42.365585,-71.10372,0.94,76.00,27.21,0.00
"Jun 25 2009 15:04:18",42.365623,-71.10375,1.30,76.00,27.21,0.00
"Jun 25 2009 15:04:19",42.365635,-71.10376,1.50,76.00,27.21,0.00
"Jun 25 2009 15:04:20",42.36568,-71.10375,0.66,76.00,27.21,0.00
"Jun 25 2009 15:04:21",42.36568,-71.103775,0.58,76.00,27.21,0.00
"Jun 25 2009 15:04:22",42.365643,-71.10381,0.98,76.00,27.21,0.00
"Jun 25 2009 15:04:23",42.3656,-71.10384,1.14,75.00,27.21,0.00
"Jun 25 2009 15:04:24",42.36561,-71.10385,1.26,75.00,27.21,0.00
"Jun 25 2009 15:04:25",42.36555,-71.103874,1.58,75.00,27.21,0.00
"Jun 25 2009 15:04:26",42.36553,-71.10388,1.06,75.00,27.21,0.00
"Jun 25 2009 15:04:27",42.36553,-71.10388,0.90,75.00,27.21,0.00
"Jun 25 2009 15:04:28",42.36552,-71.10388,0.50,75.00,27.21,30.00
"Jun 25 2009 15:04:29",42.3655,-71.10389,0.94,75.00,27.21,0.00
"Jun 25 2009 15:04:30",42.365486,-71.10389,0.90,75.00,28.60,23.00
"Jun 25 2009 15:04:31",42.36548,-71.10389,1.62,75.00,27.21,0.00
"Jun 25 2009 15:04:32",42.365414,-71.103966,1.14,75.00,27.21,0.00
"Jun 25 2009 15:04:34",42.365463,-71.10395,0.94,75.00,27.21,0.00
"Jun 25 2009 15:04:35",42.365444,-71.10395,0.66,75.00,27.21,0.00
"Jun 25 2009 15:04:36",42.36543,-71.103935,0.82,75.00,27.21,0.00
"Jun 25 2009 15:04:37",42.365414,-71.103935,1.26,75.00,27.21,0.00
"Jun 25 2009 15:04:38",42.365414,-71.103935,1.46,75.00,27.21,0.00
"Jun 25 2009 15:04:39",42.365414,-71.103935,1.34,75.00,27.21,15.00
"Jun 25 2009 15:04:40",42.365414,-71.103935,0.94,75.00,27.21,0.00
"Jun 25 2009 15:04:41",42.365414,-71.103935,0.74,75.00,27.21,0.00
"Jun 25 2009 15:04:42",42.365414,-71.103935,0.58,75.00,27.21,0.00
"Jun 25 2009 15:04:43",42.365414,-71.103935,1.06,75.00,27.21,0.00
"Jun 25 2009 15:04:44",42.365437,-71.103905,0.94,75.00,27.21,0.00
"Jun 25 2009 15:04:45",42.365486,-71.10388,1.46,75.00,27.21,0.00
"Jun 25 2009 15:04:46",42.36548,-71.103874,0.86,75.00,27.21,0.00
"Jun 25 2009 15:04:48",42.365917,-71.10383,0.58,76.00,27.21,0.00
"Jun 25 2009 15:04:49",42.36591,-71.103806,0.70,76.00,27.21,0.00
"Jun 25 2009 15:04:50",42.36591,-71.1038,1.30,76.00,27.21,3.00
"Jun 25 2009 15:04:51",42.365894,-71.103806,1.30,76.00,27.21,0.00
"Jun 25 2009 15:04:52",42.365868,-71.103806,1.78,76.00,27.21,0.00
"Jun 25 2009 15:04:53",42.36588,-71.103806,1.14,76.00,27.21,1.00
"Jun 25 2009 15:04:54",42.365902,-71.1038,0.66,75.00,27.21,0.00
"Jun 25 2009 15:04:55",42.36591,-71.10379,0.42,76.00,27.21,0.00
"Jun 25 2009 15:04:56",42.365932,-71.10375,0.74,76.00,27.21,0.00
"Jun 25 2009 15:04:57",42.365944,-71.10373,0.82,76.00,27.21,0.00
"Jun 25 2009 15:04:58",42.36596,-71.103714,1.26,76.00,27.21,0.00
"Jun 25 2009 15:04:59",42.36596,-71.103714,1.10,76.00,27.21,0.00
"Jun 25 2009 15:05:00",42.365944,-71.103714,0.74,75.00,27.21,0.00
"Jun 25 2009 15:05:01",42.365925,-71.10373,0.66,75.00,27.21,0.00
"Jun 25 2009 15:05:03",42.36591,-71.10375,0.82,76.00,25.83,0.00
"Jun 25 2009 15:05:04",42.365917,-71.10375,1.02,75.00,27.21,0.00
"Jun 25 2009 15:05:05",42.365902,-71.10375,1.46,76.00,27.21,0.00
"Jun 25 2009 15:05:06",42.365925,-71.10374,1.18,75.00,27.21,0.00
"Jun 25 2009 15:05:07",42.365925,-71.10374,0.90,75.00,25.83,0.00
"Jun 25 2009 15:05:08",42.365925,-71.10375,0.50,75.00,25.83,0.00
"Jun 25 2009 15:05:09",42.365925,-71.10376,0.58,75.00,25.83,0.00
