time,latitude,longitude,acceleration,light,temperature,sound
0,42.78737,-71.10717,0.94,399.38,25.08,29
1,42.78737,-71.10717,0.94,321.83,25.08,25
2,42.78737,-71.10717,0.98,265.11,25.08,31
3,42.78737,-71.10717,0.94,237.04,25.08,26
4,,,0.98,116.72,25.08,27
5,42.78737,-71.107155,0.98,294.60,25.08,25
6,42.78737,-71.10714,0.98,266.96,25.08,6
7,42.78737,-71.107155,1.02,164.11,25.08,23
8,42.787354,-71.107155,0.86,177.74,25.08,6
9,,,0.94,146.46,25.08,26
10,42.78737,-71.107155,0.90,339.76,25.08,13
11,42.78737,-71.10717,0.90,253.93,25.08,32
12,42.78737,-71.107155,0.94,160.20,25.08,6
13,42.787388,-71.107155,0.86,114.72,25.08,22
14,42.78737,-71.107155,0.98,37.49,25.08,12
15,,,0.90,35.42,25.08,23
16,42.787388,-71.107155,0.98,33.35,24.76,19
17,42.787388,-71.10714,0.90,47.80,25.08,10
18,42.787388,-71.10714,0.94,45.74,25.08,44
19,42.787388,-71.10714,0.94,68.29,25.08,42
20,,,0.86,183.56,25.08,7
21,42.78737,-71.10711,1.02,90.61,24.76,13
22,42.78737,-71.10711,1.02,49.86,25.08,5
23,42.78737,-71.10711,1.02,41.62,25.08,11
24,42.787354,-71.10714,0.86,134.61,24.76,10
25,42.787354,-71.10714,0.86,208.56,24.76,5
26,42.787354,-71.10714,0.82,43.68,24.76,24
27,42.78734,-71.10714,0.70,10.47,24.76,11
28,42.78734,-71.10714,0.70,8.38,24.76,34
29,42.78734,-71.10714,0.98,18.82,24.76,8
30,,,1.25,41.62,24.76,5
31,42.787354,-71.107155,1.02,16.73,24.76,22
32,,,0.78,14.65,24.76,5
33,,,0.78,58.07,24.76,27
34,42.78737,-71.107185,1.13,90.61,24.76,28
35,42.78737,-71.1072,0.94,14.65,24.43,2
36,42.787388,-71.107216,0.82,29.21,24.43,5
37,42.787388,-71.10723,0.94,138.57,24.43,8
38,42.787388,-71.107254,0.82,33.35,24.43,8
39,42.787388,-71.107254,0.78,33.35,24.43,3
40,42.787388,-71.10727,0.98,53.97,24.43,9
41,,,1.13,16.73,24.43,4
42,42.78742,-71.10727,0.98,86.57,24.43,6
43,42.78742,-71.10727,0.78,244.56,24.43,3
44,42.78742,-71.10727,0.78,64.20,24.43,15
45,42.78742,-71.107285,0.78,2.10,24.11,10
46,42.78742,-71.107285,0.78,4.19,24.43,10
