time,lat,lon,acc,light,temp,sound
"Jun 26 2009 12:25:39",42.504616,-71.244736,1.02,75.00,24.44,0.00
"Jun 26 2009 12:25:40",42.504288,-71.24452,1.02,76.00,24.44,0.00
"Jun 26 2009 12:25:41",42.504086,-71.24452,0.98,75.00,24.44,0.00
"Jun 26 2009 12:25:42",42.504044,-71.244484,0.94,75.00,25.83,0.00
"Jun 26 2009 12:25:43",42.50411,-71.24444,1.18,76.00,24.44,6.00
"Jun 26 2009 12:25:44",42.504158,-71.24447,0.98,75.00,24.44,0.00
"Jun 26 2009 12:25:45",42.504135,-71.24446,0.90,76.00,24.44,0.00
"Jun 26 2009 12:25:46",42.504288,-71.24446,0.98,76.00,24.44,0.00
"Jun 26 2009 12:25:47",42.504185,-71.24439,0.82,75.00,25.83,0.00
"Jun 26 2009 12:25:48",42.50411,-71.24442,1.14,76.00,24.44,0.00
"Jun 26 2009 12:25:49",42.50398,-71.244385,1.30,76.00,25.83,47.00
"Jun 26 2009 12:25:50",42.503994,-71.24436,0.98,76.00,24.44,0.00
"Jun 26 2009 12:25:52",42.50407,-71.24435,0.90,76.00,24.44,0.00
"Jun 26 2009 12:25:53",42.50407,-71.24435,0.78,76.00,25.83,0.00
