time,lat,long,accel,light,temp,sound
"Jul 22 2009 10:40:28",42.769985,-71.103745,5.98,0.00,36.90,0.00
"Jul 22 2009 10:40:29",42.769985,-71.103745,5.87,3.00,36.90,0.00
"Jul 22 2009 10:40:30",42.769985,-71.103745,6.38,1.00,36.90,0.00
"Jul 22 2009 10:40:31",42.76981,-71.103584,6.26,4.00,36.90,0.00
"Jul 22 2009 10:40:32",42.769875,-71.10362,5.83,1.00,36.90,0.00
"Jul 22 2009 10:40:33",42.769875,-71.10349,6.46,8.00,36.90,0.00
"Jul 22 2009 10:40:34",42.769905,-71.103485,6.30,1.00,36.90,0.00
"Jul 22 2009 10:40:35",42.769913,-71.10347,5.98,13.00,36.90,0.00
"Jul 22 2009 10:40:36",42.76992,-71.10346,6.54,5.00,36.90,0.00
"Jul 22 2009 10:40:37",42.76992,-71.10348,5.87,7.00,36.90,0.00
"Jul 22 2009 10:40:38",42.76992,-71.10343,6.42,8.00,36.90,0.00
"Jul 22 2009 10:40:39",42.76992,-71.10343,5.98,2.00,36.90,0.00
"Jul 22 2009 10:40:40",42.76992,-71.1034,5.98,9.00,36.90,0.00
"Jul 22 2009 10:40:40",42.76992,-71.1034,6.14,0.00,36.90,0.00
"Jul 22 2009 10:40:43",42.769848,-71.10329,6.34,0.00,36.90,1.00
"Jul 22 2009 10:40:44",42.769833,-71.10328,6.06,4.00,36.90,0.00
"Jul 22 2009 10:40:45",42.769825,-71.10327,6.34,8.00,36.90,0.00
"Jul 22 2009 10:40:46",42.76981,-71.10326,6.18,0.00,36.90,0.00
"Jul 22 2009 10:40:47",42.7698,-71.10325,6.22,1.00,36.90,0.00
"Jul 22 2009 10:40:48",42.769855,-71.1033,6.46,4.00,36.90,0.00
"Jul 22 2009 10:40:49",42.769863,-71.10331,6.46,2.00,36.90,4.00
"Jul 22 2009 10:40:50",42.769863,-71.10331,5.87,1.00,36.90,0.00
"Jul 22 2009 10:40:51",42.769833,-71.10319,5.79,1.00,36.90,0.00
"Jul 22 2009 10:40:52",42.76981,-71.10315,6.06,3.00,36.90,0.00
"Jul 22 2009 10:40:53",42.7698,-71.10314,6.22,1.00,35.52,0.00
"Jul 22 2009 10:40:54",42.76979,-71.10313,6.34,2.00,35.52,0.00
"Jul 22 2009 10:40:56",42.769775,-71.10293,5.75,1.00,36.90,0.00
"Jul 22 2009 10:40:57",42.76979,-71.10294,6.26,3.00,36.90,0.00
"Jul 22 2009 10:40:58",42.7698,-71.102936,5.91,2.00,36.90,0.00
"Jul 22 2009 10:40:59",42.7698,-71.10293,5.79,1.00,35.52,0.00
"Jul 22 2009 10:41:00",42.7698,-71.10292,6.14,3.00,35.52,0.00
"Jul 22 2009 10:41:01",42.76981,-71.10291,6.14,0.00,35.52,0.00
"Jul 22 2009 10:41:02",42.769833,-71.102905,6.18,2.00,35.52,2.00
"Jul 22 2009 10:41:03",42.769833,-71.102875,5.98,5.00,35.52,0.00
"Jul 22 2009 10:41:04",42.769825,-71.10287,6.50,4.00,35.52,0.00
"Jul 22 2009 10:41:05",42.769825,-71.10283,6.10,2.00,35.52,0.00
"Jul 22 2009 10:41:06",42.769817,-71.10278,5.87,0.00,35.52,0.00
"Jul 22 2009 10:41:07",42.769817,-71.10276,6.54,6.00,35.52,0.00
"Jul 22 2009 10:41:08",42.769817,-71.102776,6.10,0.00,35.52,4.00
"Jul 22 2009 10:41:10",42.769817,-71.10284,6.02,0.00,35.52,0.00
"Jul 22 2009 10:41:11",42.76979,-71.10282,5.43,1.00,35.52,0.00
"Jul 22 2009 10:41:12",42.769775,-71.102806,6.38,5.00,35.52,4.00
"Jul 22 2009 10:41:13",42.76976,-71.10283,6.30,2.00,35.52,0.00
"Jul 22 2009 10:41:14",42.769733,-71.1028,6.62,2.00,35.52,0.00
"Jul 22 2009 10:41:15",42.76972,-71.10278,6.38,1.00,35.52,0.00
"Jul 22 2009 10:41:16",42.769726,-71.102806,5.83,1.00,35.52,0.00
"Jul 22 2009 10:41:17",42.769726,-71.10277,6.06,0.00,35.52,4.00
"Jul 22 2009 10:41:18",42.76971,-71.10277,5.91,10.00,35.52,0.00
"Jul 22 2009 10:41:19",42.769703,-71.10278,6.10,4.00,35.52,0.00
"Jul 22 2009 10:41:20",42.769703,-71.10279,6.06,0.00,35.52,0.00
"Jul 22 2009 10:41:21",42.769703,-71.1028,6.54,0.00,35.52,0.00
"Jul 22 2009 10:41:23",42.769695,-71.10281,5.87,4.00,35.52,0.00
"Jul 22 2009 10:41:24",42.769695,-71.10281,6.50,13.00,35.52,0.00
"Jul 22 2009 10:41:25",42.769695,-71.10281,5.83,70.00,35.52,0.00
"Jul 22 2009 10:41:26",42.769695,-71.10281,6.22,71.00,35.52,0.00
"Jul 22 2009 10:41:27",42.769695,-71.10281,6.26,71.00,35.52,0.00
"Jul 22 2009 10:41:28",42.769695,-71.10281,5.83,71.00,35.52,0.00
"Jul 22 2009 10:41:29",42.769695,-71.10281,6.30,72.00,35.52,0.00
"Jul 22 2009 10:41:30",42.769604,-71.10247,6.10,72.00,35.52,3.00
"Jul 22 2009 10:41:31",42.769432,-71.102295,5.79,72.00,35.52,0.00
"Jul 22 2009 10:41:32",42.769547,-71.10246,6.14,72.00,35.52,0.00
"Jul 22 2009 10:41:33",42.76951,-71.102425,6.50,73.00,35.52,0.00
"Jul 22 2009 10:41:34",42.76948,-71.1024,6.22,74.00,35.52,0.00
"Jul 22 2009 10:41:36",42.769566,-71.102486,6.42,73.00,35.52,0.00
"Jul 22 2009 10:41:37",42.76959,-71.10249,5.95,74.00,35.52,0.00
"Jul 22 2009 10:41:38",42.769596,-71.10247,6.38,74.00,35.52,0.00
"Jul 22 2009 10:41:39",42.76961,-71.10246,6.10,74.00,35.52,0.00
"Jul 22 2009 10:41:40",42.76962,-71.102486,6.18,74.00,35.52,0.00
"Jul 22 2009 10:41:41",42.76963,-71.1025,6.10,73.00,35.52,0.00
"Jul 22 2009 10:41:42",42.769638,-71.102516,6.30,74.00,35.52,0.00
"Jul 22 2009 10:41:43",42.769653,-71.102516,6.26,73.00,35.52,0.00
"Jul 22 2009 10:41:44",42.769653,-71.102516,6.18,72.00,35.52,0.00
"Jul 22 2009 10:41:45",42.76966,-71.1025,6.42,73.00,35.52,0.00
"Jul 22 2009 10:41:46",42.769676,-71.102516,6.14,73.00,35.52,0.00
"Jul 22 2009 10:41:47",42.769688,-71.102516,5.98,73.00,35.52,0.00
"Jul 22 2009 10:41:49",42.769703,-71.102516,6.30,73.00,35.52,0.00
"Jul 22 2009 10:41:50",42.76971,-71.102516,6.46,72.00,35.52,0.00
"Jul 22 2009 10:41:51",42.76971,-71.102516,6.30,72.00,35.52,0.00
"Jul 22 2009 10:41:52",42.76971,-71.102516,6.06,73.00,35.52,0.00
"Jul 22 2009 10:41:53",42.769703,-71.1025,5.91,73.00,35.52,0.00
"Jul 22 2009 10:41:54",42.769703,-71.10246,6.14,73.00,35.52,0.00
"Jul 22 2009 10:41:55",42.769703,-71.10245,6.06,72.00,34.13,0.00
"Jul 22 2009 10:41:56",42.769703,-71.10245,6.22,72.00,34.13,0.00
"Jul 22 2009 10:41:57",42.76971,-71.102455,6.06,71.00,34.13,0.00
"Jul 22 2009 10:41:58",42.769733,-71.102486,6.34,71.00,34.13,3.00
"Jul 22 2009 10:41:59",42.76974,-71.10247,6.30,71.00,35.52,100.00
"Jul 22 2009 10:42:00",42.76976,-71.10245,6.46,73.00,34.13,0.00
"Jul 22 2009 10:42:02",42.769775,-71.102425,6.46,73.00,34.13,2.00
"Jul 22 2009 10:42:03",42.769783,-71.10243,5.67,72.00,34.13,0.00
"Jul 22 2009 10:42:04",42.769783,-71.102425,5.39,73.00,35.52,21.00
"Jul 22 2009 10:42:05",42.769783,-71.10242,5.87,73.00,35.52,0.00
"Jul 22 2009 10:42:06",42.769775,-71.1024,6.34,73.00,35.52,0.00
"Jul 22 2009 10:42:07",42.769775,-71.10239,6.30,73.00,35.52,0.00
"Jul 22 2009 10:42:08",42.769768,-71.10237,6.22,73.00,35.52,0.00
"Jul 22 2009 10:42:09",42.76976,-71.10234,6.42,73.00,35.52,0.00
"Jul 22 2009 10:42:10",42.769753,-71.102325,6.18,73.00,35.52,0.00
"Jul 22 2009 10:42:11",42.76974,-71.10232,6.10,73.00,35.52,0.00
"Jul 22 2009 10:42:12",42.769733,-71.102295,5.98,72.00,34.13,0.00
"Jul 22 2009 10:42:13",42.769726,-71.10228,6.10,74.00,35.52,11.00
"Jul 22 2009 10:42:14",42.769726,-71.102264,6.10,74.00,35.52,0.00
"Jul 22 2009 10:42:16",42.76972,-71.10223,6.10,73.00,35.52,0.00
"Jul 22 2009 10:42:17",42.76972,-71.10221,8.30,73.00,35.52,0.00
"Jul 22 2009 10:42:18",42.76972,-71.1022,7.62,72.00,35.52,0.00
"Jul 22 2009 10:42:19",42.769703,-71.10218,6.10,73.00,34.13,0.00
"Jul 22 2009 10:42:20",42.76971,-71.10219,6.38,73.00,34.13,0.00
"Jul 22 2009 10:42:21",42.76972,-71.10218,5.83,73.00,34.13,0.00
"Jul 22 2009 10:42:22",42.76971,-71.102165,6.18,73.00,34.13,0.00
"Jul 22 2009 10:42:23",42.769695,-71.10215,5.91,73.00,35.52,6.00
"Jul 22 2009 10:42:24",42.769676,-71.102104,6.82,73.00,35.52,0.00
"Jul 22 2009 10:42:25",42.76967,-71.10206,6.22,73.00,35.52,0.00
"Jul 22 2009 10:42:26",42.769653,-71.10203,5.95,71.00,35.52,85.00
"Jul 22 2009 10:42:27",42.769646,-71.102005,6.10,71.00,35.52,0.00
"Jul 22 2009 10:42:29",42.76966,-71.101974,5.98,73.00,34.13,0.00
"Jul 22 2009 10:42:30",42.76966,-71.10196,5.95,73.00,35.52,8.00
"Jul 22 2009 10:42:31",42.76967,-71.10196,5.87,73.00,35.52,0.00
"Jul 22 2009 10:42:32",42.76967,-71.10194,6.26,73.00,35.52,0.00
"Jul 22 2009 10:42:33",42.769676,-71.10192,6.62,73.00,35.52,2.00
"Jul 22 2009 10:42:34",42.769676,-71.10191,6.14,73.00,34.13,0.00
"Jul 22 2009 10:42:35",42.769688,-71.1019,6.62,73.00,34.13,0.00
"Jul 22 2009 10:42:36",42.769676,-71.10189,6.78,73.00,34.13,0.00
"Jul 22 2009 10:42:37",42.769676,-71.101875,5.83,74.00,34.13,0.00
"Jul 22 2009 10:42:38",42.769688,-71.10188,5.95,73.00,34.13,14.00
"Jul 22 2009 10:42:39",42.769688,-71.10188,5.98,73.00,34.13,0.00
"Jul 22 2009 10:42:40",42.769688,-71.101875,6.06,73.00,34.13,0.00
"Jul 22 2009 10:42:42",42.769676,-71.1019,6.30,73.00,34.13,0.00
"Jul 22 2009 10:42:43",42.769676,-71.10192,6.62,73.00,34.13,0.00
"Jul 22 2009 10:42:44",42.76967,-71.10192,5.83,73.00,34.13,0.00
"Jul 22 2009 10:42:45",42.76967,-71.101906,5.79,73.00,34.13,5.00
"Jul 22 2009 10:42:46",42.76966,-71.101875,6.34,73.00,34.13,0.00
"Jul 22 2009 10:42:47",42.76966,-71.10189,6.26,73.00,34.13,0.00
"Jul 22 2009 10:42:48",42.76966,-71.10188,5.91,73.00,34.13,0.00
"Jul 22 2009 10:42:49",42.769653,-71.10186,5.87,73.00,34.13,0.00
"Jul 22 2009 10:42:50",42.769638,-71.10186,6.66,73.00,34.13,0.00
"Jul 22 2009 10:42:51",42.76963,-71.10185,6.50,73.00,34.13,0.00
"Jul 22 2009 10:42:52",42.76962,-71.101845,6.02,73.00,34.13,0.00
"Jul 22 2009 10:42:53",42.76961,-71.10184,6.06,73.00,34.13,0.00
"Jul 22 2009 10:42:55",42.769604,-71.10183,5.87,72.00,34.13,0.00
"Jul 22 2009 10:42:56",42.76959,-71.10183,6.06,73.00,34.13,0.00
"Jul 22 2009 10:42:57",42.76959,-71.10184,6.06,73.00,34.13,0.00
"Jul 22 2009 10:42:58",42.769573,-71.10184,6.30,73.00,34.13,0.00
"Jul 22 2009 10:42:59",42.769566,-71.10183,6.02,73.00,34.13,0.00
"Jul 22 2009 10:43:00",42.769566,-71.101845,5.87,73.00,34.13,9.00
"Jul 22 2009 10:43:01",42.769547,-71.10183,6.22,73.00,34.13,0.00
"Jul 22 2009 10:43:02",42.76953,-71.10181,6.10,73.00,34.13,0.00
"Jul 22 2009 10:43:03",42.76953,-71.10181,6.26,73.00,34.13,0.00
"Jul 22 2009 10:43:04",42.769524,-71.10181,6.26,73.00,34.13,0.00
"Jul 22 2009 10:43:05",42.769516,-71.10181,6.14,73.00,34.13,0.00
"Jul 22 2009 10:43:06",42.769497,-71.1018,6.18,73.00,34.13,0.00
"Jul 22 2009 10:43:07",42.76949,-71.1018,6.46,73.00,34.13,0.00
"Jul 22 2009 10:43:09",42.769444,-71.10171,6.10,73.00,34.13,0.00
"Jul 22 2009 10:43:10",42.769432,-71.10174,6.38,73.00,34.13,0.00
"Jul 22 2009 10:43:11",42.769417,-71.101715,6.46,73.00,34.13,37.00
"Jul 22 2009 10:43:12",42.769394,-71.10167,5.95,72.00,34.13,0.00
"Jul 22 2009 10:43:13",42.769367,-71.11654,5.98,71.00,34.13,0.00
"Jul 22 2009 10:43:14",42.76936,-71.11646,5.91,73.00,34.13,0.00
"Jul 22 2009 10:43:15",42.769337,-71.11616,5.98,73.00,34.13,0.00
"Jul 22 2009 10:43:16",42.76932,-71.116035,6.06,73.00,34.13,0.00
"Jul 22 2009 10:43:17",42.76931,-71.11605,5.91,73.00,34.13,5.00
"Jul 22 2009 10:43:18",42.769302,-71.11616,5.91,73.00,34.13,0.00
"Jul 22 2009 10:43:19",42.769302,-71.11617,5.98,73.00,34.13,0.00
"Jul 22 2009 10:43:19",42.769302,-71.11617,6.70,73.00,34.13,0.00
"Jul 22 2009 10:43:22",42.769337,-71.1017,6.14,74.00,34.13,0.00
"Jul 22 2009 10:43:23",42.769337,-71.10172,6.02,74.00,34.13,0.00
"Jul 22 2009 10:43:24",42.769344,-71.10175,5.87,73.00,34.13,1.00
"Jul 22 2009 10:43:25",42.769337,-71.10176,6.02,73.00,34.13,0.00
"Jul 22 2009 10:43:26",42.769337,-71.101776,6.34,73.00,34.13,0.00
"Jul 22 2009 10:43:27",42.769337,-71.10181,6.50,73.00,34.13,0.00
"Jul 22 2009 10:43:28",42.769344,-71.10186,6.42,73.00,34.13,0.00
"Jul 22 2009 10:43:29",42.769367,-71.101974,5.98,73.00,34.13,0.00
"Jul 22 2009 10:43:30",42.769352,-71.10197,5.98,73.00,34.13,0.00
"Jul 22 2009 10:43:31",42.769352,-71.10198,5.91,73.00,34.13,0.00
"Jul 22 2009 10:43:32",42.769352,-71.10202,6.46,73.00,34.13,0.00
"Jul 22 2009 10:43:33",42.769352,-71.10206,6.26,73.00,34.13,0.00
"Jul 22 2009 10:43:35",42.769302,-71.10206,6.42,73.00,34.13,0.00
"Jul 22 2009 10:43:36",42.769245,-71.101974,6.06,73.00,34.13,0.00
"Jul 22 2009 10:43:37",42.769222,-71.10196,5.79,73.00,34.13,0.00
"Jul 22 2009 10:43:38",42.769238,-71.10197,5.83,74.00,34.13,0.00
"Jul 22 2009 10:43:39",42.769264,-71.102005,6.38,74.00,34.13,3.00
"Jul 22 2009 10:43:40",42.769264,-71.10198,5.79,73.00,34.13,0.00
"Jul 22 2009 10:43:41",42.769253,-71.102,5.98,74.00,34.13,0.00
"Jul 22 2009 10:43:42",42.76927,-71.102,6.58,73.00,34.13,0.00
"Jul 22 2009 10:43:43",42.769287,-71.10201,6.02,73.00,34.13,0.00
"Jul 22 2009 10:43:44",42.769295,-71.10202,6.06,73.00,34.13,0.00
"Jul 22 2009 10:43:45",42.76931,-71.10203,6.18,74.00,34.13,1.00
"Jul 22 2009 10:43:46",42.76931,-71.10202,6.18,73.00,34.13,0.00
"Jul 22 2009 10:43:48",42.76932,-71.10201,6.02,74.00,34.13,0.00
"Jul 22 2009 10:43:49",42.76932,-71.10201,6.02,73.00,34.13,0.00
"Jul 22 2009 10:43:50",42.76933,-71.102005,6.02,73.00,34.13,0.00
"Jul 22 2009 10:43:51",42.769337,-71.102,5.95,74.00,34.13,0.00
"Jul 22 2009 10:43:52",42.769352,-71.102005,6.38,74.00,34.13,0.00
"Jul 22 2009 10:43:53",42.769367,-71.102005,5.95,73.00,34.13,0.00
"Jul 22 2009 10:43:54",42.769375,-71.102005,6.34,73.00,34.13,0.00
