time,latitude,longitude,acceleration,light,temperature,sound
0,42.78731,-71.10705,0.90,171.91,25.08,7
1,42.78731,-71.10705,0.78,33.35,25.08,5
2,42.78734,-71.10703,0.82,16.73,25.08,16
3,42.78734,-71.10703,0.90,16.73,25.08,7
4,42.78734,-71.10703,0.86,110.72,25.08,11
5,42.78734,-71.10702,0.74,27.13,25.08,19
6,42.78734,-71.10702,1.02,14.65,24.76,7
7,42.787354,-71.107,0.98,6.29,25.08,5
8,42.787354,-71.107,0.98,86.57,24.76,4
9,42.78734,-71.107,1.17,53.97,24.76,3
10,42.78734,-71.107,0.86,53.97,25.08,5
11,42.78731,-71.10702,0.94,235.15,24.76,1
12,42.78731,-71.10703,1.05,20.90,25.08,12
13,42.78731,-71.10703,1.02,20.90,24.76,15
14,42.78731,-71.10703,0.86,14.65,24.76,25
15,42.78731,-71.10703,0.90,16.73,24.76,44
16,42.78734,-71.10703,0.90,14.65,24.76,45
17,42.78734,-71.10703,0.82,41.62,24.76,45
18,42.78731,-71.10703,0.86,84.55,24.76,46
19,42.78731,-71.10703,0.86,80.49,25.08,47
20,42.787296,-71.10703,0.82,70.33,25.08,46
21,42.78731,-71.10703,0.86,76.43,25.08,46
22,42.78731,-71.10703,0.82,80.49,25.08,47
23,42.78734,-71.10705,0.78,88.59,25.40,46
24,42.78731,-71.10702,1.05,70.33,25.72,43
25,42.78728,-71.107,0.82,126.68,25.40,35
26,42.78728,-71.107,0.94,29.21,25.40,16
27,,,0.78,43.68,25.40,7
28,,,0.86,37.49,25.40,5
29,42.78728,-71.10698,0.90,39.56,25.40,21
30,42.787296,-71.106964,0.90,37.49,25.40,4
31,42.78731,-71.10698,0.94,74.40,25.40,1
32,,,0.90,49.86,25.40,4
33,,,0.86,56.02,25.40,4
34,42.78734,-71.10698,0.82,60.11,25.40,6
35,42.787354,-71.106964,1.13,88.59,25.40,4
36,42.78734,-71.10695,0.98,88.59,25.40,2
37,42.78731,-71.10695,0.98,18.82,25.40,3
38,42.78734,-71.10695,0.90,10.47,25.40,4
39,42.78734,-71.10695,0.86,29.21,25.72,12
40,42.78734,-71.10695,0.98,49.86,25.72,4
