time,latitude,longitude,acceleration,light,temperature,sound
0,42.78737,-71.10706,0.94,142.52,27.33,0
1,,,0.90,110.72,27.33,0
2,42.78737,-71.10709,0.90,94.65,27.33,2
3,42.78737,-71.10709,0.94,88.59,27.33,5
4,42.78734,-71.10711,0.94,150.40,27.33,0
5,42.78731,-71.10714,0.94,197.06,27.33,3
6,42.78734,-71.10714,0.94,214.29,27.33,0
7,42.78734,-71.10714,0.94,208.56,27.33,8
8,42.78734,-71.10714,0.94,214.29,27.33,0
9,42.78734,-71.10714,0.94,216.19,27.33,2
10,42.78734,-71.10714,0.94,218.10,27.33,3
11,42.78734,-71.10711,0.94,214.29,27.33,2
12,42.78734,-71.10711,0.94,214.29,27.33,0
13,42.78734,-71.10711,0.94,214.29,27.33,2
14,42.78734,-71.10711,0.94,216.19,27.33,2
15,42.78734,-71.10714,0.94,218.10,27.33,0
16,42.78731,-71.10714,0.94,218.10,27.33,0
17,42.78731,-71.107155,0.94,218.10,27.33,1
18,42.787296,-71.107155,0.94,220.00,27.33,6
19,42.78728,-71.10714,0.94,216.19,27.33,6
20,42.78728,-71.107155,0.94,216.19,27.33,3
21,42.787266,-71.10714,0.94,218.10,27.33,0
22,42.787266,-71.107155,0.94,218.10,27.33,6
23,42.787266,-71.107155,0.98,164.11,27.33,3
24,42.787266,-71.107155,0.90,76.43,27.33,5
25,42.787266,-71.10717,0.94,88.59,27.33,4
26,42.787266,-71.10717,0.94,74.40,27.33,7
27,42.787266,-71.10717,0.98,22.98,27.33,4
28,42.787266,-71.10717,0.94,18.82,27.33,5
29,42.787266,-71.10717,0.94,10.47,27.33,17
30,42.787266,-71.10717,0.94,10.47,27.33,8
31,42.787247,-71.10717,0.94,12.56,27.33,12
32,42.78723,-71.10717,0.90,33.35,27.33,2
33,42.78723,-71.107155,0.94,142.52,27.33,7
34,42.787247,-71.107155,0.94,225.69,27.33,8
35,42.787247,-71.107155,0.94,221.90,27.33,18
36,42.787247,-71.107155,0.94,223.80,27.33,5
37,42.787266,-71.10717,0.94,223.80,27.33,2
38,42.787266,-71.107155,0.94,221.90,27.33,3
39,42.787247,-71.107155,0.94,223.80,27.33,4
40,42.787247,-71.10714,0.94,225.69,27.33,9
41,42.787247,-71.10714,1.17,20.90,27.33,1
42,42.787266,-71.10714,1.02,2.10,27.33,3
43,42.787266,-71.10714,1.09,8.38,27.33,4
44,42.787266,-71.10714,1.05,8.38,27.33,5
45,42.78728,-71.10714,0.98,6.29,27.33,3
46,42.78728,-71.10714,1.13,6.29,27.33,1
47,42.78728,-71.10711,1.13,18.82,27.33,2
48,42.78728,-71.10711,0.90,16.73,27.33,3
49,42.787296,-71.10709,1.45,20.90,27.33,7
50,42.787296,-71.10709,1.45,12.56,27.33,3
51,42.78731,-71.10709,1.29,4.19,27.33,3
52,42.78731,-71.10708,1.33,14.65,27.33,3
53,42.78731,-71.10708,1.09,6.29,27.33,7
54,42.78734,-71.10708,1.56,2.10,27.01,5
55,42.78737,-71.10706,1.52,4.19,27.01,3
56,42.787388,-71.10708,1.41,4.19,27.01,1
57,42.787388,-71.10706,1.37,6.29,27.01,0
58,42.787403,-71.10706,1.09,14.65,27.01,6
59,42.787403,-71.10706,1.05,16.73,27.01,2
60,42.787403,-71.10708,1.45,4.19,26.69,10
61,42.78742,-71.10708,1.64,22.98,26.69,36
62,42.787434,-71.10709,0.86,138.57,26.69,0
63,42.787453,-71.10709,1.25,35.42,26.69,16
64,42.787468,-71.10709,1.02,41.62,26.69,0
65,42.787483,-71.10709,0.98,27.13,26.69,1
66,42.787483,-71.10711,1.17,16.73,26.69,2
67,42.7875,-71.10711,1.33,31.28,26.69,3
68,42.787518,-71.10709,1.02,35.42,26.69,4
69,42.787518,-71.10709,1.09,47.80,26.69,2
70,42.787533,-71.10708,1.41,56.02,26.69,11
71,42.787533,-71.10709,1.17,212.38,26.69,6
72,42.787548,-71.10708,1.02,421.62,26.37,2
73,42.787548,-71.10708,0.94,594.66,26.37,0
74,42.787548,-71.10706,1.25,1010.28,26.37,4
75,42.787548,-71.10708,0.98,625.87,26.04,0
76,42.787548,-71.10708,0.78,988.72,26.04,2
77,42.787548,-71.10708,0.98,1046.32,26.04,5
78,42.787563,-71.10706,0.98,1055.01,26.04,13
79,42.787563,-71.10705,1.02,1047.12,25.72,7
80,42.787563,-71.10705,1.41,989.64,25.72,15
81,42.787582,-71.107,1.56,1055.01,25.72,3
82,42.787598,-71.10698,1.21,1058.11,25.40,4
83,42.787613,-71.10698,0.90,1061.19,25.40,4
84,42.787613,-71.10698,1.02,1051.09,25.40,12
85,42.787632,-71.106964,0.82,1049.51,25.40,5
86,42.787647,-71.106964,1.13,922.00,25.08,23
87,42.787647,-71.106964,1.21,906.16,25.08,4
88,42.787663,-71.106964,1.17,965.16,24.76,5
89,42.787663,-71.106964,1.64,971.87,24.76,13
90,42.787685,-71.10695,1.76,835.22,24.76,29
91,42.787685,-71.106964,0.98,323.63,24.43,16
92,42.787685,-71.106964,0.78,244.56,24.43,3
93,,,0.86,102.70,24.43,10
94,42.787613,-71.10698,0.90,43.68,24.43,0
95,42.787598,-71.107,1.25,33.35,24.11,11
96,,,1.17,35.42,24.43,0
97,42.787582,-71.10702,0.98,29.21,24.43,0
98,42.787563,-71.10703,0.82,12.56,24.43,33
99,42.787548,-71.10706,0.98,45.74,24.11,16
100,42.787533,-71.10706,0.86,80.49,24.43,0
101,,,1.05,43.68,24.11,0
102,,,0.98,16.73,24.11,1
103,42.787518,-71.10708,0.78,10.47,24.11,3
104,42.7875,-71.10708,0.86,37.49,24.11,3
105,42.787483,-71.10709,0.86,37.49,24.11,6
106,42.7875,-71.10709,0.94,51.91,24.11,2
107,42.787468,-71.10709,0.94,53.97,24.11,0
108,42.787468,-71.10709,0.82,314.61,24.11,1
109,42.787453,-71.10709,1.17,49.86,24.11,0
110,42.787434,-71.10708,1.45,33.35,24.11,0
111,42.78742,-71.10706,2.70,16.73,24.11,4
112,42.78742,-71.10706,1.21,64.20,24.11,0
113,42.78742,-71.10706,1.17,22.98,24.11,3
114,42.787434,-71.10705,1.13,6.29,24.11,0
115,42.78742,-71.10705,1.02,10.47,24.11,0
116,42.787403,-71.10705,0.82,12.56,24.11,1
117,42.787403,-71.10703,0.98,4.19,24.11,3
118,42.787403,-71.10703,1.25,8.38,24.11,0
119,,,1.09,8.38,24.11,38
120,42.78737,-71.107,1.13,49.86,24.11,0
121,42.78737,-71.107,0.86,2.10,24.11,1
122,42.787354,-71.107,1.02,72.36,24.11,0
123,42.787354,-71.10702,0.82,134.61,24.11,0
124,42.787354,-71.10702,1.37,76.43,24.11,0
125,42.787354,-71.10702,1.21,25.06,24.11,26
126,42.787354,-71.10703,0.90,56.02,25.72,45
127,42.787354,-71.10703,1.17,41.62,29.27,47
128,,,0.94,102.70,29.59,46
129,,,1.21,27.13,30.88,48
130,,,1.05,72.36,29.91,33
131,,,0.82,31.28,29.59,12
132,,,0.86,10.47,29.59,5
133,,,1.02,14.65,29.27,3
134,,,1.09,14.65,29.59,3
135,42.78728,-71.10714,1.05,29.21,29.27,6
136,42.787388,-71.10709,0.86,33.35,29.27,5
137,42.787453,-71.10708,0.74,22.98,29.59,1
138,42.787533,-71.10709,1.09,22.98,29.27,1
139,,,0.94,22.98,29.27,8
140,42.787533,-71.10708,0.82,18.82,29.27,2
141,42.787483,-71.10705,0.78,22.98,29.27,2
142,,,0.86,6.29,29.27,2
143,42.787468,-71.10703,1.13,0.00,29.27,2
144,42.78742,-71.10706,0.90,0.00,29.27,2
145,42.787434,-71.10703,0.90,0.00,29.27,2
146,42.787403,-71.10702,0.98,0.00,29.27,5
147,42.787388,-71.10703,0.90,0.00,29.27,0
148,42.78737,-71.10705,0.86,80.49,28.95,2
149,42.787354,-71.10706,0.82,27.13,29.27,1
150,42.78734,-71.10705,0.94,0.00,28.95,3
151,,,0.98,0.00,28.95,1
152,42.787354,-71.10703,1.02,0.00,28.95,1
153,42.787354,-71.10705,0.98,144.49,28.95,2
154,42.787354,-71.10706,0.94,84.55,28.95,3
155,42.787388,-71.10708,1.45,6.29,28.95,1
156,42.787388,-71.10709,0.98,894.29,28.95,4
157,42.787403,-71.10709,0.86,1032.47,28.95,1
158,42.787388,-71.10708,0.90,1036.60,28.95,1
159,42.787388,-71.10706,1.21,112.72,28.62,4
160,42.787388,-71.10705,0.78,8.38,28.62,11
161,42.787388,-71.10706,0.90,0.00,28.62,2
162,42.78737,-71.10706,1.02,0.00,28.62,2
163,42.78737,-71.10705,0.90,2.10,28.62,2
164,42.787388,-71.10703,0.86,0.00,28.62,1
165,42.787403,-71.10703,0.82,0.00,28.62,3
166,42.78742,-71.10703,0.98,0.00,28.62,0
167,42.787403,-71.10703,0.94,84.55,28.62,0
168,42.787388,-71.10703,1.02,173.86,28.62,0
169,42.787388,-71.10706,0.98,173.86,28.62,0
170,42.787388,-71.10708,0.98,294.60,28.62,7
171,42.787388,-71.10708,0.98,266.96,28.30,7
172,,,0.90,156.29,28.30,10
173,42.78737,-71.10709,0.90,112.72,28.30,3
174,42.787388,-71.10709,0.94,122.70,28.30,4
175,42.787388,-71.10709,0.90,156.29,28.30,3
176,42.78737,-71.10711,0.98,53.97,28.30,4
177,42.78737,-71.10711,0.86,88.59,28.30,15
178,42.78737,-71.10711,0.98,70.33,28.30,5
179,42.78737,-71.10711,0.94,33.35,28.30,8
180,42.787354,-71.10711,1.05,0.00,28.30,43
181,42.78734,-71.10711,0.98,0.00,28.30,5
182,42.78734,-71.10714,0.98,4.19,28.30,13
183,42.78731,-71.10714,0.94,0.00,28.30,11
184,42.78731,-71.10711,0.90,27.13,28.30,6
185,42.78734,-71.10709,0.98,2.10,28.30,4
186,,,0.98,6.29,28.30,14
187,42.78734,-71.10708,0.86,12.56,28.30,13
188,42.78734,-71.10708,1.05,6.29,27.98,8
189,42.787354,-71.10708,1.17,10.47,27.98,4
190,42.787354,-71.10708,0.86,8.38,27.98,3
191,42.78734,-71.10708,0.94,6.29,27.98,0
192,42.787354,-71.10708,1.02,0.00,27.98,6
193,42.787354,-71.10708,0.98,0.00,27.98,0
194,42.787354,-71.10709,0.98,0.00,27.98,2
195,42.78734,-71.10709,1.02,0.00,27.98,1
196,42.78734,-71.10711,0.90,0.00,27.98,5
197,42.78734,-71.10711,1.02,0.00,27.98,1
198,42.78731,-71.10709,0.90,0.00,27.98,1
199,42.78731,-71.10711,0.86,0.00,27.98,0
200,42.78734,-71.10711,0.94,0.00,27.98,3
201,42.78731,-71.10714,0.94,0.00,27.98,2
202,42.78731,-71.10714,0.90,0.00,27.98,5
203,42.78731,-71.107155,1.13,0.00,27.98,1
204,42.78731,-71.107155,1.25,0.00,27.98,2
205,42.78731,-71.107155,1.13,177.74,27.98,0
206,42.78731,-71.107155,0.90,134.61,27.98,5
207,42.787296,-71.10714,0.86,78.46,27.66,5
208,42.78728,-71.10714,1.45,98.68,27.66,7
209,42.78728,-71.107155,1.13,58.07,27.66,7
210,42.787296,-71.107155,0.98,110.72,27.66,1
211,42.78734,-71.10714,1.25,96.66,27.66,3
212,42.78734,-71.10714,0.90,100.69,27.66,0
213,42.78734,-71.10711,0.86,263.25,27.66,4
214,42.78731,-71.10711,1.09,238.92,27.66,2
215,42.78731,-71.10711,0.94,253.93,27.66,3
216,42.78734,-71.10711,1.05,86.57,27.66,25
217,42.78734,-71.10711,1.13,31.28,27.66,7
218,42.78734,-71.10711,0.94,41.62,27.66,2
219,42.78731,-71.10711,0.98,4.19,27.66,0
220,42.78734,-71.10711,1.05,10.47,27.66,0
221,42.78734,-71.10711,1.17,6.29,27.66,1
222,42.78734,-71.10709,1.25,14.65,27.66,1
223,42.78734,-71.10709,1.37,142.52,27.33,0
224,42.78734,-71.10708,0.74,58.07,27.33,0
225,42.78734,-71.10708,0.62,68.29,27.33,1
226,42.78734,-71.10706,0.82,56.02,27.33,2
227,42.78731,-71.10705,1.29,29.21,27.33,3
228,42.78731,-71.10703,0.86,20.90,27.01,1
229,42.78731,-71.10702,1.29,25.06,27.01,2
230,,,1.72,142.52,27.01,2
231,42.78731,-71.107,0.74,35.42,27.01,0
232,,,1.17,4.19,27.33,24
233,42.787296,-71.10702,0.86,6.29,30.56,47
234,42.78731,-71.107,1.02,8.38,31.20,47
235,,,0.98,6.29,32.49,48
236,,,0.98,8.38,34.10,48
237,,,0.94,10.47,34.42,48
238,,,0.94,12.56,35.39,49
239,,,1.02,12.56,35.71,48
240,42.78734,-71.10698,0.86,10.47,36.36,49
241,42.78734,-71.10703,0.98,6.29,37.00,49
242,42.78728,-71.10705,1.02,10.47,37.97,49
243,,,0.90,10.47,39.58,50
244,,,0.94,14.65,41.19,50
245,,,0.98,14.65,40.87,50
246,,,1.05,60.11,40.22,50
247,,,1.05,47.80,39.90,49
248,,,1.05,47.80,39.58,48
249,,,1.09,10.47,39.26,22
250,,,1.05,8.38,38.94,49
251,,,0.90,10.47,39.58,50
252,,,0.90,10.47,40.22,50
253,,,0.94,10.47,40.87,50
254,,,0.98,10.47,40.87,50
255,,,0.98,10.47,40.22,50
256,,,1.05,33.35,39.90,50
257,,,1.02,43.68,39.58,49
258,,,0.94,33.35,39.58,49
259,42.787388,-71.10705,1.09,37.49,39.58,50
260,42.787388,-71.10706,0.98,39.56,39.90,49
261,42.78737,-71.10705,0.94,39.56,39.26,49
262,42.78737,-71.10702,1.05,37.49,39.26,49
263,42.787354,-71.10698,0.94,6.29,40.55,50
264,42.787354,-71.106964,0.94,10.47,40.87,50
265,,,0.98,10.47,41.84,50
266,,,0.94,10.47,43.45,50
267,,,1.05,16.73,43.45,48
268,,,0.62,56.02,42.48,27
269,,,1.13,37.49,42.16,10
270,,,1.29,6.29,42.16,4
271,42.78734,-71.107,1.80,0.00,41.84,0
272,,,0.98,0.00,41.84,5
273,42.787354,-71.10698,0.82,6.29,41.84,3
274,42.787296,-71.10702,1.21,12.56,41.51,4
275,42.787296,-71.107,0.94,6.29,41.51,3
276,42.78731,-71.10702,1.09,20.90,41.19,15
277,42.787354,-71.107,0.86,126.68,41.19,0
278,42.787354,-71.107,0.94,233.26,41.19,0
279,42.787388,-71.107,0.98,440.21,40.55,8
280,42.78742,-71.10698,0.78,66.25,40.22,0
281,42.78742,-71.107,1.68,22.98,40.22,10
282,42.78742,-71.107,1.48,82.52,39.90,0
283,42.787403,-71.107,0.94,114.72,39.90,4
284,,,0.98,20.90,39.90,2
285,42.787403,-71.107,0.86,6.29,39.58,4
286,42.787388,-71.107,1.05,6.29,39.26,8
287,42.787388,-71.107,1.09,4.19,39.26,1
288,,,0.86,0.00,38.94,7
289,42.787388,-71.10702,1.13,2.10,38.94,4
290,42.787354,-71.10703,0.98,8.38,38.94,5
291,42.78734,-71.10705,1.02,6.29,38.61,8
292,42.78734,-71.10708,1.05,2.10,38.61,10
293,42.78731,-71.10708,0.90,78.46,38.29,6
294,42.78731,-71.10709,1.02,37.49,38.29,2
295,42.78731,-71.10709,1.02,8.38,38.29,0
296,42.78734,-71.10714,0.90,140.55,37.97,4
297,42.78734,-71.107155,1.41,8.38,37.97,1
298,42.78734,-71.107155,1.29,18.82,37.97,14
299,,,0.98,25.06,37.65,5
300,42.787354,-71.10714,0.90,100.69,37.65,1
301,42.787354,-71.10714,0.94,94.65,37.65,4
302,42.787354,-71.10711,0.94,78.46,37.32,2
303,42.787354,-71.10711,0.94,120.71,37.32,0
304,42.787354,-71.10711,1.05,198.98,37.32,1
305,42.78734,-71.10711,0.98,166.07,37.32,2
306,42.78734,-71.10711,1.02,88.59,37.00,11
307,42.78734,-71.10711,0.98,76.43,37.00,2
308,42.78734,-71.10714,0.98,78.46,37.00,4
309,42.78734,-71.10714,0.98,58.07,37.00,5
310,42.787354,-71.10711,1.09,35.42,37.00,10
311,42.78737,-71.10714,1.09,108.72,37.00,1
312,42.78737,-71.10714,0.98,250.19,36.68,1
313,42.787388,-71.10714,1.05,272.52,36.68,13
314,42.787388,-71.10711,0.94,187.42,36.68,12
315,42.78737,-71.10711,0.98,86.57,36.68,4
316,42.78737,-71.10711,0.94,268.82,36.68,5
317,42.787388,-71.10711,0.94,257.66,36.68,6
318,42.787388,-71.10709,0.94,185.49,36.36,8
319,42.787388,-71.10709,0.94,16.73,36.36,9
320,42.787388,-71.10709,1.05,244.56,36.36,8
321,42.787388,-71.10709,0.98,80.49,36.36,1
322,42.787388,-71.10709,0.94,124.69,36.36,6
323,42.787388,-71.10708,0.94,168.02,36.36,3
324,42.787388,-71.10708,0.94,152.36,36.04,7
325,42.78737,-71.10708,0.94,210.47,36.04,8
326,42.787388,-71.10708,0.90,216.19,36.04,16
327,42.787388,-71.10709,0.94,225.69,36.04,1
328,42.787388,-71.10709,0.94,214.29,36.04,12
329,42.787388,-71.10711,0.94,220.00,36.04,33
330,42.787388,-71.10709,0.94,225.69,35.71,15
