time,lat,lon,acc,light,temp,sound
"Jun 30 2009 15:31:24",42.36542,-71.103874,0.90,77.00,38.29,0.00
"Jun 30 2009 15:31:25",42.365437,-71.103874,0.94,77.00,38.29,0.00
"Jun 30 2009 15:31:26",42.365444,-71.10386,0.90,77.00,39.67,0.00
"Jun 30 2009 15:31:27",42.365444,-71.10386,0.86,77.00,38.29,0.00
"Jun 30 2009 15:31:28",42.365444,-71.10385,0.86,77.00,38.29,0.00
"Jun 30 2009 15:31:30",42.365437,-71.10387,0.86,77.00,39.67,0.00
"Jun 30 2009 15:31:31",42.36543,-71.103874,0.86,77.00,38.29,0.00
"Jun 30 2009 15:31:32",42.36542,-71.10388,0.86,77.00,38.29,0.00
"Jun 30 2009 15:31:33",42.365406,-71.1039,0.90,77.00,39.67,2.00
"Jun 30 2009 15:31:34",42.365406,-71.1039,0.90,77.00,38.29,0.00
"Jun 30 2009 15:31:35",42.3654,-71.10391,0.94,77.00,38.29,0.00
"Jun 30 2009 15:31:36",42.36538,-71.10392,0.90,77.00,39.67,0.00
"Jun 30 2009 15:31:37",42.36538,-71.10392,0.90,77.00,38.29,0.00
"Jun 30 2009 15:31:38",42.36537,-71.10393,0.90,77.00,38.29,0.00
"Jun 30 2009 15:31:39",42.36537,-71.10393,0.90,77.00,38.29,0.00
"Jun 30 2009 15:31:40",42.365364,-71.10393,0.90,77.00,38.29,0.00
"Jun 30 2009 15:31:41",42.36535,-71.10396,0.94,77.00,38.29,0.00
"Jun 30 2009 15:31:42",42.365334,-71.10397,0.90,77.00,38.29,0.00
"Jun 30 2009 15:31:43",42.365314,-71.10399,0.90,77.00,38.29,1.00
"Jun 30 2009 15:31:44",42.365307,-71.104004,0.94,77.00,39.67,0.00
"Jun 30 2009 15:31:46",42.36529,-71.10402,0.90,78.00,38.29,29.00
"Jun 30 2009 15:31:47",42.365284,-71.10403,0.90,77.00,38.29,0.00
"Jun 30 2009 15:31:48",42.365284,-71.10403,0.90,77.00,38.29,0.00
"Jun 30 2009 15:31:49",42.365284,-71.10403,0.86,77.00,38.29,0.00
"Jun 30 2009 15:31:50",42.36529,-71.10403,0.90,77.00,38.29,0.00
"Jun 30 2009 15:31:51",42.36529,-71.10403,0.86,77.00,38.29,0.00
