time,latitude,longitude,acel,light,temperature,sound
"Sep 26 2009 21:11:31",200.0,200.0,0.8984375,468.5,19.27734375,0
"Sep 26 2009 21:11:32",200.0,200.0,1.015625,416.5161,19.599609375,0
"Sep 26 2009 21:11:33",200.0,200.0,0.9765625,327.2304,19.27734375,0
"Sep 26 2009 21:11:34",200.0,200.0,1.015625,238.92,19.27734375,0
"Sep 26 2009 21:11:35",200.0,200.0,1.09375,371.5829,19.599609375,0
"Sep 26 2009 21:11:36",200.0,200.0,1.015625,189.3536,19.599609375,0
"Sep 26 2009 21:11:37",200.0,200.0,1.1328125,175.8009,19.27734375,0
"Sep 26 2009 21:11:38",200.0,200.0,0.9765625,168.0169,19.27734375,0
"Sep 26 2009 21:11:40",200.0,200.0,0.9765625,152.3625,19.27734375,0
"Sep 26 2009 21:11:41",200.0,200.0,1.015625,136.5929,19.27734375,0
"Sep 26 2009 21:11:42",200.0,200.0,1.015625,72.3625,19.27734375,0
"Sep 26 2009 21:11:43",200.0,200.0,1.0546875,90.6136,19.27734375,0
"Sep 26 2009 21:11:44",200.0,200.0,1.2109375,86.5704,19.27734375,0
"Sep 26 2009 21:11:45",200.0,200.0,1.0546875,104.7081,19.27734375,0
"Sep 26 2009 21:11:46",200.0,200.0,1.015625,94.6496,19.27734375,0
"Sep 26 2009 21:11:47",200.0,200.0,1.09375,80.4921,19.27734375,0
"Sep 26 2009 21:11:48",200.0,200.0,1.015625,110.7216,19.27734375,0
"Sep 26 2009 21:11:49",200.0,200.0,1.015625,225.6949,19.27734375,0
"Sep 26 2009 21:11:50",200.0,200.0,1.09375,210.4725,19.27734375,0
"Sep 26 2009 21:11:51",200.0,200.0,1.0546875,198.9801,19.27734375,0
"Sep 26 2009 21:11:53",200.0,200.0,1.015625,193.2096,19.27734375,0
"Sep 26 2009 21:11:54",200.0,200.0,1.015625,189.3536,19.27734375,0
"Sep 26 2009 21:11:55",200.0,200.0,1.015625,173.8576,19.27734375,0
"Sep 26 2009 21:11:56",200.0,200.0,1.015625,223.7984,19.27734375,0
"Sep 26 2009 21:11:57",200.0,200.0,1.015625,348.66,19.27734375,0
"Sep 26 2009 21:11:58",200.0,200.0,1.015625,298.2544,19.27734375,0
"Sep 26 2009 21:11:59",200.0,200.0,0.8984375,314.6101,19.27734375,1
"Sep 26 2009 21:12:00",200.0,200.0,1.015625,263.2469,19.27734375,0
"Sep 26 2009 21:12:01",200.0,200.0,0.9765625,227.5896,19.27734375,0
"Sep 26 2009 21:12:02",200.0,200.0,0.9765625,296.4281,19.27734375,1
"Sep 26 2009 21:12:03",200.0,200.0,0.9765625,329.0261,19.27734375,0
"Sep 26 2009 21:12:04",200.0,200.0,0.9375,268.8176,19.27734375,0
"Sep 26 2009 21:12:06",200.0,200.0,0.7421875,425.0176,19.27734375,0
"Sep 26 2009 21:12:07",200.0,200.0,0.859375,361.0409,19.27734375,0
"Sep 26 2009 21:12:08",200.0,200.0,0.9765625,425.0176,19.27734375,0
"Sep 26 2009 21:12:09",200.0,200.0,0.9375,473.4389,19.27734375,0
"Sep 26 2009 21:12:10",200.0,200.0,0.9765625,698.3544,19.27734375,0
"Sep 26 2009 21:12:11",200.0,200.0,1.015625,446.9109,19.27734375,0
"Sep 26 2009 21:12:12",200.0,200.0,1.015625,489.7849,19.27734375,0
"Sep 26 2009 21:12:13",200.0,200.0,1.09375,558.0216,19.27734375,0
"Sep 26 2009 21:12:14",200.0,200.0,1.0546875,471.7944,19.27734375,0
"Sep 26 2009 21:12:15",200.0,200.0,1.0546875,348.66,19.27734375,0
"Sep 26 2009 21:12:16",200.0,200.0,1.09375,481.6344,19.27734375,0
"Sep 26 2009 21:12:17",200.0,200.0,1.015625,411.3936,19.27734375,0
"Sep 26 2009 21:12:18",200.0,200.0,1.015625,591.6464,19.27734375,0
"Sep 26 2009 21:12:20",200.0,200.0,0.9375,108.7189,19.27734375,0
"Sep 26 2009 21:12:21",200.0,200.0,0.9375,58.0664,19.27734375,0
"Sep 26 2009 21:12:22",200.0,200.0,0.9375,122.7,19.27734375,0
"Sep 26 2009 21:12:23",200.0,200.0,0.9765625,128.6649,19.27734375,0
"Sep 26 2009 21:12:24",200.0,200.0,1.0546875,60.1141,19.27734375,0
"Sep 26 2009 21:12:25",200.0,200.0,0.9765625,39.5561,19.27734375,0
"Sep 26 2009 21:12:26",200.0,200.0,0.859375,53.9656,19.27734375,0
"Sep 26 2009 21:12:27",200.0,200.0,1.015625,86.5704,19.27734375,0
"Sep 26 2009 21:12:28",200.0,200.0,1.015625,216.1944,19.27734375,0
"Sep 26 2009 21:12:29",200.0,200.0,0.9375,104.7081,19.27734375,0
"Sep 26 2009 21:12:30",200.0,200.0,1.015625,148.4309,19.27734375,0
"Sep 26 2009 21:12:31",200.0,200.0,1.171875,200.9,18.955078125,0
"Sep 26 2009 21:12:32",200.0,200.0,1.015625,118.7144,19.27734375,0
"Sep 26 2009 21:12:34",200.0,200.0,1.015625,318.2249,19.27734375,0
"Sep 26 2009 21:12:35",200.0,200.0,1.0546875,725.5024,19.27734375,0
"Sep 26 2009 21:12:36",200.0,200.0,1.171875,553.3689,19.27734375,0
"Sep 26 2009 21:12:37",200.0,200.0,1.09375,736.16,19.27734375,0
"Sep 26 2009 21:12:38",200.0,200.0,1.015625,677.5209,19.27734375,0
"Sep 26 2009 21:12:39",200.0,200.0,1.09375,733.5064,18.955078125,0
"Sep 26 2009 21:12:40",200.0,200.0,1.0546875,687.2936,19.27734375,0
"Sep 26 2009 21:12:41",200.0,200.0,0.9375,664.8264,19.27734375,0
"Sep 26 2009 21:12:42",200.0,200.0,1.1328125,542.4496,18.955078125,0
"Sep 26 2009 21:12:43",200.0,200.0,1.09375,721.4761,19.27734375,0
"Sep 26 2009 21:12:44",200.0,200.0,0.8984375,556.4725,18.955078125,0
"Sep 26 2009 21:12:45",200.0,200.0,0.9765625,636.0944,18.955078125,0
"Sep 26 2009 21:12:47",200.0,200.0,1.015625,509.1625,19.27734375,0
"Sep 26 2009 21:12:48",200.0,200.0,1.0546875,640.4501,19.27734375,0
"Sep 26 2009 21:12:49",200.0,200.0,1.015625,618.5096,19.27734375,0
"Sep 26 2009 21:12:50",200.0,200.0,0.9765625,712.0184,19.27734375,0
"Sep 26 2009 21:12:51",200.0,200.0,1.09375,681.72,19.27734375,0
"Sep 26 2009 21:12:52",200.0,200.0,0.859375,676.1176,19.27734375,1
"Sep 26 2009 21:12:53",200.0,200.0,1.2109375,355.7456,19.27734375,0
"Sep 26 2009 21:12:54",200.0,200.0,1.015625,515.5641,19.27734375,0
"Sep 26 2009 21:12:55",200.0,200.0,1.0546875,436.8441,19.27734375,0
"Sep 26 2009 21:12:56",200.0,200.0,1.09375,536.1704,18.955078125,0
"Sep 26 2009 21:12:57",200.0,200.0,1.015625,515.5641,19.27734375,0
"Sep 26 2009 21:12:58",200.0,200.0,1.0546875,517.16,18.955078125,0
"Sep 26 2009 21:13:00",200.0,200.0,1.015625,554.9216,19.27734375,0
"Sep 26 2009 21:13:01",200.0,200.0,0.9765625,512.3669,19.27734375,0
"Sep 26 2009 21:13:02",200.0,200.0,1.09375,369.8304,18.955078125,0
"Sep 26 2009 21:13:03",200.0,200.0,1.015625,329.0261,19.27734375,0
"Sep 26 2009 21:13:04",200.0,200.0,1.1328125,416.5161,19.27734375,0
"Sep 26 2009 21:13:05",200.0,200.0,1.09375,390.7416,19.27734375,0
"Sep 26 2009 21:13:06",200.0,200.0,0.9375,502.7321,19.27734375,0
"Sep 26 2009 21:13:07",200.0,200.0,0.9765625,433.4741,19.27734375,0
"Sep 26 2009 21:13:08",200.0,200.0,1.015625,518.7541,19.27734375,0
"Sep 26 2009 21:13:09",200.0,200.0,0.9765625,533.02,19.27734375,0
"Sep 26 2009 21:13:10",200.0,200.0,1.1328125,528.2809,19.27734375,0
"Sep 26 2009 21:13:11",200.0,200.0,1.0546875,520.3464,19.27734375,0
"Sep 26 2009 21:13:12",200.0,200.0,0.9375,544.0149,19.27734375,0
"Sep 26 2009 21:13:14",200.0,200.0,1.2109375,553.3689,19.27734375,0
"Sep 26 2009 21:13:15",200.0,200.0,1.0546875,573.4136,19.27734375,0
"Sep 26 2009 21:13:16",200.0,200.0,1.015625,581.0421,19.27734375,0
"Sep 26 2009 21:13:17",200.0,200.0,1.015625,584.0809,19.27734375,0
"Sep 26 2009 21:13:18",200.0,200.0,1.09375,585.5976,19.27734375,0
"Sep 26 2009 21:13:19",200.0,200.0,1.09375,605.1509,19.27734375,0
"Sep 26 2009 21:13:20",200.0,200.0,1.015625,571.8825,19.27734375,0
"Sep 26 2009 21:13:21",200.0,200.0,1.09375,435.16,19.27734375,0
"Sep 26 2009 21:13:22",200.0,200.0,0.9765625,283.5936,19.27734375,0
"Sep 26 2009 21:13:23",200.0,200.0,1.015625,387.2744,19.27734375,0
"Sep 26 2009 21:13:24",200.0,200.0,0.9375,456.9129,19.27734375,0
"Sep 26 2009 21:13:25",200.0,200.0,0.9375,390.7416,19.27734375,0
"Sep 26 2009 21:13:26",200.0,200.0,1.0546875,558.0216,19.27734375,0
"Sep 26 2009 21:13:28",200.0,200.0,1.015625,599.1669,19.27734375,0
"Sep 26 2009 21:13:29",200.0,200.0,1.0546875,602.1625,19.27734375,0
"Sep 26 2009 21:13:30",200.0,200.0,1.015625,352.2064,19.27734375,0
"Sep 26 2009 21:13:31",200.0,200.0,1.015625,301.9016,19.27734375,0
"Sep 26 2009 21:13:32",200.0,200.0,0.9765625,611.1061,19.27734375,0
"Sep 26 2009 21:13:33",200.0,200.0,0.9375,674.7125,19.27734375,0
"Sep 26 2009 21:13:34",200.0,200.0,1.09375,534.5961,19.27734375,0
"Sep 26 2009 21:13:35",200.0,200.0,1.0546875,515.5641,19.27734375,0
"Sep 26 2009 21:13:36",200.0,200.0,1.0546875,473.4389,19.27734375,0
"Sep 26 2009 21:13:37",200.0,200.0,1.0546875,505.9509,19.27734375,0
"Sep 26 2009 21:13:38",200.0,200.0,1.015625,493.0325,19.27734375,0
"Sep 26 2009 21:13:39",200.0,200.0,0.9375,513.9664,19.27734375,0
"Sep 26 2009 21:13:41",200.0,200.0,1.0546875,468.5,19.27734375,0
"Sep 26 2009 21:13:42",200.0,200.0,1.015625,445.2376,19.27734375,0
"Sep 26 2009 21:13:43",200.0,200.0,1.015625,461.8896,19.27734375,0
"Sep 26 2009 21:13:44",200.0,200.0,0.9375,542.4496,19.27734375,0
"Sep 26 2009 21:13:45",200.0,200.0,1.015625,641.8984,19.27734375,0
"Sep 26 2009 21:13:46",200.0,200.0,0.9765625,559.5689,19.27734375,0
"Sep 26 2009 21:13:47",200.0,200.0,1.015625,570.3496,19.27734375,0
"Sep 26 2009 21:13:48",200.0,200.0,0.9375,537.7429,19.27734375,0
"Sep 26 2009 21:13:49",200.0,200.0,0.9765625,542.4496,19.27734375,0
"Sep 26 2009 21:13:50",200.0,200.0,0.9765625,627.3344,19.27734375,0
"Sep 26 2009 21:13:51",200.0,200.0,1.015625,654.8521,19.27734375,0
"Sep 26 2009 21:13:52",200.0,200.0,0.9375,663.4069,19.27734375,0
"Sep 26 2009 21:13:54",200.0,200.0,1.015625,713.3749,19.27734375,0
"Sep 26 2009 21:13:55",200.0,200.0,1.0546875,633.1816,19.27734375,0
"Sep 26 2009 21:13:56",200.0,200.0,0.9765625,615.5536,19.27734375,0
"Sep 26 2009 21:13:57",200.0,200.0,1.0546875,636.0944,19.27734375,0
"Sep 26 2009 21:13:58",200.0,200.0,1.09375,614.0729,19.27734375,0
"Sep 26 2009 21:13:59",200.0,200.0,0.9765625,647.6736,19.27734375,0
"Sep 26 2009 21:14:00",200.0,200.0,1.0546875,661.9856,19.27734375,0
"Sep 26 2009 21:14:01",200.0,200.0,1.171875,670.4864,19.27734375,0
"Sep 26 2009 21:14:02",200.0,200.0,0.9765625,694.2201,19.27734375,0
"Sep 26 2009 21:14:03",200.0,200.0,0.9765625,690.0696,19.599609375,0
"Sep 26 2009 21:14:04",200.0,200.0,1.015625,659.1376,19.599609375,0
"Sep 26 2009 21:14:05",200.0,200.0,0.9765625,712.0184,19.27734375,0
"Sep 26 2009 21:14:06",200.0,200.0,1.015625,651.9861,19.599609375,0
"Sep 26 2009 21:14:08",200.0,200.0,1.015625,619.9849,19.27734375,0
"Sep 26 2009 21:14:09",200.0,200.0,1.015625,594.66,19.27734375,0
"Sep 26 2009 21:14:10",200.0,200.0,1.0546875,573.4136,19.27734375,0
"Sep 26 2009 21:14:11",200.0,200.0,1.0546875,285.4325,19.27734375,0
"Sep 26 2009 21:14:12",200.0,200.0,1.015625,266.9625,19.599609375,0
"Sep 26 2009 21:14:13",200.0,200.0,1.015625,259.5241,19.27734375,0
"Sep 26 2009 21:14:14",200.0,200.0,1.0546875,327.2304,19.27734375,0
"Sep 26 2009 21:14:15",200.0,200.0,1.09375,479.9989,19.27734375,0
"Sep 26 2009 21:14:16",200.0,200.0,0.9765625,305.5416,19.27734375,0
"Sep 26 2009 21:14:17",200.0,200.0,1.015625,136.5929,19.27734375,0
"Sep 26 2009 21:14:18",200.0,200.0,1.1328125,160.2041,19.599609375,0
"Sep 26 2009 21:14:19",200.0,200.0,1.015625,108.7189,19.27734375,0
"Sep 26 2009 21:14:21",200.0,200.0,1.015625,177.7424,19.27734375,0
"Sep 26 2009 21:14:22",200.0,200.0,1.015625,416.5161,19.599609375,0
"Sep 26 2009 21:14:23",200.0,200.0,0.9765625,435.16,19.599609375,0
"Sep 26 2009 21:14:24",200.0,200.0,0.9765625,460.2325,19.599609375,0
"Sep 26 2009 21:14:25",200.0,200.0,1.0546875,621.4584,19.599609375,0
"Sep 26 2009 21:14:26",200.0,200.0,0.9375,643.3449,19.599609375,0
"Sep 26 2009 21:14:27",200.0,200.0,1.015625,646.2325,19.599609375,0
"Sep 26 2009 21:14:28",200.0,200.0,1.015625,523.5256,19.599609375,0
"Sep 26 2009 21:14:29",200.0,200.0,1.015625,489.7849,19.599609375,0
"Sep 26 2009 21:14:30",200.0,200.0,1.015625,565.7401,19.599609375,0
"Sep 26 2009 21:14:31",200.0,200.0,1.015625,475.0816,19.599609375,0
"Sep 26 2009 21:14:32",200.0,200.0,1.015625,443.5625,19.599609375,0
"Sep 26 2009 21:14:33",200.0,200.0,0.9375,486.5301,19.599609375,0
"Sep 26 2009 21:14:35",200.0,200.0,1.015625,544.0149,19.599609375,0
"Sep 26 2009 21:14:36",200.0,200.0,0.9765625,584.0809,19.599609375,0
"Sep 26 2009 21:14:37",200.0,200.0,0.9375,587.1125,19.599609375,0
"Sep 26 2009 21:14:38",200.0,200.0,1.015625,561.1144,19.599609375,0
"Sep 26 2009 21:14:39",200.0,200.0,0.9765625,395.9289,19.599609375,0
"Sep 26 2009 21:14:40",200.0,200.0,0.9765625,460.2325,19.599609375,0
"Sep 26 2009 21:14:41",200.0,200.0,0.9765625,397.6544,19.599609375,0
"Sep 26 2009 21:14:42",200.0,200.0,1.015625,375.0825,19.599609375,0
"Sep 26 2009 21:14:43",200.0,200.0,1.0546875,327.2304,19.599609375,0
"Sep 26 2009 21:14:44",200.0,200.0,1.015625,296.4281,19.599609375,0
"Sep 26 2009 21:14:45",200.0,200.0,1.015625,88.5929,19.599609375,0
"Sep 26 2009 21:14:46",200.0,200.0,0.9765625,329.0261,19.599609375,0
"Sep 26 2009 21:14:48",200.0,200.0,1.015625,312.8,19.599609375,0
"Sep 26 2009 21:14:49",200.0,200.0,1.015625,378.5749,19.599609375,0
"Sep 26 2009 21:14:50",200.0,200.0,1.015625,373.3336,19.599609375,0
"Sep 26 2009 21:14:51",200.0,200.0,1.015625,265.1056,19.599609375,0
"Sep 26 2009 21:14:52",200.0,200.0,1.015625,225.6949,19.599609375,2
"Sep 26 2009 21:14:53",200.0,200.0,1.0546875,461.8896,19.599609375,0
"Sep 26 2009 21:14:54",200.0,200.0,0.9765625,413.1029,19.599609375,0
"Sep 26 2009 21:14:55",200.0,200.0,0.9765625,430.0969,19.599609375,0
"Sep 26 2009 21:14:56",200.0,200.0,1.015625,426.7125,19.599609375,0
"Sep 26 2009 21:14:57",200.0,200.0,1.0546875,561.1144,19.599609375,0
"Sep 26 2009 21:14:58",200.0,200.0,0.9765625,728.1776,19.599609375,0
"Sep 26 2009 21:14:59",200.0,200.0,1.09375,772.5544,19.599609375,0
"Sep 26 2009 21:15:00",200.0,200.0,1.015625,426.7125,19.599609375,0
"Sep 26 2009 21:15:02",200.0,200.0,1.0546875,458.5736,19.599609375,0
"Sep 26 2009 21:15:03",200.0,200.0,0.9765625,468.5,19.599609375,0
"Sep 26 2009 21:15:04",200.0,200.0,1.015625,321.8325,19.599609375,0
"Sep 26 2009 21:15:05",200.0,200.0,1.0546875,380.3184,19.599609375,0
"Sep 26 2009 21:15:06",200.0,200.0,1.015625,561.1144,19.599609375,0
"Sep 26 2009 21:15:07",200.0,200.0,0.9375,695.6,19.599609375,0
"Sep 26 2009 21:15:08",200.0,200.0,1.0546875,640.4501,19.599609375,0
"Sep 26 2009 21:15:09",200.0,200.0,1.015625,599.1669,19.599609375,0
"Sep 26 2009 21:15:10",200.0,200.0,0.9765625,641.8984,19.599609375,0
"Sep 26 2009 21:15:11",200.0,200.0,1.09375,594.66,19.599609375,0
"Sep 26 2009 21:15:12",200.0,200.0,1.015625,556.4725,19.599609375,0
"Sep 26 2009 21:15:13",200.0,200.0,0.8984375,634.6389,19.599609375,0
"Sep 26 2009 21:15:14",200.0,200.0,1.1328125,671.8969,19.599609375,0
"Sep 26 2009 21:15:16",200.0,200.0,0.9375,687.2936,19.599609375,0
"Sep 26 2009 21:15:17",200.0,200.0,1.09375,517.16,19.599609375,0
"Sep 26 2009 21:15:18",200.0,200.0,0.859375,473.4389,19.599609375,0
"Sep 26 2009 21:15:19",200.0,200.0,0.9765625,414.8104,19.599609375,0
"Sep 26 2009 21:15:20",200.0,200.0,1.015625,433.4741,19.599609375,0
"Sep 26 2009 21:15:21",200.0,200.0,0.9765625,431.7864,19.599609375,0
"Sep 26 2009 21:15:22",200.0,200.0,0.9375,426.7125,19.599609375,0
"Sep 26 2009 21:15:23",200.0,200.0,1.2890625,373.3336,19.599609375,0
"Sep 26 2009 21:15:24",200.0,200.0,0.9765625,270.6709,19.599609375,0
"Sep 26 2009 21:15:25",200.0,200.0,1.0546875,242.6824,19.599609375,0
"Sep 26 2009 21:15:26",200.0,200.0,1.171875,181.62,19.599609375,0
"Sep 26 2009 21:15:27",200.0,200.0,1.015625,362.8024,19.599609375,0
"Sep 26 2009 21:15:29",200.0,200.0,0.859375,378.5749,19.599609375,0
"Sep 26 2009 21:15:30",200.0,200.0,0.9765625,537.7429,19.599609375,0
"Sep 26 2009 21:15:31",200.0,200.0,1.0546875,597.6664,19.921875,0
"Sep 26 2009 21:15:32",200.0,200.0,0.9765625,576.4704,19.599609375,0
"Sep 26 2009 21:15:33",200.0,200.0,1.0546875,593.1541,19.599609375,0
"Sep 26 2009 21:15:34",200.0,200.0,1.015625,445.2376,19.599609375,0
"Sep 26 2009 21:15:35",200.0,200.0,1.015625,737.4841,19.599609375,0
"Sep 26 2009 21:15:36",200.0,200.0,0.9765625,709.3,19.921875,0
"Sep 26 2009 21:15:37",200.0,200.0,1.0546875,722.82,19.921875,0
"Sep 26 2009 21:15:38",200.0,200.0,1.0546875,612.5904,19.921875,0
"Sep 26 2009 21:15:39",200.0,200.0,1.015625,634.6389,19.921875,0
"Sep 26 2009 21:15:40",200.0,200.0,1.0546875,606.6424,19.599609375,0
"Sep 26 2009 21:15:41",200.0,200.0,1.1328125,717.4336,19.921875,0
"Sep 26 2009 21:15:43",200.0,200.0,1.09375,606.6424,19.921875,0
"Sep 26 2009 21:15:44",200.0,200.0,1.09375,476.7225,19.921875,0
"Sep 26 2009 21:15:45",200.0,200.0,0.9765625,593.1541,19.921875,0
"Sep 26 2009 21:15:46",200.0,200.0,1.0546875,600.6656,19.921875,0
"Sep 26 2009 21:15:47",200.0,200.0,1.015625,599.1669,19.921875,0
"Sep 26 2009 21:15:48",200.0,200.0,1.171875,577.9961,19.921875,0
"Sep 26 2009 21:15:49",200.0,200.0,1.015625,649.1129,19.921875,0
"Sep 26 2009 21:15:50",200.0,200.0,1.015625,671.8969,19.921875,0
"Sep 26 2009 21:15:51",200.0,200.0,1.015625,673.3056,19.921875,0
"Sep 26 2009 21:15:52",200.0,200.0,1.015625,542.4496,19.921875,0
"Sep 26 2009 21:15:53",200.0,200.0,1.015625,733.5064,19.921875,0
"Sep 26 2009 21:15:54",200.0,200.0,1.015625,504.3424,19.921875,0
"Sep 26 2009 21:15:56",200.0,200.0,1.015625,659.1376,19.921875,0
"Sep 26 2009 21:15:57",200.0,200.0,1.015625,507.5576,19.921875,0
"Sep 26 2009 21:15:58",200.0,200.0,1.015625,523.5256,19.921875,0
"Sep 26 2009 21:15:59",200.0,200.0,1.015625,521.9369,19.921875,0
"Sep 26 2009 21:16:00",200.0,200.0,0.9765625,518.7541,19.921875,3
"Sep 26 2009 21:16:01",200.0,200.0,0.9765625,517.16,19.921875,0
"Sep 26 2009 21:16:02",200.0,200.0,0.9765625,517.16,19.921875,0
"Sep 26 2009 21:16:03",200.0,200.0,1.015625,517.16,19.921875,0
"Sep 26 2009 21:16:04",200.0,200.0,0.9765625,520.3464,19.921875,0
"Sep 26 2009 21:16:05",200.0,200.0,1.015625,521.9369,19.921875,0
"Sep 26 2009 21:16:06",200.0,200.0,1.015625,521.9369,19.921875,0
"Sep 26 2009 21:16:07",200.0,200.0,1.015625,523.5256,19.921875,0
"Sep 26 2009 21:16:09",200.0,200.0,1.015625,520.3464,19.921875,0
"Sep 26 2009 21:16:10",200.0,200.0,1.015625,520.3464,19.921875,0
"Sep 26 2009 21:16:11",200.0,200.0,1.015625,520.3464,19.921875,0
"Sep 26 2009 21:16:12",200.0,200.0,1.015625,520.3464,19.921875,0
"Sep 26 2009 21:16:13",200.0,200.0,1.015625,518.7541,19.921875,0
"Sep 26 2009 21:16:14",200.0,200.0,1.015625,518.7541,19.921875,0
"Sep 26 2009 21:16:15",200.0,200.0,1.015625,517.16,19.921875,0
"Sep 26 2009 21:16:16",200.0,200.0,0.9765625,515.5641,19.921875,0
"Sep 26 2009 21:16:17",200.0,200.0,1.015625,515.5641,19.921875,0
"Sep 26 2009 21:16:18",42.2853833333,-71.6081666667,1.015625,517.16,19.921875,0
"Sep 26 2009 21:16:18",200.0,200.0,0.9765625,518.7541,19.921875,0
"Sep 26 2009 21:16:20",200.0,200.0,1.015625,520.3464,19.921875,0
"Sep 26 2009 21:16:21",200.0,200.0,1.015625,521.9369,19.921875,0
"Sep 26 2009 21:16:23",200.0,200.0,0.9765625,521.9369,19.921875,0
"Sep 26 2009 21:16:24",200.0,200.0,1.015625,521.9369,19.921875,0
"Sep 26 2009 21:16:25",200.0,200.0,0.9765625,525.1125,19.921875,0
"Sep 26 2009 21:16:26",200.0,200.0,1.015625,528.2809,19.921875,0
"Sep 26 2009 21:16:27",42.2854,-71.6082333333,1.015625,525.1125,20.244140625,0
"Sep 26 2009 21:16:28",42.2854166667,-71.60825,1.015625,528.2809,19.921875,0
"Sep 26 2009 21:16:29",42.2854166667,-71.60825,1.015625,526.6976,19.921875,0
"Sep 26 2009 21:16:30",42.2854166667,-71.60825,1.015625,526.6976,20.244140625,0
"Sep 26 2009 21:16:31",42.2854166667,-71.6082333333,0.9765625,525.1125,19.921875,0
"Sep 26 2009 21:16:32",42.2854166667,-71.6082333333,1.015625,528.2809,19.921875,0
"Sep 26 2009 21:16:33",42.2854166667,-71.6082333333,0.9765625,531.4421,20.244140625,0
"Sep 26 2009 21:16:33",42.2854333333,-71.6081166667,0.9765625,533.02,19.921875,0
"Sep 26 2009 21:16:36",42.2854166667,-71.6081,1.015625,531.4421,19.921875,0
"Sep 26 2009 21:16:36",42.2854166667,-71.6081,1.015625,539.3136,19.921875,0
