time,latitude,longitude,acceleration,light,temperature,sound
07/21/2010 10:33:13,42.985546,-71.50622,1.17,1076.13,31.20,6
07/21/2010 10:33:14,42.985546,-71.50622,1.05,1073.20,31.20,0
07/21/2010 10:33:15,42.985546,-71.50622,1.02,1084.04,31.20,5
07/21/2010 10:33:16,42.985546,-71.50622,1.02,1076.13,31.52,0
07/21/2010 10:33:17,42.985546,-71.50622,0.98,1070.98,31.52,7
07/21/2010 10:33:18,42.98553,-71.50622,1.05,1068.00,31.52,4
07/21/2010 10:33:19,42.98553,-71.50623,1.33,1070.24,31.52,23
07/21/2010 10:33:21,42.98553,-71.50623,1.02,1069.49,31.52,0
07/21/2010 10:33:22,42.98553,-71.50625,1.45,1069.49,31.52,28
07/21/2010 10:33:23,42.985546,-71.50625,1.13,1070.24,31.52,25
07/21/2010 10:33:24,42.985546,-71.50626,1.09,1081.19,31.52,1
07/21/2010 10:33:25,42.98553,-71.50628,1.09,1077.58,31.52,47
07/21/2010 10:33:26,42.985516,-71.5063,1.21,1068.00,31.52,0
07/21/2010 10:33:27,42.985466,-71.50632,2.23,1063.47,31.52,21
07/21/2010 10:33:28,42.98543,-71.50633,2.23,1060.42,31.20,46
07/21/2010 10:33:29,42.985416,-71.50635,1.72,1064.99,31.20,29
07/21/2010 10:33:30,42.985416,-71.50635,1.29,1065.74,31.20,0
07/21/2010 10:33:31,42.985386,-71.50638,1.05,1065.74,31.20,3
07/21/2010 10:33:32,42.985386,-71.50639,0.98,1073.93,31.20,0
07/21/2010 10:33:33,42.985386,-71.50642,0.82,1065.74,31.52,24
07/21/2010 10:33:34,42.98535,-71.50644,1.02,1060.42,31.20,23
07/21/2010 10:33:35,42.985336,-71.50644,0.90,1031.64,31.20,0
07/21/2010 10:33:37,,,1.17,1048.71,31.20,0
07/21/2010 10:33:38,,,0.98,1053.44,31.20,1
07/21/2010 10:33:39,,,0.98,1046.32,31.20,0
07/21/2010 10:33:40,42.985317,-71.5065,0.90,1060.42,31.20,0
07/21/2010 10:33:41,,,0.94,1071.72,31.20,0
07/21/2010 10:33:42,,,0.90,1054.23,31.20,0
07/21/2010 10:33:43,42.985302,-71.50655,0.90,1044.72,31.20,6
07/21/2010 10:33:44,42.98527,-71.506584,0.90,1060.42,31.20,8
07/21/2010 10:33:45,,,0.94,1059.65,31.20,0
07/21/2010 10:33:46,,,0.90,1046.32,31.20,0
07/21/2010 10:33:47,,,0.90,1046.32,31.20,0
