time,lat,long,accel,light,temp,sound
"Jul 22 2009 10:39:14",42.76972,-71.10365,5.91,0.00,23.06,0.00
"Jul 22 2009 10:39:16",42.76972,-71.10365,6.02,0.00,23.06,0.00
"Jul 22 2009 10:39:17",42.769855,-71.10423,6.02,0.00,23.06,0.00
"Jul 22 2009 10:39:17",42.769855,-71.10423,6.34,0.00,23.06,0.00
"Jul 22 2009 10:39:19",42.76954,-71.10336,6.10,0.00,23.06,0.00
"Jul 22 2009 10:39:20",42.769554,-71.10331,6.14,0.00,23.06,0.00
"Jul 22 2009 10:39:21",42.769573,-71.10326,6.06,0.00,23.06,0.00
"Jul 22 2009 10:39:22",42.769596,-71.103264,6.14,0.00,23.06,0.00
"Jul 22 2009 10:39:23",42.769604,-71.10323,6.06,0.00,23.06,0.00
"Jul 22 2009 10:39:24",42.76962,-71.10331,6.14,0.00,23.06,0.00
"Jul 22 2009 10:39:25",42.769646,-71.10336,5.98,0.00,23.06,0.00
"Jul 22 2009 10:39:26",42.769653,-71.103386,5.98,0.00,23.06,0.00
"Jul 22 2009 10:39:27",42.769676,-71.10342,5.79,0.00,23.06,13.00
"Jul 22 2009 10:39:28",42.769676,-71.1034,7.34,0.00,23.06,25.00
"Jul 22 2009 10:39:29",42.769688,-71.10342,6.10,0.00,23.06,25.00
"Jul 22 2009 10:39:30",42.769676,-71.10342,8.82,0.00,23.06,0.00
"Jul 22 2009 10:39:31",42.769676,-71.10341,5.47,0.00,23.06,0.00
"Jul 22 2009 10:39:33",42.769688,-71.10344,6.18,0.00,23.06,0.00
"Jul 22 2009 10:39:34",42.769688,-71.103424,6.26,0.00,23.06,0.00
"Jul 22 2009 10:39:35",42.769688,-71.10342,5.95,0.00,23.06,0.00
"Jul 22 2009 10:39:36",42.769695,-71.10343,5.79,0.00,23.06,4.00
"Jul 22 2009 10:39:37",42.769703,-71.103424,5.63,0.00,23.06,22.00
"Jul 22 2009 10:39:38",42.769695,-71.10341,5.55,0.00,23.06,0.00
"Jul 22 2009 10:39:39",42.769695,-71.10342,5.47,0.00,23.06,0.00
"Jul 22 2009 10:39:40",42.769688,-71.10339,6.14,0.00,23.06,0.00
"Jul 22 2009 10:39:41",42.769688,-71.10338,6.34,0.00,24.44,0.00
"Jul 22 2009 10:39:42",42.769703,-71.10336,6.06,0.00,23.06,0.00
"Jul 22 2009 10:39:43",42.76972,-71.10336,5.87,0.00,23.06,0.00
"Jul 22 2009 10:39:44",42.769703,-71.103386,5.95,0.00,24.44,0.00
"Jul 22 2009 10:39:45",42.769703,-71.10346,6.06,0.00,24.44,0.00
"Jul 22 2009 10:39:47",42.76971,-71.1035,5.51,0.00,23.06,0.00
"Jul 22 2009 10:39:48",42.76972,-71.10348,6.58,0.00,23.06,0.00
"Jul 22 2009 10:39:49",42.769726,-71.10346,6.70,0.00,23.06,0.00
"Jul 22 2009 10:39:50",42.76972,-71.10341,6.50,0.00,23.06,0.00
"Jul 22 2009 10:39:51",42.769726,-71.10339,6.78,0.00,24.44,3.00
"Jul 22 2009 10:39:52",42.769726,-71.103386,6.74,0.00,23.06,0.00
"Jul 22 2009 10:39:53",42.76974,-71.10338,6.82,0.00,23.06,0.00
"Jul 22 2009 10:39:54",42.76976,-71.10335,6.42,0.00,23.06,0.00
"Jul 22 2009 10:39:55",42.769768,-71.10335,6.26,4.00,24.44,0.00
"Jul 22 2009 10:39:56",42.769775,-71.10329,6.18,0.00,23.06,100.00
"Jul 22 2009 10:39:57",42.76979,-71.10326,6.10,0.00,23.06,0.00
"Jul 22 2009 10:39:58",42.769775,-71.103165,5.71,2.00,24.44,0.00
"Jul 22 2009 10:39:59",42.769768,-71.10315,5.71,0.00,24.44,0.00
"Jul 22 2009 10:40:01",42.76976,-71.103096,5.91,7.00,24.44,0.00
"Jul 22 2009 10:40:02",42.769775,-71.103065,6.66,1.00,23.06,0.00
"Jul 22 2009 10:40:03",42.769775,-71.103035,7.34,1.00,23.06,0.00
"Jul 22 2009 10:40:04",42.769775,-71.103004,6.50,0.00,23.06,0.00
"Jul 22 2009 10:40:05",42.769775,-71.102974,5.43,2.00,24.44,0.00
"Jul 22 2009 10:40:06",42.769768,-71.10299,6.54,0.00,23.06,0.00
"Jul 22 2009 10:40:07",42.769775,-71.102936,6.02,4.00,24.44,0.00
"Jul 22 2009 10:40:08",42.769768,-71.102905,6.34,0.00,24.44,0.00
"Jul 22 2009 10:40:09",42.76979,-71.10293,5.87,3.00,24.44,0.00
"Jul 22 2009 10:40:10",42.76979,-71.10296,6.50,0.00,23.06,0.00
"Jul 22 2009 10:40:11",42.76979,-71.10295,6.18,0.00,23.06,0.00
"Jul 22 2009 10:40:12",42.76979,-71.10294,5.87,6.00,24.44,0.00
"Jul 22 2009 10:40:13",42.76979,-71.10293,5.91,3.00,24.44,0.00
"Jul 22 2009 10:40:15",42.76981,-71.10298,6.34,0.00,23.06,0.00
"Jul 22 2009 10:40:16",42.769833,-71.10299,5.67,10.00,23.06,0.00
"Jul 22 2009 10:40:17",42.769848,-71.10298,5.95,0.00,23.06,0.00
"Jul 22 2009 10:40:18",42.769863,-71.10296,6.02,1.00,24.44,0.00
"Jul 22 2009 10:40:19",42.769863,-71.10296,6.14,0.00,24.44,0.00
"Jul 22 2009 10:40:20",42.769875,-71.10295,6.30,0.00,23.06,100.00
"Jul 22 2009 10:40:21",42.769875,-71.10294,6.42,5.00,23.06,0.00
"Jul 22 2009 10:40:22",42.769875,-71.10294,6.30,0.00,23.06,2.00
"Jul 22 2009 10:40:23",42.76989,-71.10291,6.42,0.00,23.06,0.00
"Jul 22 2009 10:40:24",42.76989,-71.10293,5.91,0.00,23.06,0.00
"Jul 22 2009 10:40:25",42.76989,-71.10296,6.46,0.00,23.06,0.00
"Jul 22 2009 10:40:26",42.76989,-71.102974,6.38,0.00,24.44,0.00
"Jul 22 2009 10:40:27",42.76989,-71.102974,6.54,0.00,24.44,0.00
"Jul 22 2009 10:40:29",42.76989,-71.10296,5.98,1.00,23.06,0.00
"Jul 22 2009 10:40:30",42.769875,-71.10293,6.38,0.00,23.06,0.00
"Jul 22 2009 10:40:31",42.769875,-71.102974,6.30,0.00,23.06,0.00
"Jul 22 2009 10:40:32",42.769882,-71.10303,6.42,0.00,24.44,0.00
"Jul 22 2009 10:40:33",42.769863,-71.10305,5.75,0.00,24.44,0.00
"Jul 22 2009 10:40:34",42.769848,-71.10303,7.50,0.00,23.06,5.00
"Jul 22 2009 10:40:35",42.769848,-71.103035,5.87,0.00,24.44,38.00
"Jul 22 2009 10:40:36",42.76984,-71.10303,5.95,0.00,24.44,5.00
"Jul 22 2009 10:40:37",42.769833,-71.103,8.42,0.00,24.44,0.00
"Jul 22 2009 10:40:38",42.769825,-71.10294,6.26,0.00,23.06,0.00
"Jul 22 2009 10:40:39",42.769817,-71.10294,6.70,0.00,24.44,0.00
"Jul 22 2009 10:40:40",42.769825,-71.10294,5.95,0.00,24.44,0.00
"Jul 22 2009 10:40:41",42.76981,-71.10294,6.38,0.00,24.44,13.00
"Jul 22 2009 10:40:43",42.76981,-71.103035,6.18,0.00,24.44,0.00
"Jul 22 2009 10:40:44",42.7698,-71.10307,6.02,0.00,24.44,0.00
"Jul 22 2009 10:40:45",42.76981,-71.1031,5.87,0.00,23.06,14.00
"Jul 22 2009 10:40:46",42.7698,-71.10307,5.63,0.00,24.44,0.00
"Jul 22 2009 10:40:47",42.7698,-71.103035,5.91,3.00,23.06,0.00
"Jul 22 2009 10:40:48",42.7698,-71.102974,5.79,0.00,23.06,0.00
"Jul 22 2009 10:40:49",42.7698,-71.10288,5.87,0.00,23.06,0.00
"Jul 22 2009 10:40:50",42.769817,-71.1028,5.79,0.00,24.44,0.00
"Jul 22 2009 10:40:51",42.769817,-71.10277,5.71,3.00,23.06,0.00
"Jul 22 2009 10:40:52",42.769817,-71.10278,6.46,11.00,23.06,0.00
"Jul 22 2009 10:40:53",42.769817,-71.10274,6.54,6.00,23.06,100.00
"Jul 22 2009 10:40:54",42.76981,-71.102684,6.86,47.00,24.44,0.00
"Jul 22 2009 10:40:55",42.76981,-71.10264,6.22,55.00,23.06,0.00
"Jul 22 2009 10:40:57",42.76981,-71.102585,6.34,73.00,24.44,0.00
"Jul 22 2009 10:40:58",42.76981,-71.102585,6.22,74.00,24.44,0.00
"Jul 22 2009 10:40:59",42.76981,-71.102585,6.38,74.00,24.44,0.00
"Jul 22 2009 10:41:00",42.76981,-71.102585,6.30,74.00,23.06,13.00
"Jul 22 2009 10:41:01",42.769688,-71.1028,6.26,75.00,24.44,0.00
"Jul 22 2009 10:41:02",42.76981,-71.10295,7.30,72.00,23.06,0.00
"Jul 22 2009 10:41:03",42.769768,-71.102875,6.26,73.00,24.44,9.00
"Jul 22 2009 10:41:04",42.769753,-71.102875,5.95,74.00,23.06,0.00
"Jul 22 2009 10:41:05",42.769726,-71.10289,6.06,74.00,23.06,0.00
"Jul 22 2009 10:41:06",42.769638,-71.10282,5.91,74.00,23.06,0.00
"Jul 22 2009 10:41:07",42.76962,-71.10288,6.14,73.00,23.06,3.00
"Jul 22 2009 10:41:08",42.76959,-71.10286,6.10,72.00,24.44,0.00
"Jul 22 2009 10:41:09",42.769573,-71.102875,6.06,68.00,24.44,1.00
"Jul 22 2009 10:41:11",42.76954,-71.10279,6.14,45.00,23.06,0.00
"Jul 22 2009 10:41:12",42.769497,-71.10277,6.22,61.00,23.06,0.00
"Jul 22 2009 10:41:13",42.76953,-71.102776,6.18,56.00,23.06,0.00
"Jul 22 2009 10:41:14",42.76953,-71.1028,6.30,57.00,23.06,7.00
"Jul 22 2009 10:41:15",42.769524,-71.1028,6.10,16.00,23.06,0.00
"Jul 22 2009 10:41:16",42.769566,-71.102936,5.75,18.00,23.06,0.00
"Jul 22 2009 10:41:17",42.76959,-71.10302,6.42,36.00,23.06,0.00
"Jul 22 2009 10:41:18",42.76959,-71.102974,6.50,39.00,23.06,0.00
"Jul 22 2009 10:41:19",42.769573,-71.10294,7.14,40.00,23.06,2.00
"Jul 22 2009 10:41:20",42.769573,-71.10291,6.74,56.00,23.06,0.00
"Jul 22 2009 10:41:21",42.76958,-71.10287,6.38,40.00,23.06,0.00
"Jul 22 2009 10:41:22",42.769596,-71.102875,6.06,74.00,23.06,0.00
"Jul 22 2009 10:41:23",42.76961,-71.10288,6.18,74.00,23.06,0.00
"Jul 22 2009 10:41:25",42.76962,-71.10282,5.98,75.00,23.06,0.00
"Jul 22 2009 10:41:26",42.769638,-71.1028,6.34,74.00,23.06,0.00
"Jul 22 2009 10:41:27",42.769653,-71.102776,6.30,74.00,23.06,0.00
"Jul 22 2009 10:41:28",42.76967,-71.102776,6.30,74.00,23.06,0.00
"Jul 22 2009 10:41:29",42.769695,-71.10277,6.10,75.00,23.06,0.00
"Jul 22 2009 10:41:30",42.76971,-71.10277,6.58,75.00,23.06,0.00
"Jul 22 2009 10:41:31",42.769688,-71.10273,7.10,75.00,23.06,0.00
"Jul 22 2009 10:41:32",42.769676,-71.1027,5.95,74.00,23.06,0.00
"Jul 22 2009 10:41:33",42.76966,-71.10265,5.98,74.00,23.06,0.00
"Jul 22 2009 10:41:34",42.769653,-71.10264,6.46,74.00,23.06,0.00
"Jul 22 2009 10:41:35",42.769646,-71.102646,6.10,75.00,23.06,0.00
"Jul 22 2009 10:41:36",42.769653,-71.102646,5.98,74.00,23.06,0.00
"Jul 22 2009 10:41:37",42.769653,-71.10264,5.98,74.00,23.06,0.00
"Jul 22 2009 10:41:39",42.769653,-71.102646,6.10,75.00,23.06,0.00
"Jul 22 2009 10:41:40",42.769653,-71.10264,6.02,74.00,23.06,0.00
"Jul 22 2009 10:41:41",42.769653,-71.10262,6.26,75.00,23.06,0.00
"Jul 22 2009 10:41:42",42.76966,-71.102615,6.10,76.00,23.06,0.00
"Jul 22 2009 10:41:43",42.76966,-71.10259,6.34,75.00,23.06,0.00
"Jul 22 2009 10:41:44",42.76967,-71.102615,6.22,74.00,23.06,2.00
"Jul 22 2009 10:41:45",42.76966,-71.10262,6.38,75.00,23.06,0.00
"Jul 22 2009 10:41:46",42.769653,-71.10263,5.91,75.00,23.06,0.00
"Jul 22 2009 10:41:47",42.769653,-71.10262,5.95,75.00,23.06,0.00
"Jul 22 2009 10:41:48",42.769653,-71.10262,5.87,75.00,23.06,0.00
"Jul 22 2009 10:41:49",42.76966,-71.102615,6.10,74.00,24.44,0.00
"Jul 22 2009 10:41:50",42.769653,-71.10259,5.55,75.00,23.06,0.00
"Jul 22 2009 10:41:51",42.76967,-71.10258,5.91,75.00,23.06,0.00
"Jul 22 2009 10:41:52",42.769688,-71.102554,6.02,76.00,23.06,0.00
"Jul 22 2009 10:41:54",42.769695,-71.10253,6.18,76.00,23.06,0.00
"Jul 22 2009 10:41:55",42.769695,-71.102516,6.02,73.00,23.06,0.00
"Jul 22 2009 10:41:56",42.769703,-71.102516,5.91,74.00,24.44,12.00
"Jul 22 2009 10:41:57",42.76971,-71.10251,6.50,75.00,23.06,0.00
"Jul 22 2009 10:41:58",42.76971,-71.1025,6.50,74.00,23.06,36.00
"Jul 22 2009 10:41:59",42.76971,-71.102455,6.38,75.00,23.06,0.00
"Jul 22 2009 10:42:00",42.76972,-71.102455,6.10,75.00,23.06,0.00
"Jul 22 2009 10:42:01",42.769726,-71.102455,6.14,75.00,23.06,0.00
"Jul 22 2009 10:42:02",42.769733,-71.10247,6.46,75.00,23.06,0.00
"Jul 22 2009 10:42:03",42.769733,-71.10246,6.82,75.00,23.06,0.00
"Jul 22 2009 10:42:04",42.769733,-71.10245,6.34,76.00,23.06,15.00
"Jul 22 2009 10:42:05",42.769733,-71.10242,6.38,76.00,23.06,40.00
"Jul 22 2009 10:42:06",42.769733,-71.1024,5.98,75.00,23.06,0.00
"Jul 22 2009 10:42:08",42.769733,-71.10235,6.70,75.00,23.06,0.00
"Jul 22 2009 10:42:09",42.76974,-71.10234,6.62,75.00,23.06,0.00
"Jul 22 2009 10:42:10",42.76976,-71.10233,5.87,75.00,23.06,0.00
"Jul 22 2009 10:42:11",42.769733,-71.102325,5.98,75.00,23.06,0.00
"Jul 22 2009 10:42:12",42.769726,-71.102295,5.79,75.00,23.06,0.00
"Jul 22 2009 10:42:13",42.769726,-71.102264,5.87,75.00,23.06,0.00
"Jul 22 2009 10:42:14",42.769726,-71.10223,5.55,75.00,23.06,0.00
"Jul 22 2009 10:42:15",42.769733,-71.102196,5.67,75.00,23.06,0.00
"Jul 22 2009 10:42:16",42.769726,-71.102165,6.26,75.00,23.06,0.00
"Jul 22 2009 10:42:17",42.769726,-71.10215,6.38,75.00,23.06,0.00
"Jul 22 2009 10:42:18",42.76971,-71.1021,6.46,74.00,23.06,0.00
"Jul 22 2009 10:42:19",42.769703,-71.102066,6.22,75.00,23.06,0.00
"Jul 22 2009 10:42:20",42.769703,-71.102066,6.26,74.00,23.06,0.00
"Jul 22 2009 10:42:22",42.769688,-71.10202,6.34,74.00,23.06,0.00
"Jul 22 2009 10:42:23",42.76966,-71.10197,6.14,74.00,23.06,0.00
"Jul 22 2009 10:42:24",42.769646,-71.10194,5.79,76.00,23.06,0.00
"Jul 22 2009 10:42:25",42.769638,-71.101906,6.22,74.00,23.06,0.00
"Jul 22 2009 10:42:26",42.76963,-71.10189,6.34,74.00,23.06,0.00
"Jul 22 2009 10:42:27",42.76962,-71.10186,6.22,74.00,23.06,6.00
"Jul 22 2009 10:42:28",42.769638,-71.10186,6.06,74.00,23.06,0.00
"Jul 22 2009 10:42:29",42.769646,-71.10186,5.83,74.00,23.06,0.00
"Jul 22 2009 10:42:30",42.769653,-71.10185,5.83,74.00,23.06,0.00
"Jul 22 2009 10:42:31",42.76966,-71.101845,5.95,74.00,23.06,0.00
"Jul 22 2009 10:42:32",42.76966,-71.10185,5.98,74.00,23.06,0.00
"Jul 22 2009 10:42:33",42.76967,-71.10185,6.10,74.00,23.06,0.00
"Jul 22 2009 10:42:34",42.76966,-71.10184,7.34,74.00,23.06,0.00
"Jul 22 2009 10:42:36",42.76966,-71.10182,8.06,75.00,23.06,0.00
"Jul 22 2009 10:42:37",42.76966,-71.10182,6.18,75.00,23.06,0.00
"Jul 22 2009 10:42:38",42.769653,-71.101814,5.95,76.00,23.06,43.00
"Jul 22 2009 10:42:39",42.769653,-71.10181,6.58,76.00,24.44,0.00
"Jul 22 2009 10:42:40",42.769653,-71.10179,5.75,76.00,23.06,0.00
"Jul 22 2009 10:42:41",42.769646,-71.101776,5.79,76.00,23.06,0.00
"Jul 22 2009 10:42:42",42.769646,-71.10178,5.98,76.00,23.06,0.00
"Jul 22 2009 10:42:43",42.769646,-71.1018,5.59,76.00,23.06,0.00
"Jul 22 2009 10:42:44",42.769646,-71.1018,6.10,76.00,23.06,0.00
"Jul 22 2009 10:42:45",42.769646,-71.10182,7.26,75.00,23.06,0.00
"Jul 22 2009 10:42:46",42.76966,-71.10185,6.02,76.00,23.06,0.00
"Jul 22 2009 10:42:47",42.769653,-71.10185,5.79,76.00,23.06,0.00
"Jul 22 2009 10:42:48",42.769653,-71.10185,6.26,76.00,23.06,0.00
"Jul 22 2009 10:42:50",42.769638,-71.10183,5.91,76.00,23.06,0.00
"Jul 22 2009 10:42:51",42.76963,-71.10182,6.50,76.00,23.06,0.00
"Jul 22 2009 10:42:52",42.76962,-71.10181,6.06,76.00,23.06,0.00
"Jul 22 2009 10:42:53",42.76961,-71.1018,6.14,75.00,23.06,0.00
"Jul 22 2009 10:42:54",42.769604,-71.1018,6.26,75.00,23.06,9.00
"Jul 22 2009 10:42:55",42.76959,-71.10179,6.38,75.00,23.06,0.00
"Jul 22 2009 10:42:56",42.769573,-71.10179,6.58,75.00,23.06,0.00
"Jul 22 2009 10:42:57",42.769566,-71.10179,7.54,75.00,23.06,0.00
"Jul 22 2009 10:42:58",42.76954,-71.10178,7.46,75.00,23.06,0.00
"Jul 22 2009 10:42:59",42.769524,-71.10176,7.02,75.00,23.06,0.00
"Jul 22 2009 10:43:00",42.76951,-71.10176,6.66,76.00,23.06,0.00
"Jul 22 2009 10:43:01",42.769497,-71.10176,5.43,75.00,23.06,0.00
"Jul 22 2009 10:43:02",42.76948,-71.10178,6.86,75.00,23.06,0.00
"Jul 22 2009 10:43:04",42.769474,-71.10179,6.26,75.00,23.06,0.00
"Jul 22 2009 10:43:05",42.76948,-71.1018,5.98,76.00,23.06,0.00
"Jul 22 2009 10:43:06",42.76948,-71.10178,5.98,75.00,23.06,0.00
"Jul 22 2009 10:43:07",42.76948,-71.10178,6.78,75.00,23.06,0.00
"Jul 22 2009 10:43:08",42.76948,-71.101776,6.94,74.00,23.06,0.00
