time,latitude,longitude,acceleration,light,temperature,sound
0,42.787296,-71.10706,0.90,329.03,25.72,4
1,42.78728,-71.10706,0.94,120.71,25.72,0
2,42.78728,-71.10706,0.86,49.86,25.72,0
3,,,0.98,140.55,25.72,0
4,42.787266,-71.10705,1.02,104.71,25.72,5
5,42.787296,-71.10705,0.86,10.47,25.72,1
6,42.787296,-71.10703,0.94,12.56,25.72,3
7,42.78731,-71.10703,1.09,6.29,25.72,0
8,42.78731,-71.10703,0.94,0.00,25.72,0
9,42.78737,-71.10705,0.94,0.00,25.72,7
10,42.787403,-71.10703,0.86,0.00,25.72,0
11,42.78742,-71.10705,0.90,0.00,25.72,0
12,42.78742,-71.10703,0.94,0.00,25.72,0
13,42.78742,-71.10703,0.82,0.00,25.72,0
14,42.787403,-71.10703,1.02,4.19,25.72,0
15,42.787388,-71.10705,0.98,8.38,25.72,1
16,42.787388,-71.10705,1.13,6.29,25.72,2
17,42.787388,-71.10706,0.78,8.38,25.72,21
18,42.787403,-71.10706,0.98,305.54,25.72,6
19,42.78742,-71.10706,1.05,22.98,25.72,0
20,42.78742,-71.10706,1.02,0.00,25.72,14
21,,,0.98,2.10,25.72,44
22,42.787453,-71.10709,1.02,12.56,25.40,46
23,42.787453,-71.10711,1.45,2.10,25.72,45
24,42.787468,-71.10714,1.48,4.19,25.72,22
25,42.787483,-71.10714,0.98,18.82,25.72,0
26,42.787483,-71.10714,1.02,22.98,25.72,2
27,42.7875,-71.10714,0.98,10.47,25.40,0
28,42.7875,-71.10714,0.86,58.07,25.40,0
29,42.787518,-71.10714,0.78,187.42,25.40,0
30,42.787518,-71.10711,0.86,29.21,25.40,0
31,,,0.94,169.97,25.40,0
32,,,0.78,392.47,25.40,13
33,42.787533,-71.10709,0.78,594.66,25.40,0
34,,,0.90,1045.52,25.08,8
35,42.787563,-71.10708,0.86,1050.30,24.76,0
36,,,1.09,1054.23,24.76,0
37,42.787598,-71.10703,0.94,1051.09,25.08,0
38,42.787598,-71.10702,0.43,1053.44,24.76,0
39,42.787613,-71.107,1.37,709.30,24.76,0
40,42.787632,-71.107,1.09,144.49,24.76,0
41,42.787632,-71.107,1.05,312.80,24.76,0
42,42.787613,-71.107,0.70,58.07,24.76,1
43,42.787598,-71.107,0.94,37.49,24.43,5
44,42.787582,-71.107,0.86,70.33,24.43,0
45,42.787563,-71.107,0.82,179.68,24.43,0
46,,,0.82,8.38,24.43,1
47,,,0.82,8.38,24.43,0
48,,,0.90,4.19,24.11,0
49,42.787533,-71.10703,0.86,0.00,24.11,0
50,,,0.78,218.10,24.11,0
51,42.787518,-71.10708,0.86,96.66,24.11,0
52,,,0.86,200.90,24.11,0
53,,,0.74,183.56,24.11,0
54,42.7875,-71.10717,0.90,94.65,24.11,0
55,42.787533,-71.1072,0.98,214.29,24.11,0
56,42.787518,-71.107185,0.94,126.68,24.11,0
57,,,0.94,62.16,24.11,3
58,,,0.94,29.21,24.11,3
59,42.787533,-71.1072,0.98,20.90,24.11,15
60,42.787548,-71.1072,0.74,22.98,24.11,5
61,42.787548,-71.1072,0.90,41.62,24.11,3
62,,,0.82,22.98,24.11,5
63,42.787563,-71.1072,1.09,2.10,24.11,6
64,42.787563,-71.107216,1.02,246.44,24.11,0
65,42.787548,-71.10723,0.86,191.28,24.11,0
66,42.787548,-71.10723,1.13,76.43,24.11,0
67,42.787548,-71.107216,1.02,162.16,24.11,0
68,42.787533,-71.107216,1.21,118.71,24.11,0
69,42.787533,-71.107216,1.02,94.65,24.11,0
70,,,1.09,136.59,23.79,0
