time,lat,long,accel,light,temp,sound
"Jul 22 2009 10:39:48",42.769695,-71.10345,6.14,2.00,35.52,0.00
"Jul 22 2009 10:39:49",42.76972,-71.103424,6.90,1.00,35.52,0.00
"Jul 22 2009 10:39:50",42.769753,-71.103424,6.66,2.00,35.52,0.00
"Jul 22 2009 10:39:51",42.76979,-71.10342,6.26,1.00,34.13,0.00
"Jul 22 2009 10:39:52",42.7698,-71.10343,6.26,9.00,34.13,0.00
"Jul 22 2009 10:39:53",42.76981,-71.10342,6.42,4.00,34.13,0.00
"Jul 22 2009 10:39:54",42.76981,-71.1034,6.26,8.00,34.13,0.00
"Jul 22 2009 10:39:56",42.76981,-71.10336,5.98,8.00,34.13,0.00
"Jul 22 2009 10:39:57",42.769817,-71.10336,6.06,5.00,34.13,0.00
"Jul 22 2009 10:39:58",42.769817,-71.103355,5.83,6.00,34.13,0.00
"Jul 22 2009 10:39:59",42.76981,-71.103325,5.98,7.00,34.13,0.00
"Jul 22 2009 10:40:00",42.7698,-71.10331,6.22,1.00,34.13,0.00
"Jul 22 2009 10:40:01",42.7698,-71.10329,6.46,0.00,34.13,0.00
"Jul 22 2009 10:40:02",42.7698,-71.103264,6.38,0.00,34.13,0.00
"Jul 22 2009 10:40:03",42.76981,-71.10325,6.30,1.00,34.13,0.00
"Jul 22 2009 10:40:04",42.769817,-71.10325,6.30,0.00,34.13,0.00
"Jul 22 2009 10:40:05",42.769825,-71.10324,6.02,5.00,34.13,0.00
"Jul 22 2009 10:40:06",42.769833,-71.10323,6.02,1.00,34.13,0.00
"Jul 22 2009 10:40:07",42.769833,-71.1032,5.95,0.00,34.13,7.00
"Jul 22 2009 10:40:08",42.769825,-71.10318,5.91,3.00,34.13,0.00
"Jul 22 2009 10:40:09",42.769817,-71.103165,6.14,1.00,34.13,0.00
"Jul 22 2009 10:40:11",42.769825,-71.10314,6.02,0.00,34.13,0.00
"Jul 22 2009 10:40:12",42.769825,-71.103134,5.95,3.00,34.13,0.00
"Jul 22 2009 10:40:13",42.769817,-71.10311,6.06,0.00,34.13,0.00
"Jul 22 2009 10:40:14",42.76981,-71.10308,6.38,3.00,34.13,0.00
"Jul 22 2009 10:40:15",42.7698,-71.10307,6.22,1.00,34.13,1.00
