time,latitude,longitude,acceleration,light,temperature,sound
0,,,0.98,45.74,18.63,0
1,,,0.98,49.86,18.63,3
2,,,0.98,43.68,18.63,9
3,,,0.98,47.80,18.63,0
4,,,0.94,116.72,18.63,9
5,,,1.02,64.20,18.63,2
6,,,0.98,100.69,18.63,0
7,,,1.02,246.44,18.63,4
8,,,0.94,198.98,18.63,0
9,,,1.02,259.52,18.96,9
10,,,1.05,307.36,18.96,1
11,,,1.05,285.43,18.96,0
12,,,0.86,60.11,18.96,0
13,,,1.02,164.11,18.96,0
14,,,0.98,138.57,18.96,0
15,,,0.98,218.10,18.96,2
16,,,0.94,255.79,18.96,3
17,,,0.98,225.69,18.96,0
18,,,0.90,316.42,18.96,14
19,,,1.09,43.68,19.28,0
20,,,0.98,27.13,19.28,0
21,,,1.05,43.68,19.28,0
22,,,0.94,33.35,19.28,0
23,,,0.90,41.62,19.28,0
24,,,0.98,20.90,19.28,0
25,,,1.02,20.90,19.28,0
26,,,1.02,12.56,19.28,0
27,,,1.05,25.06,19.28,0
28,,,1.05,45.74,19.28,0
29,,,1.05,22.98,19.28,1
30,,,1.05,82.52,19.28,0
31,,,0.98,49.86,19.28,0
32,,,0.98,27.13,19.28,5
33,,,0.98,29.21,19.28,0
34,,,0.90,164.11,19.28,0
35,,,1.02,246.44,19.28,0
36,,,0.98,265.11,19.28,0
37,,,0.90,132.63,19.28,0
38,,,0.86,146.46,19.28,0
39,,,0.94,124.69,19.28,0
40,,,0.94,212.38,19.60,0
41,,,0.98,72.36,19.28,0
42,,,0.90,66.25,19.60,0
43,,,0.94,56.02,19.60,0
44,,,0.98,35.42,19.60,0
45,,,0.94,181.62,19.60,0
46,,,0.98,100.69,19.60,0
47,,,1.02,62.16,19.60,0
48,,,1.17,136.59,19.60,0
49,,,0.94,298.25,19.60,0
50,,,1.02,332.61,19.60,0
51,,,0.94,341.55,19.60,0
52,,,0.90,330.82,19.60,0
53,,,0.94,325.43,19.60,0
54,,,1.02,309.17,19.60,0
55,,,0.82,164.11,19.60,0
56,,,0.98,281.75,19.60,0
57,,,0.94,112.72,19.60,0
58,,,0.94,68.29,19.60,0
