time,latitude,longitude,acceleration,light,temperature,sound
0,42.787548,-71.10708,0.94,1012.03,21.86,22
1,42.787548,-71.10708,0.90,986.88,21.86,1
2,42.787548,-71.10708,0.98,1034.95,21.53,8
3,42.787563,-71.10708,0.98,1045.52,21.53,0
4,42.787563,-71.10708,1.05,1047.12,21.86,0
5,42.787563,-71.10705,1.02,1047.92,21.53,0
6,42.787563,-71.10705,0.90,1047.92,21.53,0
7,42.787582,-71.10705,0.86,1047.12,21.53,5
8,42.787598,-71.10705,0.90,1047.12,21.53,0
9,,,0.82,1047.12,21.53,0
10,42.787598,-71.10705,0.90,1047.12,21.21,0
11,42.787598,-71.10705,2.34,1032.47,21.21,19
12,42.787598,-71.10705,1.72,1043.92,21.21,3
13,42.787598,-71.10705,0.86,1043.92,20.89,0
14,42.787598,-71.10705,0.70,819.69,20.89,1
15,42.787598,-71.10705,1.09,892.11,20.89,0
16,42.787598,-71.10705,1.05,969.01,20.89,0
17,42.787613,-71.10705,1.13,963.23,20.89,0
18,42.787613,-71.10705,0.94,1027.46,20.89,0
19,42.787613,-71.10705,0.94,1039.05,20.57,0
20,42.787598,-71.10706,0.94,1040.68,20.57,0
21,42.787598,-71.10706,0.86,1022.38,20.57,0
22,,,0.86,1040.68,20.57,11
23,42.787582,-71.10708,0.90,1041.49,20.57,0
24,42.787582,-71.10708,1.45,371.58,20.24,1
25,42.787582,-71.10706,1.09,281.75,20.24,0
26,42.787582,-71.10706,1.02,496.27,20.24,0
27,42.787582,-71.10708,1.05,720.13,20.24,0
28,42.787563,-71.10708,0.98,660.56,20.24,11
29,42.787563,-71.10709,0.62,1036.60,20.24,0
30,42.787563,-71.10708,1.52,984.10,20.24,45
31,42.787563,-71.10708,0.86,510.77,20.24,1
32,42.787563,-71.10708,0.86,520.35,20.24,9
33,42.787563,-71.10708,0.78,669.07,20.24,15
34,42.787563,-71.10708,1.17,235.15,19.92,18
35,42.787563,-71.10709,1.09,281.75,19.92,4
36,,,1.09,179.68,19.60,2
37,42.787563,-71.10708,1.25,49.86,19.60,0
38,42.787563,-71.10708,0.94,94.65,19.60,1
39,42.787563,-71.10708,1.02,37.49,19.28,0
40,42.787563,-71.10708,1.13,18.82,19.28,0
41,42.787548,-71.10708,0.86,37.49,19.28,4
42,42.787548,-71.10708,0.86,12.56,19.28,0
43,42.787548,-71.10708,0.94,10.47,19.28,13
44,42.787533,-71.10708,1.13,29.21,19.28,0
45,42.787518,-71.10708,1.25,116.72,19.28,0
46,,,0.98,82.52,19.28,5
47,,,0.94,237.04,19.28,0
48,,,0.82,206.65,19.28,9
49,42.787518,-71.10706,0.82,14.65,19.28,0
50,42.787518,-71.10706,1.09,35.42,19.28,6
51,42.7875,-71.10708,1.09,257.66,19.28,18
52,42.787483,-71.10709,1.02,37.49,19.28,23
53,42.787468,-71.10709,1.21,12.56,19.28,0
54,42.787453,-71.10711,1.02,33.35,19.28,0
55,42.787453,-71.10711,1.05,70.33,19.28,0
56,42.787434,-71.10709,1.33,12.56,18.96,0
57,42.78742,-71.10708,1.02,27.13,19.28,4
58,42.787403,-71.10706,0.74,56.02,19.28,0
59,42.787403,-71.10705,0.78,132.63,19.28,0
60,42.787388,-71.10703,1.05,20.90,19.28,0
61,,,1.05,20.90,19.28,0
