time,latitude,longitude,acceleration,light,temperature,sound
0,,,1.02,49.86,18.63,1
1,,,0.98,41.62,18.63,1
2,,,0.98,37.49,18.63,0
3,,,0.78,168.02,18.63,0
4,,,0.98,323.63,18.63,0
5,,,0.90,296.43,18.63,1
6,,,0.94,298.25,18.63,0
7,,,0.94,144.49,18.63,0
8,,,0.98,43.68,18.63,8
9,,,1.02,154.33,18.63,2
10,,,0.94,51.91,18.63,0
11,,,0.90,43.68,18.63,0
12,,,0.94,51.91,18.63,7
13,,,1.05,78.46,18.63,0
14,,,0.98,66.25,18.63,7
15,,,0.94,41.62,18.63,0
16,,,1.02,16.73,18.63,0
17,,,1.21,120.71,18.63,0
18,,,1.25,22.98,18.63,7
19,,,0.55,20.90,18.63,0
20,,,1.17,22.98,18.63,0
21,,,1.37,20.90,18.63,0
22,,,1.21,16.73,18.63,2
23,,,1.76,14.65,18.63,17
24,,,1.80,27.13,18.63,2
25,,,1.37,29.21,18.63,6
26,,,1.52,31.28,18.63,5
27,,,1.72,10.47,18.63,12
28,,,0.94,10.47,18.63,0
29,,,1.29,12.56,18.63,15
30,,,1.87,8.38,18.63,13
31,,,1.84,22.98,18.96,0
32,,,1.68,22.98,18.96,1
33,,,1.29,6.29,18.96,4
34,,,0.59,20.90,18.96,0
35,,,1.64,25.06,18.63,23
36,,,1.41,2.10,18.96,0
37,,,0.74,6.29,18.96,0
38,,,0.59,0.00,18.96,0
39,,,1.09,0.00,18.96,0
40,,,1.25,0.00,18.96,0
41,,,0.98,0.00,18.96,0
42,,,0.94,0.00,18.96,0
43,,,0.94,0.00,18.96,0
44,,,1.09,0.00,18.96,0
45,,,0.94,0.00,18.96,0
46,,,1.41,0.00,18.96,0
47,,,0.86,0.00,18.96,0
48,,,0.59,0.00,18.96,0
49,,,1.29,0.00,18.96,0
50,,,1.02,0.00,18.96,0
51,,,0.47,0.00,18.96,0
52,,,1.33,0.00,18.96,0
53,,,1.05,0.00,19.28,0
54,,,0.74,88.59,19.28,0
55,,,1.29,185.49,19.28,0
56,,,1.21,150.40,19.28,0
57,,,1.02,694.22,18.96,8
58,,,1.02,1015.51,18.63,8
59,,,0.94,1016.38,18.63,1
60,,,0.94,1039.05,18.31,0
61,,,1.02,1044.72,18.31,0
62,,,0.98,1032.47,18.31,0
63,,,1.02,1046.32,17.99,0
64,,,1.02,985.03,17.99,0
65,,,0.94,952.46,17.67,0
66,,,0.94,891.01,17.67,0
67,,,1.05,825.70,17.34,0
68,,,0.94,918.87,17.34,0
69,,,1.21,1058.11,17.34,0
70,,,1.21,1053.44,17.34,0
71,,,1.13,1033.30,17.02,0
72,,,0.98,499.51,17.02,0
73,,,1.02,904.02,16.70,0
74,,,1.13,1029.97,16.70,0
75,,,0.90,1051.09,16.70,1
76,,,1.13,1035.78,16.38,0
77,,,0.98,1038.24,16.05,0
78,,,0.98,753.23,16.05,1
79,,,0.90,499.51,16.05,0
80,,,0.98,951.47,16.05,0
81,,,0.90,824.50,15.73,7
82,,,0.94,1045.52,15.09,12
83,,,0.94,1043.11,14.77,15
84,,,0.90,1050.30,14.77,0
85,,,0.98,1051.87,14.44,0
86,,,1.05,1054.23,14.44,0
87,,,1.05,1056.56,14.12,0
88,,,0.98,573.41,13.80,0
89,,,1.09,559.57,13.80,0
90,,,1.05,814.85,13.48,0
91,,,0.98,986.88,13.48,0
92,,,0.78,969.96,13.15,2
93,,,1.17,404.54,13.15,3
94,,,1.25,392.47,12.83,0
95,,,1.17,300.08,12.83,1
96,,,1.95,62.16,13.15,4
97,,,1.52,64.20,12.83,2
98,,,1.45,16.73,12.83,0
99,,,0.78,14.65,12.83,0
100,,,0.78,62.16,12.83,0
101,,,0.90,74.40,12.83,0
102,,,1.33,31.28,12.83,0
103,,,1.37,12.56,12.83,0
104,,,1.09,18.82,12.83,0
105,,,0.66,4.19,12.83,0
106,,,0.94,12.56,12.83,0
107,,,1.48,39.56,12.83,0
108,,,0.94,56.02,12.83,2
109,,,0.74,47.80,12.83,0
110,,,1.13,158.25,12.83,0
111,,,2.11,47.80,13.15,0
112,,,1.80,29.21,13.15,0
113,,,1.84,16.73,13.15,2
114,,,1.25,8.38,13.48,11
115,,,1.80,14.65,13.48,3
116,,,1.68,12.56,13.48,1
117,,,1.41,12.56,13.80,0
118,,,1.68,6.29,13.80,0
119,,,1.05,16.73,13.80,1
120,,,0.94,37.49,13.80,0
121,,,1.25,10.47,14.12,1
122,,,1.17,12.56,14.12,1
123,,,1.29,18.82,14.12,0
124,,,1.33,20.90,14.44,3
125,,,1.37,12.56,14.44,2
126,,,1.37,14.65,14.44,0
127,,,1.17,12.56,14.44,2
128,,,1.41,27.13,14.77,4
129,,,1.99,14.65,14.77,13
130,,,2.27,51.91,14.77,7
131,,,1.91,66.25,15.09,0
132,,,0.82,16.73,15.09,22
133,,,1.02,31.28,15.09,28
134,,,0.90,39.56,15.09,0
135,,,0.86,29.21,15.09,22
136,,,0.86,22.98,15.09,41
137,,,0.86,31.28,15.09,1
138,,,0.74,14.65,15.09,21
139,,,1.25,29.21,15.41,0
140,,,0.82,70.33,15.41,22
141,,,0.98,110.72,15.41,4
142,,,1.02,134.61,15.41,0
143,,,1.02,114.72,15.41,0
144,,,1.02,122.70,15.41,0
145,,,1.02,120.71,15.41,4
146,,,0.98,114.72,15.41,0
147,,,1.02,116.72,15.41,0
148,,,1.02,122.70,15.41,0
149,,,1.02,108.72,15.41,1
150,,,1.02,112.72,15.41,0
151,,,1.05,152.36,15.73,3
152,,,0.98,110.72,15.41,0
153,,,1.37,128.66,15.73,0
154,,,0.90,104.71,15.73,0
155,,,0.94,142.52,15.73,0
156,,,0.90,162.16,15.73,0
157,,,0.86,177.74,15.73,0
158,,,0.90,122.70,15.73,0
159,,,0.90,37.49,15.73,0
160,,,0.90,43.68,15.73,0
161,,,0.94,37.49,15.73,0
162,,,0.90,41.62,15.73,0
163,,,0.94,35.42,15.73,0
164,,,1.13,25.06,15.73,2
165,,,1.29,14.65,15.73,4
166,,,2.34,16.73,16.05,11
167,,,2.23,22.98,16.05,31
168,,,2.38,14.65,16.05,5
169,,,1.68,12.56,16.05,4
170,,,0.98,0.00,16.05,0
171,,,0.82,8.38,16.05,0
172,,,0.55,14.65,16.38,0
173,,,1.02,27.13,16.38,0
174,,,1.21,12.56,16.38,3
175,,,1.21,62.16,16.38,12
176,,,0.94,8.38,16.38,0
177,,,1.52,6.29,16.38,3
178,,,1.02,6.29,16.38,0
179,,,1.05,10.47,16.38,0
180,,,0.94,8.38,16.38,1
181,,,0.90,14.65,16.38,9
182,,,1.02,12.56,16.38,1
183,,,0.90,2.10,16.70,0
184,,,0.90,12.56,16.70,0
185,,,0.90,12.56,16.70,0
186,,,0.94,18.82,16.70,0
187,,,0.98,114.72,16.70,0
188,,,0.94,106.71,16.70,0
189,,,0.98,156.29,16.70,0
190,,,0.90,76.43,16.70,0
191,,,1.02,106.71,16.70,0
192,,,1.02,80.49,16.70,0
193,,,0.90,10.47,16.70,0
194,,,0.94,6.29,16.70,0
195,,,0.90,10.47,16.70,0
196,,,0.98,14.65,16.70,18
197,,,0.90,12.56,16.70,6
198,,,0.90,12.56,16.70,0
199,,,0.98,2.10,16.70,2
200,,,0.90,0.00,17.02,0
201,,,0.94,0.00,17.02,0
202,,,0.94,0.00,16.70,0
203,,,0.90,0.00,17.02,0
204,,,0.90,0.00,17.02,0
205,,,0.90,2.10,17.02,0
206,,,0.94,2.10,17.02,0
207,,,0.90,2.10,17.02,0
208,,,0.90,2.10,17.02,0
209,,,1.21,6.29,17.02,0
210,,,1.25,14.65,17.02,0
211,,,0.94,4.19,17.02,0
212,,,0.98,4.19,17.02,0
213,,,0.98,4.19,17.02,0
214,,,0.98,4.19,17.02,0
215,,,0.98,4.19,17.02,0
216,,,0.98,4.19,17.02,0
217,,,0.98,4.19,17.02,0
218,,,0.98,4.19,17.02,0
219,,,1.13,8.38,17.02,0
220,,,1.05,27.13,17.02,0
221,,,1.17,8.38,17.02,0
222,,,1.17,110.72,17.34,0
223,,,1.02,138.57,17.34,0
224,,,0.86,90.61,17.34,0
225,,,0.90,94.65,17.34,0
226,,,0.94,70.33,17.34,0
227,,,0.86,51.91,17.34,0
228,,,0.94,47.80,17.34,0
229,,,0.98,56.02,17.34,0
230,,,0.94,56.02,17.34,0
231,,,0.94,53.97,17.34,0
232,,,0.98,47.80,17.34,0
233,,,1.02,33.35,17.34,0
234,,,1.05,148.43,17.34,0
235,,,1.09,100.69,17.34,0
236,,,1.05,18.82,17.34,0
237,,,0.98,142.52,17.34,0
238,,,0.94,74.40,17.34,0
239,,,0.94,10.47,17.34,0
240,,,0.98,31.28,17.34,0
241,,,0.94,142.52,17.34,0
242,,,1.09,266.96,17.67,0
243,,,1.09,25.06,17.34,0
244,,,0.98,244.56,17.67,0
245,,,1.02,231.37,17.67,1
246,,,1.05,49.86,17.67,0
247,,,1.17,25.06,17.67,0
248,,,1.17,144.49,17.67,0
249,,,1.05,140.55,17.67,0
250,,,1.05,150.40,17.67,0
251,,,1.05,162.16,17.67,0
252,,,1.13,118.71,17.67,0
253,,,0.98,140.55,17.67,0
254,,,0.90,122.70,17.67,0
255,,,1.09,88.59,17.67,0
256,,,1.02,104.71,17.67,0
257,,,1.02,128.66,17.67,2
258,,,1.02,132.63,17.67,0
259,,,1.02,146.46,17.67,0
260,,,1.02,156.29,17.99,2
261,,,1.02,216.19,17.99,0
262,,,1.02,218.10,17.99,0
263,,,1.02,218.10,17.99,0
264,,,0.98,198.98,17.99,0
265,,,1.02,218.10,17.99,0
266,,,1.02,212.38,17.99,0
267,,,1.02,214.29,17.99,0
268,,,1.02,223.80,17.99,0
269,,,0.98,204.73,17.99,0
270,,,1.02,198.98,17.99,0
271,,,1.02,212.38,17.99,0
272,,,1.02,218.10,17.99,2
273,,,1.02,212.38,17.99,0
274,,,1.02,200.90,17.99,0
275,,,1.02,202.82,17.99,0
276,,,1.02,216.19,17.99,0
277,,,1.02,200.90,17.99,0
278,,,1.02,197.06,17.99,0
279,,,0.98,92.63,17.99,0
280,,,1.02,104.71,17.99,4
281,,,0.94,112.72,17.99,0
282,,,1.05,110.72,17.99,0
283,,,1.09,126.68,17.99,0
284,,,0.98,108.72,17.99,0
285,,,1.09,126.68,17.99,0
286,,,0.78,35.42,17.99,0
287,,,0.94,14.65,18.31,0
288,,,1.09,14.65,18.31,0
289,,,1.05,4.19,18.31,0
290,,,1.02,4.19,18.31,0
291,,,0.94,10.47,18.31,0
292,,,0.98,8.38,18.31,0
293,,,0.98,10.47,18.31,0
294,,,0.90,16.73,18.31,0
295,,,0.90,216.19,18.31,0
296,,,0.98,218.10,18.31,6
297,,,1.02,223.80,18.31,0
298,,,1.02,225.69,18.31,2
299,,,1.02,229.48,18.31,1
300,,,1.02,229.48,18.31,2
301,,,1.02,233.26,18.31,0
302,,,0.98,233.26,18.31,0
303,,,1.02,229.48,18.31,0
304,,,1.02,231.37,18.31,0
305,,,0.98,231.37,18.31,0
306,,,1.02,229.48,18.31,2
307,,,1.02,229.48,18.31,0
308,,,0.98,229.48,18.31,2
309,,,1.02,229.48,18.31,7
310,,,1.02,220.00,18.31,0
311,,,1.02,220.00,18.31,0
312,,,1.02,216.19,18.63,0
313,42.7875,-71.10706,0.98,221.90,18.31,4
314,42.7875,-71.10706,1.02,229.48,18.31,6
315,42.7875,-71.10706,1.02,229.48,18.63,0
316,42.7875,-71.10705,1.02,231.37,18.31,1
317,42.7875,-71.10706,1.02,233.26,18.63,0
318,42.7875,-71.10706,1.02,233.26,18.63,0
319,42.7875,-71.10706,1.02,229.48,18.63,0
320,42.7875,-71.10706,1.02,227.59,18.63,0
321,42.7875,-71.10706,1.02,218.10,18.63,0
322,42.7875,-71.10706,1.02,233.26,18.63,0
323,42.7875,-71.10706,1.02,229.48,18.63,7
324,42.7875,-71.10706,1.02,183.56,18.63,0
325,42.787483,-71.10706,0.94,49.86,18.63,5
326,42.787483,-71.10706,0.98,227.59,18.63,0
327,,,1.02,385.54,18.63,0
328,,,0.98,191.28,18.63,0
329,42.787468,-71.10708,1.02,183.56,18.63,4
330,,,1.02,142.52,18.63,0
331,,,1.02,250.19,18.63,3
332,,,1.09,237.04,18.63,0
333,42.787483,-71.10708,0.94,148.43,18.63,0
