time,latitude,longitude,acceleration,light,temperature,sound
"00/15/2010 12:47:40",42.787354,-71.10709,0.98,152.36,23.79,6
"00/15/2010 12:47:41",42.78734,-71.10709,0.94,82.52,23.79,3
"00/15/2010 12:47:42",42.78731,-71.10709,1.09,33.35,23.79,1
"00/15/2010 12:47:43",,,0.94,16.73,23.79,23
"00/15/2010 12:47:44",,,0.90,14.65,23.79,1
"00/15/2010 12:47:45",,,0.98,14.65,23.79,1
"00/15/2010 12:47:46",42.787296,-71.107155,0.98,136.59,23.79,0
"00/15/2010 12:47:47",42.787296,-71.107155,0.94,404.54,23.79,0
"00/15/2010 12:47:48",,,0.98,88.59,23.79,0
"00/15/2010 12:47:49",,,0.86,43.68,23.79,0
"00/15/2010 12:47:51",42.78731,-71.107155,0.82,268.82,23.79,0
"00/15/2010 12:47:52",42.78731,-71.107185,1.02,438.53,23.79,0
"00/15/2010 12:47:53",42.78734,-71.107216,1.02,88.59,23.79,0
"00/15/2010 12:47:54",42.787354,-71.107216,0.90,27.13,23.79,0
"00/15/2010 12:47:55",42.78734,-71.10723,0.98,114.72,23.79,0
"00/15/2010 12:47:56",42.787354,-71.10723,0.98,321.83,23.79,0
"00/15/2010 12:47:57",42.787354,-71.10723,0.98,154.33,23.79,0
"00/15/2010 12:47:58",42.787354,-71.10723,1.02,60.11,23.79,0
"00/15/2010 12:47:59",42.787354,-71.10723,0.90,74.40,23.79,0
"00/15/2010 12:48:00",42.787354,-71.10723,1.02,68.29,23.79,0
"00/15/2010 12:48:01",42.78737,-71.10723,0.94,51.91,23.47,0
"00/15/2010 12:48:02",42.787388,-71.107254,1.05,70.33,23.79,0
"00/15/2010 12:48:03",42.787403,-71.107254,0.98,156.29,23.79,0
"00/15/2010 12:48:04",42.787403,-71.107254,0.98,318.22,23.79,0
"00/15/2010 12:48:05",42.787403,-71.107254,0.98,134.61,23.79,0
"00/15/2010 12:48:07",42.78742,-71.10727,0.98,22.98,23.47,1
"00/15/2010 12:48:08",42.78742,-71.10727,0.98,20.90,23.47,0
"00/15/2010 12:48:09",42.78742,-71.10727,0.98,31.28,23.79,0
"00/15/2010 12:48:10",,,0.98,112.72,23.47,0
"00/15/2010 12:48:11",,,0.98,227.59,23.47,0
"00/15/2010 12:48:12",,,0.98,255.79,23.47,0
"00/15/2010 12:48:13",42.787388,-71.1073,0.90,210.47,23.47,0
"00/15/2010 12:48:14",42.787388,-71.107315,0.90,329.03,23.47,0
"00/15/2010 12:48:15",42.787388,-71.10733,0.90,278.07,23.47,0
"00/15/2010 12:48:16",42.78737,-71.10733,0.98,246.44,23.47,0
"00/15/2010 12:48:17",,,0.94,162.16,23.47,0
"00/15/2010 12:48:17",42.787354,-71.10733,0.94,124.69,23.47,0
"00/15/2010 12:48:19",42.787354,-71.10733,0.98,152.36,23.47,0
"00/15/2010 12:48:20",42.787354,-71.107346,0.90,64.20,23.47,0
"00/15/2010 12:48:22",42.787354,-71.107346,0.82,12.56,23.14,0
"00/15/2010 12:48:23",42.787354,-71.107346,0.98,2.10,22.82,0
"00/15/2010 12:48:24",42.787354,-71.107346,0.94,0.00,22.82,2
"00/15/2010 12:48:25",42.78734,-71.10737,0.98,0.00,22.82,0
"00/15/2010 12:48:26",42.78734,-71.10738,0.98,0.00,22.82,0
"00/15/2010 12:48:27",42.787354,-71.107414,0.98,0.00,22.82,0
"00/15/2010 12:48:28",42.787354,-71.107445,0.98,0.00,22.82,0
"00/15/2010 12:48:29",42.787354,-71.10747,0.98,0.00,22.82,0
"00/15/2010 12:48:30",42.78737,-71.107506,0.94,0.00,22.82,0
"00/15/2010 12:48:31",42.787388,-71.10752,0.94,0.00,22.50,0
"00/15/2010 12:48:32",42.78742,-71.10752,0.98,0.00,22.50,0
"00/15/2010 12:48:33",42.787434,-71.10752,0.98,0.00,22.50,0
"00/15/2010 12:48:34",42.787468,-71.107506,0.98,0.00,22.50,0
"00/15/2010 12:48:35",42.787453,-71.10749,0.98,0.00,22.50,0
"00/15/2010 12:48:36",42.787468,-71.10747,0.98,0.00,22.50,0
"00/15/2010 12:48:37",42.787468,-71.10747,0.98,0.00,22.50,0
"00/15/2010 12:48:39",42.787468,-71.10747,0.98,0.00,22.50,0
"00/15/2010 12:48:40",42.787468,-71.10749,0.98,0.00,22.50,0
"00/15/2010 12:48:41",42.787468,-71.10749,0.98,4.19,22.18,0
"00/15/2010 12:48:42",42.787483,-71.10749,0.94,8.38,22.18,0
"00/15/2010 12:48:43",42.787483,-71.107445,0.78,43.68,21.86,0
"00/15/2010 12:48:44",42.787468,-71.10743,0.98,128.66,21.86,0
"00/15/2010 12:48:45",42.787434,-71.10743,0.90,150.40,21.86,0
"00/15/2010 12:48:46",42.78742,-71.107414,0.86,325.43,21.86,0
"00/15/2010 12:48:47",42.78742,-71.107414,0.98,371.58,21.86,0
"00/15/2010 12:48:48",42.787403,-71.1074,1.09,214.29,21.86,0
"00/15/2010 12:48:49",,,0.94,106.71,21.86,0
"00/15/2010 12:48:49",42.787388,-71.1074,0.90,142.52,21.53,0
"00/15/2010 12:48:51",42.78737,-71.1074,0.98,124.69,21.86,2
"00/15/2010 12:48:52",42.78737,-71.1074,1.02,134.61,21.53,0
"00/15/2010 12:48:53",42.787354,-71.1074,0.98,136.59,21.53,0
"00/15/2010 12:48:55",42.78734,-71.10738,0.98,136.59,21.53,0
"00/15/2010 12:48:56",42.787354,-71.10738,0.98,140.55,21.53,0
"00/15/2010 12:48:57",42.787354,-71.10738,0.94,140.55,21.53,0
"00/15/2010 12:48:58",42.78737,-71.10738,0.94,138.57,21.53,0
"00/15/2010 12:48:59",42.78737,-71.10738,0.98,128.66,21.53,0
"00/15/2010 12:49:00",42.787388,-71.10738,0.94,90.61,21.53,0
"00/15/2010 12:49:01",42.787388,-71.10738,0.98,120.71,21.53,0
"00/15/2010 12:49:02",42.787388,-71.10738,0.98,102.70,21.53,0
"00/15/2010 12:49:03",42.787403,-71.10738,0.98,96.66,21.21,0
"00/15/2010 12:49:04",42.787403,-71.10738,1.02,94.65,21.21,0
"00/15/2010 12:49:05",42.787403,-71.10737,0.90,202.82,20.89,0
"00/15/2010 12:49:06",42.787403,-71.10737,0.82,314.61,21.21,0
"00/15/2010 12:49:07",42.787403,-71.10737,1.09,653.42,20.89,0
"00/15/2010 12:49:08",42.787403,-71.10737,1.05,453.59,20.89,0
"00/15/2010 12:49:08",,,0.94,110.72,20.89,0
"00/15/2010 12:49:11",42.787403,-71.10737,0.90,16.73,20.89,0
"00/15/2010 12:49:12",42.787388,-71.10737,0.98,2.10,20.89,0
"00/15/2010 12:49:13",42.787388,-71.10737,0.94,2.10,20.89,1
"00/15/2010 12:49:14",42.787403,-71.10737,0.94,2.10,20.89,0
