time,latitude,longitude,acceleration,light,temperature,sound
0,42.78723,-71.10705,1.09,31.28,22.82,4
1,42.787216,-71.10706,1.02,86.57,22.82,11
2,,,1.02,20.90,22.82,3
3,,,0.78,14.65,22.82,16
4,42.78718,-71.10706,0.86,18.82,22.82,8
5,42.787216,-71.10708,0.90,2.10,22.82,9
6,42.787216,-71.10708,1.02,185.49,22.82,5
7,42.787197,-71.10711,0.78,512.37,22.82,16
8,42.78718,-71.10711,1.09,526.70,22.82,8
9,,,1.05,171.91,22.82,7
10,42.787132,-71.107185,0.82,126.68,22.82,8
11,42.7871,-71.1072,1.02,850.44,22.82,15
12,42.787086,-71.107216,1.02,1047.92,22.50,12
13,42.787067,-71.107216,1.13,1053.44,22.50,2
14,42.787067,-71.10723,0.98,1053.44,22.18,1
15,42.787067,-71.107254,1.02,1055.79,22.50,4
16,42.7871,-71.10727,0.98,1051.87,22.18,6
17,42.787117,-71.107285,1.02,1053.44,22.18,2
18,42.787117,-71.107285,0.98,1052.66,22.18,1
19,42.787086,-71.107285,0.82,1055.79,22.18,5
20,42.787067,-71.10727,0.86,1056.56,22.18,7
21,42.787052,-71.107285,0.98,1053.44,22.18,3
22,42.787037,-71.107285,0.94,1058.11,21.86,0
23,42.787037,-71.10727,1.02,1057.34,21.86,1
24,42.787037,-71.10727,1.09,1051.87,21.86,5
25,42.787037,-71.10727,0.98,1057.34,21.86,20
26,42.787037,-71.10727,1.21,1059.65,21.86,9
27,42.787037,-71.10727,1.05,1059.65,21.86,3
28,42.787003,-71.107285,0.90,1060.42,21.86,7
29,42.786964,-71.107285,0.94,1059.65,21.53,9
30,42.786945,-71.10727,0.82,1042.30,21.53,2
31,42.78693,-71.10727,0.98,1055.79,21.53,34
32,42.786945,-71.107254,0.86,1056.56,21.53,24
33,42.786964,-71.107254,0.98,1059.65,21.53,14
34,42.787037,-71.107254,0.78,1055.79,21.21,5
35,42.787052,-71.107254,1.17,1045.52,21.21,4
36,42.787052,-71.10723,0.86,1034.95,21.21,1
37,42.787037,-71.10723,0.74,169.97,21.21,3
38,42.787037,-71.10723,1.09,250.19,21.21,3
39,42.787067,-71.1072,1.17,25.06,21.21,10
40,,,1.13,18.82,20.89,6
41,42.787067,-71.107185,1.21,18.82,21.21,1
42,42.787037,-71.1072,0.98,8.38,20.89,19
43,42.78702,-71.107254,0.98,8.38,20.89,11
44,42.787052,-71.10723,0.90,116.72,20.89,1
45,42.78702,-71.107254,0.98,64.20,20.89,3
46,42.78702,-71.10727,1.05,53.97,20.89,2
47,42.787037,-71.10727,0.90,100.69,20.89,0
48,42.787037,-71.10727,0.98,80.49,20.89,0
49,42.787037,-71.10727,1.09,74.40,20.89,0
50,42.78702,-71.10727,1.13,12.56,20.89,2
51,42.78702,-71.107254,1.13,0.00,20.89,1
52,42.78702,-71.10723,1.02,14.65,20.89,0
53,42.787003,-71.10723,1.05,12.56,20.89,7
54,42.787003,-71.107216,1.02,20.90,20.89,0
55,42.786987,-71.107185,0.86,0.00,20.89,1
56,42.786987,-71.107185,1.21,0.00,20.89,1
57,42.786964,-71.107185,1.02,2.10,20.89,1
58,42.786964,-71.10717,0.98,2.10,20.89,1
59,42.786964,-71.10717,1.05,6.29,20.89,3
60,,,1.02,18.82,20.89,2
61,42.786945,-71.10717,1.05,29.21,20.89,3
62,42.786945,-71.10717,1.21,2.10,20.89,0
63,42.78693,-71.10717,0.94,8.38,20.89,4
64,42.78693,-71.107155,0.98,18.82,21.21,14
65,42.786964,-71.10714,1.29,4.19,21.21,2
66,42.786945,-71.10711,0.98,27.13,21.21,4
67,42.786945,-71.10711,0.86,90.61,20.89,2
68,,,1.05,56.02,21.21,0
69,42.78693,-71.10709,1.13,0.00,21.21,0
70,42.78693,-71.10708,1.02,0.00,20.89,4
71,,,1.09,0.00,21.21,2
72,42.78693,-71.10706,1.45,0.00,21.21,3
73,42.78693,-71.10703,1.21,18.82,21.21,0
74,42.78693,-71.10702,1.17,39.56,21.21,1
75,42.786915,-71.10703,1.29,2.10,21.21,0
76,42.7869,-71.10702,1.17,14.65,21.21,0
77,42.7869,-71.10702,0.94,20.90,21.21,6
78,42.7869,-71.10698,0.82,0.00,21.21,3
79,42.78688,-71.106964,0.82,0.00,21.21,0
80,42.786865,-71.10695,0.94,0.00,21.21,1
81,42.78685,-71.10695,0.70,0.00,21.21,0
82,42.78685,-71.10693,0.86,12.56,21.21,0
83,42.78685,-71.10693,0.94,39.56,21.21,2
84,42.78685,-71.10692,0.90,53.97,21.21,4
85,42.78683,-71.10692,0.90,76.43,21.21,0
86,42.78683,-71.1069,0.98,51.91,21.21,0
87,42.786816,-71.1069,0.82,47.80,21.53,0
88,42.7868,-71.10689,1.05,94.65,21.21,1
89,42.786785,-71.10689,0.86,16.73,21.21,4
90,42.786785,-71.10685,0.90,10.47,21.21,4
91,42.786785,-71.10685,0.59,12.56,21.21,11
