time,lat,lon,acc,light,temp,sound
"Jun 25 2009 16:42:31",42.365616,-71.10325,0.90,74.00,24.44,0.00
"Jun 25 2009 16:42:32",42.365757,-71.103386,0.94,74.00,24.44,0.00
"Jun 25 2009 16:42:33",42.365437,-71.10366,1.02,74.00,24.44,0.00
"Jun 25 2009 16:42:34",42.365543,-71.103645,1.78,74.00,25.83,0.00
"Jun 25 2009 16:42:35",42.365543,-71.103645,0.50,74.00,24.44,0.00
"Jun 25 2009 16:42:36",42.365486,-71.103615,1.46,73.00,24.44,42.00
"Jun 25 2009 16:42:37",42.36568,-71.10327,1.10,73.00,24.44,0.00
"Jun 25 2009 16:42:39",42.36555,-71.10353,0.70,73.00,24.44,0.00
"Jun 25 2009 16:42:40",42.365513,-71.10351,0.98,73.00,24.44,4.00
"Jun 25 2009 16:42:41",42.365643,-71.10339,0.78,73.00,24.44,0.00
"Jun 25 2009 16:42:42",42.36542,-71.10339,0.66,74.00,24.44,0.00
"Jun 25 2009 16:42:43",42.365437,-71.10345,0.86,74.00,24.44,0.00
"Jun 25 2009 16:42:44",42.36543,-71.10348,0.66,74.00,25.83,0.00
"Jun 25 2009 16:42:45",42.36547,-71.10342,1.06,74.00,24.44,0.00
"Jun 25 2009 16:42:46",42.365322,-71.10371,0.78,74.00,24.44,0.00
"Jun 25 2009 16:42:47",42.365463,-71.10345,0.94,74.00,24.44,0.00
"Jun 25 2009 16:42:48",42.36534,-71.10354,1.34,74.00,24.44,0.00
"Jun 25 2009 16:42:49",42.365356,-71.103516,0.46,74.00,24.44,41.00
"Jun 25 2009 16:42:50",42.3654,-71.10348,0.82,74.00,24.44,0.00
"Jun 25 2009 16:42:51",42.36538,-71.10329,0.46,73.00,24.44,0.00
"Jun 25 2009 16:42:53",42.365364,-71.10331,0.70,74.00,24.44,0.00
"Jun 25 2009 16:42:54",42.365307,-71.1034,1.46,74.00,24.44,0.00
"Jun 25 2009 16:42:55",42.36529,-71.10341,0.58,75.00,24.44,0.00
"Jun 25 2009 16:42:56",42.365257,-71.10337,0.50,74.00,24.44,0.00
"Jun 25 2009 16:42:57",42.365276,-71.103546,1.38,74.00,24.44,0.00
"Jun 25 2009 16:42:58",42.365192,-71.103615,0.66,74.00,24.44,9.00
"Jun 25 2009 16:42:59",42.365322,-71.10332,0.86,74.00,24.44,0.00
"Jun 25 2009 16:43:00",42.365314,-71.103386,1.42,74.00,24.44,0.00
"Jun 25 2009 16:43:01",42.365307,-71.10331,0.78,74.00,24.44,0.00
