time,latitude,longitude,acceleration,light,temperature,sound
0,,,0.94,104.71,25.72,10
1,,,0.98,92.63,25.72,7
2,,,0.90,82.52,25.72,23
3,,,0.98,200.90,25.72,9
4,,,0.94,223.80,25.72,17
5,,,0.70,60.11,25.72,12
6,,,0.82,10.47,25.72,5
7,,,0.90,20.90,25.72,2
8,,,0.94,37.49,25.72,6
9,,,0.94,49.86,25.72,6
10,,,0.86,41.62,25.72,5
11,,,0.86,156.29,25.72,3
12,,,0.94,171.91,25.72,7
13,,,1.09,140.55,25.72,3
14,,,0.90,261.39,25.72,7
15,,,0.94,270.67,25.72,0
16,,,0.86,261.39,25.72,7
17,,,0.98,60.11,25.72,3
18,,,1.05,35.42,25.72,2
19,,,0.90,290.94,25.72,4
20,,,0.94,8.38,25.72,11
21,,,1.05,2.10,25.72,28
22,,,0.98,14.65,25.72,20
23,,,0.90,51.91,25.72,32
24,,,0.86,108.72,25.72,4
25,,,0.82,208.56,25.72,1
26,,,0.94,198.98,25.72,2
27,,,1.13,20.90,25.40,0
28,,,0.94,27.13,25.40,3
29,,,1.13,51.91,25.40,8
30,,,1.02,12.56,25.40,0
31,,,0.90,18.82,25.40,0
32,,,1.02,22.98,25.40,0
33,,,1.09,16.73,25.40,9
34,,,0.86,64.20,25.40,1
35,,,0.98,33.35,25.40,2
36,,,1.25,33.35,25.40,1
37,,,1.21,20.90,25.40,0
38,,,0.94,22.98,25.40,22
39,,,0.98,18.82,25.40,9
40,,,1.13,37.49,25.40,2
41,,,0.90,51.91,25.40,0
42,,,1.09,84.55,25.40,2
43,,,0.94,12.56,25.40,8
44,,,0.94,16.73,25.40,1
45,,,0.82,2.10,25.40,12
46,,,0.98,0.00,25.08,3
47,,,1.21,0.00,25.08,5
48,,,1.05,0.00,25.40,6
49,,,1.05,0.00,25.08,0
50,,,1.05,0.00,25.40,2
51,,,1.09,0.00,25.08,15
52,,,1.09,0.00,25.40,2
53,,,1.05,0.00,25.08,2
54,,,1.05,0.00,25.40,0
55,,,1.05,0.00,25.08,0
56,,,1.05,0.00,25.08,1
57,,,1.05,0.00,25.08,4
58,,,1.09,0.00,25.08,4
59,,,1.09,0.00,25.08,3
60,,,1.09,0.00,25.08,7
61,,,1.05,4.19,25.40,5
62,,,1.13,8.38,25.40,5
63,,,1.02,8.38,25.08,0
64,,,1.25,12.56,25.08,1
65,,,3.01,16.73,25.08,6
66,,,0.94,72.36,25.08,0
67,,,0.74,20.90,25.08,1
68,,,1.21,27.13,25.08,8
69,,,1.13,16.73,25.08,16
70,,,1.09,14.65,25.08,5
71,,,1.09,16.73,25.08,4
72,,,1.05,10.47,25.08,7
73,,,1.02,12.56,25.08,7
74,,,1.05,16.73,25.08,4
75,,,1.05,18.82,24.76,20
76,,,1.37,70.33,24.43,6
77,,,0.86,181.62,24.11,10
78,,,0.94,766.16,24.11,6
79,,,0.90,1013.78,23.79,12
80,,,1.02,878.86,24.11,24
81,,,1.09,1057.34,23.79,4
82,,,0.74,1051.87,23.79,2
83,,,1.05,1055.79,23.79,1
84,,,0.98,1057.34,23.79,7
85,,,0.86,1049.51,23.79,8
86,,,0.82,1046.32,23.79,7
87,,,0.94,1053.44,23.79,2
88,,,0.86,1056.56,23.47,3
89,,,0.98,1048.71,23.47,8
90,,,0.98,1047.92,23.47,6
91,,,0.94,1050.30,23.47,20
92,,,0.90,1049.51,23.47,20
93,,,1.02,1051.09,23.47,9
94,,,0.94,1049.51,23.14,8
95,,,1.02,1053.44,23.14,31
96,,,0.90,1048.71,23.14,10
97,,,0.90,1047.12,23.14,11
98,,,0.98,1039.87,23.14,31
99,,,0.94,1042.30,23.14,12
100,,,0.90,1043.92,23.14,6
101,,,0.94,1035.78,22.82,5
102,,,0.78,1027.46,22.82,5
103,,,2.23,860.80,22.50,7
104,,,1.05,596.16,22.50,7
105,,,0.90,1040.68,22.50,9
106,,,1.09,35.42,22.50,5
107,,,0.90,49.86,22.50,12
108,,,1.02,6.29,22.50,23
109,,,1.13,0.00,22.18,21
110,,,1.25,2.10,22.18,4
111,,,1.05,134.61,22.18,15
112,,,1.02,25.06,22.18,3
113,,,1.09,0.00,22.18,3
114,,,1.02,0.00,22.18,10
115,,,1.02,0.00,22.18,1
116,,,0.98,0.00,22.18,0
117,,,0.98,0.00,22.18,1
118,,,1.13,0.00,22.18,1
119,,,1.13,0.00,21.86,33
120,,,0.98,0.00,22.18,0
121,,,1.05,0.00,22.18,0
122,,,1.13,0.00,22.18,1
123,,,0.98,0.00,21.86,12
124,,,1.02,0.00,21.86,19
125,,,1.02,0.00,22.18,11
126,,,1.02,0.00,22.18,0
127,,,1.09,0.00,22.18,0
128,,,0.98,0.00,22.18,11
129,,,1.80,78.46,22.18,14
130,,,1.64,84.55,22.18,20
131,,,1.91,22.98,22.18,24
132,,,3.75,8.38,22.18,9
133,,,3.20,43.68,22.18,23
134,,,0.82,62.16,22.18,3
135,,,0.90,56.02,22.18,2
136,,,2.23,37.49,22.18,0
137,,,2.77,35.42,22.18,6
138,,,3.16,20.90,22.18,15
139,,,0.98,45.74,22.18,0
140,,,1.56,4.19,22.18,2
141,,,0.98,0.00,22.18,5
142,,,0.98,0.00,22.18,2
143,,,0.98,0.00,22.50,4
144,,,1.02,0.00,22.18,4
145,,,0.98,0.00,22.18,8
146,,,1.09,0.00,22.18,5
147,,,1.05,0.00,22.50,16
148,,,1.02,0.00,22.50,6
149,,,1.02,0.00,22.50,2
150,,,1.02,0.00,22.50,2
151,,,0.94,0.00,22.50,4
152,,,1.13,187.42,22.50,3
153,,,0.90,323.63,22.50,2
154,,,1.02,169.97,22.50,0
155,,,0.70,102.70,22.50,4
156,,,1.05,152.36,22.50,2
157,,,0.94,198.98,22.50,4
158,,,0.94,235.15,22.50,1
159,,,0.86,102.70,22.50,7
160,,,0.90,92.63,22.50,8
161,,,1.09,47.80,22.50,10
162,,,1.33,20.90,22.50,7
163,,,0.94,47.80,22.50,10
164,,,0.94,20.90,22.50,7
165,,,0.90,114.72,22.50,5
166,,,0.82,29.21,22.50,8
167,,,1.13,53.97,22.18,2
168,,,1.09,231.37,22.18,8
169,,,0.98,20.90,22.18,1
170,,,0.78,53.97,22.18,2
171,,,0.94,300.08,22.18,2
172,,,0.98,863.09,22.18,0
173,,,0.90,1039.87,22.18,0
174,,,0.94,1039.87,22.18,0
175,,,0.90,1042.30,22.18,0
176,,,0.94,1040.68,22.18,0
177,,,0.94,1040.68,22.18,0
178,,,1.02,1039.87,22.18,0
179,,,0.98,1039.87,22.18,0
180,,,0.94,1040.68,22.18,1
181,,,0.90,1044.72,22.18,0
182,,,0.90,100.69,21.86,4
183,,,0.82,82.52,21.86,0
184,,,0.78,106.71,21.86,0
185,,,0.86,66.25,21.86,0
186,,,0.90,88.59,21.86,0
187,,,0.90,10.47,21.86,0
188,,,0.90,10.47,21.86,0
189,,,0.86,10.47,21.86,0
190,,,0.90,39.56,21.86,0
191,,,0.86,12.56,21.86,0
192,,,0.94,66.25,21.86,0
193,,,1.05,14.65,21.53,0
194,,,0.90,14.65,21.53,0
195,,,1.02,235.15,21.53,0
196,,,0.98,345.11,21.53,0
197,,,0.94,82.52,21.53,0
198,,,0.90,290.94,21.53,0
199,,,2.15,14.65,21.53,11
200,,,1.72,18.82,21.53,13
201,,,1.21,18.82,21.53,0
202,,,1.13,41.62,21.53,0
203,,,1.05,4.19,21.53,2
204,,,1.09,18.82,21.53,0
205,,,1.02,14.65,21.21,2
206,,,0.98,8.38,21.21,6
207,,,0.90,2.10,21.21,6
208,,,1.25,10.47,21.21,3
209,,,1.05,27.13,21.21,21
210,,,0.94,0.00,21.21,20
211,,,0.94,0.00,21.21,33
212,,,0.94,0.00,21.21,22
213,,,0.74,0.00,21.21,9
214,,,1.25,8.38,21.21,12
215,,,0.94,0.00,21.21,3
216,,,1.05,2.10,21.21,0
217,,,0.98,4.19,21.21,1
218,,,1.02,0.00,21.21,0
219,,,0.94,2.10,21.21,8
220,,,0.90,2.10,21.21,1
221,,,0.94,4.19,21.21,0
222,,,0.82,2.10,21.21,0
223,,,1.02,49.86,21.21,0
224,,,1.13,16.73,21.21,0
225,,,0.94,6.29,21.21,20
226,,,0.94,2.10,21.21,0
227,,,0.98,0.00,21.21,1
228,,,0.94,0.00,21.21,0
229,,,0.94,0.00,21.21,0
230,,,0.94,0.00,21.21,0
231,,,1.48,18.82,21.21,0
232,,,1.05,20.90,21.21,22
233,,,0.94,39.56,21.21,42
234,,,0.90,35.42,21.21,45
235,,,0.98,41.62,21.21,44
236,,,1.02,58.07,21.53,27
237,,,0.70,41.62,21.53,25
238,,,1.56,33.35,21.53,43
239,,,1.05,138.57,21.53,2
240,,,1.29,80.49,21.53,18
241,,,0.59,37.49,21.86,45
242,,,1.21,118.71,21.86,2
243,,,2.42,90.61,21.53,1
244,,,1.17,74.40,21.53,1
245,,,0.90,43.68,21.86,0
246,,,0.86,216.19,21.53,2
247,,,0.94,22.98,21.53,6
248,,,1.02,14.65,21.53,0
249,,,0.90,12.56,21.53,0
250,,,0.86,18.82,21.53,0
251,,,0.90,20.90,21.53,0
252,,,0.94,22.98,21.53,0
253,,,0.94,18.82,21.53,0
254,,,1.13,37.49,21.53,2
255,,,1.05,49.86,21.53,5
256,,,1.21,27.13,21.53,13
257,,,1.37,35.42,21.53,0
258,,,1.37,27.13,21.21,0
259,,,1.25,12.56,21.21,2
260,,,1.68,20.90,21.21,0
261,,,1.17,6.29,21.21,20
262,,,1.09,37.49,21.53,37
263,,,1.05,98.68,21.86,42
264,,,0.94,443.56,21.53,45
265,,,0.94,1001.43,21.21,13
266,,,1.25,1059.65,21.21,5
267,,,0.90,1057.34,21.21,2
268,,,0.86,1056.56,21.21,3
269,,,0.98,1058.11,21.21,0
270,,,0.90,1056.56,21.21,22
271,,,0.98,1055.79,21.21,0
272,,,0.94,1058.11,20.89,0
273,,,0.82,1056.56,20.89,3
274,,,0.94,1053.44,20.89,0
275,,,1.09,813.64,20.57,2
276,,,1.05,210.47,20.57,7
277,,,0.78,56.02,20.24,4
278,,,1.05,0.00,20.24,7
279,,,1.21,0.00,20.57,43
280,,,1.25,0.00,21.86,42
281,,,1.21,6.29,21.53,31
282,,,1.37,33.35,20.89,28
283,,,1.21,58.07,20.57,26
284,,,1.09,112.72,20.24,23
285,,,4.18,39.56,20.24,29
286,,,1.64,14.65,19.92,23
287,,,6.41,20.90,20.24,11
288,,,5.74,118.71,20.24,23
289,,,7.03,43.68,20.24,8
290,,,4.73,25.06,20.24,19
291,,,1.33,12.56,20.24,4
292,,,0.82,12.56,20.24,0
293,,,0.94,16.73,20.24,0
294,,,1.33,25.06,20.24,23
295,,,1.17,37.49,20.24,40
296,,,1.29,66.25,20.24,7
297,,,0.98,76.43,20.24,0
298,,,4.96,140.55,20.24,4
299,,,2.70,106.71,20.24,24
300,,,4.34,214.29,19.92,3
301,,,3.20,31.28,20.24,1
302,,,3.67,14.65,19.92,16
303,,,3.05,98.68,20.24,11
304,,,1.48,94.65,19.92,2
305,,,4.30,31.28,20.24,11
306,,,3.71,47.80,19.92,3
307,,,1.56,25.06,19.92,9
308,,,2.34,31.28,19.92,1
309,,,0.90,80.49,19.92,1
310,,,1.41,29.21,19.92,1
311,,,1.29,47.80,20.24,2
312,,,1.09,16.73,19.92,10
313,,,1.21,18.82,19.92,2
314,,,1.09,29.21,19.92,1
315,,,0.94,20.90,20.24,1
316,,,0.98,164.11,20.24,8
317,,,1.02,18.82,19.92,1
318,,,1.21,22.98,20.24,1
319,,,1.21,20.90,20.24,2
320,,,1.45,16.73,20.24,8
321,,,1.05,10.47,20.24,1
322,,,1.17,12.56,20.24,2
323,,,4.14,29.21,20.24,2
324,,,3.05,20.90,20.24,16
325,,,1.05,31.28,20.24,2
326,,,1.09,0.00,20.24,3
327,,,1.48,22.98,20.24,4
328,,,0.78,35.42,20.24,0
329,,,0.98,29.21,20.24,1
330,,,1.02,0.00,20.24,18
331,,,1.05,8.38,20.24,3
332,,,1.17,185.49,20.24,5
333,,,1.02,35.42,20.24,2
334,,,1.05,62.16,20.24,1
335,,,0.98,41.62,20.24,2
336,,,1.05,45.74,20.24,2
337,,,1.13,22.98,20.24,0
338,,,1.09,12.56,20.24,17
339,,,0.86,18.82,20.24,5
340,,,0.94,12.56,20.24,2
341,,,1.05,8.38,20.24,0
342,,,0.98,45.74,20.24,0
343,,,1.09,16.73,20.24,11
344,,,1.13,4.19,20.24,1
345,,,1.09,6.29,20.24,0
346,,,1.13,0.00,20.24,4
347,,,3.63,66.25,20.24,14
348,,,2.46,31.28,20.24,30
349,,,1.72,22.98,20.24,10
350,,,3.91,20.90,20.24,19
351,,,3.95,8.38,20.24,17
352,,,3.09,20.90,20.24,25
353,,,2.07,33.35,20.24,12
354,,,4.06,33.35,20.24,24
355,,,1.25,14.65,20.24,10
356,,,0.94,20.90,20.24,7
357,,,1.09,14.65,20.24,7
358,,,1.21,39.56,20.24,5
359,,,0.94,0.00,20.24,6
360,,,1.48,4.19,20.24,0
361,,,0.98,6.29,20.24,2
362,,,1.09,10.47,20.24,4
363,,,0.90,16.73,20.24,5
364,,,1.17,10.47,20.24,2
365,,,1.84,14.65,20.24,10
366,,,0.86,16.73,20.24,6
367,,,0.98,82.52,20.24,6
368,,,0.98,198.98,20.24,4
369,,,1.05,12.56,20.24,1
370,,,0.74,8.38,20.24,9
371,,,1.02,6.29,20.24,45
372,,,1.60,78.46,20.24,0
373,,,1.02,175.80,20.24,0
374,,,1.02,31.28,20.24,3
375,,,0.94,27.13,20.24,1
376,,,1.09,37.49,20.24,9
377,,,3.12,4.19,20.24,6
378,,,4.18,4.19,20.24,10
379,,,1.21,8.38,20.24,10
380,,,1.41,22.98,20.24,9
381,,,1.84,22.98,20.24,6
382,,,0.90,171.91,20.24,5
383,,,1.02,16.73,20.24,2
384,,,1.02,12.56,20.24,4
385,,,0.94,16.73,20.24,0
386,,,1.29,31.28,20.24,4
387,,,1.05,31.28,20.24,3
388,,,1.02,29.21,20.24,0
389,,,0.98,22.98,20.24,0
390,,,0.98,22.98,20.24,2
391,,,1.13,4.19,20.24,7
392,,,0.86,8.38,20.24,16
