time,lat,long,accel,light,temp,sound
"Jul 22 2009 15:00:18",0.0,0.0,5.98,2.00,17.52,19.00
"Jul 22 2009 15:00:19",0.0,0.0,5.98,9.00,17.52,0.00
"Jul 22 2009 15:00:20",0.0,0.0,5.98,8.00,17.52,28.00
"Jul 22 2009 15:00:21",0.0,0.0,5.98,7.00,17.52,22.00
"Jul 22 2009 15:00:23",0.0,0.0,5.98,7.00,18.91,0.00
"Jul 22 2009 15:00:24",0.0,0.0,5.98,7.00,18.91,0.00
"Jul 22 2009 15:00:25",0.0,0.0,5.98,7.00,18.91,0.00
"Jul 22 2009 15:00:26",0.0,0.0,5.98,7.00,18.91,16.00
"Jul 22 2009 15:00:27",0.0,0.0,5.98,7.00,18.91,0.00
"Jul 22 2009 15:00:28",0.0,0.0,5.98,8.00,18.91,0.00
"Jul 22 2009 15:00:29",0.0,0.0,5.98,8.00,17.52,0.00
"Jul 22 2009 15:00:30",0.0,0.0,5.98,8.00,17.52,0.00
"Jul 22 2009 15:00:31",0.0,0.0,5.98,11.00,18.91,0.00
"Jul 22 2009 15:00:32",0.0,0.0,5.98,10.00,18.91,0.00
"Jul 22 2009 15:00:34",0.0,0.0,5.98,8.00,17.52,0.00
"Jul 22 2009 15:00:35",0.0,0.0,5.98,10.00,17.52,0.00
"Jul 22 2009 15:00:36",0.0,0.0,5.98,10.00,18.91,0.00
"Jul 22 2009 15:00:37",0.0,0.0,5.98,9.00,18.91,0.00
"Jul 22 2009 15:00:38",0.0,0.0,5.98,8.00,18.91,0.00
"Jul 22 2009 15:00:39",0.0,0.0,6.02,10.00,18.91,0.00
"Jul 22 2009 15:00:40",0.0,0.0,5.98,10.00,17.52,0.00
"Jul 22 2009 15:00:41",0.0,0.0,5.98,9.00,17.52,0.00
"Jul 22 2009 15:00:42",0.0,0.0,5.98,9.00,18.91,0.00
"Jul 22 2009 15:00:43",0.0,0.0,5.98,10.00,17.52,0.00
"Jul 22 2009 15:00:44",0.0,0.0,5.98,9.00,17.52,0.00
"Jul 22 2009 15:00:46",0.0,0.0,6.02,8.00,17.52,34.00
"Jul 22 2009 15:00:47",0.0,0.0,6.02,8.00,17.52,0.00
"Jul 22 2009 15:00:48",0.0,0.0,5.98,8.00,18.91,0.00
"Jul 22 2009 15:00:49",0.0,0.0,5.98,7.00,18.91,0.00
"Jul 22 2009 15:00:50",0.0,0.0,6.02,8.00,18.91,0.00
"Jul 22 2009 15:00:51",0.0,0.0,6.02,8.00,18.91,0.00
"Jul 22 2009 15:00:52",0.0,0.0,5.98,10.00,18.91,0.00
"Jul 22 2009 15:00:53",0.0,0.0,5.98,10.00,18.91,0.00
"Jul 22 2009 15:00:54",0.0,0.0,5.98,10.00,17.52,0.00
"Jul 22 2009 15:00:55",0.0,0.0,5.98,9.00,17.52,0.00
"Jul 22 2009 15:00:57",0.0,0.0,5.98,8.00,18.91,5.00
"Jul 22 2009 15:00:58",0.0,0.0,5.98,8.00,18.91,17.00
"Jul 22 2009 15:00:59",0.0,0.0,5.98,8.00,18.91,0.00
"Jul 22 2009 15:01:00",0.0,0.0,5.98,8.00,17.52,0.00
