time,lat,lon,acc,light,temp,sound
"Jun 26 2009 13:44:34",42.50538,-71.242355,0.46,74.00,23.06,14.00
"Jun 26 2009 13:44:35",42.505234,-71.24254,0.50,74.00,21.67,0.00
"Jun 26 2009 13:44:36",42.505283,-71.2424,1.06,74.00,21.67,0.00
"Jun 26 2009 13:44:37",42.50525,-71.24234,0.94,74.00,23.06,1.00
"Jun 26 2009 13:44:38",42.505257,-71.242584,1.14,74.00,21.67,0.00
"Jun 26 2009 13:44:39",42.505337,-71.2424,0.90,74.00,21.67,0.00
"Jun 26 2009 13:44:40",42.505386,-71.24241,1.26,74.00,21.67,0.00
"Jun 26 2009 13:44:41",42.505436,-71.2425,1.02,74.00,21.67,0.00
"Jun 26 2009 13:44:42",42.505493,-71.24253,0.54,74.00,21.67,0.00
"Jun 26 2009 13:44:44",42.505608,-71.24247,0.38,74.00,21.67,0.00
"Jun 26 2009 13:44:45",42.505608,-71.242424,0.62,74.00,21.67,0.00
"Jun 26 2009 13:44:46",42.505535,-71.242424,0.74,74.00,21.67,0.00
"Jun 26 2009 13:44:47",42.505413,-71.242455,0.82,74.00,21.67,0.00
"Jun 26 2009 13:44:48",42.50535,-71.24244,1.02,74.00,21.67,0.00
"Jun 26 2009 13:44:49",42.505356,-71.24228,1.06,74.00,21.67,0.00
"Jun 26 2009 13:44:50",42.505234,-71.242065,1.10,73.00,21.67,0.00
"Jun 26 2009 13:44:51",42.5053,-71.241875,0.98,73.00,21.67,0.00
"Jun 26 2009 13:44:52",42.505184,-71.24199,1.02,73.00,21.67,0.00
"Jun 26 2009 13:44:53",42.50512,-71.241844,0.74,67.00,21.67,0.00
"Jun 26 2009 13:44:54",42.505234,-71.24203,0.50,73.00,21.67,0.00
"Jun 26 2009 13:44:55",42.50516,-71.2418,0.34,73.00,21.67,3.00
"Jun 26 2009 13:44:56",42.505062,-71.24195,0.58,73.00,21.67,7.00
"Jun 26 2009 13:44:58",42.50502,-71.241745,0.86,74.00,21.67,0.00
"Jun 26 2009 13:44:59",42.504955,-71.24169,1.02,73.00,21.67,0.00
"Jun 26 2009 13:45:00",42.505062,-71.241714,1.10,73.00,21.67,0.00
"Jun 26 2009 13:45:01",42.50502,-71.24147,0.78,73.00,23.06,9.00
"Jun 26 2009 13:45:02",42.504997,-71.24134,0.94,73.00,21.67,25.00
"Jun 26 2009 13:45:03",42.50507,-71.2416,0.54,73.00,21.67,0.00
"Jun 26 2009 13:45:04",42.50512,-71.24157,0.54,73.00,21.67,0.00
"Jun 26 2009 13:45:05",42.50507,-71.2413,0.70,73.00,21.67,0.00
"Jun 26 2009 13:45:06",42.504925,-71.24153,0.98,72.00,21.67,0.00
"Jun 26 2009 13:45:07",42.504932,-71.24187,1.34,48.00,21.67,0.00
"Jun 26 2009 13:45:08",42.504906,-71.241554,0.58,53.00,21.67,4.00
"Jun 26 2009 13:45:09",42.50499,-71.24172,0.42,73.00,21.67,10.00
