time,latitude,longitude,acceleration,light,temperature,sound
"00/15/2010 12:50:04",,,0.94,78.46,21.21,0
"00/15/2010 12:50:06",,,0.86,33.35,21.21,0
"00/15/2010 12:50:07",42.786987,-71.10711,0.98,169.97,21.21,0
"00/15/2010 12:50:08",42.786945,-71.10711,0.94,64.20,21.21,5
"00/15/2010 12:50:09",42.786915,-71.10709,1.05,8.38,21.21,7
"00/15/2010 12:50:10",42.78693,-71.10708,0.94,6.29,21.21,0
"00/15/2010 12:50:12",42.786915,-71.10706,0.98,6.29,21.21,0
"00/15/2010 12:50:13",42.786915,-71.10705,1.13,248.31,21.21,16
"00/15/2010 12:50:14",42.786915,-71.10703,0.94,195.13,21.21,3
"00/15/2010 12:50:15",42.78688,-71.10702,1.09,8.38,21.21,0
"00/15/2010 12:50:16",42.78688,-71.10702,1.17,144.49,21.21,0
"00/15/2010 12:50:18",42.786865,-71.10702,1.05,53.97,21.21,0
"00/15/2010 12:50:19",42.78688,-71.107,0.82,8.38,21.21,0
"00/15/2010 12:50:20",42.786865,-71.107,0.78,6.29,21.21,0
"00/15/2010 12:50:21",42.786865,-71.10698,1.17,96.66,21.21,0
"00/15/2010 12:50:22",42.78685,-71.106964,1.29,210.47,21.21,0
"00/15/2010 12:50:24",42.78685,-71.10695,0.94,74.40,21.21,0
"00/15/2010 12:50:25",42.78683,-71.10693,1.09,285.43,21.21,2
"00/15/2010 12:50:26",42.786816,-71.10692,1.45,53.97,21.53,0
"00/15/2010 12:50:27",42.7868,-71.106865,0.86,255.79,21.21,0
"00/15/2010 12:50:28",42.786785,-71.106865,0.98,6.29,21.21,0
"00/15/2010 12:50:30",42.7868,-71.10685,0.94,4.19,21.21,0
"00/15/2010 12:50:31",42.786785,-71.106834,0.98,4.19,21.21,0
"00/15/2010 12:50:32",42.786785,-71.106834,1.17,10.47,21.21,2
"00/15/2010 12:50:33",42.786766,-71.106834,1.02,56.02,21.21,0
"00/15/2010 12:50:34",42.786766,-71.106834,0.86,98.68,21.53,5
"00/15/2010 12:50:36",42.786766,-71.10682,1.52,33.35,21.53,0
"00/15/2010 12:50:37",42.78675,-71.106804,0.98,158.25,21.53,0
"00/15/2010 12:50:38",42.786766,-71.10679,0.74,66.25,21.53,0
"00/15/2010 12:50:39",42.78672,-71.10679,0.70,35.42,21.53,0
"00/15/2010 12:50:40",42.78672,-71.106766,0.94,289.10,21.53,0
"00/15/2010 12:50:42",42.7867,-71.106766,0.98,104.71,21.53,0
"00/15/2010 12:50:43",42.7867,-71.106766,0.78,60.11,21.53,0
"00/15/2010 12:50:44",42.7867,-71.10674,0.94,128.66,21.53,0
"00/15/2010 12:50:45",42.786686,-71.10674,1.02,92.63,21.53,0
"00/15/2010 12:50:46",42.78667,-71.10673,1.17,294.60,21.53,0
"00/15/2010 12:50:48",42.78667,-71.10671,1.13,164.11,21.53,0
"00/15/2010 12:50:49",42.786686,-71.1067,1.29,298.25,21.53,0
"00/15/2010 12:50:50",42.786686,-71.1067,0.90,140.55,21.53,0
"00/15/2010 12:50:51",42.786686,-71.10667,0.98,309.17,21.53,0
"00/15/2010 12:50:52",42.7867,-71.10667,1.64,51.91,21.53,0
"00/15/2010 12:50:54",42.786686,-71.10665,0.66,37.49,21.53,1
"00/15/2010 12:50:55",42.786686,-71.106636,1.56,136.59,21.53,0
"00/15/2010 12:50:56",42.786686,-71.10661,1.33,78.46,21.53,0
"00/15/2010 12:50:57",42.786736,-71.10658,0.90,250.19,21.53,0
"00/15/2010 12:50:58",42.78675,-71.10657,0.82,66.25,21.53,0
"00/15/2010 12:51:00",42.786766,-71.10657,0.94,164.11,21.53,0
"00/15/2010 12:51:01",42.786785,-71.10655,1.05,150.40,21.53,0
"00/15/2010 12:51:02",42.786785,-71.10655,1.17,35.42,21.53,0
"00/15/2010 12:51:03",42.78683,-71.1065,1.21,27.13,21.53,0
"00/15/2010 12:51:04",42.786865,-71.10647,1.37,98.68,21.53,0
"00/15/2010 12:51:06",42.786865,-71.10645,0.66,56.02,21.53,0
"00/15/2010 12:51:07",42.78685,-71.10645,1.02,195.13,21.53,0
"00/15/2010 12:51:08",,,0.98,80.49,21.53,0
"00/15/2010 12:51:09",42.78688,-71.10645,1.21,110.72,21.53,0
"00/15/2010 12:51:10",42.7869,-71.10644,0.94,56.02,21.53,0
"00/15/2010 12:51:12",,,0.90,118.71,21.53,0
"00/15/2010 12:51:13",,,1.21,112.72,21.53,0
"00/15/2010 12:51:14",42.786915,-71.1064,1.48,84.55,21.53,0
"00/15/2010 12:51:15",,,0.90,86.57,21.53,0
"00/15/2010 12:51:16",,,0.70,156.29,21.53,0
