time,lat,lon,acc,light,temp,sound
"Jun 26 2009 13:40:24",0.0,0.0,0.90,75.00,21.67,0.00
"Jun 26 2009 13:40:25",0.0,0.0,0.86,75.00,21.67,0.00
"Jun 26 2009 13:40:26",0.0,0.0,0.90,75.00,21.67,0.00
"Jun 26 2009 13:40:27",0.0,0.0,0.94,75.00,21.67,0.00
"Jun 26 2009 13:40:28",0.0,0.0,0.86,75.00,21.67,0.00
"Jun 26 2009 13:40:29",0.0,0.0,0.86,75.00,21.67,0.00
"Jun 26 2009 13:40:30",0.0,0.0,0.86,75.00,21.67,14.00
"Jun 26 2009 13:40:31",0.0,0.0,0.82,75.00,21.67,0.00
"Jun 26 2009 13:40:33",0.0,0.0,0.86,75.00,21.67,0.00
"Jun 26 2009 13:40:34",0.0,0.0,0.86,75.00,21.67,0.00
"Jun 26 2009 13:40:35",0.0,0.0,0.86,75.00,21.67,0.00
"Jun 26 2009 13:40:36",0.0,0.0,1.02,76.00,21.67,0.00
"Jun 26 2009 13:40:37",0.0,0.0,0.94,76.00,21.67,0.00
"Jun 26 2009 13:40:38",0.0,0.0,0.74,76.00,21.67,0.00
"Jun 26 2009 13:40:39",0.0,0.0,0.82,76.00,21.67,72.00
"Jun 26 2009 13:40:40",0.0,0.0,0.98,76.00,21.67,0.00
"Jun 26 2009 13:40:41",0.0,0.0,0.78,76.00,21.67,0.00
"Jun 26 2009 13:40:42",0.0,0.0,0.82,76.00,21.67,0.00
"Jun 26 2009 13:40:43",0.0,0.0,0.74,76.00,21.67,0.00
"Jun 26 2009 13:40:44",0.0,0.0,0.78,76.00,21.67,0.00
"Jun 26 2009 13:40:45",0.0,0.0,0.74,76.00,21.67,0.00
"Jun 26 2009 13:40:47",0.0,0.0,0.86,76.00,21.67,0.00
"Jun 26 2009 13:40:48",0.0,0.0,0.98,76.00,21.67,0.00
"Jun 26 2009 13:40:49",0.0,0.0,0.98,76.00,21.67,4.00
"Jun 26 2009 13:40:50",0.0,0.0,0.86,76.00,21.67,0.00
"Jun 26 2009 13:40:51",0.0,0.0,0.82,76.00,21.67,4.00
"Jun 26 2009 13:40:52",0.0,0.0,0.74,76.00,21.67,0.00
"Jun 26 2009 13:40:53",0.0,0.0,0.70,76.00,21.67,0.00
"Jun 26 2009 13:40:54",0.0,0.0,0.78,76.00,21.67,0.00
"Jun 26 2009 13:40:55",0.0,0.0,0.82,76.00,21.67,0.00
"Jun 26 2009 13:40:56",0.0,0.0,0.74,76.00,21.67,0.00
"Jun 26 2009 13:40:57",0.0,0.0,1.06,76.00,21.67,42.00
"Jun 26 2009 13:40:58",0.0,0.0,1.02,76.00,21.67,0.00
"Jun 26 2009 13:41:00",0.0,0.0,1.02,76.00,21.67,0.00
"Jun 26 2009 13:41:01",0.0,0.0,1.02,76.00,21.67,0.00
"Jun 26 2009 13:41:02",0.0,0.0,0.94,76.00,21.67,0.00
"Jun 26 2009 13:41:03",0.0,0.0,0.90,76.00,21.67,9.00
"Jun 26 2009 13:41:04",0.0,0.0,0.86,76.00,21.67,0.00
"Jun 26 2009 13:41:05",0.0,0.0,0.78,76.00,21.67,0.00
"Jun 26 2009 13:41:06",0.0,0.0,0.74,76.00,21.67,0.00
"Jun 26 2009 13:41:07",0.0,0.0,0.74,76.00,21.67,0.00
"Jun 26 2009 13:41:08",0.0,0.0,0.78,76.00,21.67,0.00
"Jun 26 2009 13:41:09",0.0,0.0,0.66,76.00,21.67,0.00
"Jun 26 2009 13:41:10",0.0,0.0,0.82,76.00,21.67,0.00
"Jun 26 2009 13:41:11",0.0,0.0,0.82,76.00,21.67,7.00
"Jun 26 2009 13:41:13",0.0,0.0,0.94,76.00,21.67,0.00
"Jun 26 2009 13:41:14",0.0,0.0,1.10,76.00,21.67,0.00
"Jun 26 2009 13:41:15",0.0,0.0,1.06,76.00,21.67,13.00
"Jun 26 2009 13:41:16",0.0,0.0,1.02,76.00,21.67,0.00
"Jun 26 2009 13:41:17",0.0,0.0,1.02,76.00,21.67,0.00
"Jun 26 2009 13:41:18",0.0,0.0,0.94,76.00,21.67,0.00
"Jun 26 2009 13:41:19",0.0,0.0,0.86,76.00,21.67,0.00
"Jun 26 2009 13:41:20",0.0,0.0,0.74,76.00,21.67,0.00
"Jun 26 2009 13:41:21",0.0,0.0,0.78,76.00,21.67,0.00
"Jun 26 2009 13:41:22",0.0,0.0,0.86,76.00,21.67,0.00
"Jun 26 2009 13:41:23",0.0,0.0,1.02,76.00,21.67,0.00
"Jun 26 2009 13:41:24",0.0,0.0,1.02,76.00,21.67,0.00
"Jun 26 2009 13:41:26",0.0,0.0,1.02,76.00,21.67,0.00
"Jun 26 2009 13:41:27",0.0,0.0,0.90,76.00,21.67,0.00
"Jun 26 2009 13:41:28",0.0,0.0,0.78,76.00,21.67,0.00
"Jun 26 2009 13:41:29",0.0,0.0,0.82,76.00,21.67,10.00
"Jun 26 2009 13:41:30",0.0,0.0,0.70,76.00,21.67,18.00
"Jun 26 2009 13:41:31",0.0,0.0,0.70,76.00,21.67,0.00
"Jun 26 2009 13:41:32",0.0,0.0,0.74,76.00,21.67,0.00
"Jun 26 2009 13:41:33",0.0,0.0,0.70,76.00,21.67,0.00
"Jun 26 2009 13:41:34",0.0,0.0,0.70,76.00,21.67,0.00
"Jun 26 2009 13:41:35",0.0,0.0,0.74,76.00,21.67,1.00
"Jun 26 2009 13:41:36",0.0,0.0,0.78,76.00,21.67,0.00
"Jun 26 2009 13:41:37",0.0,0.0,0.70,76.00,21.67,12.00
"Jun 26 2009 13:41:38",0.0,0.0,0.74,76.00,21.67,0.00
"Jun 26 2009 13:41:40",0.0,0.0,0.74,76.00,21.67,0.00
"Jun 26 2009 13:41:41",0.0,0.0,0.86,76.00,21.67,0.00
"Jun 26 2009 13:41:42",0.0,0.0,0.78,76.00,21.67,0.00
"Jun 26 2009 13:41:43",0.0,0.0,0.90,76.00,21.67,0.00
"Jun 26 2009 13:41:44",0.0,0.0,1.06,76.00,21.67,0.00
"Jun 26 2009 13:41:45",0.0,0.0,1.18,76.00,21.67,0.00
"Jun 26 2009 13:41:46",0.0,0.0,0.86,76.00,21.67,0.00
"Jun 26 2009 13:41:47",0.0,0.0,0.74,76.00,21.67,0.00
