time,latitude,longitude,acceleration,light,temperature,sound
0,42.78734,-71.10702,0.90,253.93,24.76,13
1,42.787354,-71.10705,0.94,231.37,24.76,3
2,42.787354,-71.10703,0.98,233.26,24.76,13
3,42.787354,-71.10705,0.82,305.54,24.76,5
4,42.787354,-71.10706,0.78,51.91,24.76,14
5,42.78734,-71.10705,0.86,96.66,24.76,33
6,42.78731,-71.10705,1.29,78.46,24.76,14
7,42.78731,-71.10705,0.86,20.90,24.76,11
8,,,0.98,39.56,24.76,24
9,42.78731,-71.10705,0.86,160.20,24.76,7
10,42.78731,-71.10706,0.98,47.80,24.76,23
11,,,1.09,56.02,24.76,15
12,42.78731,-71.10706,1.05,110.72,24.76,12
13,,,1.09,152.36,24.76,7
14,42.78731,-71.10706,0.98,49.86,24.76,10
15,,,0.98,53.97,24.76,5
16,42.787296,-71.10705,0.82,142.52,24.76,10
17,42.787296,-71.10705,0.86,257.66,24.76,8
18,42.78731,-71.10703,0.47,56.02,24.76,13
19,42.78731,-71.10702,0.43,18.82,24.76,6
20,,,0.94,208.56,24.76,6
21,42.78731,-71.10702,0.82,183.56,24.76,4
22,42.78731,-71.107,0.82,112.72,24.76,5
23,42.78731,-71.10698,1.02,14.65,24.43,6
24,42.78734,-71.107,0.78,4.19,24.76,11
25,42.78737,-71.10705,0.70,8.38,24.76,8
26,42.78737,-71.10706,0.82,6.29,24.76,7
27,42.787388,-71.10708,0.90,10.47,24.43,17
28,42.787388,-71.10708,1.02,20.90,24.43,11
29,42.787388,-71.10709,1.21,106.71,24.76,23
30,42.787403,-71.10709,0.70,204.73,24.43,7
31,,,0.90,164.11,24.43,6
32,42.78742,-71.10709,0.86,47.80,24.43,5
33,42.787403,-71.10711,0.98,14.65,24.43,16
34,42.78742,-71.10714,0.98,128.66,24.43,8
35,42.787434,-71.107155,1.48,227.59,24.43,5
36,42.787434,-71.107155,0.94,130.65,24.43,5
37,,,0.82,27.13,24.43,4
38,42.787468,-71.10709,0.82,14.65,24.43,8
39,42.787468,-71.10711,0.78,27.13,24.43,4
40,42.787453,-71.10711,0.98,100.69,24.11,7
41,42.787453,-71.10709,0.74,47.80,24.43,4
42,42.787453,-71.10711,0.74,27.13,24.43,5
43,42.787453,-71.10711,0.90,12.56,24.43,8
44,42.787468,-71.10709,0.62,49.86,24.11,4
45,,,0.94,116.72,24.11,8
46,42.787468,-71.10708,1.17,122.70,24.11,5
47,42.787483,-71.10706,0.90,169.97,24.11,4
48,42.787483,-71.10706,0.94,227.59,23.79,13
49,,,0.82,250.19,23.79,12
50,42.7875,-71.10708,0.74,493.03,23.47,13
51,42.787518,-71.10714,0.90,651.99,23.47,20
52,42.7875,-71.10711,0.90,986.88,22.82,15
53,42.787483,-71.10708,0.78,1029.97,22.50,23
54,42.787483,-71.10706,0.82,1044.72,22.18,33
55,42.787518,-71.10708,0.90,1046.32,21.86,36
56,42.787518,-71.10708,1.21,1055.79,21.21,38
57,42.787533,-71.10708,0.70,1055.79,21.21,14
58,42.787533,-71.10706,0.74,608.13,20.89,24
59,42.787533,-71.10705,0.98,1056.56,20.89,8
60,42.787533,-71.10703,1.05,1059.65,20.24,35
61,42.787548,-71.10703,0.82,1060.42,20.24,10
62,42.787563,-71.10703,0.90,1061.95,20.24,27
63,42.787582,-71.10703,0.90,1059.65,20.24,23
64,42.787613,-71.10705,0.82,1061.19,19.92,33
65,42.787632,-71.10703,0.78,1059.65,19.60,6
66,42.787647,-71.10703,1.05,1055.79,19.60,10
67,42.787647,-71.10703,0.90,1056.56,19.60,12
68,42.787647,-71.10702,0.86,1057.34,19.28,6
69,42.787647,-71.10702,0.98,1057.34,19.28,24
70,42.787647,-71.10702,0.90,1060.42,19.28,15
71,42.787663,-71.10702,0.86,1060.42,19.28,33
72,42.787663,-71.10702,0.82,1057.34,19.28,10
73,42.787663,-71.10702,0.94,1058.88,19.28,13
74,42.787663,-71.10702,1.17,1064.23,18.96,4
75,42.787663,-71.10702,0.98,1058.11,18.96,9
76,42.787663,-71.10702,0.86,1055.01,18.96,7
77,42.787647,-71.107,0.94,1052.66,18.96,9
78,42.787647,-71.106964,0.94,1047.92,18.63,22
79,42.787663,-71.106964,0.86,1053.44,18.63,8
80,42.787663,-71.10698,0.82,1051.87,18.63,16
81,42.787647,-71.10698,0.86,1047.12,18.31,9
82,42.787647,-71.107,0.82,1023.23,18.63,6
83,42.787632,-71.107,0.86,606.64,18.31,24
84,42.787632,-71.10702,0.86,705.21,18.31,15
85,42.787613,-71.10702,0.86,813.64,18.31,11
86,42.787613,-71.10702,0.90,1034.13,18.31,29
87,42.787613,-71.10702,1.09,392.47,18.31,19
88,42.787613,-71.10703,1.17,266.96,18.31,10
89,,,1.33,37.49,17.99,5
90,42.787563,-71.10703,0.98,112.72,17.99,3
91,42.787548,-71.10703,1.13,60.11,17.99,6
92,42.787533,-71.10705,0.82,12.56,17.67,4
93,,,0.98,10.47,17.99,4
94,42.787518,-71.10705,0.86,25.06,17.67,7
95,42.787483,-71.10705,0.78,14.65,17.67,9
96,42.787483,-71.10706,0.78,16.73,17.67,6
97,42.787434,-71.10706,0.98,12.56,17.67,7
98,42.78742,-71.10706,0.94,18.82,17.67,4
99,42.787403,-71.10708,0.94,45.74,17.67,4
100,42.787403,-71.10711,0.86,152.36,17.67,4
101,42.78742,-71.107155,0.66,104.71,17.67,8
102,42.78742,-71.1072,1.48,146.46,17.67,6
103,42.787434,-71.1072,0.78,134.61,17.67,5
104,42.787453,-71.1072,1.13,104.71,17.67,5
105,42.787468,-71.107216,1.45,185.49,17.67,32
106,42.787483,-71.1072,1.02,2.10,17.67,30
107,42.787483,-71.1072,1.13,0.00,17.67,15
108,42.7875,-71.107185,1.05,0.00,17.67,10
109,42.7875,-71.107185,1.05,0.00,17.99,18
110,42.7875,-71.107185,1.05,0.00,17.99,16
111,42.7875,-71.107185,0.98,2.10,18.31,13
112,42.787518,-71.1072,1.09,6.29,18.31,18
113,42.787533,-71.107216,1.05,4.19,18.31,13
114,42.787533,-71.10723,1.05,0.00,18.31,20
115,42.787548,-71.10723,1.02,0.00,18.63,12
116,42.787548,-71.10723,1.02,0.00,18.63,15
117,42.787533,-71.107254,1.13,0.00,18.63,17
118,42.787533,-71.107254,1.02,0.00,18.63,11
119,42.787533,-71.107254,1.13,0.00,18.63,14
120,42.787518,-71.107254,1.05,0.00,18.96,17
121,42.787533,-71.107254,1.13,0.00,18.96,14
122,42.787533,-71.10723,1.17,2.10,18.96,18
123,42.787533,-71.107254,1.13,2.10,18.96,15
124,42.787533,-71.10723,1.09,0.00,18.96,15
