time,latitude,longitude,accel,light,external,sound
"Jul 27 2009 18:16:52",,,1.29,822.10,32.38035,0
"Jul 27 2009 18:16:55",,,1.02,816.06,32.7177,0
"Jul 27 2009 18:16:55",,,1.17,820.89,32.9426,0
"Jul 27 2009 18:16:57",,,1.13,818.48,33.05505,0
"Jul 27 2009 18:16:58",,,1.02,817.27,33.27995,0
"Jul 27 2009 18:16:00",,,1.13,818.48,33.3924,0
"Jul 27 2009 18:16:01",,,0.98,819.69,33.50485,0
"Jul 27 2009 18:16:03",,,1.41,819.69,33.6173,0
"Jul 27 2009 18:16:04",,,0.90,819.69,33.72975,0
"Jul 27 2009 18:16:06",,,1.21,818.48,33.8422,0
"Jul 27 2009 18:16:07",,,0.78,817.27,33.95465,0
"Jul 27 2009 18:16:09",,,1.29,819.69,34.0671,0
"Jul 27 2009 18:16:09",,,0.94,820.89,34.2920,0
"Jul 27 2009 18:16:11",,,1.13,829.28,34.2920,0
"Jul 27 2009 18:16:12",,,0.86,818.48,34.2920,0
"Jul 27 2009 18:16:14",,,1.09,816.06,34.17955,0
"Jul 27 2009 18:16:15",,,0.94,816.06,34.0671,0
"Jul 27 2009 18:16:17",,,1.21,817.27,33.95465,0
"Jul 27 2009 18:16:18",,,0.98,816.06,33.95465,0
"Jul 27 2009 18:16:20",,,1.02,817.27,33.95465,0
"Jul 27 2009 18:16:21",,,1.02,814.85,33.8422,0
"Jul 27 2009 18:16:23",,,1.05,819.69,33.8422,0
"Jul 27 2009 18:16:23",,,0.86,823.30,33.95465,0
"Jul 27 2009 18:16:26",,,0.74,817.27,33.95465,0
"Jul 27 2009 18:16:26",,,1.25,669.07,33.95465,0
"Jul 27 2009 18:16:28",,,0.90,834.03,33.95465,0
"Jul 27 2009 18:16:29",,,1.45,823.30,34.17955,0
"Jul 27 2009 18:16:31",,,1.13,669.07,34.17955,0
"Jul 27 2009 18:16:32",,,1.48,838.76,34.17955,0
"Jul 27 2009 18:16:34",,,2.62,820.89,34.0671,0
"Jul 27 2009 18:16:35",,,1.56,816.06,33.8422,0
"Jul 27 2009 18:16:37",,,1.05,836.40,33.8422,0
"Jul 27 2009 18:16:38",,,1.17,820.89,33.95465,0
"Jul 27 2009 18:16:40",,,1.33,828.09,34.0671,0
"Jul 27 2009 18:16:40",,,0.74,676.12,34.0671,0
"Jul 27 2009 18:16:42",,,1.17,825.70,34.0671,0
"Jul 27 2009 18:16:43",,,0.55,836.40,34.0671,0
"Jul 27 2009 18:16:45",,,2.07,828.09,34.0671,0
"Jul 27 2009 18:16:46",,,1.02,659.14,34.0671,0
"Jul 27 2009 18:16:48",,,1.45,659.14,34.0671,0
"Jul 27 2009 18:16:49",,,1.17,824.50,34.0671,0
"Jul 27 2009 18:16:51",,,1.33,816.06,34.0671,0
"Jul 27 2009 18:16:52",,,1.33,824.50,34.0671,0
"Jul 27 2009 18:16:54",,,1.33,817.27,34.0671,0
"Jul 27 2009 18:16:54",,,1.41,825.70,33.95465,0
"Jul 27 2009 18:16:57",,,0.70,836.40,33.8422,0
"Jul 27 2009 18:16:57",,,1.56,838.76,33.95465,0
"Jul 27 2009 18:16:59",,,0.90,677.52,33.95465,0
"Jul 27 2009 18:16:00",,,0.98,822.10,33.8422,0
"Jul 27 2009 18:16:02",,,1.37,681.72,33.8422,0
"Jul 27 2009 18:16:03",,,0.86,835.22,33.95465,0
"Jul 27 2009 18:16:05",,,1.45,677.52,34.17955,0
"Jul 27 2009 18:16:06",,,1.17,826.89,34.2920,0
"Jul 27 2009 18:16:08",,,0.78,835.22,34.40445,0
"Jul 27 2009 18:16:09",,,1.25,835.22,34.5169,0
"Jul 27 2009 18:16:11",,,1.29,670.49,34.62935,0
"Jul 27 2009 18:16:11",,,1.09,681.72,34.62935,0
"Jul 27 2009 18:16:13",,,0.74,678.92,34.5169,0
"Jul 27 2009 18:16:14",,,0.90,677.52,34.40445,0
"Jul 27 2009 18:16:16",,,1.25,834.03,34.40445,0
"Jul 27 2009 18:16:17",,,0.90,676.12,34.5169,0
"Jul 27 2009 18:16:19",,,1.02,817.27,34.62935,0
"Jul 27 2009 18:16:20",,,1.25,835.22,34.7418,0
"Jul 27 2009 18:16:22",,,0.86,834.03,34.7418,0
"Jul 27 2009 18:16:23",,,1.21,677.52,34.7418,0
"Jul 27 2009 18:16:25",,,0.86,830.47,34.85425,0
"Jul 27 2009 18:16:26",,,1.33,676.12,35.07915,0
"Jul 27 2009 18:16:28",,,0.94,834.03,35.1916,0
"Jul 27 2009 18:16:28",,,0.90,832.85,35.30405,0
"Jul 27 2009 18:16:30",,,1.09,830.47,35.4165,0
"Jul 27 2009 18:16:31",,,0.59,830.47,35.6414,0
"Jul 27 2009 18:16:33",,,1.87,813.64,35.52895,0
"Jul 27 2009 18:16:34",,,1.37,824.50,35.52895,0
"Jul 27 2009 18:16:36",,,0.90,826.89,35.4165,0
"Jul 27 2009 18:16:37",,,1.21,816.06,35.30405,0
"Jul 27 2009 18:16:39",,,1.29,657.71,35.30405,0
"Jul 27 2009 18:16:40",,,0.74,667.66,35.30405,0
"Jul 27 2009 18:16:42",,,1.37,818.48,35.1916,0
"Jul 27 2009 18:16:42",,,0.98,835.22,35.1916,0
"Jul 27 2009 18:16:45",,,1.37,837.58,35.30405,0
"Jul 27 2009 18:16:45",,,1.13,674.71,35.30405,0
"Jul 27 2009 18:16:47",,,0.90,830.47,35.30405,0
"Jul 27 2009 18:16:48",,,1.33,834.03,35.30405,0
"Jul 27 2009 18:16:50",,,0.78,678.92,35.4165,0
"Jul 27 2009 18:16:51",,,1.25,841.11,35.4165,0
"Jul 27 2009 18:16:53",,,0.74,676.12,35.52895,0
"Jul 27 2009 18:16:54",,,1.33,677.52,35.6414,0
"Jul 27 2009 18:16:56",,,0.86,678.92,35.6414,0
"Jul 27 2009 18:16:57",,,1.33,676.12,35.6414,0
"Jul 27 2009 18:16:59",,,0.86,677.52,35.75385,0
"Jul 27 2009 18:16:59",,,1.13,674.71,35.75385,0
"Jul 27 2009 18:16:01",,,0.62,839.93,35.75385,0
"Jul 27 2009 18:16:02",,,0.98,674.71,35.8663,0
"Jul 27 2009 18:16:04",,,1.21,677.52,35.75385,0
"Jul 27 2009 18:16:05",,,1.02,674.71,35.6414,0
"Jul 27 2009 18:16:07",,,1.25,660.56,35.6414,0
"Jul 27 2009 18:16:08",,,1.05,812.42,35.52895,0
"Jul 27 2009 18:16:10",,,1.09,814.85,35.4165,0
"Jul 27 2009 18:16:11",,,0.86,816.06,35.30405,0
"Jul 27 2009 18:16:13",,,1.45,819.69,35.1916,0
"Jul 27 2009 18:16:14",,,0.78,811.20,35.07915,0
"Jul 27 2009 18:16:16",,,1.41,809.98,34.9667,0
"Jul 27 2009 18:16:16",,,0.82,813.64,34.85425,0
"Jul 27 2009 18:16:18",,,1.33,806.31,34.7418,0
"Jul 27 2009 18:16:19",,,0.86,824.50,34.7418,0
"Jul 27 2009 18:16:21",,,1.33,819.69,34.5169,0
"Jul 27 2009 18:16:22",,,0.78,822.10,34.40445,0
"Jul 27 2009 18:16:24",,,1.48,813.64,34.17955,0
"Jul 27 2009 18:16:25",,,0.74,837.58,34.2920,0
"Jul 27 2009 18:16:27",,,1.29,813.64,34.2920,0
"Jul 27 2009 18:16:28",,,0.82,659.14,34.2920,0
"Jul 27 2009 18:16:30",,,1.33,657.71,34.2920,0
"Jul 27 2009 18:16:31",,,0.78,825.70,34.40445,0
"Jul 27 2009 18:16:33",,,0.98,809.98,34.40445,0
"Jul 27 2009 18:16:33",,,0.90,813.64,34.40445,0
"Jul 27 2009 18:16:35",,,1.21,812.42,34.5169,0
"Jul 27 2009 18:16:36",,,1.13,812.42,34.62935,0
"Jul 27 2009 18:16:38",,,1.41,818.48,34.40445,0
"Jul 27 2009 18:16:39",,,1.29,812.42,34.2920,0
"Jul 27 2009 18:16:41",,,1.21,811.20,34.0671,0
"Jul 27 2009 18:16:42",,,1.33,812.42,34.0671,0
"Jul 27 2009 18:16:44",,,1.13,811.20,33.95465,0
"Jul 27 2009 18:16:45",,,1.21,813.64,33.6173,0
"Jul 27 2009 18:16:47",,,0.94,812.42,33.50485,0
"Jul 27 2009 18:16:47",,,1.87,824.50,33.3924,0
"Jul 27 2009 18:16:50",,,0.74,812.42,33.27995,0
"Jul 27 2009 18:16:50",,,1.13,811.20,33.27995,0
"Jul 27 2009 18:16:52",,,1.09,656.28,33.27995,0
"Jul 27 2009 18:16:53",,,0.94,812.42,33.1675,0
"Jul 27 2009 18:16:55",,,1.13,812.42,33.27995,0
"Jul 27 2009 18:16:56",,,1.02,809.98,33.27995,0
"Jul 27 2009 18:16:58",,,1.21,813.64,33.1675,0
"Jul 27 2009 18:16:59",,,1.05,813.64,33.1675,0
"Jul 27 2009 18:20:01",,,1.25,812.42,33.1675,0
"Jul 27 2009 18:20:02",,,1.02,812.42,33.05505,0
"Jul 27 2009 18:20:04",,,1.45,812.42,33.05505,0
"Jul 27 2009 18:20:04",,,0.94,808.76,33.05505,0
"Jul 27 2009 18:20:06",,,1.33,812.42,33.1675,0
"Jul 27 2009 18:20:07",,,0.90,808.76,33.1675,0
"Jul 27 2009 18:20:09",,,1.45,812.42,32.9426,1
"Jul 27 2009 18:20:10",,,0.98,808.76,32.83015,0
"Jul 27 2009 18:20:12",,,1.33,813.64,32.7177,0
"Jul 27 2009 18:20:13",,,1.02,812.42,32.4928,0
"Jul 27 2009 18:20:15",,,1.21,809.98,32.4928,2
"Jul 27 2009 18:20:16",,,0.98,812.42,32.38035,0
"Jul 27 2009 18:20:18",,,0.82,807.54,32.38035,0
"Jul 27 2009 18:20:18",,,1.17,809.98,32.2679,0
"Jul 27 2009 18:20:21",,,1.05,814.85,32.15545,0
"Jul 27 2009 18:20:21",,,1.25,808.76,32.2679,0
"Jul 27 2009 18:20:23",,,1.13,809.98,32.2679,0
"Jul 27 2009 18:20:24",,,1.02,817.27,32.2679,0
"Jul 27 2009 18:20:26",,,1.05,824.50,32.2679,0
"Jul 27 2009 18:20:27",,,0.66,803.86,32.15545,1
"Jul 27 2009 18:20:29",,,1.21,673.31,32.15545,1
"Jul 27 2009 18:20:30",,,0.82,832.85,32.15545,0
"Jul 27 2009 18:20:32",,,1.37,659.14,32.0430,0
"Jul 27 2009 18:20:33",,,0.90,812.42,32.15545,0
"Jul 27 2009 18:20:35",,,1.17,825.70,32.15545,0
"Jul 27 2009 18:20:35",,,0.90,830.47,32.0430,1
"Jul 27 2009 18:20:37",,,0.98,814.85,32.0430,0
"Jul 27 2009 18:20:38",,,1.13,813.64,32.0430,0
"Jul 27 2009 18:20:40",,,0.70,829.28,32.15545,0
"Jul 27 2009 18:20:41",,,1.29,678.92,32.0430,0
"Jul 27 2009 18:20:43",,,0.70,678.92,32.0430,0
"Jul 27 2009 18:20:44",,,1.25,677.52,32.15545,0
"Jul 27 2009 18:20:46",,,0.74,678.92,32.15545,0
"Jul 27 2009 18:20:47",,,1.37,673.31,32.15545,0
"Jul 27 2009 18:20:49",,,0.82,817.27,32.15545,0
"Jul 27 2009 18:20:50",,,1.21,826.89,32.15545,0
"Jul 27 2009 18:20:52",,,0.98,825.70,32.0430,0
"Jul 27 2009 18:20:52",,,1.21,816.06,32.15545,0
"Jul 27 2009 18:20:54",,,0.94,816.06,32.38035,0
"Jul 27 2009 18:20:55",,,1.29,817.27,32.4928,0
"Jul 27 2009 18:20:57",,,0.90,816.06,32.60525,0
"Jul 27 2009 18:20:58",,,1.37,816.06,32.7177,0
"Jul 27 2009 18:20:00",,,0.90,816.06,32.7177,0
"Jul 27 2009 18:20:01",,,1.41,816.06,32.60525,0
"Jul 27 2009 18:20:03",,,1.17,832.85,32.4928,0
"Jul 27 2009 18:20:04",,,0.82,811.20,32.4928,1
"Jul 27 2009 18:20:06",,,1.41,813.64,32.4928,0
"Jul 27 2009 18:20:07",,,0.78,813.64,32.4928,0
"Jul 27 2009 18:20:09",,,1.29,812.42,32.38035,1
"Jul 27 2009 18:20:09",,,0.82,656.28,32.38035,1
"Jul 27 2009 18:20:11",,,0.70,653.42,32.2679,0
"Jul 27 2009 18:20:12",,,1.25,803.86,32.2679,0
"Jul 27 2009 18:20:14",,,0.78,820.89,32.0430,0
"Jul 27 2009 18:20:15",,,1.25,671.90,32.0430,1
"Jul 27 2009 18:20:17",,,1.17,820.89,32.0430,0
"Jul 27 2009 18:20:18",,,0.74,825.70,32.15545,0
"Jul 27 2009 18:20:20",,,0.98,816.06,32.38035,0
"Jul 27 2009 18:20:21",,,1.29,814.85,32.38035,0
"Jul 27 2009 18:20:23",,,0.74,813.64,32.38035,0
"Jul 27 2009 18:20:23",,,1.09,814.85,32.4928,0
"Jul 27 2009 18:20:26",,,1.05,830.47,32.4928,0
"Jul 27 2009 18:20:26",,,0.74,831.66,32.4928,0
"Jul 27 2009 18:20:28",,,1.25,807.54,32.38035,0
"Jul 27 2009 18:20:29",,,0.86,796.45,32.15545,0
"Jul 27 2009 18:20:31",,,1.21,353.98,32.0430,0
"Jul 27 2009 18:32:13",36.292248,-109.21613,0.94,352.21,29.3442,0
"Jul 27 2009 18:32:14",36.292336,-109.21616,0.98,423.32,29.3442,0
