time,latitude,longitude,acceleration,light,temperature,sound
0,42.787403,-71.10685,1.09,663.41,25.72,9
1,42.787388,-71.10685,0.94,888.82,25.72,0
2,42.787388,-71.10685,0.74,261.39,25.72,0
3,42.787403,-71.106834,0.90,110.72,25.40,0
4,42.78742,-71.106834,0.78,278.07,25.40,0
5,42.78742,-71.10682,0.66,318.22,25.40,0
6,42.78742,-71.10682,0.82,582.56,25.40,11
7,42.787434,-71.106834,0.90,1047.12,25.40,18
8,42.787434,-71.10682,0.78,1053.44,25.40,0
9,42.787434,-71.106834,0.78,1055.01,25.08,1
10,42.787434,-71.10685,1.13,1058.88,25.08,3
11,42.787453,-71.10685,1.05,1060.42,24.76,2
12,42.787434,-71.10685,1.02,1060.42,24.76,5
13,42.78742,-71.10685,1.09,1060.42,24.43,0
14,42.787403,-71.10685,0.94,1061.95,24.43,3
15,42.78742,-71.10685,1.05,1064.99,24.43,21
16,42.78742,-71.10685,1.13,1064.23,24.43,24
17,42.78742,-71.10685,1.45,1064.99,24.43,6
18,42.787403,-71.10685,1.21,1061.95,24.43,46
19,42.787403,-71.10685,1.33,1059.65,24.11,21
20,42.78742,-71.106834,1.29,1057.34,24.11,17
21,,,0.78,1033.30,24.11,6
22,42.787434,-71.10685,1.84,720.13,23.79,26
23,42.787453,-71.10685,1.29,1055.01,23.79,33
24,42.787483,-71.106865,0.94,1043.11,23.79,24
25,42.787518,-71.10689,1.33,488.16,23.79,4
26,42.787518,-71.10689,1.13,257.66,23.79,1
27,42.7875,-71.106865,1.09,701.10,23.79,0
28,42.787468,-71.106834,0.82,1034.95,23.47,0
29,42.787434,-71.10682,0.94,418.22,23.47,10
30,42.78742,-71.106804,1.05,70.33,23.47,15
31,42.787434,-71.106804,1.29,45.74,23.47,19
32,42.787434,-71.10679,0.82,45.74,23.47,0
33,42.787453,-71.106766,1.09,142.52,23.47,1
34,42.787453,-71.10674,1.21,409.68,23.47,0
35,42.787468,-71.10673,1.91,253.93,23.47,4
36,,,1.60,709.30,23.47,7
37,,,1.60,537.74,23.47,0
38,42.787483,-71.10671,1.33,240.80,23.47,40
39,42.787483,-71.10671,1.13,536.17,23.47,0
40,,,1.13,603.66,23.47,5
41,,,0.98,824.50,23.47,3
42,,,1.09,763.59,23.47,0
43,42.787468,-71.10671,1.02,828.09,23.47,0
44,42.787483,-71.10673,1.02,944.50,23.14,17
45,42.787468,-71.10671,0.86,816.06,23.47,7
46,42.787483,-71.10671,0.94,713.37,23.47,7
47,42.787483,-71.10671,1.25,320.03,23.14,0
48,,,1.17,294.60,23.14,0
49,,,1.37,191.28,23.14,0
50,42.787483,-71.10671,1.02,116.72,23.14,7
51,42.7875,-71.10668,1.17,136.59,23.14,0
52,42.787483,-71.10667,1.45,191.28,23.14,11
53,42.787483,-71.10667,1.17,337.98,23.14,0
54,42.787468,-71.10667,0.62,270.67,23.14,44
55,42.787468,-71.10667,1.80,268.82,23.14,38
56,42.787468,-71.10667,1.02,150.40,23.14,42
57,42.787453,-71.10667,1.09,68.29,23.14,0
58,42.787453,-71.10667,1.56,68.29,23.14,0
59,42.787453,-71.10667,1.21,191.28,23.14,0
60,,,1.41,470.15,23.14,0
61,42.787434,-71.10665,0.66,364.56,23.14,8
62,42.787434,-71.10665,1.05,70.33,23.14,3
63,42.78742,-71.10665,0.74,148.43,23.14,0
64,42.78742,-71.10665,1.02,212.38,23.14,0
65,42.78742,-71.106636,1.02,216.19,23.14,0
66,,,1.21,231.37,23.14,4
67,,,1.17,292.77,23.14,0
68,42.78742,-71.1066,0.98,330.82,23.14,0
69,42.78742,-71.1066,0.94,453.59,23.14,4
70,42.78742,-71.10658,1.21,189.35,23.14,18
71,,,1.25,314.61,23.14,0
72,,,1.13,185.49,23.14,10
73,42.787354,-71.10658,1.02,183.56,23.14,0
74,42.78734,-71.10655,1.13,240.80,23.14,7
75,42.78734,-71.10654,1.41,20.90,23.14,0
76,42.78734,-71.10654,1.60,18.82,23.14,0
77,42.78731,-71.10652,1.64,20.90,23.14,3
78,42.78731,-71.10652,1.17,22.98,23.14,0
79,42.787296,-71.10652,1.25,16.73,23.14,0
80,42.787296,-71.10652,1.17,25.06,23.14,0
81,42.787296,-71.10652,1.29,18.82,23.14,1
82,42.787296,-71.10652,1.21,20.90,23.14,1
83,42.78728,-71.10652,1.25,29.21,23.14,0
84,42.78728,-71.10652,1.52,78.46,23.14,0
85,42.787296,-71.10652,1.17,120.71,23.14,0
86,42.787296,-71.10654,1.29,173.86,23.14,9
87,42.787296,-71.10654,1.17,421.62,23.14,2
88,42.787296,-71.10654,0.90,476.72,23.14,0
89,42.78731,-71.10655,0.82,647.67,23.14,0
90,42.78731,-71.10655,1.13,428.41,23.14,0
91,42.78731,-71.10657,1.45,327.23,23.14,0
92,42.78731,-71.10658,1.25,330.82,23.14,0
93,42.78734,-71.1066,0.90,212.38,23.14,0
94,42.78734,-71.1066,0.82,37.49,23.14,0
95,42.787354,-71.1066,0.70,162.16,23.14,0
96,,,0.94,168.02,23.14,0
97,42.787354,-71.10661,1.25,60.11,23.14,0
98,,,1.45,389.01,23.14,0
99,42.78737,-71.10667,1.13,505.95,23.14,1
100,42.787403,-71.10668,0.98,58.07,23.14,0
101,42.78742,-71.1067,0.94,164.11,23.14,0
102,,,0.74,68.29,23.14,0
103,42.787434,-71.10668,0.66,355.75,23.14,0
