time,latitude,longitude,accel,light,external,sound
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.29,835.22,31.25585,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.05,813.64,31.25585,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.70,831.66,31.1434,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.41,836.40,31.1434,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.02,836.40,31.25585,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.90,836.40,31.3683,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.25,837.58,31.5932,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.70,824.50,31.48075,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.33,670.49,31.3683,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.94,829.28,31.25585,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.33,673.31,31.3683,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.29,825.70,31.3683,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.59,832.85,31.3683,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.56,673.31,31.3683,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.62,671.90,31.5932,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.21,835.22,31.70565,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.98,832.85,31.70565,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.86,835.22,31.48075,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.25,835.22,31.48075,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.98,836.40,31.48075,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.17,835.22,31.5932,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.33,837.58,31.70565,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.86,671.90,31.8181,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.41,829.28,31.8181,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.82,834.03,31.93055,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.21,836.40,32.15545,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.05,824.50,32.2679,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.17,819.69,32.0430,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.29,822.10,31.93055,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.17,817.27,31.93055,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.17,818.48,31.93055,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.02,813.64,31.8181,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.05,813.64,31.5932,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.90,814.85,31.48075,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.02,816.06,31.3683,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.94,817.27,31.25585,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.05,813.64,31.25585,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.74,813.64,31.25585,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.21,814.85,31.1434,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.66,813.64,31.1434,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.41,814.85,31.1434,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.66,816.06,31.03095,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.37,816.06,31.03095,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.70,816.06,31.03095,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.41,814.85,30.9185,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.74,816.06,30.9185,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.41,814.85,30.9185,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.09,824.50,30.9185,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.82,832.85,30.80605,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.09,831.66,30.6936,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.13,824.50,30.6936,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.86,822.10,30.80605,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.21,819.69,30.80605,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.17,824.50,30.80605,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.05,818.48,30.9185,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.48,817.27,31.03095,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.94,819.69,31.03095,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.21,820.89,30.9185,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.13,824.50,30.9185,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.45,836.40,31.03095,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.98,836.40,31.25585,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.21,802.63,31.25585,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.02,796.45,31.25585,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.94,820.89,31.25585,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.98,816.06,31.48075,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.02,834.03,31.5932,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.98,816.06,31.70565,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.02,812.42,31.5932,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.94,811.20,31.5932,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.09,811.20,31.5932,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.25,835.22,31.5932,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.86,826.89,31.70565,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.25,826.89,31.8181,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.82,817.27,32.0430,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.56,837.58,32.15545,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.90,837.58,32.2679,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,2.07,667.66,32.2679,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.02,831.66,32.38035,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.86,822.10,32.2679,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.25,807.54,32.0430,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.98,805.09,31.8181,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.29,806.31,31.70565,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.13,811.20,31.5932,1
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.68,826.89,31.70565,1
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.66,826.89,31.70565,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.17,828.09,31.8181,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.37,664.83,31.8181,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.98,812.42,31.8181,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.21,801.39,31.5932,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.70,797.69,31.3683,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.33,796.45,31.1434,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.82,793.96,31.1434,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.29,793.96,31.03095,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.70,792.72,31.03095,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.21,792.72,30.9185,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.78,793.96,30.9185,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.25,797.69,30.9185,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.37,806.31,30.9185,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.21,811.20,30.9185,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.17,817.27,30.9185,2
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.84,817.27,30.9185,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.41,819.69,31.25585,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.09,819.69,31.5932,2
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.60,824.50,31.8181,1
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.98,824.50,31.8181,2
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.80,818.48,31.93055,2
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.17,819.69,32.15545,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.41,819.69,32.2679,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.95,825.70,32.2679,3
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.02,828.09,32.38035,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.94,832.85,32.4928,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.13,834.03,32.60525,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.05,663.41,32.83015,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.98,835.22,32.9426,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.21,829.28,32.9426,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.05,823.30,32.9426,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.09,818.48,32.9426,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.13,817.27,33.05505,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.98,819.69,33.05505,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.13,818.48,33.05505,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.74,820.89,33.05505,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.21,818.48,33.1675,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.62,820.89,33.3924,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.90,818.48,33.50485,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.94,818.48,33.6173,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.17,837.58,33.72975,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.05,819.69,33.72975,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.17,819.69,33.72975,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.98,818.48,33.8422,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.25,814.85,33.8422,1
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.48,807.54,33.50485,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.90,808.76,33.27995,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.25,812.42,33.1675,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.37,809.98,33.27995,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.90,807.54,33.05505,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.52,805.09,32.9426,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.17,807.54,32.9426,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.98,807.54,32.9426,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.45,812.42,32.9426,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.76,814.85,33.27995,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.09,813.64,33.50485,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.98,807.54,33.6173,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.21,806.31,33.27995,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.41,814.85,33.27995,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.90,817.27,33.3924,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.45,816.06,33.50485,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.02,818.48,33.6173,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.02,818.48,33.3924,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.48,817.27,33.27995,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.86,817.27,33.3924,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.25,817.27,33.3924,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.33,817.27,33.50485,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.05,817.27,33.6173,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.25,817.27,33.6173,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.21,818.48,33.6173,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.02,818.48,33.50485,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.05,818.48,33.50485,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.56,818.48,33.6173,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.86,817.27,33.72975,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.17,818.48,33.95465,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.13,834.03,33.95465,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.98,820.89,33.95465,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.98,813.64,34.0671,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.21,807.54,33.95465,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.45,805.09,33.6173,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.05,802.63,33.27995,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.17,802.63,33.05505,1
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.29,805.09,32.7177,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.98,806.31,32.4928,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.37,819.69,32.60525,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.52,824.50,32.7177,1
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.17,823.30,32.9426,1
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.78,814.85,33.05505,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.25,811.20,33.05505,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.76,826.89,33.27995,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.05,811.20,33.3924,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.05,808.76,33.3924,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.52,813.64,33.3924,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.45,805.09,33.1675,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.09,811.20,33.1675,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.90,818.48,33.50485,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.86,802.63,33.50485,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.29,802.63,33.1675,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.21,809.98,33.05505,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.09,818.48,33.1675,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.94,819.69,33.1675,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.98,822.10,33.27995,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.90,817.27,33.3924,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.17,818.48,33.50485,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.94,817.27,33.50485,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.98,817.27,33.50485,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.33,819.69,33.50485,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.13,824.50,33.3924,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.86,807.54,33.27995,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.98,808.76,33.1675,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.33,803.86,32.9426,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.98,801.39,32.7177,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.05,803.86,32.7177,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.41,805.09,32.4928,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.21,832.85,32.60525,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.13,829.28,32.7177,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.98,825.70,32.83015,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.52,816.06,32.9426,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.76,831.66,32.9426,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.90,818.48,33.1675,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.52,816.06,33.27995,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.41,816.06,33.05505,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.29,808.76,32.83015,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.45,812.42,32.4928,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.09,805.09,32.38035,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.98,802.63,32.15545,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.17,801.39,31.93055,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.45,801.39,31.8181,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.33,805.09,31.8181,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.94,805.09,31.8181,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.80,803.86,31.8181,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.09,801.39,31.8181,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.09,803.86,31.70565,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.29,805.09,31.70565,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.94,818.48,31.8181,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.48,812.42,31.93055,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.13,819.69,32.0430,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.64,811.20,32.15545,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.13,674.71,32.15545,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.41,817.27,32.15545,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.64,823.30,32.2679,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.37,824.50,32.38035,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.33,825.70,32.38035,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.98,663.41,32.38035,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.25,663.41,32.38035,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.17,828.09,32.38035,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.52,825.70,32.4928,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.02,818.48,32.7177,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.76,659.14,32.83015,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.33,820.89,32.83015,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.33,664.83,32.9426,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.21,807.54,33.05505,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.09,802.63,33.05505,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.13,785.21,32.9426,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.78,767.44,32.7177,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.13,758.42,32.60525,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.05,748.01,32.4928,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.62,790.22,32.38035,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.90,813.64,32.38035,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.62,822.10,32.4928,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.05,822.10,32.7177,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.66,823.30,32.9426,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.33,822.10,33.05505,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.98,824.50,33.1675,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.33,820.89,33.27995,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.09,820.89,33.27995,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.33,671.90,33.3924,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.13,673.31,33.3924,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.21,669.07,33.6173,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.09,812.42,33.8422,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.02,813.64,34.0671,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.09,829.28,34.2920,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.70,834.03,34.0671,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.82,673.31,34.0671,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.87,811.20,33.8422,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.09,811.20,33.72975,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.94,818.48,33.6173,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.94,816.06,33.6173,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.94,814.85,33.6173,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.94,814.85,33.6173,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.94,813.64,33.50485,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.98,813.64,33.3924,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.94,813.64,33.3924,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.98,813.64,33.3924,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.94,813.64,33.3924,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.94,812.42,33.3924,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.98,811.20,33.3924,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.13,811.20,33.3924,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.94,814.85,33.3924,1
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.82,822.10,33.3924,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.29,823.30,33.3924,1
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.17,817.27,33.6173,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.94,811.20,33.72975,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.94,812.42,33.72975,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.98,813.64,33.72975,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.13,812.42,33.6173,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.21,813.64,33.6173,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.98,809.98,33.6173,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.05,809.98,33.6173,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.94,808.76,33.72975,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.05,807.54,33.72975,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.98,808.76,33.72975,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.90,808.76,33.72975,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.05,808.76,33.6173,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,0.78,808.76,33.6173,0
"Jul 27 2009 18:32:46",36.29235,-109.21611,1.37,809.98,33.50485,0
