time,latitude,longitude,acceleration,light,temperature,sound
0,42.78737,-71.10705,0.94,208.56,25.40,4
1,42.78737,-71.10705,1.02,120.71,25.40,0
2,42.787354,-71.10705,0.98,72.36,25.40,0
3,42.787354,-71.10705,1.21,110.72,25.40,13
4,42.787354,-71.10705,1.17,122.70,25.40,3
5,42.787354,-71.10705,0.82,312.80,25.40,0
6,42.78734,-71.10705,0.94,341.55,25.40,0
7,42.78731,-71.10705,0.86,102.70,25.40,0
8,42.787296,-71.10705,0.94,62.16,25.40,0
9,42.78728,-71.10705,0.98,66.25,25.40,0
10,42.78728,-71.10705,0.90,43.68,25.40,0
11,42.78728,-71.10706,0.94,49.86,25.40,0
12,42.78728,-71.10706,1.05,66.25,25.40,0
13,42.787266,-71.10705,0.90,33.35,25.08,0
14,42.78728,-71.10708,0.70,128.66,25.08,0
15,42.787266,-71.10708,1.09,240.80,25.08,0
16,42.787266,-71.10708,0.98,33.35,25.08,0
17,42.78728,-71.10708,1.09,70.33,25.08,0
18,,,0.90,593.15,25.08,0
19,42.787296,-71.10711,1.05,118.71,25.08,2
20,42.78731,-71.107155,0.74,37.49,25.08,2
21,42.78731,-71.10717,0.94,255.79,25.08,5
22,42.78731,-71.10717,1.05,361.04,25.08,0
23,42.78734,-71.10717,0.98,122.70,25.08,1
24,42.78734,-71.107185,0.98,366.32,25.08,0
25,,,0.82,475.08,25.08,0
26,42.787354,-71.1072,0.55,183.56,25.08,0
27,42.787354,-71.107216,1.02,195.13,25.08,0
28,42.78737,-71.10723,0.98,314.61,25.08,0
29,42.78737,-71.10723,0.90,49.86,25.08,0
30,,,0.74,60.11,25.08,0
31,42.787388,-71.10723,1.13,195.13,24.76,0
32,42.78742,-71.10723,1.09,112.72,24.76,0
33,,,0.98,41.62,24.76,2
34,42.787434,-71.10723,0.78,49.86,24.76,3
35,42.787453,-71.10723,0.82,409.68,24.76,0
36,42.787468,-71.10723,1.09,126.68,24.76,0
37,42.787468,-71.107216,1.02,27.13,24.76,0
38,42.787483,-71.107185,0.90,22.98,24.76,1
39,42.787483,-71.10717,0.62,37.49,24.76,20
40,42.7875,-71.10717,1.02,8.38,24.76,0
41,42.7875,-71.107185,1.02,6.29,24.76,0
42,42.7875,-71.10717,1.09,6.29,24.76,0
43,42.787483,-71.10717,1.05,6.29,24.76,0
44,42.787483,-71.107155,0.82,35.42,24.76,9
45,42.787468,-71.107155,0.98,6.29,24.76,0
46,42.787468,-71.10717,0.86,33.35,24.43,0
47,42.787468,-71.10717,0.86,10.47,24.43,1
48,42.787483,-71.10717,1.80,25.06,24.43,0
49,,,0.90,0.00,24.43,0
50,42.787483,-71.107185,0.94,0.00,24.43,0
51,42.7875,-71.10717,1.05,0.00,24.43,3
52,42.787518,-71.10717,0.82,0.00,24.43,32
53,42.787518,-71.107155,0.90,0.00,24.43,0
54,42.7875,-71.107155,0.90,0.00,24.43,5
55,42.787518,-71.107155,0.82,0.00,24.43,0
56,42.7875,-71.107155,0.94,0.00,24.43,0
57,42.7875,-71.10717,0.98,0.00,24.43,1
58,42.787483,-71.10717,0.98,0.00,24.43,3
59,42.787468,-71.107155,1.17,0.00,24.43,0
60,42.787468,-71.107155,0.82,33.35,24.43,17
61,42.787483,-71.107155,0.98,41.62,24.43,1
62,42.7875,-71.10717,0.86,834.03,24.76,13
63,42.7875,-71.10717,1.09,1048.71,24.76,4
64,,,1.09,1061.19,24.76,0
65,42.7875,-71.10717,1.05,1061.95,24.76,1
66,42.7875,-71.107155,1.09,1065.74,24.76,14
67,42.787518,-71.10714,1.05,1062.71,25.08,1
68,42.787518,-71.10714,1.09,1068.00,25.08,0
69,42.787518,-71.10714,1.05,1069.49,25.08,0
70,42.787533,-71.10714,1.05,1065.74,25.08,0
71,42.787548,-71.10714,1.09,1065.74,25.40,0
72,42.787548,-71.10714,1.05,1069.49,25.40,0
73,42.787582,-71.10714,1.02,1068.00,25.40,0
74,42.787563,-71.107155,1.09,1068.00,25.72,0
75,42.787563,-71.107155,0.94,768.72,25.40,0
76,,,3.71,144.49,25.40,3
77,42.787563,-71.107155,6.05,132.63,25.40,14
78,42.787563,-71.10717,4.69,187.42,25.40,3
79,42.787563,-71.10717,2.03,150.40,25.40,0
80,42.787548,-71.107185,3.01,70.33,25.40,5
81,42.787533,-71.10717,1.56,51.91,25.40,3
82,42.787518,-71.10717,5.51,108.72,25.40,2
83,42.787518,-71.107155,1.60,100.69,25.40,1
84,42.787518,-71.10717,4.06,64.20,25.40,0
85,42.7875,-71.10717,4.88,53.97,25.40,0
86,42.787483,-71.10717,1.99,31.28,25.40,0
87,42.787483,-71.10717,1.02,80.49,25.40,0
88,42.7875,-71.107155,2.81,162.16,25.40,0
89,42.7875,-71.10717,0.55,126.68,25.40,0
90,42.787483,-71.10717,0.90,92.63,25.40,43
91,42.787483,-71.1072,0.90,120.71,25.40,22
92,42.787483,-71.1072,0.86,86.57,25.40,22
93,42.787483,-71.107216,0.98,130.65,25.40,0
94,42.7875,-71.10723,0.78,98.68,25.40,0
95,42.7875,-71.107216,0.86,316.42,25.40,40
96,42.7875,-71.107216,0.90,395.93,25.40,26
97,42.7875,-71.107216,0.90,401.10,25.40,15
98,42.7875,-71.107216,0.90,445.24,25.40,27
99,,,0.94,191.28,25.40,7
100,42.7875,-71.107216,0.86,318.22,25.40,0
101,,,0.90,237.04,25.40,8
102,,,1.09,80.49,25.40,0
103,42.7875,-71.10723,1.33,12.56,25.40,0
104,42.787533,-71.10723,1.84,16.73,25.40,2
105,42.787533,-71.10723,1.29,70.33,25.40,1
106,42.787548,-71.10723,0.86,18.82,25.40,0
107,42.787518,-71.107216,0.86,29.21,25.08,21
108,42.787483,-71.1072,1.05,33.35,25.08,1
109,42.787468,-71.1072,0.78,39.56,25.08,23
110,,,0.82,108.72,25.08,2
111,42.787468,-71.1072,0.86,66.25,25.08,3
112,42.787483,-71.1072,1.60,0.00,25.08,3
113,42.787483,-71.107185,0.74,60.11,25.08,0
114,42.7875,-71.1072,0.94,27.13,25.08,0
115,42.787518,-71.107216,1.05,14.65,25.08,0
116,42.787518,-71.107216,1.05,128.66,25.08,3
117,42.787518,-71.107216,0.62,160.20,25.08,4
118,42.787533,-71.107216,1.25,94.65,25.08,0
119,42.787533,-71.10723,0.94,193.21,25.08,0
120,42.787518,-71.10723,1.13,195.13,25.08,5
121,42.7875,-71.107216,0.98,78.46,25.08,0
122,42.7875,-71.10723,1.17,177.74,25.08,0
123,42.787483,-71.10723,0.82,102.70,25.08,0
124,42.787483,-71.107216,1.13,31.28,25.08,8
125,42.787483,-71.1072,1.05,2.10,25.08,0
126,42.787468,-71.1072,1.68,27.13,25.08,5
127,,,3.20,18.82,25.08,1
128,,,2.50,45.74,25.08,15
129,42.787453,-71.107185,2.34,51.91,25.08,19
130,42.787468,-71.1072,3.24,66.25,25.08,21
131,42.787468,-71.107216,2.85,66.25,25.08,0
132,42.787468,-71.10723,5.23,18.82,25.08,1
133,42.787483,-71.107254,0.90,20.90,24.76,15
134,42.787483,-71.107254,1.64,33.35,25.08,5
135,42.787483,-71.107254,1.41,39.56,24.76,1
136,42.7875,-71.107216,3.63,74.40,25.08,1
137,42.7875,-71.107216,2.15,35.42,25.08,0
138,,,3.79,20.90,24.76,0
139,,,3.20,18.82,24.76,1
140,42.7875,-71.10723,2.58,31.28,24.76,0
