time,lat,lon,acc,light,temp,sound
"Jun 26 2009 13:36:38",0.0,0.0,0.58,77.00,16.14,0.00
"Jun 26 2009 13:36:39",0.0,0.0,0.54,77.00,16.14,0.00
"Jun 26 2009 13:36:40",0.0,0.0,0.58,77.00,16.14,0.00
"Jun 26 2009 13:36:41",0.0,0.0,0.62,77.00,16.14,0.00
"Jun 26 2009 13:36:42",0.0,0.0,0.58,77.00,16.14,5.00
"Jun 26 2009 13:36:43",0.0,0.0,0.62,77.00,16.14,0.00
"Jun 26 2009 13:36:45",0.0,0.0,0.62,77.00,16.14,0.00
"Jun 26 2009 13:36:46",0.0,0.0,0.62,77.00,16.14,0.00
"Jun 26 2009 13:36:47",0.0,0.0,0.62,77.00,16.14,0.00
"Jun 26 2009 13:36:48",0.0,0.0,0.58,77.00,16.14,0.00
"Jun 26 2009 13:36:49",0.0,0.0,0.58,77.00,16.14,0.00
"Jun 26 2009 13:36:50",0.0,0.0,0.54,77.00,16.14,27.00
"Jun 26 2009 13:36:51",0.0,0.0,0.66,77.00,16.14,0.00
"Jun 26 2009 13:36:52",0.0,0.0,0.58,77.00,16.14,0.00
"Jun 26 2009 13:36:53",0.0,0.0,0.58,77.00,16.14,0.00
"Jun 26 2009 13:36:54",0.0,0.0,0.58,77.00,16.14,0.00
"Jun 26 2009 13:36:55",0.0,0.0,0.58,77.00,16.14,0.00
"Jun 26 2009 13:36:56",0.0,0.0,0.58,77.00,16.14,0.00
"Jun 26 2009 13:36:57",0.0,0.0,0.54,77.00,16.14,0.00
"Jun 26 2009 13:36:58",0.0,0.0,0.54,77.00,16.14,16.00
"Jun 26 2009 13:37:00",0.0,0.0,0.54,77.00,16.14,0.00
"Jun 26 2009 13:37:01",0.0,0.0,0.50,77.00,16.14,0.00
"Jun 26 2009 13:37:02",0.0,0.0,0.66,77.00,16.14,0.00
"Jun 26 2009 13:37:03",0.0,0.0,0.58,77.00,16.14,0.00
"Jun 26 2009 13:37:04",0.0,0.0,0.58,77.00,16.14,8.00
"Jun 26 2009 13:37:05",0.0,0.0,0.54,77.00,16.14,0.00
"Jun 26 2009 13:37:06",0.0,0.0,0.58,77.00,16.14,0.00
"Jun 26 2009 13:37:07",0.0,0.0,0.54,77.00,16.14,0.00
"Jun 26 2009 13:37:08",0.0,0.0,0.50,77.00,16.14,0.00
"Jun 26 2009 13:37:09",0.0,0.0,0.54,77.00,16.14,2.00
"Jun 26 2009 13:37:10",0.0,0.0,0.54,77.00,16.14,0.00
"Jun 26 2009 13:37:11",0.0,0.0,0.54,77.00,16.14,0.00
"Jun 26 2009 13:37:12",0.0,0.0,0.50,77.00,16.14,0.00
"Jun 26 2009 13:37:14",0.0,0.0,0.54,42.00,16.14,0.00
"Jun 26 2009 13:37:15",0.0,0.0,0.70,43.00,16.14,0.00
"Jun 26 2009 13:37:16",0.0,0.0,0.66,77.00,16.14,0.00
"Jun 26 2009 13:37:17",0.0,0.0,0.66,77.00,16.14,0.00
"Jun 26 2009 13:37:18",0.0,0.0,0.54,77.00,16.14,56.00
"Jun 26 2009 13:37:19",0.0,0.0,0.54,77.00,16.14,0.00
"Jun 26 2009 13:37:20",0.0,0.0,0.54,77.00,16.14,0.00
"Jun 26 2009 13:37:21",0.0,0.0,0.50,77.00,16.14,0.00
"Jun 26 2009 13:37:22",0.0,0.0,0.50,77.00,16.14,0.00
"Jun 26 2009 13:37:23",0.0,0.0,0.54,77.00,16.14,0.00
"Jun 26 2009 13:37:24",0.0,0.0,0.50,77.00,16.14,0.00
"Jun 26 2009 13:37:25",0.0,0.0,0.50,77.00,16.14,0.00
"Jun 26 2009 13:37:26",0.0,0.0,0.50,77.00,16.14,0.00
"Jun 26 2009 13:37:27",0.0,0.0,0.50,77.00,16.14,0.00
"Jun 26 2009 13:37:29",0.0,0.0,0.58,77.00,16.14,18.00
"Jun 26 2009 13:37:30",0.0,0.0,0.54,77.00,16.14,0.00
"Jun 26 2009 13:37:31",0.0,0.0,0.54,77.00,16.14,0.00
"Jun 26 2009 13:37:32",0.0,0.0,0.50,77.00,16.14,0.00
"Jun 26 2009 13:37:33",0.0,0.0,0.50,77.00,16.14,0.00
"Jun 26 2009 13:37:34",0.0,0.0,0.50,77.00,16.14,0.00
"Jun 26 2009 13:37:35",0.0,0.0,0.50,77.00,16.14,23.00
"Jun 26 2009 13:37:36",0.0,0.0,0.54,77.00,16.14,0.00
"Jun 26 2009 13:37:37",0.0,0.0,0.50,77.00,16.14,0.00
"Jun 26 2009 13:37:38",0.0,0.0,0.54,77.00,16.14,0.00
