time,latitude,longitude,acceleration,light,temperature,sound
"00/15/2010 12:41:21",42.78737,-71.10706,0.90,248.31,25.08,0
"00/15/2010 12:41:22",42.787388,-71.10706,0.90,210.47,25.08,0
"00/15/2010 12:41:23",42.787403,-71.10705,0.90,181.62,25.08,0
"00/15/2010 12:41:24",42.78742,-71.10705,0.86,200.90,25.08,0
"00/15/2010 12:41:26",,,0.90,193.21,25.08,0
"00/15/2010 12:41:27",,,0.90,173.86,25.08,0
"00/15/2010 12:41:28",,,0.86,136.59,25.08,0
"00/15/2010 12:41:29",,,0.90,136.59,25.08,0
"00/15/2010 12:41:30",42.78742,-71.10703,0.90,140.55,25.08,0
"00/15/2010 12:41:31",42.78742,-71.10705,0.90,146.46,25.08,2
"00/15/2010 12:41:32",42.787434,-71.10705,0.86,154.33,25.08,0
"00/15/2010 12:41:33",42.78742,-71.10705,0.90,218.10,25.08,0
