time,lat,lon,acc,light,temp,sound
"Jun 26 2009 13:37:10",0.0,0.0,0.70,77.00,11.98,7.00
"Jun 26 2009 13:37:11",0.0,0.0,0.70,77.00,13.37,86.00
"Jun 26 2009 13:37:12",0.0,0.0,0.78,77.00,13.37,0.00
"Jun 26 2009 13:37:13",0.0,0.0,0.82,77.00,11.98,0.00
"Jun 26 2009 13:37:14",0.0,0.0,0.70,77.00,11.98,1.00
"Jun 26 2009 13:37:15",0.0,0.0,0.62,77.00,13.37,10.00
"Jun 26 2009 13:37:16",0.0,0.0,0.70,77.00,13.37,0.00
"Jun 26 2009 13:37:17",0.0,0.0,0.74,77.00,13.37,0.00
"Jun 26 2009 13:37:19",0.0,0.0,0.74,77.00,13.37,0.00
"Jun 26 2009 13:37:20",0.0,0.0,0.70,77.00,13.37,0.00
"Jun 26 2009 13:37:21",0.0,0.0,0.70,77.00,13.37,0.00
"Jun 26 2009 13:37:22",0.0,0.0,0.70,77.00,13.37,0.00
"Jun 26 2009 13:37:23",0.0,0.0,0.70,77.00,13.37,0.00
"Jun 26 2009 13:37:24",0.0,0.0,0.70,77.00,13.37,0.00
"Jun 26 2009 13:37:25",0.0,0.0,0.70,77.00,13.37,0.00
"Jun 26 2009 13:37:26",0.0,0.0,0.62,77.00,13.37,0.00
"Jun 26 2009 13:37:27",0.0,0.0,0.74,77.00,13.37,1.00
"Jun 26 2009 13:37:28",0.0,0.0,0.58,77.00,13.37,0.00
"Jun 26 2009 13:37:29",0.0,0.0,0.62,77.00,13.37,0.00
"Jun 26 2009 13:37:31",0.0,0.0,0.78,77.00,13.37,0.00
"Jun 26 2009 13:37:32",0.0,0.0,0.70,77.00,13.37,0.00
"Jun 26 2009 13:37:33",0.0,0.0,0.70,77.00,13.37,0.00
"Jun 26 2009 13:37:34",0.0,0.0,0.62,77.00,13.37,0.00
"Jun 26 2009 13:37:35",0.0,0.0,0.66,77.00,13.37,0.00
"Jun 26 2009 13:37:37",0.0,0.0,0.74,77.00,13.37,0.00
"Jun 26 2009 13:37:37",0.0,0.0,0.70,76.00,13.37,0.00
"Jun 26 2009 13:37:38",42.50438,-71.24434,0.70,75.00,13.37,0.00
"Jun 26 2009 13:37:39",42.50436,-71.24418,0.74,75.00,13.37,0.00
"Jun 26 2009 13:37:40",42.504402,-71.244255,0.74,75.00,13.37,0.00
"Jun 26 2009 13:37:42",42.504387,-71.24423,0.66,75.00,13.37,0.00
"Jun 26 2009 13:37:43",42.504387,-71.24423,0.70,75.00,13.37,0.00
"Jun 26 2009 13:37:44",42.50438,-71.24424,0.70,76.00,13.37,0.00
"Jun 26 2009 13:37:45",42.50437,-71.24424,0.70,76.00,13.37,0.00
"Jun 26 2009 13:37:46",42.50437,-71.244225,0.74,75.00,13.37,36.00
"Jun 26 2009 13:37:47",42.50438,-71.24425,0.78,75.00,13.37,0.00
"Jun 26 2009 13:37:49",42.50436,-71.244194,0.70,74.00,13.37,0.00
"Jun 26 2009 13:37:50",42.504345,-71.24421,0.66,74.00,13.37,18.00
"Jun 26 2009 13:37:51",42.50433,-71.24422,0.66,75.00,13.37,0.00
"Jun 26 2009 13:37:52",42.504295,-71.24418,0.70,75.00,13.37,0.00
"Jun 26 2009 13:37:53",42.504288,-71.24417,0.70,75.00,13.37,0.00
"Jun 26 2009 13:37:54",42.504288,-71.24416,0.70,74.00,13.37,0.00
"Jun 26 2009 13:37:55",42.50428,-71.24416,0.70,74.00,13.37,0.00
"Jun 26 2009 13:37:56",42.504272,-71.244156,0.70,75.00,13.37,0.00
"Jun 26 2009 13:37:57",42.504265,-71.24416,0.70,75.00,13.37,0.00
"Jun 26 2009 13:37:58",42.504265,-71.24416,0.70,75.00,13.37,0.00
"Jun 26 2009 13:37:59",42.504265,-71.24416,0.70,75.00,13.37,5.00
"Jun 26 2009 13:38:01",42.504265,-71.24417,0.74,75.00,13.37,0.00
"Jun 26 2009 13:38:02",42.504265,-71.24417,0.74,75.00,13.37,4.00
"Jun 26 2009 13:38:03",42.504265,-71.24418,0.90,77.00,13.37,0.00
"Jun 26 2009 13:38:04",42.504272,-71.24418,0.82,77.00,13.37,0.00
"Jun 26 2009 13:38:05",42.50428,-71.244194,0.66,77.00,13.37,0.00
"Jun 26 2009 13:38:06",42.50428,-71.244225,0.66,77.00,13.37,0.00
