time,latitude,longitude,acceleration,light,temperature,sound
0,42.787468,-71.107216,0.94,25.06,18.63,3
1,42.787483,-71.107216,0.94,261.39,18.63,8
2,42.787483,-71.10723,0.94,250.19,18.96,2
3,42.787483,-71.107216,0.94,261.39,18.63,5
4,42.787483,-71.107216,0.90,252.06,18.63,2
5,42.787483,-71.107216,0.94,246.44,18.96,3
6,42.787483,-71.107216,0.94,252.06,18.63,1
7,42.787483,-71.107216,0.90,296.43,18.96,1
8,42.787483,-71.107216,0.94,134.61,18.63,0
9,42.787483,-71.107216,0.94,132.63,18.63,1
10,42.787483,-71.107216,0.94,146.46,18.63,6
11,42.787468,-71.10723,0.94,339.76,18.96,0
12,42.787468,-71.10723,0.94,368.08,18.96,7
13,42.787468,-71.10723,0.94,378.57,18.96,2
14,42.787483,-71.107216,0.94,368.08,18.96,6
15,42.787468,-71.10723,0.94,375.08,18.96,3
16,42.787483,-71.10723,0.94,375.08,18.96,2
17,42.787483,-71.10723,0.94,375.08,18.96,4
18,42.787483,-71.10723,0.94,371.58,18.96,2
19,42.787483,-71.10723,0.94,383.80,18.96,2
20,42.787483,-71.10723,0.94,265.11,18.96,6
21,42.787483,-71.10723,0.86,80.49,18.96,1
22,42.7875,-71.10723,3.16,12.56,18.96,6
23,42.7875,-71.107254,1.17,76.43,18.96,6
24,42.7875,-71.107254,4.34,18.82,18.96,8
25,42.7875,-71.10723,2.62,8.38,18.96,5
26,,,1.02,4.19,18.96,1
27,,,0.98,134.61,18.96,2
28,,,1.02,112.72,18.96,2
29,42.787483,-71.1072,1.17,116.72,19.28,1
30,42.787468,-71.1072,0.94,88.59,18.96,0
31,42.7875,-71.10717,0.90,35.42,18.96,1
32,42.7875,-71.107185,1.09,266.96,18.96,0
33,42.787483,-71.107185,0.51,321.83,18.96,21
34,42.787483,-71.107185,0.94,204.73,18.96,1
35,,,1.05,37.49,18.96,22
36,,,1.05,29.21,19.28,2
37,42.787483,-71.107185,1.05,29.21,18.96,5
38,42.787468,-71.10723,1.05,31.28,18.96,3
39,42.787468,-71.107254,1.05,29.21,18.96,7
40,42.787468,-71.107254,1.05,29.21,18.96,3
41,42.787468,-71.10727,1.05,29.21,18.96,4
42,42.787468,-71.10727,1.05,29.21,19.28,0
43,42.787468,-71.10727,1.05,29.21,18.96,1
44,42.787468,-71.107285,1.05,29.21,19.28,8
45,42.787468,-71.107285,1.05,29.21,19.28,5
46,42.787453,-71.107285,1.05,25.06,19.28,0
47,42.787453,-71.107285,1.05,31.28,19.28,2
48,42.787453,-71.107285,0.86,150.40,19.28,7
49,42.787453,-71.107285,0.98,289.10,19.28,0
50,42.787453,-71.107285,0.94,39.56,19.28,3
51,42.787453,-71.107285,0.90,292.77,19.28,11
52,,,0.94,0.00,19.28,9
53,,,0.94,0.00,19.28,27
54,,,0.94,150.40,19.28,3
55,,,0.90,279.91,19.28,5
56,42.787453,-71.107315,0.94,268.82,19.28,0
57,42.787453,-71.107315,0.94,283.59,19.28,4
58,42.787453,-71.1073,0.94,289.10,19.28,2
59,42.787453,-71.107285,0.94,312.80,19.28,1
60,42.787453,-71.107285,0.94,336.19,19.28,0
61,42.787468,-71.107285,0.94,312.80,19.28,5
62,42.787468,-71.107285,0.94,310.99,19.28,2
63,42.787468,-71.107285,0.94,300.08,19.28,2
64,42.787453,-71.107285,0.90,309.17,19.28,7
65,42.787453,-71.107285,0.90,298.25,19.28,2
66,42.787453,-71.10727,0.90,303.72,19.28,3
67,42.787453,-71.10727,0.90,309.17,19.28,4
68,42.787453,-71.10727,0.90,314.61,19.28,3
69,42.787453,-71.10727,0.94,310.99,19.28,3
70,42.787453,-71.10727,0.94,310.99,19.28,1
71,42.787453,-71.10727,0.94,301.90,19.28,3
72,42.787434,-71.10727,0.94,301.90,19.28,5
73,42.787434,-71.10727,0.90,305.54,19.28,3
74,42.787434,-71.10727,0.90,309.17,19.28,2
75,42.787434,-71.10727,0.94,303.72,19.28,2
76,42.787434,-71.10727,0.90,310.99,19.28,6
77,42.787453,-71.107254,0.94,312.80,19.28,2
78,42.787453,-71.107254,0.90,278.07,19.28,2
79,42.787453,-71.10723,0.90,279.91,19.28,0
80,42.787453,-71.10723,0.94,289.10,19.60,2
81,42.787434,-71.10723,0.90,290.94,19.28,1
82,42.787434,-71.10723,0.90,289.10,19.28,1
83,42.787434,-71.10723,0.94,278.07,19.28,3
84,42.787434,-71.10723,0.94,276.22,19.28,2
85,42.787453,-71.10723,0.94,279.91,19.28,0
86,42.787453,-71.107216,0.94,287.27,19.28,0
87,42.787453,-71.107216,0.94,279.91,19.60,2
88,42.787453,-71.107216,0.94,270.67,19.60,1
89,42.787453,-71.107216,0.94,270.67,19.28,0
90,42.787468,-71.107216,0.94,274.37,19.28,5
91,42.787468,-71.107216,0.90,278.07,19.60,4
92,42.787468,-71.107216,0.94,289.10,19.60,3
93,42.787468,-71.107216,0.94,276.22,19.60,12
94,42.787483,-71.1072,0.94,281.75,19.60,3
95,42.787483,-71.1072,0.94,305.54,19.60,10
96,42.7875,-71.1072,0.90,336.19,19.60,7
97,42.787483,-71.1072,1.02,337.98,19.60,7
98,42.7875,-71.1072,0.70,274.37,19.60,14
99,42.7875,-71.1072,1.33,60.11,19.60,9
100,42.7875,-71.107216,0.82,20.90,19.60,0
101,42.7875,-71.107254,0.94,16.73,19.60,3
102,42.787518,-71.10727,1.02,6.29,19.60,11
103,42.787518,-71.10727,1.17,4.19,19.60,23
104,,,0.86,0.00,19.60,18
105,,,0.90,0.00,19.60,4
