time,latitude,longitude,acceleration,light,temperature,sound
0,42.787197,-71.10738,0.98,1063.47,23.79,3
1,42.787216,-71.10738,0.98,1063.47,23.79,4
2,42.78723,-71.107414,1.05,1066.50,23.47,3
3,42.78723,-71.107445,1.02,1068.75,23.47,2
4,42.78723,-71.10743,1.02,1068.75,23.47,3
5,42.787197,-71.10738,0.94,1068.75,23.47,2
6,42.787216,-71.10738,0.98,1068.00,23.47,3
7,42.787197,-71.10737,0.98,1068.00,23.47,4
8,42.787197,-71.10737,0.98,1068.00,23.47,3
9,42.787197,-71.107346,0.94,1066.50,23.47,4
10,42.78718,-71.107346,1.02,1066.50,23.47,3
11,42.787167,-71.10733,1.13,1068.00,23.47,2
12,42.787167,-71.10733,1.02,1067.25,23.47,4
13,42.78715,-71.10733,1.02,1067.25,23.47,5
14,42.78715,-71.10733,0.98,1067.25,23.14,3
15,42.78715,-71.10733,1.02,1067.25,23.47,4
16,42.78715,-71.10733,0.98,1068.00,23.14,4
17,42.78715,-71.10733,1.02,1068.00,23.14,6
18,42.787167,-71.10733,0.98,1068.00,23.14,5
19,42.78718,-71.10733,1.02,1068.00,23.14,3
20,42.78718,-71.10733,1.02,1068.00,23.14,6
21,42.78718,-71.10733,1.02,1068.00,23.14,3
22,42.787167,-71.10733,1.02,1068.00,23.14,4
23,42.78715,-71.107346,1.02,1068.00,23.14,3
24,42.787132,-71.10737,1.02,1068.00,23.14,4
25,42.787132,-71.10737,1.02,1068.00,23.14,4
26,42.787117,-71.10738,1.02,1068.00,23.14,3
27,42.7871,-71.10738,1.02,1068.00,23.14,5
28,42.787086,-71.1074,1.02,1068.00,23.14,4
29,42.787086,-71.1074,1.05,1068.00,23.14,8
30,42.787067,-71.1074,1.02,1067.25,22.82,8
31,42.787052,-71.1074,1.13,1065.74,22.50,8
32,42.787052,-71.1074,1.02,1064.99,22.50,8
33,42.787067,-71.10738,1.02,1065.74,22.50,5
34,42.787052,-71.10737,1.05,1066.50,22.50,4
35,42.787052,-71.107346,0.94,1065.74,22.18,7
36,42.787037,-71.10733,1.05,1067.25,22.18,9
37,42.787052,-71.107285,1.09,1067.25,21.86,6
38,42.787067,-71.10723,1.05,1067.25,21.86,17
39,42.787086,-71.10723,1.05,1065.74,21.53,9
40,42.7871,-71.107216,1.05,1064.23,21.86,7
41,42.787086,-71.107216,1.05,1062.71,21.86,8
42,42.787067,-71.10723,1.05,1060.42,21.53,4
43,42.787067,-71.10723,1.02,1055.79,21.53,9
44,42.787086,-71.10723,0.78,1053.44,21.53,3
45,42.787117,-71.107254,0.82,1052.66,21.53,7
46,42.787132,-71.107254,0.82,1052.66,21.21,4
47,42.787167,-71.10723,0.82,1052.66,21.21,4
48,42.78718,-71.10723,0.82,1039.87,21.21,9
49,42.78718,-71.10723,0.82,1039.05,21.21,3
50,42.787197,-71.10723,0.78,1037.42,21.21,4
51,42.787197,-71.10723,0.82,1034.95,20.89,4
52,42.787197,-71.10723,0.82,981.30,20.89,5
53,42.787197,-71.10723,0.82,935.40,20.89,14
54,42.787216,-71.10723,0.86,1001.43,20.89,11
55,42.787216,-71.10723,0.82,1004.99,20.89,4
56,42.787197,-71.10723,0.82,956.40,20.57,4
57,42.787197,-71.107216,0.82,886.62,20.57,4
58,,,0.82,902.95,20.57,5
59,42.787197,-71.107216,0.82,897.55,20.57,5
60,42.787197,-71.107216,0.82,879.98,20.57,5
61,42.787216,-71.10723,0.82,939.46,20.57,5
62,42.78723,-71.10723,0.82,962.26,20.57,5
63,42.787247,-71.10723,0.82,954.44,20.24,7
64,42.787247,-71.10723,0.82,944.50,20.24,2
65,42.787266,-71.10723,0.82,936.42,20.24,5
66,42.787296,-71.107254,0.82,952.46,20.24,5
67,42.787354,-71.107285,0.82,960.31,20.24,3
68,42.787388,-71.107285,0.82,950.48,19.92,4
69,42.787354,-71.10727,0.82,936.42,19.92,4
70,42.78731,-71.107254,0.82,902.95,19.92,8
71,42.787296,-71.10723,0.82,947.50,19.92,4
72,42.78731,-71.107254,0.82,964.19,19.92,3
73,42.78734,-71.107254,0.82,965.16,19.92,5
74,42.78734,-71.107254,0.82,948.49,19.60,3
75,42.78731,-71.107254,0.82,941.48,19.60,4
76,42.78731,-71.107254,0.82,938.45,19.60,4
77,42.78731,-71.107254,0.82,952.46,19.60,3
78,42.78731,-71.107254,0.82,933.36,19.60,4
79,42.787296,-71.107254,0.82,936.42,19.60,3
80,42.78728,-71.107254,0.82,933.36,19.60,3
81,42.78728,-71.107254,0.82,938.45,19.60,12
82,42.787266,-71.10723,0.82,958.36,19.28,5
83,42.787247,-71.10723,0.82,964.19,19.28,3
84,42.787247,-71.10723,0.82,962.26,19.28,4
85,42.78723,-71.10723,0.82,955.42,19.28,3
86,42.78723,-71.107254,0.82,915.71,19.28,3
87,42.787247,-71.107254,0.82,905.09,19.28,4
88,42.78723,-71.107254,0.82,961.29,18.96,3
89,42.78723,-71.107254,0.82,981.30,18.96,5
90,42.787247,-71.107254,0.82,957.38,18.96,8
91,42.78723,-71.10723,0.82,1004.10,18.63,6
92,42.787216,-71.10723,0.82,1030.81,18.63,5
93,42.787216,-71.107216,0.94,1042.30,18.63,5
94,42.787197,-71.10723,0.98,1046.32,18.31,4
95,42.787167,-71.10723,1.29,1037.42,18.31,4
96,42.787167,-71.10723,0.90,210.47,18.31,4
97,42.787167,-71.10723,1.02,60.11,17.99,6
98,42.787167,-71.10723,0.78,33.35,17.99,3
99,42.78715,-71.107216,0.94,53.97,17.99,3
100,42.78715,-71.107216,0.78,238.92,17.99,2
101,42.787132,-71.107216,0.86,27.13,17.99,4
102,42.787132,-71.107216,1.05,285.43,17.99,2
103,,,1.05,206.65,17.99,21
104,,,0.90,100.69,17.99,3
105,42.787132,-71.107216,0.66,41.62,17.99,4
106,42.787117,-71.10723,0.94,20.90,17.99,3
107,42.7871,-71.10723,0.90,14.65,17.99,3
108,42.7871,-71.107216,0.78,216.19,17.99,2
109,42.787086,-71.1072,0.78,45.74,17.99,4
110,42.787067,-71.1072,0.98,10.47,17.99,3
111,42.787052,-71.1072,1.33,8.38,17.99,1
112,42.787052,-71.1072,1.64,14.65,17.99,1
113,42.787037,-71.107185,1.09,128.66,17.99,6
114,42.78702,-71.10717,0.74,310.99,17.99,4
115,42.78702,-71.10717,1.13,39.56,17.99,3
116,42.787003,-71.107155,1.05,47.80,17.99,4
117,42.786987,-71.107155,1.21,6.29,17.99,4
118,42.786987,-71.10717,0.82,20.90,17.99,3
119,42.786987,-71.107155,0.78,2.10,18.31,2
120,42.786964,-71.10714,0.90,0.00,17.99,3
