time,latitude,longitude,acceleration,light,temperature,sound
0,42.787563,-71.10705,0.86,1063.47,24.76,21
1,42.787563,-71.10705,0.94,1063.47,25.08,8
2,42.787548,-71.10703,1.17,1057.34,24.76,6
3,42.787548,-71.10703,0.86,1058.11,24.76,27
4,42.787548,-71.10703,1.13,1057.34,24.76,9
5,42.787548,-71.10703,3.75,1047.12,24.43,27
6,42.787548,-71.10703,3.75,1049.51,23.79,43
7,42.787548,-71.10703,1.52,1049.51,23.79,27
8,42.787548,-71.10703,4.92,1049.51,23.14,40
9,42.787548,-71.10705,1.72,1054.23,23.14,22
10,42.787563,-71.10705,0.98,1060.42,23.14,7
11,,,1.52,1058.88,23.14,6
12,42.787548,-71.10706,1.13,1050.30,23.14,27
13,42.787563,-71.10705,1.05,1053.44,23.14,38
14,42.787563,-71.10705,1.05,1053.44,22.82,38
15,42.787563,-71.10705,1.17,1052.66,22.82,43
16,42.787563,-71.10703,1.05,1060.42,22.82,20
17,42.787548,-71.10703,1.09,1055.01,22.82,38
18,42.787548,-71.10703,0.98,1063.47,22.50,9
19,42.787548,-71.10703,1.09,1052.66,22.50,10
20,42.787548,-71.10703,1.02,1058.11,22.50,7
21,42.787548,-71.10705,0.98,1055.79,22.50,24
22,42.787548,-71.10705,1.45,1061.19,22.50,6
23,42.787548,-71.10705,1.09,1054.23,22.50,24
24,42.787533,-71.10705,1.05,1055.79,22.18,24
25,42.787533,-71.10706,1.05,1055.79,22.18,46
26,42.787533,-71.10705,1.05,1056.56,22.18,29
27,42.787533,-71.10705,1.05,1058.88,22.18,29
28,42.787548,-71.10705,1.05,1058.88,22.18,43
29,42.787548,-71.10705,1.02,1056.56,22.18,26
30,42.787548,-71.10705,1.05,1058.88,21.86,43
31,42.787548,-71.10705,0.94,1058.11,21.86,14
32,42.787548,-71.10705,1.05,1058.11,21.53,5
33,42.787548,-71.10705,1.02,1058.88,21.53,14
34,42.787548,-71.10705,1.05,1058.88,21.53,23
35,42.787548,-71.10703,1.13,1058.11,21.21,6
36,42.787533,-71.10703,0.98,1061.95,21.21,5
37,42.787533,-71.10703,1.25,1060.42,21.21,6
38,42.787533,-71.10703,1.52,1061.95,21.21,12
39,42.787533,-71.10703,0.90,1062.71,21.21,8
40,42.787533,-71.10703,0.98,1062.71,21.21,8
41,,,1.02,1061.95,20.89,4
42,42.787533,-71.10702,1.02,1061.95,20.89,4
43,42.787548,-71.10702,0.90,1061.95,20.89,14
44,42.787548,-71.10702,1.02,1051.09,20.89,5
45,42.787548,-71.10702,0.94,1055.79,20.89,13
46,42.787548,-71.10702,0.94,1058.88,20.89,14
47,42.787548,-71.10703,0.74,1060.42,20.89,26
48,42.787548,-71.10703,2.38,1055.01,20.89,15
49,42.787548,-71.10702,1.72,1051.87,20.57,30
50,42.787548,-71.10702,3.87,1055.79,20.24,33
51,42.787548,-71.10702,1.60,1047.92,20.24,43
