time,latitude,longitude,acceleration,light,temperature,sound
0,42.78742,-71.10709,0.98,278.07,25.08,0
1,42.787403,-71.10709,0.98,270.67,25.08,0
2,42.787403,-71.10709,1.02,337.98,25.08,0
3,42.787403,-71.10709,1.05,373.33,25.08,0
4,42.787388,-71.10709,1.02,278.07,25.08,0
5,42.78737,-71.10711,0.98,305.54,25.40,6
6,42.787354,-71.10711,0.98,330.82,25.40,0
7,42.787354,-71.10711,0.86,353.98,25.40,0
8,42.787354,-71.10711,0.98,76.43,25.08,0
9,42.787354,-71.10714,1.02,175.80,25.08,1
10,42.78737,-71.10711,0.82,175.80,25.40,0
11,42.787354,-71.10711,0.94,191.28,25.40,0
12,42.78734,-71.10711,0.98,200.90,25.40,0
13,42.78731,-71.107155,0.94,175.80,25.40,0
14,42.787296,-71.10714,0.90,200.90,25.40,0
15,42.78728,-71.10711,0.90,285.43,25.40,0
16,,,2.58,70.33,25.40,7
17,42.78723,-71.10705,0.82,68.29,25.40,0
18,42.787266,-71.10702,0.98,70.33,25.40,4
19,42.78731,-71.10706,0.98,112.72,25.40,19
20,42.78731,-71.10708,0.78,104.71,25.40,0
21,42.787296,-71.10708,1.37,22.98,25.40,0
22,42.78731,-71.10706,1.25,39.56,25.40,0
23,42.78731,-71.10705,0.90,62.16,25.40,0
24,42.78734,-71.10705,1.25,35.42,25.40,0
25,42.787354,-71.10706,0.94,158.25,25.40,0
26,42.787354,-71.10706,1.29,195.13,25.40,0
27,42.78737,-71.10709,1.41,60.11,25.40,2
28,42.78737,-71.10708,0.90,62.16,25.40,1
29,42.78737,-71.10708,1.05,31.28,25.40,0
30,42.787354,-71.10708,1.05,90.61,25.40,0
31,42.787354,-71.10706,1.05,195.13,25.40,0
32,42.78734,-71.10706,1.05,142.52,25.40,0
33,42.78734,-71.10708,1.05,198.98,25.40,0
34,42.78731,-71.10708,1.02,128.66,25.40,0
35,42.78731,-71.10708,0.98,37.49,25.40,0
36,42.787296,-71.10708,1.02,56.02,25.08,0
37,42.787296,-71.10711,0.98,218.10,25.08,0
38,42.787296,-71.10714,1.37,29.21,25.08,0
39,42.787296,-71.10714,1.21,20.90,25.08,0
40,42.78728,-71.10714,0.78,212.38,25.08,0
41,42.78728,-71.10714,0.90,98.68,25.08,0
42,42.78728,-71.10714,0.86,22.98,25.08,0
43,42.78728,-71.10714,0.78,14.65,25.08,0
44,42.787266,-71.10711,1.33,25.06,25.08,0
45,42.78728,-71.10709,1.09,14.65,25.08,0
46,42.787247,-71.10709,1.25,22.98,24.76,1
47,42.787216,-71.10708,0.90,16.73,24.76,0
48,42.787216,-71.10706,2.23,16.73,24.76,0
49,42.787216,-71.10706,1.41,16.73,24.76,0
50,42.787216,-71.10706,2.89,25.06,24.76,4
51,42.787216,-71.10706,0.74,18.82,24.43,1
52,42.787216,-71.10706,0.82,12.56,24.43,0
53,,,0.70,29.21,24.43,0
54,,,1.91,456.91,24.43,0
55,,,1.84,35.42,24.43,10
56,,,2.15,140.55,24.11,11
57,42.787197,-71.10706,1.41,29.21,24.11,1
58,42.78718,-71.10708,2.97,41.62,24.11,7
59,42.78718,-71.10706,3.16,114.72,24.11,44
60,42.78718,-71.10706,1.64,126.68,24.11,0
61,42.787167,-71.10709,0.51,84.55,24.11,0
62,,,0.62,68.29,24.11,0
63,42.78715,-71.107155,1.13,106.71,23.79,0
64,42.787132,-71.107155,1.02,913.60,23.79,1
65,42.787132,-71.10717,0.82,738.81,23.79,0
66,42.787132,-71.107185,0.86,329.03,23.79,10
67,42.787132,-71.10723,0.94,237.04,23.79,1
68,42.787117,-71.107254,0.70,221.90,23.79,0
69,42.787132,-71.10723,1.33,703.84,23.47,0
70,42.787132,-71.10723,0.98,1041.49,23.47,0
71,42.78715,-71.10723,0.94,1050.30,23.47,0
72,42.787132,-71.107216,1.05,1027.46,23.47,0
73,42.787117,-71.107216,0.94,1042.30,22.82,44
74,42.787117,-71.107216,0.98,968.05,22.82,8
75,42.787117,-71.107216,0.98,1003.21,22.18,23
76,42.787132,-71.10723,2.81,906.16,22.50,7
77,42.787132,-71.107254,0.70,504.34,22.18,0
78,42.787132,-71.107285,0.90,518.75,22.18,0
79,42.7871,-71.107315,1.29,461.89,22.18,0
80,42.7871,-71.107315,0.90,609.62,22.18,0
81,42.7871,-71.10733,0.82,703.84,22.18,0
82,42.787086,-71.107315,1.33,656.28,21.86,0
83,42.787117,-71.107285,1.09,483.27,21.86,10
84,42.787132,-71.10727,1.13,518.75,21.53,0
85,42.78715,-71.1073,1.09,416.52,21.53,0
86,42.787197,-71.1073,1.17,471.79,21.53,0
87,42.787266,-71.10738,1.09,433.47,21.21,2
88,42.787296,-71.10738,1.09,782.69,21.21,3
89,42.787296,-71.10737,1.09,397.65,21.21,24
90,42.78731,-71.10737,1.37,332.61,20.89,10
91,,,0.94,84.55,20.89,0
92,42.78723,-71.10733,0.94,106.71,20.89,0
93,42.787197,-71.107315,1.09,281.75,20.89,0
94,42.787167,-71.1073,0.86,366.32,20.89,0
95,42.78715,-71.1073,0.98,606.64,20.89,0
96,42.78715,-71.107285,1.02,112.72,20.89,0
97,42.787132,-71.10727,1.05,126.68,20.89,0
98,42.787132,-71.10727,0.90,120.71,20.89,0
99,42.787117,-71.10727,1.13,86.57,20.89,0
100,42.7871,-71.107285,1.09,108.72,20.89,0
101,42.7871,-71.107285,1.02,49.86,20.89,0
102,42.787086,-71.107285,1.17,31.28,20.89,0
103,42.787067,-71.107285,1.17,49.86,20.89,0
104,42.787052,-71.10727,1.09,104.71,20.89,0
105,42.787052,-71.107254,1.09,12.56,20.89,0
106,42.787037,-71.10723,1.29,12.56,20.89,0
107,42.787037,-71.10723,1.09,12.56,20.89,0
