time,lat,lon,acc,light,temp,sound
"Jun 26 2009 13:37:11",0.0,0.0,0.66,76.00,20.29,0.00
"Jun 26 2009 13:37:12",0.0,0.0,0.82,76.00,20.29,0.00
"Jun 26 2009 13:37:13",0.0,0.0,1.02,76.00,20.29,0.00
"Jun 26 2009 13:37:15",0.0,0.0,0.70,76.00,20.29,0.00
"Jun 26 2009 13:37:16",0.0,0.0,0.94,76.00,20.29,0.00
"Jun 26 2009 13:37:17",0.0,0.0,0.98,76.00,20.29,0.00
"Jun 26 2009 13:37:18",0.0,0.0,0.74,76.00,20.29,0.00
"Jun 26 2009 13:37:19",0.0,0.0,0.66,76.00,20.29,0.00
"Jun 26 2009 13:37:20",0.0,0.0,0.74,76.00,20.29,0.00
"Jun 26 2009 13:37:21",0.0,0.0,0.74,32.00,20.29,43.00
"Jun 26 2009 13:37:22",0.0,0.0,0.94,75.00,20.29,0.00
"Jun 26 2009 13:37:23",0.0,0.0,1.10,75.00,21.67,0.00
"Jun 26 2009 13:37:24",0.0,0.0,0.70,75.00,20.29,0.00
"Jun 26 2009 13:37:25",0.0,0.0,0.78,75.00,20.29,20.00
"Jun 26 2009 13:37:26",0.0,0.0,0.66,75.00,20.29,0.00
"Jun 26 2009 13:37:28",0.0,0.0,0.62,75.00,20.29,0.00
"Jun 26 2009 13:37:29",0.0,0.0,0.54,75.00,20.29,0.00
"Jun 26 2009 13:37:30",0.0,0.0,0.78,75.00,20.29,0.00
"Jun 26 2009 13:37:31",0.0,0.0,0.74,75.00,21.67,0.00
"Jun 26 2009 13:37:32",0.0,0.0,0.94,75.00,20.29,0.00
"Jun 26 2009 13:37:33",0.0,0.0,1.22,75.00,20.29,0.00
"Jun 26 2009 13:37:34",0.0,0.0,1.10,75.00,20.29,0.00
"Jun 26 2009 13:37:35",0.0,0.0,0.90,75.00,20.29,0.00
"Jun 26 2009 13:37:36",0.0,0.0,0.74,75.00,20.29,5.00
"Jun 26 2009 13:37:37",0.0,0.0,0.82,75.00,21.67,20.00
"Jun 26 2009 13:37:38",0.0,0.0,0.82,75.00,21.67,0.00
"Jun 26 2009 13:37:39",0.0,0.0,0.70,75.00,20.29,0.00
"Jun 26 2009 13:37:41",0.0,0.0,0.62,75.00,20.29,100.00
"Jun 26 2009 13:37:42",0.0,0.0,0.62,75.00,20.29,0.00
"Jun 26 2009 13:37:43",0.0,0.0,0.54,75.00,20.29,0.00
"Jun 26 2009 13:37:44",0.0,0.0,0.54,75.00,20.29,0.00
"Jun 26 2009 13:37:45",0.0,0.0,0.54,75.00,20.29,0.00
"Jun 26 2009 13:37:46",0.0,0.0,0.78,75.00,21.67,0.00
"Jun 26 2009 13:37:47",0.0,0.0,0.66,75.00,21.67,0.00
"Jun 26 2009 13:37:48",0.0,0.0,0.66,75.00,20.29,0.00
"Jun 26 2009 13:37:49",0.0,0.0,0.66,75.00,21.67,0.00
"Jun 26 2009 13:37:50",0.0,0.0,0.62,75.00,21.67,25.00
"Jun 26 2009 13:37:51",0.0,0.0,1.02,75.00,21.67,1.00
"Jun 26 2009 13:37:53",0.0,0.0,0.90,75.00,21.67,0.00
"Jun 26 2009 13:37:54",0.0,0.0,0.86,75.00,20.29,0.00
"Jun 26 2009 13:37:55",0.0,0.0,0.82,75.00,20.29,14.00
"Jun 26 2009 13:37:56",0.0,0.0,0.98,75.00,20.29,0.00
"Jun 26 2009 13:37:57",0.0,0.0,1.54,75.00,21.67,0.00
"Jun 26 2009 13:37:58",0.0,0.0,0.82,75.00,20.29,0.00
"Jun 26 2009 13:37:59",0.0,0.0,0.66,75.00,21.67,0.00
"Jun 26 2009 13:38:00",0.0,0.0,0.86,75.00,21.67,0.00
"Jun 26 2009 13:38:01",0.0,0.0,0.86,75.00,20.29,9.00
"Jun 26 2009 13:38:02",0.0,0.0,1.10,75.00,21.67,0.00
"Jun 26 2009 13:38:03",0.0,0.0,1.42,75.00,21.67,0.00
"Jun 26 2009 13:38:04",0.0,0.0,1.30,76.00,20.29,0.00
"Jun 26 2009 13:38:06",0.0,0.0,0.98,76.00,21.67,0.00
"Jun 26 2009 13:38:07",0.0,0.0,0.82,76.00,20.29,0.00
"Jun 26 2009 13:38:08",0.0,0.0,0.82,76.00,21.67,0.00
"Jun 26 2009 13:38:09",0.0,0.0,0.90,76.00,21.67,0.00
"Jun 26 2009 13:38:10",0.0,0.0,0.70,76.00,21.67,0.00
"Jun 26 2009 13:38:11",0.0,0.0,0.66,76.00,21.67,0.00
"Jun 26 2009 13:38:12",0.0,0.0,0.90,76.00,21.67,0.00
"Jun 26 2009 13:38:13",0.0,0.0,0.58,76.00,21.67,0.00
"Jun 26 2009 13:38:14",0.0,0.0,1.22,76.00,21.67,0.00
"Jun 26 2009 13:38:15",0.0,0.0,0.98,76.00,21.67,0.00
"Jun 26 2009 13:38:16",0.0,0.0,0.74,76.00,21.67,0.00
"Jun 26 2009 13:38:17",0.0,0.0,0.62,76.00,21.67,0.00
"Jun 26 2009 13:38:19",0.0,0.0,0.70,76.00,21.67,0.00
"Jun 26 2009 13:38:20",0.0,0.0,0.78,76.00,21.67,0.00
"Jun 26 2009 13:38:21",0.0,0.0,0.98,74.00,21.67,0.00
"Jun 26 2009 13:38:22",0.0,0.0,0.90,76.00,21.67,0.00
"Jun 26 2009 13:38:23",0.0,0.0,1.14,76.00,21.67,0.00
"Jun 26 2009 13:38:24",0.0,0.0,0.70,76.00,21.67,0.00
"Jun 26 2009 13:38:25",0.0,0.0,0.70,76.00,21.67,0.00
"Jun 26 2009 13:38:26",0.0,0.0,0.66,76.00,21.67,0.00
"Jun 26 2009 13:38:27",0.0,0.0,0.74,76.00,21.67,0.00
"Jun 26 2009 13:38:28",0.0,0.0,0.82,76.00,21.67,0.00
"Jun 26 2009 13:38:29",0.0,0.0,0.74,76.00,21.67,0.00
"Jun 26 2009 13:38:31",0.0,0.0,0.86,76.00,21.67,0.00
"Jun 26 2009 13:38:32",0.0,0.0,0.86,76.00,21.67,0.00
"Jun 26 2009 13:38:33",0.0,0.0,0.82,76.00,21.67,0.00
"Jun 26 2009 13:38:34",0.0,0.0,0.66,76.00,21.67,0.00
"Jun 26 2009 13:38:35",0.0,0.0,0.78,76.00,21.67,0.00
"Jun 26 2009 13:38:36",0.0,0.0,0.70,76.00,21.67,0.00
"Jun 26 2009 13:38:37",0.0,0.0,0.74,76.00,21.67,0.00
"Jun 26 2009 13:38:38",0.0,0.0,0.70,76.00,21.67,0.00
"Jun 26 2009 13:38:39",0.0,0.0,0.70,76.00,21.67,0.00
"Jun 26 2009 13:38:40",0.0,0.0,0.78,76.00,21.67,0.00
"Jun 26 2009 13:38:41",0.0,0.0,0.86,76.00,21.67,0.00
"Jun 26 2009 13:38:42",0.0,0.0,0.78,76.00,21.67,0.00
"Jun 26 2009 13:38:44",0.0,0.0,0.62,76.00,21.67,0.00
"Jun 26 2009 13:38:45",0.0,0.0,1.06,76.00,21.67,0.00
"Jun 26 2009 13:38:46",0.0,0.0,0.94,76.00,21.67,0.00
"Jun 26 2009 13:38:47",0.0,0.0,1.30,76.00,21.67,0.00
"Jun 26 2009 13:38:48",0.0,0.0,1.38,76.00,21.67,0.00
"Jun 26 2009 13:38:49",0.0,0.0,0.78,76.00,21.67,0.00
"Jun 26 2009 13:38:50",0.0,0.0,0.82,76.00,21.67,3.00
"Jun 26 2009 13:38:51",0.0,0.0,0.94,76.00,21.67,0.00
"Jun 26 2009 13:38:52",0.0,0.0,1.02,76.00,21.67,0.00
"Jun 26 2009 13:38:53",0.0,0.0,0.82,76.00,21.67,0.00
"Jun 26 2009 13:38:54",0.0,0.0,0.98,76.00,21.67,6.00
"Jun 26 2009 13:38:55",0.0,0.0,1.30,76.00,21.67,0.00
"Jun 26 2009 13:38:57",0.0,0.0,0.98,76.00,21.67,0.00
"Jun 26 2009 13:38:58",0.0,0.0,0.90,76.00,21.67,0.00
"Jun 26 2009 13:38:59",0.0,0.0,0.62,76.00,21.67,0.00
"Jun 26 2009 13:39:00",0.0,0.0,0.74,76.00,21.67,0.00
"Jun 26 2009 13:39:01",0.0,0.0,0.66,76.00,21.67,0.00
"Jun 26 2009 13:39:02",0.0,0.0,0.58,76.00,21.67,17.00
"Jun 26 2009 13:39:03",0.0,0.0,0.74,76.00,21.67,0.00
"Jun 26 2009 13:39:04",0.0,0.0,0.86,76.00,21.67,0.00
"Jun 26 2009 13:39:05",0.0,0.0,0.82,76.00,21.67,0.00
"Jun 26 2009 13:39:06",0.0,0.0,0.66,76.00,21.67,0.00
"Jun 26 2009 13:39:07",0.0,0.0,0.90,76.00,21.67,0.00
"Jun 26 2009 13:39:09",0.0,0.0,1.26,76.00,21.67,0.00
"Jun 26 2009 13:39:10",0.0,0.0,0.86,76.00,21.67,0.00
"Jun 26 2009 13:39:11",0.0,0.0,0.78,74.00,21.67,4.00
"Jun 26 2009 13:39:12",0.0,0.0,0.78,75.00,21.67,0.00
"Jun 26 2009 13:39:13",0.0,0.0,0.82,76.00,21.67,0.00
"Jun 26 2009 13:39:14",0.0,0.0,0.74,76.00,21.67,0.00
"Jun 26 2009 13:39:15",0.0,0.0,0.90,76.00,23.06,18.00
"Jun 26 2009 13:39:16",0.0,0.0,0.86,75.00,21.67,0.00
"Jun 26 2009 13:39:17",0.0,0.0,0.78,75.00,21.67,0.00
"Jun 26 2009 13:39:18",0.0,0.0,1.26,75.00,21.67,19.00
"Jun 26 2009 13:39:19",0.0,0.0,0.78,74.00,21.67,0.00
"Jun 26 2009 13:39:20",0.0,0.0,0.74,74.00,21.67,7.00
"Jun 26 2009 13:39:22",0.0,0.0,0.74,74.00,21.67,0.00
"Jun 26 2009 13:39:23",0.0,0.0,0.86,74.00,21.67,29.00
"Jun 26 2009 13:39:24",0.0,0.0,0.86,74.00,21.67,0.00
"Jun 26 2009 13:39:25",0.0,0.0,0.82,73.00,21.67,0.00
"Jun 26 2009 13:39:26",0.0,0.0,0.78,73.00,21.67,0.00
"Jun 26 2009 13:39:27",0.0,0.0,0.82,73.00,21.67,1.00
"Jun 26 2009 13:39:28",0.0,0.0,0.74,73.00,21.67,0.00
"Jun 26 2009 13:39:29",0.0,0.0,0.78,73.00,21.67,0.00
"Jun 26 2009 13:39:30",0.0,0.0,0.82,73.00,21.67,1.00
"Jun 26 2009 13:39:31",0.0,0.0,1.06,57.00,21.67,0.00
"Jun 26 2009 13:39:32",0.0,0.0,1.06,72.00,21.67,0.00
"Jun 26 2009 13:39:33",0.0,0.0,0.70,73.00,21.67,0.00
"Jun 26 2009 13:39:35",0.0,0.0,0.86,73.00,21.67,16.00
"Jun 26 2009 13:39:36",0.0,0.0,0.74,73.00,21.67,0.00
"Jun 26 2009 13:39:37",0.0,0.0,0.82,67.00,21.67,0.00
"Jun 26 2009 13:39:38",0.0,0.0,0.82,72.00,21.67,0.00
"Jun 26 2009 13:39:39",0.0,0.0,0.70,72.00,21.67,0.00
"Jun 26 2009 13:39:40",0.0,0.0,0.82,52.00,21.67,0.00
"Jun 26 2009 13:39:41",0.0,0.0,0.74,62.00,21.67,8.00
"Jun 26 2009 13:39:42",0.0,0.0,0.66,62.00,21.67,0.00
"Jun 26 2009 13:39:43",0.0,0.0,0.86,69.00,21.67,0.00
"Jun 26 2009 13:39:44",0.0,0.0,0.78,70.00,21.67,0.00
