time,latitude,longitude,light,temperature,sound,temperature probe,altitude
06/03/2010 10:47:16,42.66997,-71.427284,1076.13,32.81,5,30.123781256412561983471074380165289,50
06/03/2010 10:47:18,42.669987,-71.4273,1076.13,32.81,1,30.123781256412561983471074380165289,50
06/03/2010 10:47:19,42.669987,-71.42732,1075.40,32.81,4,30.038805773365979381443298969072165,50
06/03/2010 10:47:20,42.669987,-71.42732,1076.13,32.81,1,30.038805773365979381443298969072165,50
06/03/2010 10:47:21,42.670002,-71.42734,1076.13,32.81,2,30.038805773365979381443298969072165,50
06/03/2010 10:47:22,42.670002,-71.42735,1076.13,32.81,4,30.038805773365979381443298969072165,50
06/03/2010 10:47:23,42.670002,-71.42735,1076.13,32.81,6,29.953696698649218106995884773662551,50
06/03/2010 10:47:24,42.67002,-71.42737,1075.40,32.81,1,29.868453860791088295687885010266940,50
06/03/2010 10:47:25,42.67002,-71.42738,1076.13,32.49,1,29.783077089725901639344262295081967,49
06/03/2010 10:47:26,42.67002,-71.4274,1075.40,32.81,3,29.783077089725901639344262295081967,49
06/03/2010 10:47:27,42.670036,-71.427414,1075.40,32.81,5,29.697566216779100204498977505112474,49
06/03/2010 10:47:28,42.670036,-71.427414,1076.13,32.81,3,29.697566216779100204498977505112474,49
06/03/2010 10:47:29,42.670036,-71.42744,1075.40,32.49,4,29.697566216779100204498977505112474,48
06/03/2010 10:47:30,42.670036,-71.42745,1076.13,32.49,3,29.611921074653061224489795918367347,48
06/03/2010 10:47:32,42.67005,-71.42747,1075.40,32.49,2,29.526141497413075356415478615071283,47
06/03/2010 10:47:33,42.67005,-71.42747,1075.40,32.49,1,29.526141497413075356415478615071283,47
06/03/2010 10:47:34,42.67005,-71.42748,1076.13,32.17,5,29.526141497413075356415478615071283,47
06/03/2010 10:47:35,42.670067,-71.4275,1074.67,32.81,4,29.526141497413075356415478615071283,47
06/03/2010 10:47:36,42.670067,-71.42751,1075.40,32.17,5,29.526141497413075356415478615071283,46
06/03/2010 10:47:37,42.670067,-71.42751,1075.40,32.17,1,29.440227320473495934959349593495935,46
06/03/2010 10:47:38,42.670086,-71.42753,1074.67,32.17,4,29.440227320473495934959349593495935,46
06/03/2010 10:47:39,42.670086,-71.42754,1073.93,32.17,2,29.354178380584056795131845841784990,45
06/03/2010 10:47:40,42.6701,-71.42758,1073.93,32.17,3,29.354178380584056795131845841784990,45
06/03/2010 10:47:41,42.6701,-71.42758,1073.20,32.17,4,29.267994515816356275303643724696356,44
06/03/2010 10:47:42,42.6701,-71.4276,1073.20,32.17,1,29.267994515816356275303643724696356,44
06/03/2010 10:47:43,42.670116,-71.42762,1072.46,32.17,3,29.181675565550505050505050505050505,43
06/03/2010 10:47:45,42.670116,-71.427635,1068.75,31.85,4,29.181675565550505050505050505050505,43
06/03/2010 10:47:46,42.670116,-71.427635,1066.50,31.85,7,29.095221370461935483870967741935484,43
06/03/2010 10:47:47,42.670116,-71.42765,1068.00,32.17,4,29.008631772508370221327967806841046,43
06/03/2010 10:47:48,42.670116,-71.427666,1065.74,31.85,6,28.921906614916947791164658634538153,43
06/03/2010 10:47:49,42.67013,-71.42769,1061.95,31.85,5,28.835045742171503006012024048096192,43
06/03/2010 10:47:50,42.67013,-71.427704,1060.42,31.52,2,28.74804900000,43
06/03/2010 10:47:51,42.67013,-71.42772,1061.19,31.52,3,28.74804900000,43
06/03/2010 10:47:52,42.67013,-71.42772,1061.19,31.52,5,28.660916235362115768463073852295409,43
06/03/2010 10:47:53,42.67013,-71.427734,1061.95,31.52,12,28.573647296436972111553784860557769,42
06/03/2010 10:47:54,42.67013,-71.427765,1062.71,31.20,6,28.486242032611013916500994035785288,42
06/03/2010 10:47:55,42.67013,-71.42778,1062.71,31.20,3,28.398700294466031746031746031746032,42
06/03/2010 10:47:56,42.67013,-71.42778,1063.47,31.20,3,28.398700294466031746031746031746032,41
06/03/2010 10:47:58,42.670116,-71.4278,1064.23,31.20,2,28.311021933767326732673267326732673,41
06/03/2010 10:47:59,42.670116,-71.42782,1065.74,31.20,0,28.311021933767326732673267326732673,40
06/03/2010 10:48:00,42.670116,-71.42783,1066.50,30.88,1,28.223206803452015810276679841897233,40
06/03/2010 10:48:01,42.6701,-71.42783,1067.25,31.20,1,28.223206803452015810276679841897233,39
06/03/2010 10:48:02,42.6701,-71.42785,1067.25,31.20,2,28.135254757617475345167652859960552,39
06/03/2010 10:48:03,42.6701,-71.427864,1068.75,31.52,2,28.135254757617475345167652859960552,39
06/03/2010 10:48:04,42.670086,-71.427864,1068.75,30.88,6,28.135254757617475345167652859960552,39
06/03/2010 10:48:05,42.670086,-71.42788,1069.49,30.88,6,28.047165651509921259842519685039370,40
06/03/2010 10:48:06,42.670086,-71.427895,1068.75,30.88,2,28.047165651509921259842519685039370,40
06/03/2010 10:48:07,42.670067,-71.427895,1069.49,30.88,2,28.047165651509921259842519685039370,40
06/03/2010 10:48:08,42.670067,-71.42793,1070.24,30.88,10,27.958939341513123772102161100196464,41
06/03/2010 10:48:09,42.67005,-71.42795,1069.49,30.88,2,27.958939341513123772102161100196464,41
06/03/2010 10:48:10,42.67005,-71.42795,1073.93,30.88,1,27.958939341513123772102161100196464,40
06/03/2010 10:48:12,42.67005,-71.42797,1076.13,30.88,4,27.958939341513123772102161100196464,40
06/03/2010 10:48:13,42.67005,-71.42797,1075.40,30.88,12,27.958939341513123772102161100196464,39
06/03/2010 10:48:14,42.67005,-71.42797,1075.40,30.88,4,28.047165651509921259842519685039370,39
06/03/2010 10:48:15,42.670067,-71.427986,1076.13,31.20,6,28.047165651509921259842519685039370,39
06/03/2010 10:48:16,42.670067,-71.427986,1073.20,30.88,8,28.047165651509921259842519685039370,39
06/03/2010 10:48:17,42.670067,-71.428,1077.58,30.88,6,28.047165651509921259842519685039370,38
06/03/2010 10:48:18,42.670067,-71.428,1070.98,30.56,15,28.047165651509921259842519685039370,38
06/03/2010 10:48:19,42.670086,-71.42802,1076.13,30.88,20,28.047165651509921259842519685039370,38
06/03/2010 10:48:20,42.670086,-71.42802,1075.40,30.88,9,28.047165651509921259842519685039370,38
06/03/2010 10:48:21,42.6701,-71.428055,1075.40,30.56,25,28.047165651509921259842519685039370,38
06/03/2010 10:48:22,42.6701,-71.42807,1074.67,30.56,15,28.047165651509921259842519685039370,38
06/03/2010 10:48:23,42.6701,-71.428085,1073.20,30.56,5,28.047165651509921259842519685039370,38
06/03/2010 10:48:25,42.6701,-71.4281,1073.93,30.56,15,28.047165651509921259842519685039370,38
06/03/2010 10:48:26,42.670116,-71.4281,1073.93,30.56,6,28.047165651509921259842519685039370,38
06/03/2010 10:48:27,42.670116,-71.428116,1073.20,30.88,8,28.047165651509921259842519685039370,37
06/03/2010 10:48:28,42.670116,-71.42813,1076.13,30.23,12,28.135254757617475345167652859960552,37
06/03/2010 10:48:29,42.670116,-71.42815,1071.72,30.23,29,28.135254757617475345167652859960552,37
06/03/2010 10:48:30,42.670116,-71.42815,1074.67,30.23,14,28.135254757617475345167652859960552,37
06/03/2010 10:48:31,42.670116,-71.42817,1073.20,30.23,6,28.135254757617475345167652859960552,37
06/03/2010 10:48:32,42.670116,-71.428185,1070.24,30.23,4,28.135254757617475345167652859960552,36
06/03/2010 10:48:33,42.670116,-71.4282,1073.20,30.56,5,28.135254757617475345167652859960552,36
06/03/2010 10:48:34,42.670116,-71.428215,1073.20,30.23,4,28.135254757617475345167652859960552,36
06/03/2010 10:48:35,42.670116,-71.42823,1076.86,30.23,4,28.223206803452015810276679841897233,36
06/03/2010 10:48:36,42.670116,-71.42823,1078.31,30.23,3,28.223206803452015810276679841897233,37
06/03/2010 10:48:38,42.670116,-71.428246,1077.58,30.56,2,28.311021933767326732673267326732673,38
06/03/2010 10:48:39,42.6701,-71.428246,1076.13,30.23,4,28.311021933767326732673267326732673,39
06/03/2010 10:48:40,42.670086,-71.428246,1076.13,30.56,1,28.398700294466031746031746031746032,40
06/03/2010 10:48:41,42.670086,-71.42826,1076.86,30.56,1,28.398700294466031746031746031746032,41
06/03/2010 10:48:42,42.670067,-71.42826,1076.13,30.23,1,28.398700294466031746031746031746032,41
06/03/2010 10:48:43,42.67005,-71.42826,1074.67,30.56,1,28.398700294466031746031746031746032,42
06/03/2010 10:48:44,42.67005,-71.42826,1076.13,30.23,5,28.311021933767326732673267326732673,42
06/03/2010 10:48:45,42.670036,-71.428276,1076.86,30.23,11,28.398700294466031746031746031746032,42
06/03/2010 10:48:46,42.67002,-71.428276,1077.58,30.56,6,28.486242032611013916500994035785288,43
06/03/2010 10:48:47,42.670002,-71.428276,1077.58,30.56,10,28.486242032611013916500994035785288,43
06/03/2010 10:48:48,42.670002,-71.428276,1076.13,30.56,6,28.486242032611013916500994035785288,43
06/03/2010 10:48:49,42.669987,-71.428276,1076.86,30.23,2,28.486242032611013916500994035785288,44
06/03/2010 10:48:50,42.669987,-71.428276,1076.86,30.56,1,28.486242032611013916500994035785288,44
06/03/2010 10:48:52,42.66997,-71.428276,1077.58,30.56,2,28.486242032611013916500994035785288,44
06/03/2010 10:48:53,42.66997,-71.42831,1076.13,30.88,0,28.573647296436972111553784860557769,44
06/03/2010 10:48:54,42.66997,-71.428276,1076.13,31.20,0,28.573647296436972111553784860557769,44
06/03/2010 10:48:55,42.669945,-71.428276,1078.31,30.88,1,28.573647296436972111553784860557769,44
06/03/2010 10:48:56,42.669945,-71.42826,1079.03,30.88,2,28.660916235362115768463073852295409,44
06/03/2010 10:48:57,42.669945,-71.428246,1079.03,31.20,2,28.74804900000,44
06/03/2010 10:48:58,42.669945,-71.42823,1079.03,31.52,1,28.74804900000,44
06/03/2010 10:48:59,42.669945,-71.428215,1079.75,31.20,3,28.74804900000,44
06/03/2010 10:49:00,42.669945,-71.4282,1079.03,31.52,0,28.74804900000,45
06/03/2010 10:49:01,42.669945,-71.428185,1079.03,31.52,1,28.74804900000,45
06/03/2010 10:49:02,42.669945,-71.42817,1079.03,31.52,3,28.74804900000,45
06/03/2010 10:49:04,42.66993,-71.42815,1078.31,31.52,3,28.660916235362115768463073852295409,45
06/03/2010 10:49:05,42.66993,-71.42813,1079.03,31.52,1,28.660916235362115768463073852295409,46
06/03/2010 10:49:06,42.66993,-71.42813,1078.31,31.85,2,28.660916235362115768463073852295409,46
06/03/2010 10:49:07,42.66993,-71.428116,1077.58,31.85,1,28.660916235362115768463073852295409,46
06/03/2010 10:49:08,42.66993,-71.4281,1077.58,31.52,4,28.660916235362115768463073852295409,46
06/03/2010 10:49:09,42.66993,-71.4281,1077.58,31.85,1,28.660916235362115768463073852295409,46
06/03/2010 10:49:10,42.669945,-71.4281,1077.58,31.85,1,28.660916235362115768463073852295409,46
06/03/2010 10:49:11,42.669945,-71.4281,1077.58,31.52,3,28.660916235362115768463073852295409,46
06/03/2010 10:49:12,42.66997,-71.428085,1077.58,31.85,3,28.74804900000,46
06/03/2010 10:49:13,42.669987,-71.428085,1077.58,31.52,2,28.74804900000,46
06/03/2010 10:49:14,42.670002,-71.428085,1078.31,31.85,7,28.74804900000,46
06/03/2010 10:49:16,42.670002,-71.428085,1077.58,31.85,13,28.74804900000,46
06/03/2010 10:49:17,42.67002,-71.42807,1078.31,31.85,18,28.74804900000,46
06/03/2010 10:49:18,42.67002,-71.42807,1078.31,31.85,13,28.835045742171503006012024048096192,46
06/03/2010 10:49:19,42.670036,-71.42807,1078.31,31.85,9,28.921906614916947791164658634538153,46
06/03/2010 10:49:20,42.67005,-71.42807,1079.03,31.85,10,28.921906614916947791164658634538153,46
06/03/2010 10:49:21,42.67005,-71.42807,1079.03,31.85,8,28.921906614916947791164658634538153,46
06/03/2010 10:49:22,42.670067,-71.428055,1078.31,32.17,5,29.008631772508370221327967806841046,46
06/03/2010 10:49:23,42.670067,-71.428055,1079.03,31.85,6,29.008631772508370221327967806841046,46
06/03/2010 10:49:24,42.670086,-71.428055,1079.03,31.85,4,29.008631772508370221327967806841046,47
06/03/2010 10:49:25,42.6701,-71.428055,1076.86,31.85,24,29.008631772508370221327967806841046,48
06/03/2010 10:49:26,42.6701,-71.428055,1074.67,31.85,7,29.008631772508370221327967806841046,49
06/03/2010 10:49:27,42.670086,-71.428055,1076.86,31.85,2,29.008631772508370221327967806841046,49
06/03/2010 10:49:29,42.670086,-71.428055,1078.31,31.85,9,29.008631772508370221327967806841046,49
06/03/2010 10:49:30,42.670086,-71.428055,1078.31,31.85,6,29.008631772508370221327967806841046,50
06/03/2010 10:49:31,42.670086,-71.428055,1075.40,31.52,15,29.095221370461935483870967741935484,50
06/03/2010 10:49:32,42.670067,-71.428055,1078.31,31.52,15,29.095221370461935483870967741935484,51
06/03/2010 10:49:33,42.670067,-71.428055,1076.86,31.85,17,29.095221370461935483870967741935484,51
06/03/2010 10:49:34,42.670067,-71.428055,1078.31,31.52,17,29.095221370461935483870967741935484,51
06/03/2010 10:49:35,42.67005,-71.42803,1077.58,31.85,4,29.095221370461935483870967741935484,51
06/03/2010 10:49:36,42.67005,-71.42803,1076.13,31.85,26,29.095221370461935483870967741935484,51
06/03/2010 10:49:37,42.670036,-71.42802,1078.31,31.52,33,29.095221370461935483870967741935484,51
06/03/2010 10:49:38,42.67002,-71.428,1078.31,31.85,25,29.095221370461935483870967741935484,52
06/03/2010 10:49:39,42.67002,-71.427986,1076.86,31.52,8,29.008631772508370221327967806841046,52
06/03/2010 10:49:40,42.67002,-71.42797,1069.49,31.52,17,29.008631772508370221327967806841046,52
06/03/2010 10:49:42,42.67002,-71.42795,1068.75,31.52,6,28.921906614916947791164658634538153,52
06/03/2010 10:49:43,42.670002,-71.42795,1068.00,31.52,8,28.835045742171503006012024048096192,52
06/03/2010 10:49:44,42.670002,-71.42793,1067.25,31.52,1,28.74804900000,52
06/03/2010 10:49:45,42.670002,-71.42791,1066.50,31.52,12,28.660916235362115768463073852295409,52
06/03/2010 10:49:46,42.669987,-71.42791,1067.25,31.20,4,28.660916235362115768463073852295409,53
06/03/2010 10:49:47,42.669987,-71.427895,1064.99,31.52,12,28.573647296436972111553784860557769,53
06/03/2010 10:49:48,42.669987,-71.427895,1062.71,31.52,7,28.573647296436972111553784860557769,53
06/03/2010 10:49:49,42.66997,-71.42788,1059.65,31.20,7,28.486242032611013916500994035785288,54
06/03/2010 10:49:50,42.66997,-71.427864,1059.65,31.20,18,28.486242032611013916500994035785288,54
06/03/2010 10:49:51,42.669945,-71.42785,1064.23,31.20,4,28.398700294466031746031746031746032,54
06/03/2010 10:49:52,42.669945,-71.42783,1055.79,30.88,0,28.398700294466031746031746031746032,55
06/03/2010 10:49:53,42.669945,-71.42782,1058.11,30.88,2,28.311021933767326732673267326732673,55
06/03/2010 10:49:55,42.66993,-71.42782,1064.23,30.88,3,28.311021933767326732673267326732673,55
06/03/2010 10:49:56,42.66993,-71.4278,1067.25,31.20,4,28.311021933767326732673267326732673,55
06/03/2010 10:49:57,42.66993,-71.42778,1058.88,30.88,3,28.223206803452015810276679841897233,55
06/03/2010 10:49:58,42.66993,-71.42778,1062.71,30.88,2,28.223206803452015810276679841897233,56
06/03/2010 10:49:59,42.66993,-71.427765,1067.25,30.88,1,28.223206803452015810276679841897233,56
06/03/2010 10:50:00,42.669914,-71.427765,1061.95,30.88,3,28.223206803452015810276679841897233,55
06/03/2010 10:50:01,42.669914,-71.42775,1066.50,30.88,1,28.135254757617475345167652859960552,55
06/03/2010 10:50:02,42.669914,-71.42775,1062.71,30.88,0,28.135254757617475345167652859960552,55
06/03/2010 10:50:03,42.6699,-71.42775,1059.65,30.88,2,28.047165651509921259842519685039370,55
06/03/2010 10:50:04,42.6699,-71.42775,1060.42,30.56,0,28.047165651509921259842519685039370,54
06/03/2010 10:50:05,42.66988,-71.42775,1068.00,30.56,1,27.958939341513123772102161100196464,54
06/03/2010 10:50:06,42.66988,-71.42775,1060.42,30.56,2,27.958939341513123772102161100196464,54
06/03/2010 10:50:08,42.66988,-71.42775,1060.42,30.56,3,27.870575685137254901960784313725490,54
06/03/2010 10:50:09,42.669865,-71.427765,1066.50,30.88,5,27.870575685137254901960784313725490,53
06/03/2010 10:50:10,42.669865,-71.427765,1062.71,30.88,2,27.870575685137254901960784313725490,53
06/03/2010 10:50:11,42.66985,-71.427765,1056.56,30.88,3,27.782074541007866927592954990215264,52
06/03/2010 10:50:12,42.66985,-71.427765,1055.79,30.56,7,27.782074541007866927592954990215264,52
06/03/2010 10:50:13,42.66985,-71.427765,1058.88,30.23,2,27.693435768855,52
06/03/2010 10:50:14,42.669834,-71.42778,1054.23,30.56,4,27.604659229502417153996101364522417,52
06/03/2010 10:50:15,42.669834,-71.42778,1051.87,30.56,0,27.604659229502417153996101364522417,52
06/03/2010 10:50:16,42.669815,-71.42778,1051.09,30.23,12,27.515744784856964980544747081712062,51
06/03/2010 10:50:17,42.6698,-71.4278,1051.09,30.23,5,27.515744784856964980544747081712062,51
06/03/2010 10:50:18,42.669785,-71.42782,1052.66,30.23,4,27.515744784856964980544747081712062,50
06/03/2010 10:50:19,42.669785,-71.42782,1051.09,30.56,6,27.426692297898058252427184466019417,50
06/03/2010 10:50:21,42.669765,-71.42783,1051.87,29.91,6,27.426692297898058252427184466019417,50
06/03/2010 10:50:22,42.66975,-71.42783,1048.71,30.23,1,27.337501632667286821705426356589147,49
06/03/2010 10:50:23,42.66975,-71.42785,1048.71,30.23,6,27.337501632667286821705426356589147,49
06/03/2010 10:50:24,42.669735,-71.427864,1052.66,30.23,3,27.337501632667286821705426356589147,48
06/03/2010 10:50:25,42.669735,-71.427864,1050.30,29.91,2,27.248172654258143133462282398452611,48
06/03/2010 10:50:26,42.66972,-71.42788,1050.30,29.91,0,27.248172654258143133462282398452611,48
06/03/2010 10:50:27,42.6697,-71.42788,1054.23,29.91,1,27.158705228805868725868725868725869,48
06/03/2010 10:50:28,42.669685,-71.427895,1059.65,29.91,2,27.158705228805868725868725868725869,48
06/03/2010 10:50:29,42.669685,-71.427895,1063.47,29.91,0,27.158705228805868725868725868725869,47
06/03/2010 10:50:30,42.669655,-71.42791,1057.34,29.59,1,27.158705228805868725868725868725869,46
06/03/2010 10:50:31,42.669636,-71.42793,1056.56,29.59,1,27.158705228805868725868725868725869,46
06/03/2010 10:50:32,42.669613,-71.42793,1059.65,29.91,2,27.069099223477418111753371868978805,45
06/03/2010 10:50:34,42.669613,-71.42793,1068.00,29.59,2,27.069099223477418111753371868978805,45
06/03/2010 10:50:35,42.669598,-71.42795,1052.66,29.91,6,27.069099223477418111753371868978805,45
06/03/2010 10:50:36,42.669598,-71.42795,1051.87,29.91,11,27.069099223477418111753371868978805,45
06/03/2010 10:50:37,42.66958,-71.42795,1061.19,29.59,14,26.979354506461538461538461538461538,44
06/03/2010 10:50:38,42.669563,-71.42797,1054.23,29.59,2,26.979354506461538461538461538461538,44
06/03/2010 10:50:39,42.669563,-71.427986,1053.44,29.59,4,26.979354506461538461538461538461538,43
06/03/2010 10:50:40,42.669548,-71.427986,1055.79,29.59,2,26.979354506461538461538461538461538,43
06/03/2010 10:50:41,42.669548,-71.428,1058.88,29.59,4,26.979354506461538461538461538461538,43
06/03/2010 10:50:42,42.669533,-71.428,1059.65,29.59,3,26.889470946958963531669865642994242,43
06/03/2010 10:50:43,42.669514,-71.42803,1052.66,29.59,2,26.889470946958963531669865642994242,43
06/03/2010 10:50:44,42.669514,-71.42803,1052.66,29.27,2,26.889470946958963531669865642994242,42
06/03/2010 10:50:45,42.6695,-71.428055,1054.23,29.59,3,26.889470946958963531669865642994242,42
06/03/2010 10:50:47,42.6695,-71.428055,1052.66,29.27,2,26.889470946958963531669865642994242,42
06/03/2010 10:50:48,42.669483,-71.42807,1053.44,29.27,5,26.799448415172720306513409961685824,41
06/03/2010 10:50:49,42.669483,-71.42807,1053.44,29.59,2,26.799448415172720306513409961685824,40
06/03/2010 10:50:50,42.669483,-71.428085,1061.95,29.59,9,26.799448415172720306513409961685824,39
06/03/2010 10:50:51,42.669468,-71.428085,1055.01,29.27,2,26.799448415172720306513409961685824,39
06/03/2010 10:50:52,42.66945,-71.4281,1055.01,29.27,5,26.799448415172720306513409961685824,39
06/03/2010 10:50:53,42.66945,-71.4281,1054.23,29.27,7,26.799448415172720306513409961685824,38
06/03/2010 10:50:54,42.669434,-71.428116,1055.01,29.27,14,26.799448415172720306513409961685824,38
06/03/2010 10:50:55,42.669434,-71.42813,1057.34,29.59,12,26.799448415172720306513409961685824,37
06/03/2010 10:50:56,42.66942,-71.42815,1055.01,29.27,4,26.799448415172720306513409961685824,36
06/03/2010 10:50:57,42.66942,-71.42815,1057.34,29.27,13,26.799448415172720306513409961685824,36
06/03/2010 10:50:58,42.6694,-71.42817,1059.65,29.27,6,26.709286782298546845124282982791587,37
06/03/2010 10:51:00,42.6694,-71.42817,1056.56,29.27,16,26.709286782298546845124282982791587,37
06/03/2010 10:51:01,42.669384,-71.428185,1060.42,29.27,4,26.799448415172720306513409961685824,37
06/03/2010 10:51:02,42.669384,-71.428185,1060.42,29.27,10,26.709286782298546845124282982791587,37
06/03/2010 10:51:03,42.66937,-71.4282,1053.44,29.27,8,26.709286782298546845124282982791587,37
06/03/2010 10:51:04,42.66937,-71.428215,1053.44,29.27,1,26.709286782298546845124282982791587,39
06/03/2010 10:51:05,42.669353,-71.428215,1058.11,29.27,10,26.709286782298546845124282982791587,39
06/03/2010 10:51:06,42.669353,-71.42823,1056.56,29.27,4,26.709286782298546845124282982791587,39
06/03/2010 10:51:07,42.669334,-71.42823,1061.95,29.27,1,26.709286782298546845124282982791587,39
06/03/2010 10:51:08,42.669334,-71.428246,1055.01,29.27,3,26.709286782298546845124282982791587,39
06/03/2010 10:51:09,42.669334,-71.42826,1056.56,28.95,4,26.709286782298546845124282982791587,38
06/03/2010 10:51:10,42.669334,-71.428276,1061.19,28.95,6,26.709286782298546845124282982791587,37
06/03/2010 10:51:12,42.669334,-71.428276,1056.56,28.95,2,26.709286782298546845124282982791587,37
06/03/2010 10:51:13,42.66932,-71.42831,1059.65,28.95,4,26.709286782298546845124282982791587,37
06/03/2010 10:51:14,42.66932,-71.42831,1058.11,28.95,1,26.709286782298546845124282982791587,38
06/03/2010 10:51:15,42.669304,-71.42831,1058.88,28.95,2,26.709286782298546845124282982791587,38
06/03/2010 10:51:16,42.669304,-71.42832,1061.19,28.95,3,26.709286782298546845124282982791587,39
06/03/2010 10:51:17,42.669304,-71.42832,1058.11,29.27,9,26.709286782298546845124282982791587,40
06/03/2010 10:56:27,42.670246,-71.42613,1059.65,34.75,1,29.611921074653061224489795918367347,56
06/03/2010 10:56:28,42.670246,-71.42613,1048.71,34.42,14,29.611921074653061224489795918367347,55
06/03/2010 10:56:29,42.670246,-71.42613,772.55,34.10,4,29.526141497413075356415478615071283,55
06/03/2010 10:56:30,42.670246,-71.42613,661.99,34.10,32,29.354178380584056795131845841784990,55
06/03/2010 10:56:31,42.670265,-71.42613,584.08,34.42,3,29.181675565550505050505050505050505,54
06/03/2010 10:56:32,42.670265,-71.42613,593.15,34.10,17,29.095221370461935483870967741935484,53
06/03/2010 10:56:33,42.670265,-71.42613,631.72,34.42,7,29.008631772508370221327967806841046,53
06/03/2010 10:56:34,42.670265,-71.42615,554.92,34.10,12,28.921906614916947791164658634538153,51
06/03/2010 10:56:35,42.670265,-71.42615,491.41,34.10,3,28.921906614916947791164658634538153,51
06/03/2010 10:56:37,42.670265,-71.42616,318.22,34.10,6,28.835045742171503006012024048096192,49
06/03/2010 10:56:38,42.670246,-71.42616,136.59,34.10,16,28.660916235362115768463073852295409,50
06/03/2010 10:56:39,42.670246,-71.42616,64.20,34.10,5,28.573647296436972111553784860557769,50
06/03/2010 10:56:40,42.670246,-71.42616,39.56,33.78,14,28.486242032611013916500994035785288,49
06/03/2010 10:56:41,42.670246,-71.42616,27.13,34.10,3,28.398700294466031746031746031746032,48
06/03/2010 10:56:42,42.67023,-71.42616,14.65,34.10,2,28.223206803452015810276679841897233,47
06/03/2010 10:56:43,42.670216,-71.42616,18.82,34.10,17,28.135254757617475345167652859960552,47
06/03/2010 10:56:44,42.6702,-71.42616,51.91,34.10,13,28.047165651509921259842519685039370,47
06/03/2010 10:56:45,42.67018,-71.42616,128.66,34.10,2,27.958939341513123772102161100196464,45
06/03/2010 10:56:46,42.670166,-71.42615,158.25,33.78,7,27.870575685137254901960784313725490,48
06/03/2010 10:56:47,42.67015,-71.42615,74.40,33.78,17,27.782074541007866927592954990215264,50
06/03/2010 10:56:49,42.67015,-71.42615,10.47,33.78,5,27.693435768855,51
06/03/2010 10:56:50,42.67015,-71.42616,4.19,33.78,5,27.604659229502417153996101364522417,50
06/03/2010 10:56:51,42.67015,-71.42616,6.29,33.78,1,27.515744784856964980544747081712062,51
06/03/2010 10:56:52,42.670166,-71.42616,10.47,33.78,24,27.426692297898058252427184466019417,52
06/03/2010 10:56:53,42.670166,-71.42618,20.90,33.46,5,27.337501632667286821705426356589147,51
06/03/2010 10:56:54,42.670166,-71.42618,33.35,33.46,15,27.248172654258143133462282398452611,50
06/03/2010 10:56:55,42.670166,-71.42619,88.59,33.46,3,27.248172654258143133462282398452611,48
06/03/2010 10:56:56,42.67018,-71.42619,118.71,33.46,2,27.158705228805868725868725868725869,48
06/03/2010 10:56:57,42.67018,-71.42624,37.49,33.46,1,27.069099223477418111753371868978805,45
06/03/2010 10:56:58,42.67018,-71.426254,10.47,33.13,2,26.979354506461538461538461538461538,45
06/03/2010 10:56:59,42.670216,-71.42627,8.38,33.13,3,26.889470946958963531669865642994242,43
06/03/2010 10:57:00,42.670216,-71.426285,8.38,33.46,15,26.799448415172720306513409961685824,42
06/03/2010 10:57:02,42.67023,-71.4263,12.56,33.13,2,26.799448415172720306513409961685824,40
06/03/2010 10:57:03,42.67023,-71.426315,20.90,33.13,4,26.709286782298546845124282982791587,40
06/03/2010 10:57:04,42.67023,-71.42635,58.07,33.13,5,26.709286782298546845124282982791587,39
06/03/2010 10:57:05,42.670246,-71.42637,134.61,33.46,10,26.618985920515419847328244274809160,39
06/03/2010 10:57:06,42.670265,-71.4264,80.49,33.46,3,26.528545702976190476190476190476190,37
06/03/2010 10:57:07,42.67028,-71.42643,39.56,33.13,4,26.528545702976190476190476190476190,35
06/03/2010 10:57:08,42.670296,-71.426445,154.33,33.13,5,26.437966003798326996197718631178707,33
06/03/2010 10:57:09,42.670322,-71.426445,380.32,32.81,16,26.437966003798326996197718631178707,34
06/03/2010 10:57:10,42.670353,-71.426445,362.80,32.81,6,26.347246698054762808349146110056926,32
06/03/2010 10:57:11,42.67037,-71.42647,225.69,32.81,9,26.256387661764848484848484848484848,30
06/03/2010 10:57:12,42.670387,-71.42647,276.22,32.81,7,26.256387661764848484848484848484848,31
06/03/2010 10:57:14,42.670403,-71.42647,352.21,32.81,4,26.256387661764848484848484848484848,31
06/03/2010 10:57:15,42.670403,-71.426445,463.54,32.81,1,26.256387661764848484848484848484848,31
06/03/2010 10:57:16,42.670403,-71.42647,619.98,33.13,2,26.165388771885406427221172022684310,31
06/03/2010 10:57:17,42.670403,-71.42648,813.64,32.81,3,26.165388771885406427221172022684310,31
06/03/2010 10:57:18,42.670403,-71.42648,992.39,32.81,2,26.165388771885406427221172022684310,30
06/03/2010 10:57:19,42.670418,-71.4265,1030.81,33.13,3,26.165388771885406427221172022684310,30
06/03/2010 10:57:20,,,394.20,32.81,5,26.074249906301886792452830188679245, 
06/03/2010 10:57:21,,,185.49,32.81,2,26.074249906301886792452830188679245, 
06/03/2010 10:57:22,42.670433,-71.42651,146.46,32.81,10,26.074249906301886792452830188679245,29
06/03/2010 10:57:23,42.670452,-71.42657,124.69,32.81,5,26.074249906301886792452830188679245,28
06/03/2010 10:57:24,42.670467,-71.42657,128.66,32.49,6,26.074249906301886792452830188679245,29
