time,latitude,longitude,acceleration,altitude
08/09/2010 18:21:57,,,1.05, 
08/09/2010 18:22:07,,,1.05, 
08/09/2010 18:22:18,,,1.05, 
08/09/2010 18:22:29,,,1.05, 
08/09/2010 18:22:40,,,1.05, 
08/09/2010 18:22:50,,,1.05, 
08/09/2010 18:23:01,,,1.05, 
08/09/2010 18:23:12,,,1.05, 
08/09/2010 18:23:22,,,1.05, 
08/09/2010 18:23:33,,,1.05, 
08/09/2010 18:23:44,,,1.05, 
08/09/2010 18:23:54,,,1.05, 
08/09/2010 18:24:05,,,1.05, 
08/09/2010 18:24:16,,,1.05, 
08/09/2010 18:24:26,,,1.05, 
08/09/2010 18:24:37,,,1.05, 
08/09/2010 18:24:48,,,1.05, 
08/09/2010 18:24:58,,,1.05, 
08/09/2010 18:25:09,,,1.05, 
08/09/2010 18:25:20,,,1.05, 
08/09/2010 18:25:30,,,1.05, 
08/09/2010 18:25:41,,,1.05, 
08/09/2010 18:25:52,,,1.05, 
08/09/2010 18:26:03,,,1.05, 
08/09/2010 18:26:13,,,1.05, 
08/09/2010 18:26:24,,,1.05, 
08/09/2010 18:26:35,,,1.02, 
08/09/2010 18:26:45,,,1.05, 
08/09/2010 18:26:56,,,1.02, 
08/09/2010 18:27:07,,,1.05, 
08/09/2010 18:27:17,,,1.02, 
08/09/2010 18:27:28,,,1.02, 
08/09/2010 18:27:39,,,1.02, 
08/09/2010 18:27:49,,,1.05, 
08/09/2010 18:28:00,,,1.02, 
08/09/2010 18:28:11,,,1.02, 
08/09/2010 18:28:21,,,1.02, 
08/09/2010 18:28:32,,,1.02, 
08/09/2010 18:28:43,,,1.02, 
08/09/2010 18:28:54,,,1.02, 
08/09/2010 18:29:04,,,1.02, 
08/09/2010 18:29:15,,,1.02, 
08/09/2010 18:29:26,,,1.02, 
08/09/2010 18:29:36,,,1.02, 
08/09/2010 18:29:47,,,1.02, 
08/09/2010 18:29:58,,,1.02, 
08/09/2010 18:30:08,,,1.02, 
08/09/2010 18:30:19,42.33257,-71.099884,1.02,1
08/09/2010 18:30:30,42.3317,-71.099686,1.02,25
08/09/2010 18:30:41,,,1.02, 
08/09/2010 18:30:51,42.331566,-71.09962,0.98,31
08/09/2010 18:31:02,42.331436,-71.09952,0.98,30
08/09/2010 18:31:13,42.33117,-71.099266,0.98,43
08/09/2010 18:31:24,,,0.98, 
08/09/2010 18:31:34,,,0.98, 
08/09/2010 18:31:45,,,0.98, 
08/09/2010 18:31:56,,,0.98, 
08/09/2010 18:32:06,,,0.98, 
08/09/2010 18:32:17,,,0.98, 
08/09/2010 18:32:28,,,0.98, 
08/09/2010 18:32:39,,,0.98, 
08/09/2010 18:32:49,,,0.94, 
08/09/2010 18:33:00,,,0.98, 
08/09/2010 18:33:11,,,0.94, 
08/09/2010 18:33:21,,,0.98, 
08/09/2010 18:33:32,,,0.94, 
08/09/2010 18:33:43,,,0.94, 
08/09/2010 18:33:53,,,0.94, 
08/09/2010 18:34:04,,,0.90, 
08/09/2010 18:34:04,,,0.90, 
08/09/2010 18:34:04,,,0.94, 
08/09/2010 18:34:04,,,0.94, 
08/09/2010 18:34:04,,,0.90, 
08/09/2010 18:34:04,,,0.90, 
