Temperature,Time
29.0,2009-00-17 23:00:26
30.0,2009-00-17 23:00:26
29.0,2009-00-17 23:00:26
30.0,2009-00-17 23:00:26
29.0,2009-00-17 23:00:26
30.0,2009-00-17 23:00:26
31.0,2009-00-17 23:00:26
30.0,2009-00-17 23:00:26
31.0,2009-00-17 23:00:26
30.0,2009-00-17 23:00:26
31.0,2009-00-17 23:00:26
30.0,2009-00-17 23:00:26
