time,lat,lon,acc,light,temp,sound
"Jun 26 2009 13:37:17",42.504353,-71.244194,0.78,76.00,20.29,0.00
"Jun 26 2009 13:37:18",42.50436,-71.24419,0.78,76.00,20.29,72.00
"Jun 26 2009 13:37:19",42.50436,-71.24419,0.78,76.00,20.29,46.00
"Jun 26 2009 13:37:20",42.504353,-71.24418,0.74,76.00,20.29,38.00
"Jun 26 2009 13:37:21",42.504353,-71.24418,0.86,76.00,20.29,0.00
"Jun 26 2009 13:37:23",42.504337,-71.24418,0.86,76.00,20.29,0.00
"Jun 26 2009 13:37:24",42.504337,-71.24418,0.78,76.00,20.29,0.00
"Jun 26 2009 13:37:25",42.504353,-71.24417,0.66,76.00,20.29,0.00
"Jun 26 2009 13:37:26",42.504337,-71.24418,0.86,76.00,20.29,0.00
"Jun 26 2009 13:37:27",42.504337,-71.24419,0.90,76.00,20.29,0.00
"Jun 26 2009 13:37:28",42.50433,-71.244194,1.18,76.00,20.29,0.00
"Jun 26 2009 13:37:29",42.504307,-71.24422,1.02,76.00,20.29,0.00
"Jun 26 2009 13:37:30",42.504295,-71.24423,0.86,76.00,20.29,0.00
"Jun 26 2009 13:37:31",42.50428,-71.24423,0.62,76.00,20.29,0.00
"Jun 26 2009 13:37:32",42.504265,-71.24426,0.98,76.00,20.29,40.00
"Jun 26 2009 13:37:33",42.504257,-71.24428,0.74,76.00,20.29,0.00
"Jun 26 2009 13:37:34",42.50423,-71.2443,0.78,76.00,20.29,0.00
"Jun 26 2009 13:37:35",42.504215,-71.24434,0.82,76.00,20.29,31.00
"Jun 26 2009 13:37:36",42.504192,-71.24436,0.90,76.00,20.29,0.00
"Jun 26 2009 13:37:38",42.504158,-71.24439,0.62,76.00,20.29,0.00
"Jun 26 2009 13:37:39",42.504158,-71.244415,0.74,76.00,20.29,0.00
"Jun 26 2009 13:37:40",42.504158,-71.244415,0.94,76.00,20.29,4.00
"Jun 26 2009 13:37:41",42.50415,-71.24441,1.06,72.00,20.29,0.00
"Jun 26 2009 13:37:42",42.504143,-71.24439,0.94,11.00,20.29,0.00
"Jun 26 2009 13:37:43",42.50415,-71.24439,0.70,8.00,20.29,18.00
"Jun 26 2009 13:37:44",42.504158,-71.24438,0.78,7.00,20.29,0.00
"Jun 26 2009 13:37:45",42.504166,-71.24437,0.74,13.00,20.29,0.00
"Jun 26 2009 13:37:46",42.504166,-71.24435,0.58,76.00,20.29,0.00
"Jun 26 2009 13:37:47",42.504185,-71.24433,0.66,76.00,20.29,0.00
"Jun 26 2009 13:37:48",42.504166,-71.244354,0.58,76.00,20.29,0.00
"Jun 26 2009 13:37:49",42.504158,-71.24438,0.70,76.00,20.29,0.00
"Jun 26 2009 13:37:50",42.504143,-71.24439,0.54,76.00,20.29,0.00
