time,lat,lon,acc,light,temp
"Jul 6 2009 11:03:43",0.0,0.0,1.06,75.00,35.52
"Jul 6 2009 11:03:44",0.0,0.0,1.10,75.00,36.90
"Jul 6 2009 11:03:45",0.0,0.0,0.86,75.00,36.90
"Jul 6 2009 11:03:46",0.0,0.0,1.22,75.00,36.90
"Jul 6 2009 11:03:47",0.0,0.0,1.30,75.00,36.90
"Jul 6 2009 11:03:48",0.0,0.0,0.90,75.00,36.90
"Jul 6 2009 11:03:49",0.0,0.0,1.18,75.00,36.90
"Jul 6 2009 11:03:50",0.0,0.0,1.14,75.00,36.90
"Jul 6 2009 11:03:51",0.0,0.0,0.86,75.00,36.90
"Jul 6 2009 11:03:52",0.0,0.0,1.02,75.00,36.90
"Jul 6 2009 11:03:53",0.0,0.0,1.10,75.00,36.90
"Jul 6 2009 11:03:54",0.0,0.0,1.14,75.00,36.90
"Jul 6 2009 11:03:56",0.0,0.0,1.06,75.00,36.90
"Jul 6 2009 11:03:57",0.0,0.0,0.94,75.00,36.90
"Jul 6 2009 11:03:58",0.0,0.0,1.06,75.00,36.90
"Jul 6 2009 11:03:59",0.0,0.0,1.02,75.00,36.90
"Jul 6 2009 11:04:00",0.0,0.0,0.98,75.00,36.90
"Jul 6 2009 11:04:01",0.0,0.0,0.82,75.00,36.90
"Jul 6 2009 11:04:02",0.0,0.0,0.94,75.00,36.90
"Jul 6 2009 11:04:03",0.0,0.0,0.98,75.00,36.90
"Jul 6 2009 11:04:04",42.313877,-71.03902,1.02,75.00,36.90
"Jul 6 2009 11:04:05",42.31372,-71.039215,1.06,74.00,36.90
"Jul 6 2009 11:04:06",42.313786,-71.03913,0.94,75.00,36.90
"Jul 6 2009 11:04:07",42.31382,-71.03904,0.90,75.00,36.90
"Jul 6 2009 11:04:08",42.313843,-71.03901,1.34,75.00,36.90
"Jul 6 2009 11:04:09",42.313828,-71.03899,1.10,74.00,36.90
"Jul 6 2009 11:04:11",42.313877,-71.03897,0.86,75.00,36.90
"Jul 6 2009 11:04:12",42.313908,-71.03895,0.94,75.00,36.90
"Jul 6 2009 11:04:13",42.313877,-71.03895,2.10,75.00,38.29
"Jul 6 2009 11:04:14",42.313908,-71.03894,0.94,74.00,36.90
"Jul 6 2009 11:04:15",42.313885,-71.03894,1.18,75.00,36.90
"Jul 6 2009 11:04:16",42.313923,-71.03885,0.90,75.00,36.90
"Jul 6 2009 11:04:17",42.31382,-71.03895,1.46,75.00,36.90
"Jul 6 2009 11:04:18",42.313835,-71.03891,1.02,75.00,36.90
"Jul 6 2009 11:04:19",42.313828,-71.0389,1.06,75.00,36.90
"Jul 6 2009 11:04:20",42.31381,-71.03891,1.18,75.00,36.90
"Jul 6 2009 11:04:21",42.31382,-71.0389,1.18,75.00,36.90
"Jul 6 2009 11:04:22",42.313828,-71.03886,0.94,75.00,38.29
"Jul 6 2009 11:04:23",42.313843,-71.038826,1.10,75.00,38.29
"Jul 6 2009 11:04:25",42.313858,-71.03881,1.14,75.00,38.29
"Jul 6 2009 11:04:26",42.313858,-71.0388,0.86,75.00,38.29
"Jul 6 2009 11:04:27",42.313858,-71.03879,1.42,75.00,38.29
"Jul 6 2009 11:04:28",42.313858,-71.03878,0.98,75.00,38.29
"Jul 6 2009 11:04:29",42.31393,-71.038765,0.82,75.00,38.29
"Jul 6 2009 11:04:30",42.314014,-71.03867,1.06,73.00,38.29
"Jul 6 2009 11:04:31",42.31395,-71.038795,0.98,73.00,38.29
"Jul 6 2009 11:04:32",42.313786,-71.03884,1.10,73.00,36.90
"Jul 6 2009 11:04:33",42.313892,-71.03886,0.94,73.00,36.90
"Jul 6 2009 11:04:34",42.314045,-71.03877,0.98,73.00,36.90
"Jul 6 2009 11:04:35",42.313843,-71.03891,0.98,73.00,36.90
"Jul 6 2009 11:04:35",42.313843,-71.03891,1.02,72.00,36.90
"Jul 6 2009 11:04:38",42.314045,-71.03879,1.02,72.00,36.90
"Jul 6 2009 11:04:39",42.31413,-71.03886,1.06,73.00,36.90
"Jul 6 2009 11:04:40",42.314022,-71.03883,0.98,73.00,36.90
"Jul 6 2009 11:04:41",42.3138,-71.03899,1.10,73.00,36.90
"Jul 6 2009 11:04:42",42.313835,-71.03894,0.86,73.00,36.90
"Jul 6 2009 11:04:43",42.313908,-71.038956,0.90,73.00,36.90
"Jul 6 2009 11:04:44",42.313778,-71.039024,1.06,73.00,36.90
"Jul 6 2009 11:04:45",42.313755,-71.03911,0.90,73.00,36.90
"Jul 6 2009 11:04:46",42.313915,-71.03906,0.94,73.00,36.90
"Jul 6 2009 11:04:47",42.313965,-71.039055,1.34,73.00,36.90
"Jul 6 2009 11:04:48",42.31373,-71.03923,1.22,73.00,36.90
"Jul 6 2009 11:04:48",42.31373,-71.03923,1.22,73.00,36.90
"Jul 6 2009 11:04:51",42.313698,-71.039345,1.34,73.00,36.90
"Jul 6 2009 11:04:52",42.313698,-71.039345,0.98,73.00,36.90
"Jul 6 2009 11:04:53",42.313698,-71.039345,1.42,73.00,36.90
"Jul 6 2009 11:04:54",42.314,-71.03929,1.02,73.00,36.90
"Jul 6 2009 11:04:55",42.313778,-71.03948,1.38,73.00,36.90
"Jul 6 2009 11:04:56",42.313942,-71.039444,1.10,73.00,35.52
"Jul 6 2009 11:04:57",42.31403,-71.03928,0.86,73.00,35.52
"Jul 6 2009 11:04:58",42.313942,-71.039474,0.94,73.00,35.52
"Jul 6 2009 11:04:59",42.31412,-71.03946,0.90,73.00,35.52
"Jul 6 2009 11:05:00",42.31421,-71.03936,1.18,73.00,35.52
"Jul 6 2009 11:05:01",42.314243,-71.03944,1.02,73.00,35.52
"Jul 6 2009 11:05:02",42.314243,-71.03963,1.14,73.00,35.52
"Jul 6 2009 11:05:04",42.314526,-71.03947,1.06,73.00,35.52
"Jul 6 2009 11:05:05",42.31443,-71.039566,1.18,73.00,35.52
"Jul 6 2009 11:05:06",42.314487,-71.03944,1.06,73.00,35.52
"Jul 6 2009 11:05:07",42.31456,-71.0393,0.82,73.00,35.52
"Jul 6 2009 11:05:08",42.314274,-71.039505,1.06,73.00,35.52
"Jul 6 2009 11:05:09",42.314243,-71.039566,0.78,73.00,35.52
"Jul 6 2009 11:05:10",42.313965,-71.03977,1.30,73.00,35.52
"Jul 6 2009 11:05:11",42.313942,-71.03981,1.10,73.00,35.52
"Jul 6 2009 11:05:12",42.31413,-71.0397,0.74,73.00,35.52
"Jul 6 2009 11:05:13",42.314,-71.03988,0.78,73.00,35.52
"Jul 6 2009 11:05:14",42.314053,-71.039764,1.14,73.00,35.52
"Jul 6 2009 11:05:15",42.314014,-71.039696,0.98,73.00,35.52
"Jul 6 2009 11:05:17",42.313843,-71.039925,0.82,73.00,35.52
"Jul 6 2009 11:05:18",42.31372,-71.03994,1.18,73.00,35.52
"Jul 6 2009 11:05:19",42.313656,-71.03975,1.06,73.00,35.52
"Jul 6 2009 11:05:20",42.31342,-71.039764,1.02,73.00,35.52
"Jul 6 2009 11:05:21",42.313354,-71.03963,1.06,73.00,35.52
"Jul 6 2009 11:05:22",42.31332,-71.03973,0.94,73.00,35.52
"Jul 6 2009 11:05:23",42.31319,-71.03972,1.02,73.00,35.52
"Jul 6 2009 11:05:24",42.313145,-71.039825,0.94,73.00,35.52
"Jul 6 2009 11:05:25",42.313133,-71.03987,0.90,73.00,35.52
"Jul 6 2009 11:05:26",42.313274,-71.03972,1.34,73.00,35.52
"Jul 6 2009 11:05:27",42.313526,-71.039536,1.06,73.00,34.13
"Jul 6 2009 11:05:28",42.31354,-71.0395,0.66,73.00,34.13
"Jul 6 2009 11:05:29",42.313435,-71.03952,1.06,73.00,34.13
"Jul 6 2009 11:05:31",42.313225,-71.03973,0.82,73.00,34.13
"Jul 6 2009 11:05:32",42.31332,-71.03978,1.14,73.00,35.52
"Jul 6 2009 11:05:33",42.31316,-71.0399,1.06,73.00,34.13
"Jul 6 2009 11:05:34",42.313225,-71.03975,0.90,73.00,34.13
"Jul 6 2009 11:05:35",42.31354,-71.03938,0.98,73.00,34.13
"Jul 6 2009 11:05:36",42.3136,-71.03942,1.02,73.00,34.13
"Jul 6 2009 11:05:37",42.313606,-71.03945,1.14,73.00,34.13
"Jul 6 2009 11:05:38",42.313362,-71.03954,0.94,72.00,34.13
"Jul 6 2009 11:05:39",42.313442,-71.03935,0.90,72.00,34.13
"Jul 6 2009 11:05:40",42.313217,-71.039406,1.14,72.00,34.13
"Jul 6 2009 11:05:41",42.313274,-71.03941,0.94,72.00,34.13
"Jul 6 2009 11:05:42",42.31333,-71.039314,0.98,72.00,34.13
"Jul 6 2009 11:05:44",42.31303,-71.03964,0.62,72.00,34.13
"Jul 6 2009 11:05:45",42.313118,-71.039536,0.82,72.00,34.13
"Jul 6 2009 11:05:46",42.313118,-71.039536,0.90,72.00,34.13
"Jul 6 2009 11:05:47",42.313118,-71.039536,0.98,72.00,34.13
"Jul 6 2009 11:05:48",42.313118,-71.039536,1.22,72.00,34.13
"Jul 6 2009 11:05:49",42.313118,-71.039536,1.26,72.00,34.13
"Jul 6 2009 11:05:50",42.313347,-71.03934,0.66,72.00,34.13
"Jul 6 2009 11:05:51",42.31352,-71.03922,1.14,72.00,34.13
"Jul 6 2009 11:05:52",42.313454,-71.03913,0.78,72.00,34.13
"Jul 6 2009 11:05:53",42.313606,-71.03915,1.06,72.00,34.13
"Jul 6 2009 11:05:54",42.31364,-71.03923,1.26,72.00,34.13
"Jul 6 2009 11:05:55",42.3136,-71.03922,1.10,72.00,32.75
"Jul 6 2009 11:05:57",42.313633,-71.03932,0.86,72.00,32.75
"Jul 6 2009 11:05:58",42.31354,-71.03926,1.06,72.00,32.75
"Jul 6 2009 11:05:59",42.313564,-71.03923,0.82,72.00,32.75
"Jul 6 2009 11:06:00",42.313705,-71.03921,0.78,73.00,32.75
"Jul 6 2009 11:06:01",42.313705,-71.03921,1.14,75.00,32.75
"Jul 6 2009 11:06:02",42.31349,-71.03919,0.90,75.00,32.75
"Jul 6 2009 11:06:03",42.31352,-71.03902,1.06,75.00,34.13
"Jul 6 2009 11:06:04",42.3135,-71.03916,1.06,75.00,34.13
"Jul 6 2009 11:06:05",42.3135,-71.03916,1.06,74.00,34.13
"Jul 6 2009 11:06:06",42.313606,-71.0392,1.14,75.00,34.13
"Jul 6 2009 11:06:07",42.31362,-71.03924,1.02,75.00,34.13
"Jul 6 2009 11:06:08",42.31365,-71.03915,1.02,75.00,34.13
"Jul 6 2009 11:06:10",42.31362,-71.039215,1.22,73.00,34.13
"Jul 6 2009 11:06:11",42.313606,-71.039215,0.66,75.00,34.13
"Jul 6 2009 11:06:12",42.313576,-71.03918,0.82,75.00,34.13
"Jul 6 2009 11:06:13",42.313557,-71.039185,0.74,75.00,34.13
"Jul 6 2009 11:06:14",42.313576,-71.03919,1.22,75.00,34.13
"Jul 6 2009 11:06:15",42.313526,-71.039185,0.94,75.00,34.13
"Jul 6 2009 11:06:16",42.3136,-71.03918,1.62,75.00,34.13
"Jul 6 2009 11:06:17",42.313614,-71.03917,0.98,75.00,34.13
"Jul 6 2009 11:06:18",42.313614,-71.03917,0.94,75.00,34.13
"Jul 6 2009 11:06:19",42.313606,-71.03916,1.30,75.00,34.13
"Jul 6 2009 11:06:20",42.313606,-71.039154,1.10,75.00,34.13
"Jul 6 2009 11:06:20",42.313606,-71.039154,0.86,75.00,34.13
"Jul 6 2009 11:06:23",42.313633,-71.03915,0.98,75.00,34.13
"Jul 6 2009 11:06:24",42.31364,-71.03915,0.94,75.00,34.13
"Jul 6 2009 11:06:25",42.31364,-71.03915,1.18,75.00,34.13
"Jul 6 2009 11:06:26",42.31365,-71.03914,0.82,75.00,34.13
"Jul 6 2009 11:06:27",42.31362,-71.03914,0.66,75.00,34.13
"Jul 6 2009 11:06:28",42.31367,-71.03922,1.14,75.00,34.13
"Jul 6 2009 11:06:30",42.31367,-71.03919,0.90,75.00,34.13
"Jul 6 2009 11:06:31",42.31367,-71.03919,1.06,75.00,34.13
"Jul 6 2009 11:06:32",42.313663,-71.03919,1.02,75.00,35.52
"Jul 6 2009 11:06:33",42.313663,-71.03919,1.10,75.00,35.52
"Jul 6 2009 11:06:34",42.31367,-71.03919,0.82,75.00,35.52
"Jul 6 2009 11:06:35",42.31368,-71.03919,0.86,75.00,35.52
"Jul 6 2009 11:06:36",42.313686,-71.03919,1.06,75.00,35.52
"Jul 6 2009 11:06:37",42.313686,-71.03919,0.78,75.00,35.52
"Jul 6 2009 11:06:38",42.313698,-71.039185,0.74,75.00,35.52
"Jul 6 2009 11:06:39",42.313705,-71.039185,1.54,75.00,35.52
"Jul 6 2009 11:06:40",42.313713,-71.03918,0.74,75.00,35.52
"Jul 6 2009 11:06:41",42.31372,-71.03918,1.10,75.00,35.52
"Jul 6 2009 11:06:43",42.313736,-71.03917,0.98,75.00,35.52
"Jul 6 2009 11:06:44",42.313744,-71.03917,1.06,75.00,35.52
"Jul 6 2009 11:06:45",42.313755,-71.03916,1.06,75.00,35.52
"Jul 6 2009 11:06:46",42.313763,-71.03916,0.86,75.00,35.52
"Jul 6 2009 11:06:47",42.313763,-71.039154,1.06,75.00,35.52
"Jul 6 2009 11:06:48",42.31377,-71.039154,1.02,75.00,34.13
"Jul 6 2009 11:06:49",42.313778,-71.039154,1.22,75.00,34.13
"Jul 6 2009 11:06:50",42.313786,-71.03915,0.74,75.00,34.13
"Jul 6 2009 11:06:51",42.3138,-71.03914,0.90,75.00,34.13
"Jul 6 2009 11:06:52",42.3138,-71.03914,0.86,75.00,34.13
"Jul 6 2009 11:06:53",42.31381,-71.03914,0.58,75.00,34.13
"Jul 6 2009 11:06:54",42.31382,-71.03914,1.26,75.00,34.13
"Jul 6 2009 11:06:56",42.313828,-71.03915,0.90,75.00,34.13
"Jul 6 2009 11:06:57",42.313835,-71.03915,0.70,75.00,34.13
"Jul 6 2009 11:06:58",42.313835,-71.03914,1.42,75.00,34.13
"Jul 6 2009 11:06:59",42.313843,-71.03914,0.90,75.00,34.13
"Jul 6 2009 11:07:00",42.31385,-71.03913,0.70,75.00,34.13
"Jul 6 2009 11:07:01",42.313858,-71.03913,1.54,75.00,34.13
"Jul 6 2009 11:07:02",42.313866,-71.03913,1.30,75.00,34.13
"Jul 6 2009 11:07:03",42.313877,-71.03913,0.94,75.00,34.13
"Jul 6 2009 11:07:04",42.313885,-71.03913,1.10,75.00,34.13
"Jul 6 2009 11:07:05",42.313885,-71.03913,0.86,75.00,34.13
"Jul 6 2009 11:07:06",42.313892,-71.039116,0.98,75.00,34.13
"Jul 6 2009 11:07:07",42.3139,-71.03911,0.74,75.00,34.13
"Jul 6 2009 11:07:09",42.313908,-71.03911,0.82,75.00,35.52
"Jul 6 2009 11:07:10",42.313915,-71.0391,1.18,75.00,34.13
"Jul 6 2009 11:07:11",42.313923,-71.0391,0.70,75.00,34.13
"Jul 6 2009 11:07:12",42.31393,-71.0391,0.74,75.00,34.13
"Jul 6 2009 11:07:13",42.31393,-71.0391,0.94,75.00,34.13
"Jul 6 2009 11:07:14",42.31393,-71.039116,0.98,75.00,34.13
"Jul 6 2009 11:07:15",42.31393,-71.03915,1.50,75.00,34.13
"Jul 6 2009 11:07:16",42.313942,-71.03915,0.46,75.00,34.13
"Jul 6 2009 11:07:17",42.313942,-71.03915,1.30,75.00,34.13
"Jul 6 2009 11:07:18",42.31393,-71.03913,0.86,74.00,34.13
"Jul 6 2009 11:07:19",42.31393,-71.03913,1.06,75.00,34.13
"Jul 6 2009 11:07:20",42.313942,-71.0391,1.14,74.00,34.13
"Jul 6 2009 11:07:22",42.313957,-71.039085,0.98,74.00,34.13
"Jul 6 2009 11:07:23",42.313957,-71.039085,1.02,73.00,34.13
"Jul 6 2009 11:07:24",42.313957,-71.03909,0.94,73.00,34.13
"Jul 6 2009 11:07:25",42.313957,-71.03909,1.14,74.00,34.13
"Jul 6 2009 11:07:26",42.313957,-71.03908,1.10,73.00,34.13
"Jul 6 2009 11:07:27",42.31395,-71.03908,0.98,73.00,34.13
"Jul 6 2009 11:07:28",42.31395,-71.03908,0.90,73.00,34.13
"Jul 6 2009 11:07:29",42.313942,-71.03908,0.98,73.00,34.13
"Jul 6 2009 11:07:30",42.31395,-71.03908,1.02,72.00,34.13
"Jul 6 2009 11:07:31",42.31395,-71.03908,0.86,73.00,34.13
"Jul 6 2009 11:07:32",42.313942,-71.03908,0.90,73.00,34.13
"Jul 6 2009 11:07:33",42.31393,-71.039085,0.86,73.00,34.13
"Jul 6 2009 11:07:34",42.313942,-71.039085,0.86,73.00,34.13
"Jul 6 2009 11:07:36",42.31395,-71.03907,0.90,73.00,34.13
"Jul 6 2009 11:07:37",42.31395,-71.03906,0.86,73.00,34.13
"Jul 6 2009 11:07:38",42.31395,-71.03904,0.94,73.00,34.13
"Jul 6 2009 11:07:39",42.313957,-71.03903,0.98,73.00,34.13
"Jul 6 2009 11:07:40",42.313957,-71.03902,0.98,73.00,34.13
"Jul 6 2009 11:07:41",42.313965,-71.038994,1.02,73.00,34.13
"Jul 6 2009 11:07:42",42.313965,-71.038994,0.98,73.00,34.13
"Jul 6 2009 11:07:43",42.313972,-71.03899,0.98,73.00,34.13
"Jul 6 2009 11:07:44",42.313972,-71.03898,0.94,73.00,34.13
"Jul 6 2009 11:07:45",42.31398,-71.03897,0.78,73.00,34.13
"Jul 6 2009 11:07:46",42.31398,-71.038956,0.78,73.00,34.13
"Jul 6 2009 11:07:47",42.313972,-71.038956,0.94,73.00,34.13
"Jul 6 2009 11:07:49",42.313965,-71.03896,0.90,73.00,34.13
"Jul 6 2009 11:07:50",42.313972,-71.038956,0.74,74.00,34.13
"Jul 6 2009 11:07:51",42.313965,-71.03894,1.22,74.00,34.13
"Jul 6 2009 11:07:52",42.313972,-71.03894,0.98,73.00,34.13
"Jul 6 2009 11:07:53",42.31398,-71.03894,0.98,73.00,34.13
"Jul 6 2009 11:07:54",42.313972,-71.03895,0.94,73.00,34.13
