time,lat,lon,acc,light,temp
"Jul 6 2009 15:33:14",0.0,0.0,0.78,13.00,20.29
"Jul 6 2009 15:33:15",0.0,0.0,0.78,12.00,20.29
"Jul 6 2009 15:33:16",0.0,0.0,0.78,12.00,20.29
"Jul 6 2009 15:33:17",0.0,0.0,0.70,11.00,20.29
"Jul 6 2009 15:33:18",0.0,0.0,0.74,13.00,20.29
"Jul 6 2009 15:33:19",0.0,0.0,0.66,12.00,20.29
"Jul 6 2009 15:33:20",0.0,0.0,0.78,12.00,20.29
"Jul 6 2009 15:33:21",0.0,0.0,0.78,11.00,20.29
"Jul 6 2009 15:33:22",0.0,0.0,0.74,11.00,18.91
"Jul 6 2009 15:33:23",0.0,0.0,0.78,11.00,20.29
"Jul 6 2009 15:33:24",0.0,0.0,0.74,12.00,20.29
"Jul 6 2009 15:33:25",0.0,0.0,0.78,11.00,20.29
"Jul 6 2009 15:33:27",0.0,0.0,0.78,12.00,20.29
"Jul 6 2009 15:33:28",0.0,0.0,0.78,12.00,20.29
"Jul 6 2009 15:33:29",0.0,0.0,0.82,11.00,20.29
"Jul 6 2009 15:33:30",0.0,0.0,0.78,11.00,20.29
"Jul 6 2009 15:33:31",0.0,0.0,0.74,12.00,20.29
"Jul 6 2009 15:33:32",0.0,0.0,0.70,12.00,20.29
"Jul 6 2009 15:33:33",0.0,0.0,0.74,12.00,20.29
"Jul 6 2009 15:33:34",0.0,0.0,0.74,12.00,20.29
"Jul 6 2009 15:33:35",0.0,0.0,0.74,12.00,20.29
"Jul 6 2009 15:33:36",0.0,0.0,0.82,11.00,20.29
"Jul 6 2009 15:33:37",0.0,0.0,0.82,11.00,20.29
"Jul 6 2009 15:33:38",0.0,0.0,0.74,11.00,20.29
"Jul 6 2009 15:33:40",0.0,0.0,0.78,11.00,20.29
"Jul 6 2009 15:33:41",0.0,0.0,0.74,12.00,20.29
"Jul 6 2009 15:33:42",0.0,0.0,0.78,11.00,20.29
"Jul 6 2009 15:33:43",0.0,0.0,0.74,11.00,20.29
"Jul 6 2009 15:33:44",0.0,0.0,0.70,11.00,20.29
"Jul 6 2009 15:33:45",0.0,0.0,0.78,11.00,20.29
"Jul 6 2009 15:33:46",0.0,0.0,0.78,11.00,20.29
"Jul 6 2009 15:33:47",0.0,0.0,0.74,12.00,20.29
"Jul 6 2009 15:33:48",0.0,0.0,0.74,12.00,18.91
"Jul 6 2009 15:33:49",0.0,0.0,0.78,11.00,20.29
"Jul 6 2009 15:33:50",0.0,0.0,0.70,12.00,20.29
"Jul 6 2009 15:33:51",0.0,0.0,0.78,11.00,20.29
"Jul 6 2009 15:33:53",0.0,0.0,0.74,11.00,20.29
"Jul 6 2009 15:33:54",0.0,0.0,0.78,11.00,20.29
"Jul 6 2009 15:33:55",0.0,0.0,0.78,11.00,20.29
"Jul 6 2009 15:33:56",0.0,0.0,0.74,11.00,20.29
"Jul 6 2009 15:33:57",0.0,0.0,0.78,11.00,20.29
"Jul 6 2009 15:33:58",0.0,0.0,0.78,11.00,20.29
"Jul 6 2009 15:33:59",0.0,0.0,0.82,11.00,20.29
"Jul 6 2009 15:34:00",0.0,0.0,0.82,11.00,20.29
"Jul 6 2009 15:34:01",0.0,0.0,0.78,11.00,20.29
"Jul 6 2009 15:34:02",0.0,0.0,0.82,11.00,20.29
"Jul 6 2009 15:34:03",0.0,0.0,0.74,11.00,20.29
"Jul 6 2009 15:34:04",0.0,0.0,0.66,11.00,20.29
"Jul 6 2009 15:34:06",0.0,0.0,0.74,12.00,20.29
"Jul 6 2009 15:34:07",0.0,0.0,0.82,12.00,20.29
"Jul 6 2009 15:34:08",0.0,0.0,0.78,12.00,20.29
"Jul 6 2009 15:34:09",0.0,0.0,0.70,12.00,20.29
"Jul 6 2009 15:34:10",0.0,0.0,0.78,12.00,20.29
"Jul 6 2009 15:34:11",0.0,0.0,0.74,15.00,20.29
"Jul 6 2009 15:34:12",0.0,0.0,0.74,13.00,20.29
"Jul 6 2009 15:34:13",0.0,0.0,0.74,13.00,20.29
"Jul 6 2009 15:34:14",0.0,0.0,0.78,14.00,20.29
"Jul 6 2009 15:34:15",0.0,0.0,0.78,15.00,20.29
"Jul 6 2009 15:34:16",0.0,0.0,0.78,14.00,18.91
"Jul 6 2009 15:34:18",0.0,0.0,0.86,14.00,20.29
"Jul 6 2009 15:34:19",0.0,0.0,0.70,14.00,20.29
"Jul 6 2009 15:34:20",0.0,0.0,0.70,14.00,20.29
"Jul 6 2009 15:34:21",0.0,0.0,0.66,14.00,20.29
"Jul 6 2009 15:34:22",0.0,0.0,0.78,14.00,20.29
"Jul 6 2009 15:34:23",0.0,0.0,0.78,14.00,20.29
"Jul 6 2009 15:34:24",0.0,0.0,0.70,14.00,20.29
"Jul 6 2009 15:34:25",0.0,0.0,1.62,14.00,20.29
"Jul 6 2009 15:34:26",0.0,0.0,0.78,14.00,20.29
"Jul 6 2009 15:34:27",0.0,0.0,0.74,14.00,20.29
"Jul 6 2009 15:34:28",0.0,0.0,0.74,14.00,20.29
"Jul 6 2009 15:34:29",0.0,0.0,0.74,14.00,20.29
"Jul 6 2009 15:34:31",0.0,0.0,0.78,14.00,20.29
"Jul 6 2009 15:34:32",0.0,0.0,0.82,14.00,20.29
"Jul 6 2009 15:34:33",0.0,0.0,0.86,14.00,20.29
"Jul 6 2009 15:34:34",0.0,0.0,0.74,14.00,20.29
"Jul 6 2009 15:34:35",0.0,0.0,0.70,14.00,20.29
"Jul 6 2009 15:34:36",0.0,0.0,0.66,14.00,18.91
"Jul 6 2009 15:34:37",0.0,0.0,0.78,14.00,20.29
"Jul 6 2009 15:34:38",0.0,0.0,0.78,14.00,20.29
"Jul 6 2009 15:34:39",0.0,0.0,0.74,14.00,20.29
"Jul 6 2009 15:34:40",0.0,0.0,0.74,14.00,20.29
"Jul 6 2009 15:34:41",0.0,0.0,0.70,14.00,20.29
"Jul 6 2009 15:34:42",0.0,0.0,0.78,14.00,20.29
"Jul 6 2009 15:34:44",0.0,0.0,0.82,14.00,20.29
"Jul 6 2009 15:34:45",0.0,0.0,0.70,14.00,20.29
"Jul 6 2009 15:34:46",0.0,0.0,0.74,13.00,18.91
"Jul 6 2009 15:34:47",0.0,0.0,0.78,14.00,20.29
"Jul 6 2009 15:34:48",0.0,0.0,0.74,14.00,20.29
"Jul 6 2009 15:34:49",0.0,0.0,0.70,14.00,20.29
"Jul 6 2009 15:34:50",0.0,0.0,0.78,14.00,20.29
"Jul 6 2009 15:34:51",0.0,0.0,0.78,14.00,20.29
"Jul 6 2009 15:34:52",0.0,0.0,0.74,14.00,20.29
"Jul 6 2009 15:34:53",0.0,0.0,0.78,15.00,20.29
"Jul 6 2009 15:34:54",0.0,0.0,0.78,15.00,20.29
"Jul 6 2009 15:34:55",0.0,0.0,0.78,14.00,20.29
"Jul 6 2009 15:34:57",0.0,0.0,0.74,14.00,18.91
"Jul 6 2009 15:34:58",0.0,0.0,0.74,14.00,20.29
"Jul 6 2009 15:34:59",0.0,0.0,0.78,14.00,20.29
