time,lat,lon,acc,light,temp
"Jul 6 2009 20:00:01",0.0,0.0,0.82,52.00,32.75
"Jul 6 2009 20:00:02",0.0,0.0,1.70,50.00,32.75
"Jul 6 2009 20:00:03",0.0,0.0,1.14,50.00,32.75
"Jul 6 2009 20:00:04",0.0,0.0,0.82,60.00,32.75
"Jul 6 2009 20:00:05",0.0,0.0,1.34,70.00,32.75
"Jul 6 2009 20:00:06",0.0,0.0,0.66,72.00,32.75
"Jul 6 2009 20:00:07",0.0,0.0,1.58,74.00,32.75
"Jul 6 2009 20:00:08",0.0,0.0,0.74,74.00,32.75
"Jul 6 2009 20:00:09",0.0,0.0,0.74,72.00,32.75
"Jul 6 2009 20:00:10",0.0,0.0,0.82,72.00,32.75
"Jul 6 2009 20:00:12",0.0,0.0,0.74,72.00,32.75
"Jul 6 2009 20:00:13",0.0,0.0,0.86,75.00,32.75
"Jul 6 2009 20:00:14",0.0,0.0,0.70,72.00,32.75
"Jul 6 2009 20:00:15",0.0,0.0,0.38,75.00,32.75
"Jul 6 2009 20:00:16",0.0,0.0,1.02,75.00,32.75
"Jul 6 2009 20:00:17",0.0,0.0,1.26,72.00,32.75
"Jul 6 2009 20:00:18",0.0,0.0,0.74,74.00,32.75
"Jul 6 2009 20:00:19",0.0,0.0,1.14,72.00,32.75
"Jul 6 2009 20:00:20",0.0,0.0,0.86,74.00,32.75
"Jul 6 2009 20:00:21",0.0,0.0,0.82,72.00,32.75
"Jul 6 2009 20:00:22",0.0,0.0,1.54,73.00,32.75
"Jul 6 2009 20:00:23",0.0,0.0,0.50,75.00,32.75
"Jul 6 2009 20:00:24",0.0,0.0,0.66,72.00,32.75
"Jul 6 2009 20:00:25",0.0,0.0,0.70,72.00,32.75
"Jul 6 2009 20:00:27",0.0,0.0,1.42,72.00,32.75
"Jul 6 2009 20:00:28",0.0,0.0,0.62,72.00,32.75
"Jul 6 2009 20:00:29",0.0,0.0,0.78,72.00,32.75
"Jul 6 2009 20:00:30",0.0,0.0,1.26,72.00,32.75
"Jul 6 2009 20:00:31",0.0,0.0,0.70,71.00,32.75
"Jul 6 2009 20:00:32",0.0,0.0,0.50,72.00,32.75
"Jul 6 2009 20:00:33",0.0,0.0,1.38,72.00,32.75
"Jul 6 2009 20:00:34",0.0,0.0,1.38,73.00,32.75
"Jul 6 2009 20:00:35",0.0,0.0,0.74,71.00,32.75
"Jul 6 2009 20:00:36",0.0,0.0,0.90,72.00,32.75
"Jul 6 2009 20:00:37",0.0,0.0,1.22,72.00,32.75
"Jul 6 2009 20:00:38",0.0,0.0,0.90,72.00,32.75
"Jul 6 2009 20:00:39",0.0,0.0,0.98,72.00,32.75
"Jul 6 2009 20:00:41",0.0,0.0,0.90,72.00,32.75
"Jul 6 2009 20:00:42",0.0,0.0,0.98,72.00,32.75
"Jul 6 2009 20:00:43",0.0,0.0,0.74,72.00,32.75
"Jul 6 2009 20:00:44",0.0,0.0,1.10,71.00,32.75
"Jul 6 2009 20:00:45",0.0,0.0,0.78,72.00,32.75
"Jul 6 2009 20:00:46",0.0,0.0,0.94,73.00,32.75
"Jul 6 2009 20:00:47",0.0,0.0,1.06,72.00,32.75
"Jul 6 2009 20:00:48",0.0,0.0,1.06,75.00,32.75
"Jul 6 2009 20:00:49",0.0,0.0,0.78,75.00,32.75
"Jul 6 2009 20:00:50",0.0,0.0,0.90,75.00,32.75
"Jul 6 2009 20:00:51",0.0,0.0,0.58,75.00,32.75
"Jul 6 2009 20:00:52",0.0,0.0,1.22,75.00,32.75
"Jul 6 2009 20:00:53",0.0,0.0,1.34,75.00,32.75
"Jul 6 2009 20:00:54",0.0,0.0,1.18,75.00,32.75
"Jul 6 2009 20:00:56",0.0,0.0,0.90,75.00,32.75
"Jul 6 2009 20:00:57",0.0,0.0,0.86,73.00,32.75
"Jul 6 2009 20:00:58",0.0,0.0,1.18,73.00,32.75
"Jul 6 2009 20:00:59",0.0,0.0,1.14,75.00,32.75
"Jul 6 2009 20:01:00",0.0,0.0,0.90,75.00,32.75
"Jul 6 2009 20:01:01",0.0,0.0,0.58,74.00,32.75
"Jul 6 2009 20:01:02",0.0,0.0,0.98,75.00,34.13
"Jul 6 2009 20:01:03",0.0,0.0,0.86,75.00,34.13
"Jul 6 2009 20:01:04",0.0,0.0,0.94,75.00,34.13
"Jul 6 2009 20:01:05",0.0,0.0,1.02,75.00,34.13
"Jul 6 2009 20:01:06",0.0,0.0,0.86,75.00,34.13
"Jul 6 2009 11:03:24",0.0,0.0,0.78,72.00,34.13
"Jul 6 2009 11:03:25",0.0,0.0,1.06,73.00,34.13
"Jul 6 2009 11:03:26",0.0,0.0,1.06,74.00,34.13
"Jul 6 2009 11:03:28",0.0,0.0,0.90,75.00,34.13
"Jul 6 2009 11:03:29",0.0,0.0,0.78,74.00,34.13
"Jul 6 2009 11:03:30",0.0,0.0,1.02,75.00,34.13
"Jul 6 2009 11:03:31",0.0,0.0,1.02,75.00,34.13
"Jul 6 2009 11:03:32",0.0,0.0,1.22,75.00,34.13
"Jul 6 2009 11:03:33",0.0,0.0,0.70,75.00,34.13
"Jul 6 2009 11:03:34",0.0,0.0,1.02,75.00,34.13
"Jul 6 2009 11:03:35",0.0,0.0,0.86,75.00,34.13
"Jul 6 2009 11:03:36",0.0,0.0,0.66,75.00,34.13
"Jul 6 2009 11:03:37",0.0,0.0,0.90,75.00,34.13
"Jul 6 2009 11:03:38",0.0,0.0,0.66,75.00,34.13
"Jul 6 2009 11:03:39",0.0,0.0,0.82,75.00,34.13
"Jul 6 2009 11:03:40",0.0,0.0,0.86,75.00,34.13
"Jul 6 2009 11:03:42",0.0,0.0,0.94,75.00,34.13
"Jul 6 2009 11:03:43",0.0,0.0,1.18,74.00,34.13
"Jul 6 2009 11:03:44",0.0,0.0,0.78,75.00,34.13
"Jul 6 2009 11:03:45",0.0,0.0,1.06,74.00,34.13
"Jul 6 2009 11:03:46",0.0,0.0,0.82,75.00,34.13
"Jul 6 2009 11:03:47",0.0,0.0,1.14,74.00,34.13
"Jul 6 2009 11:03:48",0.0,0.0,0.58,75.00,34.13
"Jul 6 2009 11:03:49",0.0,0.0,0.86,75.00,34.13
"Jul 6 2009 11:03:50",0.0,0.0,1.50,74.00,35.52
"Jul 6 2009 11:03:51",0.0,0.0,1.06,74.00,34.13
"Jul 6 2009 11:03:52",0.0,0.0,0.78,75.00,34.13
"Jul 6 2009 11:03:53",0.0,0.0,0.98,74.00,35.52
"Jul 6 2009 11:03:54",0.0,0.0,1.02,73.00,34.13
"Jul 6 2009 11:03:55",0.0,0.0,0.86,72.00,35.52
"Jul 6 2009 11:03:57",0.0,0.0,0.90,72.00,35.52
"Jul 6 2009 11:03:58",0.0,0.0,0.82,73.00,35.52
"Jul 6 2009 11:03:59",0.0,0.0,0.94,75.00,35.52
"Jul 6 2009 11:04:00",0.0,0.0,0.90,75.00,35.52
"Jul 6 2009 11:04:01",0.0,0.0,0.90,75.00,35.52
"Jul 6 2009 11:04:02",0.0,0.0,0.94,75.00,35.52
"Jul 6 2009 11:04:03",0.0,0.0,0.94,75.00,35.52
"Jul 6 2009 11:04:04",0.0,0.0,0.94,74.00,35.52
"Jul 6 2009 11:04:05",0.0,0.0,0.94,74.00,35.52
"Jul 6 2009 11:04:06",0.0,0.0,0.94,74.00,35.52
"Jul 6 2009 11:04:07",0.0,0.0,0.94,74.00,35.52
"Jul 6 2009 11:04:08",0.0,0.0,0.90,74.00,35.52
"Jul 6 2009 11:04:12",0.0,0.0,0.82,73.00,35.52
"Jul 6 2009 11:04:13",0.0,0.0,0.98,72.00,35.52
"Jul 6 2009 11:04:14",0.0,0.0,0.98,73.00,35.52
"Jul 6 2009 11:04:15",0.0,0.0,0.78,73.00,35.52
"Jul 6 2009 11:04:16",0.0,0.0,0.90,73.00,35.52
"Jul 6 2009 11:04:17",0.0,0.0,1.14,73.00,35.52
"Jul 6 2009 11:04:18",0.0,0.0,0.98,73.00,35.52
"Jul 6 2009 11:04:19",0.0,0.0,1.06,73.00,35.52
"Jul 6 2009 11:04:20",0.0,0.0,0.90,72.00,35.52
"Jul 6 2009 11:04:21",0.0,0.0,0.90,72.00,35.52
"Jul 6 2009 11:04:22",0.0,0.0,0.90,72.00,35.52
"Jul 6 2009 11:04:23",0.0,0.0,0.86,73.00,35.52
"Jul 6 2009 11:04:25",0.0,0.0,0.94,73.00,35.52
"Jul 6 2009 11:04:26",0.0,0.0,0.90,72.00,35.52
"Jul 6 2009 11:04:27",0.0,0.0,0.90,72.00,35.52
"Jul 6 2009 11:04:28",0.0,0.0,0.94,72.00,35.52
"Jul 6 2009 11:04:29",0.0,0.0,0.90,72.00,35.52
"Jul 6 2009 11:04:30",0.0,0.0,0.94,72.00,35.52
"Jul 6 2009 11:04:31",0.0,0.0,0.74,74.00,35.52
"Jul 6 2009 11:04:32",0.0,0.0,1.06,73.00,35.52
"Jul 6 2009 11:04:33",0.0,0.0,1.30,72.00,35.52
"Jul 6 2009 11:04:34",0.0,0.0,0.74,71.00,35.52
"Jul 6 2009 11:04:35",0.0,0.0,0.66,72.00,35.52
"Jul 6 2009 11:04:36",0.0,0.0,0.86,72.00,35.52
"Jul 6 2009 11:04:37",0.0,0.0,0.86,74.00,35.52
"Jul 6 2009 11:04:38",0.0,0.0,0.90,73.00,35.52
"Jul 6 2009 11:04:40",0.0,0.0,0.90,70.00,35.52
"Jul 6 2009 11:04:41",0.0,0.0,1.30,69.00,35.52
"Jul 6 2009 11:04:42",0.0,0.0,0.82,60.00,35.52
"Jul 6 2009 11:04:43",0.0,0.0,0.74,63.00,35.52
"Jul 6 2009 11:04:44",0.0,0.0,0.90,70.00,35.52
"Jul 6 2009 11:04:45",0.0,0.0,1.06,70.00,35.52
"Jul 6 2009 11:04:46",0.0,0.0,0.86,70.00,35.52
"Jul 6 2009 11:04:47",0.0,0.0,0.82,71.00,34.13
"Jul 6 2009 11:04:48",0.0,0.0,0.98,70.00,35.52
"Jul 6 2009 11:04:49",0.0,0.0,0.86,70.00,34.13
"Jul 6 2009 11:04:50",0.0,0.0,1.22,70.00,34.13
"Jul 6 2009 11:04:51",0.0,0.0,0.74,70.00,34.13
"Jul 6 2009 11:04:52",0.0,0.0,0.78,70.00,34.13
"Jul 6 2009 11:04:53",0.0,0.0,0.82,71.00,34.13
"Jul 6 2009 11:04:55",0.0,0.0,0.86,70.00,34.13
"Jul 6 2009 11:04:56",0.0,0.0,0.98,69.00,34.13
"Jul 6 2009 11:04:57",0.0,0.0,0.98,70.00,34.13
"Jul 6 2009 11:04:58",0.0,0.0,1.14,70.00,34.13
"Jul 6 2009 11:04:59",0.0,0.0,0.66,71.00,34.13
"Jul 6 2009 11:05:00",0.0,0.0,0.58,71.00,34.13
"Jul 6 2009 11:05:01",0.0,0.0,0.90,71.00,34.13
"Jul 6 2009 11:05:02",0.0,0.0,0.74,71.00,34.13
"Jul 6 2009 11:05:03",0.0,0.0,0.82,71.00,34.13
"Jul 6 2009 11:05:04",0.0,0.0,1.34,69.00,34.13
"Jul 6 2009 11:05:05",0.0,0.0,0.74,70.00,34.13
"Jul 6 2009 11:05:06",0.0,0.0,0.66,70.00,34.13
"Jul 6 2009 11:05:07",0.0,0.0,0.74,70.00,34.13
"Jul 6 2009 11:05:09",0.0,0.0,1.38,69.00,34.13
"Jul 6 2009 11:05:10",0.0,0.0,0.90,70.00,34.13
"Jul 6 2009 11:05:11",0.0,0.0,1.18,69.00,34.13
"Jul 6 2009 11:05:12",0.0,0.0,0.70,71.00,34.13
"Jul 6 2009 11:05:13",0.0,0.0,1.26,71.00,34.13
"Jul 6 2009 11:05:14",0.0,0.0,0.66,71.00,34.13
"Jul 6 2009 11:05:15",0.0,0.0,1.18,71.00,34.13
"Jul 6 2009 11:05:16",0.0,0.0,0.82,71.00,34.13
"Jul 6 2009 11:05:17",0.0,0.0,1.14,71.00,34.13
"Jul 6 2009 11:05:18",0.0,0.0,0.86,72.00,34.13
"Jul 6 2009 11:05:19",0.0,0.0,1.06,69.00,34.13
"Jul 6 2009 11:05:20",0.0,0.0,0.86,69.00,34.13
"Jul 6 2009 11:05:21",0.0,0.0,1.02,69.00,34.13
"Jul 6 2009 11:05:22",0.0,0.0,0.82,68.00,34.13
"Jul 6 2009 11:05:24",0.0,0.0,0.94,70.00,34.13
"Jul 6 2009 11:05:25",0.0,0.0,1.14,69.00,34.13
"Jul 6 2009 11:05:26",0.0,0.0,0.86,69.00,34.13
"Jul 6 2009 11:05:27",0.0,0.0,1.02,69.00,34.13
"Jul 6 2009 11:05:28",0.0,0.0,1.18,67.00,34.13
"Jul 6 2009 11:05:29",0.0,0.0,0.86,69.00,34.13
"Jul 6 2009 11:05:30",0.0,0.0,1.22,67.00,34.13
"Jul 6 2009 11:05:31",0.0,0.0,0.70,68.00,34.13
"Jul 6 2009 11:05:32",0.0,0.0,1.18,54.00,34.13
"Jul 6 2009 11:05:33",0.0,0.0,0.82,67.00,34.13
"Jul 6 2009 11:05:34",0.0,0.0,0.86,68.00,34.13
"Jul 6 2009 11:05:35",0.0,0.0,0.94,68.00,34.13
"Jul 6 2009 11:05:36",0.0,0.0,1.18,69.00,34.13
"Jul 6 2009 11:05:38",0.0,0.0,0.82,67.00,34.13
"Jul 6 2009 11:05:39",0.0,0.0,1.22,61.00,34.13
"Jul 6 2009 11:05:40",0.0,0.0,0.62,69.00,34.13
"Jul 6 2009 11:05:41",0.0,0.0,1.02,68.00,34.13
"Jul 6 2009 11:05:42",0.0,0.0,1.02,70.00,34.13
"Jul 6 2009 11:05:43",0.0,0.0,0.74,70.00,34.13
"Jul 6 2009 11:05:44",0.0,0.0,0.90,70.00,34.13
"Jul 6 2009 11:05:45",0.0,0.0,0.82,70.00,34.13
"Jul 6 2009 11:05:46",0.0,0.0,0.90,70.00,34.13
"Jul 6 2009 11:05:47",0.0,0.0,0.90,69.00,34.13
"Jul 6 2009 11:05:48",0.0,0.0,1.14,70.00,32.75
"Jul 6 2009 11:05:49",0.0,0.0,0.98,69.00,32.75
"Jul 6 2009 11:05:50",0.0,0.0,0.86,69.00,32.75
"Jul 6 2009 11:05:51",0.0,0.0,0.98,70.00,32.75
"Jul 6 2009 11:05:53",0.0,0.0,0.74,70.00,32.75
"Jul 6 2009 11:05:54",0.0,0.0,0.86,69.00,32.75
"Jul 6 2009 11:05:55",0.0,0.0,1.30,69.00,32.75
"Jul 6 2009 11:05:56",0.0,0.0,0.94,69.00,32.75
"Jul 6 2009 11:05:57",0.0,0.0,0.86,70.00,32.75
"Jul 6 2009 11:05:58",0.0,0.0,0.98,53.00,32.75
"Jul 6 2009 11:05:59",0.0,0.0,1.02,71.00,32.75
"Jul 6 2009 11:06:00",0.0,0.0,0.78,71.00,32.75
"Jul 6 2009 11:06:01",0.0,0.0,0.74,72.00,32.75
"Jul 6 2009 11:06:02",0.0,0.0,0.90,72.00,32.75
"Jul 6 2009 11:06:03",0.0,0.0,0.94,74.00,32.75
"Jul 6 2009 11:06:04",0.0,0.0,0.86,73.00,32.75
"Jul 6 2009 11:06:05",0.0,0.0,0.98,72.00,32.75
"Jul 6 2009 11:06:07",0.0,0.0,1.30,72.00,32.75
"Jul 6 2009 11:06:08",0.0,0.0,0.78,71.00,32.75
"Jul 6 2009 11:06:09",0.0,0.0,0.90,71.00,32.75
"Jul 6 2009 11:06:10",0.0,0.0,1.14,72.00,32.75
"Jul 6 2009 11:06:11",0.0,0.0,0.54,72.00,32.75
"Jul 6 2009 11:06:12",0.0,0.0,1.26,72.00,32.75
"Jul 6 2009 11:06:13",0.0,0.0,0.78,72.00,32.75
"Jul 6 2009 11:06:14",0.0,0.0,1.46,73.00,32.75
"Jul 6 2009 11:06:15",0.0,0.0,0.74,74.00,32.75
"Jul 6 2009 11:06:16",0.0,0.0,0.74,73.00,32.75
"Jul 6 2009 11:06:17",0.0,0.0,0.90,73.00,32.75
"Jul 6 2009 11:06:18",0.0,0.0,1.14,74.00,32.75
"Jul 6 2009 11:06:19",0.0,0.0,0.70,72.00,32.75
"Jul 6 2009 11:06:20",0.0,0.0,1.14,72.00,32.75
"Jul 6 2009 11:06:22",0.0,0.0,0.94,72.00,32.75
"Jul 6 2009 11:06:23",0.0,0.0,0.70,72.00,32.75
"Jul 6 2009 11:06:24",0.0,0.0,0.86,72.00,32.75
"Jul 6 2009 11:06:25",0.0,0.0,1.26,72.00,32.75
"Jul 6 2009 11:06:26",0.0,0.0,1.26,72.00,32.75
"Jul 6 2009 11:06:27",0.0,0.0,1.10,72.00,32.75
"Jul 6 2009 11:06:28",0.0,0.0,0.50,72.00,32.75
"Jul 6 2009 11:06:29",0.0,0.0,0.58,72.00,32.75
"Jul 6 2009 11:06:30",0.0,0.0,1.98,72.00,32.75
"Jul 6 2009 11:06:31",0.0,0.0,0.94,72.00,32.75
"Jul 6 2009 11:06:32",0.0,0.0,0.54,72.00,32.75
"Jul 6 2009 11:06:33",0.0,0.0,0.86,72.00,32.75
"Jul 6 2009 11:06:34",42.31368,-71.039085,0.90,72.00,32.75
"Jul 6 2009 11:06:35",42.313686,-71.03909,1.42,72.00,32.75
"Jul 6 2009 11:06:36",42.313698,-71.03909,0.74,72.00,32.75
"Jul 6 2009 11:06:38",42.313705,-71.03909,0.86,72.00,32.75
"Jul 6 2009 11:06:39",42.313713,-71.03909,0.94,72.00,32.75
"Jul 6 2009 11:06:40",42.31372,-71.03906,0.86,72.00,32.75
"Jul 6 2009 11:06:41",42.31372,-71.03908,0.90,72.00,32.75
"Jul 6 2009 11:06:42",42.31372,-71.03913,0.82,72.00,32.75
"Jul 6 2009 11:06:43",42.313736,-71.039085,0.82,72.00,32.75
"Jul 6 2009 11:06:44",42.313736,-71.03908,0.90,72.00,32.75
"Jul 6 2009 11:06:45",42.313744,-71.03906,0.90,72.00,32.75
"Jul 6 2009 11:06:46",42.313755,-71.0391,0.98,72.00,32.75
"Jul 6 2009 11:06:47",42.313755,-71.039116,0.98,72.00,32.75
"Jul 6 2009 11:06:48",42.313763,-71.0391,0.94,72.00,32.75
"Jul 6 2009 11:06:49",42.31377,-71.039085,0.82,72.00,32.75
"Jul 6 2009 11:06:50",42.313778,-71.039085,0.58,72.00,32.75
"Jul 6 2009 11:06:52",42.313793,-71.03916,0.86,72.00,32.75
"Jul 6 2009 11:06:53",42.3138,-71.03916,0.78,72.00,32.75
"Jul 6 2009 11:06:54",42.31381,-71.039154,0.78,72.00,32.75
"Jul 6 2009 11:06:55",42.31382,-71.039154,1.18,72.00,32.75
"Jul 6 2009 11:06:56",42.313828,-71.039154,0.78,72.00,32.75
"Jul 6 2009 11:06:57",42.313835,-71.039154,0.82,72.00,32.75
"Jul 6 2009 11:06:58",42.313843,-71.03915,0.86,72.00,32.75
"Jul 6 2009 11:06:59",42.313858,-71.03915,1.34,72.00,32.75
"Jul 6 2009 11:07:00",42.313866,-71.03914,0.78,72.00,32.75
"Jul 6 2009 11:07:01",42.313877,-71.03913,1.10,72.00,32.75
"Jul 6 2009 11:07:02",42.313885,-71.03913,0.94,72.00,32.75
"Jul 6 2009 11:07:03",42.313885,-71.03913,1.14,72.00,32.75
"Jul 6 2009 11:07:04",42.313892,-71.03913,0.74,74.00,32.75
"Jul 6 2009 11:07:05",42.313892,-71.03913,0.70,72.00,32.75
"Jul 6 2009 11:07:06",42.313892,-71.039116,0.90,72.00,32.75
"Jul 6 2009 11:07:08",42.313915,-71.0391,0.74,72.00,32.75
"Jul 6 2009 11:07:09",42.313923,-71.03909,0.82,72.00,32.75
"Jul 6 2009 11:07:10",42.313923,-71.03909,0.86,72.00,32.75
"Jul 6 2009 11:07:11",42.31393,-71.03909,0.98,72.00,32.75
"Jul 6 2009 11:07:12",42.31393,-71.03909,0.98,72.00,32.75
"Jul 6 2009 11:07:13",42.31393,-71.03909,0.74,71.00,32.75
"Jul 6 2009 11:07:14",42.313942,-71.03909,1.34,71.00,32.75
"Jul 6 2009 11:07:15",42.313942,-71.03908,0.78,72.00,32.75
"Jul 6 2009 11:07:16",42.31395,-71.03908,0.98,72.00,32.75
"Jul 6 2009 11:07:17",42.313957,-71.03908,0.86,72.00,31.36
"Jul 6 2009 11:07:18",42.313957,-71.03907,0.90,72.00,31.36
"Jul 6 2009 11:07:19",42.313957,-71.03908,0.90,71.00,31.36
"Jul 6 2009 11:07:20",42.313957,-71.03907,0.98,71.00,31.36
"Jul 6 2009 11:07:22",42.313972,-71.039085,0.82,70.00,31.36
"Jul 6 2009 11:07:23",42.313972,-71.03908,0.94,71.00,31.36
"Jul 6 2009 11:07:24",42.313972,-71.03908,0.98,73.00,31.36
"Jul 6 2009 11:07:25",42.313957,-71.03908,0.98,73.00,32.75
"Jul 6 2009 11:07:26",42.313957,-71.039085,0.90,72.00,32.75
"Jul 6 2009 11:07:27",42.313957,-71.039116,0.90,73.00,31.36
"Jul 6 2009 11:07:28",42.31395,-71.039116,0.90,72.00,32.75
"Jul 6 2009 11:07:29",42.313942,-71.03911,0.94,72.00,32.75
"Jul 6 2009 11:07:30",42.31393,-71.03911,0.86,72.00,31.36
"Jul 6 2009 11:07:31",42.31393,-71.03911,0.94,72.00,31.36
"Jul 6 2009 11:07:32",42.31395,-71.03915,0.94,71.00,32.75
"Jul 6 2009 11:07:33",42.31395,-71.03916,0.94,70.00,32.75
"Jul 6 2009 11:07:34",42.31395,-71.039154,0.86,71.00,32.75
"Jul 6 2009 11:07:35",42.313942,-71.039116,0.86,72.00,31.36
"Jul 6 2009 11:07:37",42.313965,-71.03904,0.94,72.00,32.75
"Jul 6 2009 11:07:38",42.313972,-71.03902,0.90,71.00,31.36
"Jul 6 2009 11:07:39",42.313957,-71.03905,0.90,71.00,31.36
"Jul 6 2009 11:07:40",42.313972,-71.03907,0.94,72.00,31.36
"Jul 6 2009 11:07:41",42.31395,-71.0391,0.94,72.00,31.36
"Jul 6 2009 11:07:42",42.313942,-71.039154,0.90,70.00,31.36
"Jul 6 2009 11:07:43",42.313972,-71.03916,0.86,70.00,31.36
"Jul 6 2009 11:07:44",42.313988,-71.039154,0.90,71.00,31.36
"Jul 6 2009 11:07:45",42.314,-71.03914,0.90,71.00,31.36
"Jul 6 2009 11:07:46",42.314,-71.03914,0.90,70.00,31.36
"Jul 6 2009 11:07:47",42.314007,-71.03915,0.90,71.00,31.36
"Jul 6 2009 11:07:48",42.314007,-71.03915,0.90,70.00,31.36
"Jul 6 2009 11:07:49",42.314,-71.03915,0.90,72.00,31.36
"Jul 6 2009 11:07:51",42.31398,-71.03915,0.90,72.00,32.75
"Jul 6 2009 11:07:52",42.31398,-71.03913,0.94,72.00,32.75
