time,lat,lon,acc,light,temp
"Jul 6 2009 15:28:30",0.0,0.0,0.98,9.00,34.13
"Jul 6 2009 15:28:31",0.0,0.0,0.98,8.00,34.13
"Jul 6 2009 15:28:33",0.0,0.0,0.98,7.00,32.75
"Jul 6 2009 15:28:34",0.0,0.0,0.98,7.00,34.13
"Jul 6 2009 15:28:35",0.0,0.0,0.94,7.00,32.75
"Jul 6 2009 15:28:36",0.0,0.0,0.98,7.00,32.75
"Jul 6 2009 15:28:37",0.0,0.0,0.98,7.00,34.13
"Jul 6 2009 15:28:38",0.0,0.0,0.98,7.00,32.75
"Jul 6 2009 15:28:39",0.0,0.0,0.98,7.00,32.75
"Jul 6 2009 15:28:40",0.0,0.0,0.98,7.00,34.13
"Jul 6 2009 15:28:41",0.0,0.0,0.98,7.00,32.75
"Jul 6 2009 15:28:42",0.0,0.0,0.98,7.00,34.13
"Jul 6 2009 15:28:43",0.0,0.0,0.98,7.00,34.13
"Jul 6 2009 15:28:44",0.0,0.0,0.94,7.00,32.75
"Jul 6 2009 15:28:46",0.0,0.0,0.98,9.00,34.13
"Jul 6 2009 15:28:47",0.0,0.0,0.98,9.00,34.13
"Jul 6 2009 15:28:48",0.0,0.0,1.02,9.00,34.13
"Jul 6 2009 15:28:49",0.0,0.0,1.02,9.00,34.13
"Jul 6 2009 15:28:50",0.0,0.0,0.98,9.00,34.13
"Jul 6 2009 15:28:51",0.0,0.0,0.98,9.00,34.13
"Jul 6 2009 15:28:52",0.0,0.0,0.98,9.00,34.13
"Jul 6 2009 15:28:53",0.0,0.0,0.98,9.00,34.13
"Jul 6 2009 15:28:54",0.0,0.0,0.98,9.00,34.13
"Jul 6 2009 15:28:55",0.0,0.0,0.98,9.00,34.13
"Jul 6 2009 15:28:56",0.0,0.0,1.02,9.00,34.13
"Jul 6 2009 15:28:57",0.0,0.0,0.98,9.00,32.75
"Jul 6 2009 15:28:58",0.0,0.0,0.98,9.00,34.13
"Jul 6 2009 15:29:00",0.0,0.0,0.98,9.00,34.13
"Jul 6 2009 15:29:01",0.0,0.0,0.98,7.00,34.13
