time,latitude,longitude,light,temperature,temperature probe,altitude
06/28/2010 17:22:17,42.735798,-71.21008,1049.51,28.30,30.462350751333333333333333333333333,68
06/28/2010 17:23:21,42.735832,-71.21013,1048.71,28.62,30.377907891632474012474012474012474,50
06/28/2010 17:24:25,42.735798,-71.21015,1048.71,28.62,30.377907891632474012474012474012474,52
06/28/2010 17:25:29,42.735817,-71.21017,1047.92,28.30,30.377907891632474012474012474012474,44
06/28/2010 17:26:33,42.735817,-71.21013,1046.32,28.30,30.377907891632474012474012474012474,51
06/28/2010 17:27:37,42.735752,-71.21013,1045.52,28.30,30.293332140494937759336099585062241,48
06/28/2010 17:28:42,42.735798,-71.21013,1044.72,28.30,30.377907891632474012474012474012474,39
06/28/2010 17:29:46,42.735798,-71.21013,1043.92,28.30,30.377907891632474012474012474012474,40
06/28/2010 17:30:50,42.735817,-71.21013,1043.11,28.30,30.377907891632474012474012474012474,45
06/28/2010 17:31:54,42.735767,-71.21011,1041.49,28.30,30.293332140494937759336099585062241,50
06/28/2010 17:32:58,42.735783,-71.21013,1039.87,28.30,30.208623320680207039337474120082816,46
06/28/2010 17:34:02,42.735767,-71.21015,1037.42,28.30,30.293332140494937759336099585062241,53
06/28/2010 17:35:07,42.735767,-71.21015,1037.42,28.30,30.293332140494937759336099585062241,50
06/28/2010 17:36:11,42.735817,-71.21017,1037.42,28.30,30.293332140494937759336099585062241,42
06/28/2010 17:37:15,42.735847,-71.21018,1035.78,27.98,30.208623320680207039337474120082816,36
06/28/2010 17:38:19,42.735832,-71.2102,1034.13,28.30,30.123781256412561983471074380165289,38
06/28/2010 17:39:23,42.735832,-71.21017,1036.60,27.98,30.123781256412561983471074380165289,43
06/28/2010 17:40:28,42.735832,-71.21017,1039.05,27.98,30.123781256412561983471074380165289,41
06/28/2010 17:41:32,42.735767,-71.2101,1042.30,27.98,30.123781256412561983471074380165289,53
06/28/2010 17:42:36,42.735798,-71.21013,1043.92,27.98,30.123781256412561983471074380165289,52
06/28/2010 17:43:40,42.735832,-71.21021,1046.32,27.98,30.208623320680207039337474120082816,46
06/28/2010 17:44:44,42.735733,-71.21013,1047.12,28.30,30.208623320680207039337474120082816,59
06/28/2010 17:45:48,42.73556,-71.20988,1047.92,28.30,30.293332140494937759336099585062241,62
06/28/2010 17:46:53,42.735718,-71.21008,1046.32,28.30,30.208623320680207039337474120082816,63
06/28/2010 17:47:57,42.735783,-71.21011,1046.32,28.30,30.123781256412561983471074380165289,41
06/28/2010 17:49:01,42.735817,-71.21017,1043.92,28.30,30.123781256412561983471074380165289,38
06/28/2010 17:50:05,42.735817,-71.21018,1042.30,28.30,30.123781256412561983471074380165289,41
06/28/2010 17:51:09,42.735832,-71.2102,1041.49,28.30,30.123781256412561983471074380165289,43
06/28/2010 17:52:13,42.735798,-71.21017,1040.68,28.30,30.123781256412561983471074380165289,45
06/28/2010 17:53:17,42.735718,-71.2101,1038.24,27.98,30.123781256412561983471074380165289,60
06/28/2010 17:54:22,42.735783,-71.21017,1036.60,27.98,30.123781256412561983471074380165289,46
06/28/2010 17:55:26,42.735683,-71.21008,1036.60,27.98,30.123781256412561983471074380165289,62
06/28/2010 17:56:30,42.735733,-71.21015,1034.95,27.98,30.038805773365979381443298969072165,56
06/28/2010 17:57:34,42.735817,-71.21018,843.45,27.98,30.123781256412561983471074380165289,40
06/28/2010 17:58:38,42.735928,-71.210335,1004.10,27.98,29.953696698649218106995884773662551,5
06/28/2010 17:59:42,42.735897,-71.21029,989.64,27.98,29.783077089725901639344262295081967,31
06/28/2010 18:00:47,42.735817,-71.21021,1018.10,27.98,29.953696698649218106995884773662551,38
06/28/2010 18:01:51,42.735912,-71.21032,1036.60,28.30,30.123781256412561983471074380165289,35
06/28/2010 18:02:55,42.735897,-71.21032,1043.11,28.30,30.038805773365979381443298969072165,38
06/28/2010 18:03:59,42.735817,-71.2102,1044.72,27.98,30.123781256412561983471074380165289,52
06/28/2010 18:05:03,42.735832,-71.21017,1043.92,28.30,29.611921074653061224489795918367347,44
06/28/2010 18:06:07,42.735718,-71.21004,1042.30,28.30,30.038805773365979381443298969072165,52
06/28/2010 18:07:11,42.735783,-71.21013,1039.87,28.30,29.611921074653061224489795918367347,54
06/28/2010 18:08:15,42.735783,-71.21021,58.07,28.30,29.868453860791088295687885010266940,55
06/28/2010 18:09:20,42.73588,-71.21023,104.71,28.30,29.697566216779100204498977505112474,43
06/28/2010 18:10:24,42.735847,-71.21018,100.69,28.30,29.697566216779100204498977505112474,49
06/28/2010 18:11:28,42.735863,-71.21025,96.66,28.30,29.611921074653061224489795918367347,43
06/28/2010 18:12:32,42.73588,-71.21027,94.65,28.30,29.611921074653061224489795918367347,39
06/28/2010 18:13:36,42.735832,-71.21,1055.79,28.30,31.877726141334211663066954643628510,46
06/28/2010 18:14:40,42.73553,-71.2108,1044.72,28.95,33.733327730181818181818181818181818,45
06/28/2010 18:15:44,42.74183,-71.21378,1055.01,29.59,34.206478317225069124423963133640553,40
06/28/2010 18:16:48,42.746346,-71.23217,1055.01,29.91,34.284906172128267898383371824480370,42
06/28/2010 18:17:53,42.75267,-71.224335,1055.01,29.91,34.206478317225069124423963133640553,46
06/28/2010 18:18:57,42.759686,-71.22597,1058.11,30.23,34.206478317225069124423963133640553,48
06/28/2010 18:20:01,42.762962,-71.221535,1058.11,30.23,34.206478317225069124423963133640553,46
06/28/2010 18:21:05,42.7653,-71.23233,1059.65,30.56,34.363211716450370370370370370370370,47
06/28/2010 18:22:09,42.77667,-71.229164,1052.66,30.88,34.441395222464547563805104408352668,46
06/28/2010 18:23:13,42.77667,-71.22933,1051.87,30.88,34.284906172128267898383371824480370,46
06/28/2010 18:24:17,42.776833,-71.2295,1051.09,31.20,34.127927881971264367816091954022989,44
06/28/2010 18:25:21,42.776833,-71.22933,1050.30,31.20,34.049254599072293577981651376146789,44
06/28/2010 18:26:25,42.777,-71.22933,1050.30,31.20,34.049254599072293577981651376146789,45
06/28/2010 18:27:30,42.777,-71.2295,1049.51,31.52,34.049254599072293577981651376146789,47
06/28/2010 18:28:34,42.777,-71.2295,1047.92,31.52,33.970458203680228832951945080091533,46
06/28/2010 18:29:38,42.777,-71.2295,1047.12,31.85,33.970458203680228832951945080091533,46
06/28/2010 18:30:42,42.777164,-71.22966,1044.72,31.85,33.970458203680228832951945080091533,48
06/28/2010 18:31:46,42.776833,-71.2295,1043.92,31.85,33.970458203680228832951945080091533,48
06/28/2010 18:32:50,42.776833,-71.22933,1043.92,31.85,33.970458203680228832951945080091533,47
06/28/2010 18:33:54,42.77667,-71.229164,1045.52,31.85,33.970458203680228832951945080091533,46
06/28/2010 18:34:58,42.77667,-71.227165,1057.34,32.17,34.127927881971264367816091954022989,46
06/28/2010 18:36:02,42.769264,-71.219894,1059.65,32.17,34.363211716450370370370370370370370,47
06/28/2010 18:37:06,42.765217,-71.21859,1054.23,31.85,34.363211716450370370370370370370370,45
06/28/2010 18:38:10,42.760082,-71.225815,1058.88,31.52,34.284906172128267898383371824480370,48
06/28/2010 18:39:15,42.753216,-71.22513,1049.51,31.20,34.206478317225069124423963133640553,45
06/28/2010 18:40:19,42.74735,-71.21847,1052.66,31.20,33.970458203680228832951945080091533,41
06/28/2010 18:41:23,42.743034,-71.21382,954.44,30.88,33.812495028091070615034168564920273,46
06/28/2010 18:42:27,42.735847,-71.2113,1060.42,30.88,33.812495028091070615034168564920273,43
06/28/2010 18:43:31,42.735817,-71.20995,1061.95,31.20,33.891538433365844748858447488584475,48
06/28/2010 18:44:35,42.735832,-71.20995,1062.71,31.52,34.049254599072293577981651376146789,53
06/28/2010 18:45:39,42.735832,-71.20995,1063.47,31.85,34.206478317225069124423963133640553,55
06/28/2010 18:46:43,42.735847,-71.20994,1064.23,32.17,34.363211716450370370370370370370370,53
06/28/2010 18:47:47,42.735847,-71.20994,1063.47,32.17,34.363211716450370370370370370370370,53
06/28/2010 18:48:51,42.735847,-71.20994,1063.47,32.17,34.597397221355198135198135198135198,52
06/28/2010 18:49:55,42.735832,-71.20994,1064.23,32.49,34.597397221355198135198135198135198,52
06/28/2010 18:50:59,42.735817,-71.20994,1064.23,32.49,34.830491886436431924882629107981221,53
06/28/2010 18:52:03,42.735832,-71.20995,1063.47,32.81,34.907949024264705882352941176470588,60
06/28/2010 18:53:08,42.735847,-71.20994,1063.47,32.81,34.985286102297358490566037735849057,59
06/28/2010 18:54:12,42.735832,-71.20994,1062.71,33.13,34.985286102297358490566037735849057,57
06/28/2010 18:55:16,42.735832,-71.20994,1061.95,33.13,35.062503413919952718676122931442080,57
06/28/2010 18:56:20,42.735817,-71.20994,1061.95,33.13,35.062503413919952718676122931442080,55
06/28/2010 18:57:24,42.735817,-71.20994,1060.42,33.13,35.062503413919952718676122931442080,52
06/28/2010 18:58:28,42.735817,-71.20994,1058.88,33.13,35.062503413919952718676122931442080,51
06/28/2010 18:59:32,42.735798,-71.20994,1057.34,33.46,34.985286102297358490566037735849057,48
06/28/2010 19:00:36,42.735783,-71.20995,1055.79,33.13,34.907949024264705882352941176470588,52
06/28/2010 19:01:40,42.735783,-71.20995,1054.23,33.46,34.830491886436431924882629107981221,52
06/28/2010 19:02:44,42.735798,-71.20994,1053.44,33.46,34.752914398175316159250585480093677,53
06/28/2010 19:03:48,42.735817,-71.20994,1050.30,33.13,34.597397221355198135198135198135198,52
06/28/2010 19:04:52,42.735817,-71.20994,1047.92,33.13,34.519456964976744186046511627906977,53
06/28/2010 19:05:56,42.735832,-71.20994,1044.72,33.13,34.441395222464547563805104408352668,55
06/28/2010 19:07:00,42.735832,-71.20992,1043.92,33.13,34.363211716450370370370370370370370,57
06/28/2010 19:08:04,42.735832,-71.20992,1042.30,33.13,34.284906172128267898383371824480370,57
06/28/2010 19:09:08,42.735832,-71.20992,1040.68,33.13,34.206478317225069124423963133640553,55
06/28/2010 19:10:12,42.735832,-71.20992,1039.87,33.13,34.206478317225069124423963133640553,52
06/28/2010 19:11:16,42.735832,-71.20992,1039.87,33.13,34.127927881971264367816091954022989,51
06/28/2010 19:12:20,42.735817,-71.20992,1041.49,32.81,34.127927881971264367816091954022989,49
06/28/2010 19:13:24,42.735817,-71.20992,1043.92,32.81,34.049254599072293577981651376146789,50
06/28/2010 19:14:28,42.735817,-71.20992,1048.71,32.49,33.495079938805733634311512415349887,52
06/28/2010 19:15:33,42.735798,-71.21011,441.89,31.52,30.966227303295527426160337552742616,47
06/28/2010 19:16:37,42.735683,-71.20994,705.21,30.88,30.208623320680207039337474120082816,55
06/28/2010 19:17:41,42.735783,-71.21021,746.70,30.56,29.440227320473495934959349593495935,40
06/28/2010 19:18:45,42.735718,-71.21,782.69,30.23,30.208623320680207039337474120082816,59
06/28/2010 19:19:49,42.735767,-71.21015,802.63,29.59,29.181675565550505050505050505050505,41
06/28/2010 19:20:53,42.735683,-71.21013,818.48,29.27,29.783077089725901639344262295081967,37
06/28/2010 19:21:57,42.735752,-71.21013,850.44,28.95,29.526141497413075356415478615071283,47
06/28/2010 19:23:01,42.735767,-71.21007,865.36,28.95,29.611921074653061224489795918367347,55
06/28/2010 19:24:05,42.735783,-71.21008,878.86,28.62,29.611921074653061224489795918367347,58
06/28/2010 19:25:09,42.735817,-71.210014,891.01,28.62,29.611921074653061224489795918367347,74
06/28/2010 19:26:13,42.735863,-71.21013,885.52,28.62,29.354178380584056795131845841784990,58
06/28/2010 19:27:17,42.735798,-71.21013,894.29,28.62,29.953696698649218106995884773662551,47
06/28/2010 19:28:22,42.735863,-71.21013,888.82,28.62,29.783077089725901639344262295081967,62
06/28/2010 19:29:26,42.735798,-71.2101,894.29,28.30,29.267994515816356275303643724696356,48
06/28/2010 19:30:30,42.735783,-71.21007,904.02,28.30,29.008631772508370221327967806841046,50
06/28/2010 19:31:34,42.735817,-71.21004,902.95,28.30,29.868453860791088295687885010266940,59
06/28/2010 19:32:38,42.735817,-71.21008,892.11,28.30,29.783077089725901639344262295081967,55
06/28/2010 19:33:42,42.735752,-71.2101,886.62,28.30,29.611921074653061224489795918367347,40
06/28/2010 19:34:46,42.735683,-71.20994,876.63,28.30,29.611921074653061224489795918367347,52
06/28/2010 19:35:50,42.735767,-71.21005,865.36,28.30,29.783077089725901639344262295081967,62
06/28/2010 19:36:54,42.735752,-71.21008,858.51,28.30,29.181675565550505050505050505050505,52
06/28/2010 19:37:58,42.735718,-71.21004,850.44,28.30,29.440227320473495934959349593495935,45
06/28/2010 19:39:02,42.735733,-71.21011,829.28,28.30,30.038805773365979381443298969072165,35
06/28/2010 19:40:06,42.735718,-71.21005,807.54,28.30,29.440227320473495934959349593495935,40
06/28/2010 19:41:10,42.735733,-71.20992,786.47,27.98,30.377907891632474012474012474012474,54
06/28/2010 19:42:15,42.735683,-71.20991,771.28,27.98,29.697566216779100204498977505112474,62
06/28/2010 19:43:19,42.735703,-71.21005,762.30,28.30,29.354178380584056795131845841784990,48
06/28/2010 19:44:23,42.735767,-71.21015,676.12,27.98,29.095221370461935483870967741935484,47
06/28/2010 19:45:27,42.735718,-71.21,573.41,27.98,29.697566216779100204498977505112474,67
06/28/2010 19:46:31,42.735847,-71.21021,505.95,27.98,29.783077089725901639344262295081967,50
06/28/2010 19:47:35,42.735703,-71.209984,465.20,27.98,29.526141497413075356415478615071283,60
06/28/2010 19:48:39,42.735767,-71.21007,436.84,27.66,29.267994515816356275303643724696356,46
06/28/2010 19:49:43,42.735783,-71.21013,423.32,27.66,29.440227320473495934959349593495935,42
06/28/2010 19:50:47,42.735767,-71.21005,425.02,27.98,29.095221370461935483870967741935484,65
06/28/2010 19:51:51,42.73562,-71.20986,430.10,27.98,29.354178380584056795131845841784990,56
06/28/2010 19:52:55,42.73558,-71.20997,418.22,27.98,29.440227320473495934959349593495935,39
06/28/2010 19:54:00,42.73567,-71.21,395.93,27.98,29.181675565550505050505050505050505,57
06/28/2010 19:55:04,42.735817,-71.21023,371.58,27.66,29.267994515816356275303643724696356,47
06/28/2010 19:56:08,42.735817,-71.21025,362.80,27.66,29.181675565550505050505050505050505,44
06/28/2010 19:57:12,42.735733,-71.21004,378.57,27.66,29.440227320473495934959349593495935,72
06/28/2010 19:58:16,42.735767,-71.21008,421.62,27.98,29.181675565550505050505050505050505,42
06/28/2010 19:59:20,42.735832,-71.2101,453.59,27.66,29.181675565550505050505050505050505,45
06/28/2010 20:00:25,42.735767,-71.210014,455.25,27.66,29.440227320473495934959349593495935,46
06/28/2010 20:01:29,42.735783,-71.21011,436.84,27.66,29.267994515816356275303643724696356,54
06/28/2010 20:02:33,42.735783,-71.2102,428.41,27.66,28.921906614916947791164658634538153,42
06/28/2010 20:03:37,42.735767,-71.2101,421.62,27.98,29.440227320473495934959349593495935,45
06/28/2010 20:04:41,42.735718,-71.21,409.68,27.66,29.440227320473495934959349593495935,44
06/28/2010 20:05:45,42.735783,-71.20997,401.10,27.98,29.354178380584056795131845841784990,42
06/28/2010 20:06:49,42.735718,-71.21008,383.80,27.98,29.267994515816356275303643724696356,51
06/28/2010 20:07:54,42.735767,-71.21029,355.75,27.98,29.354178380584056795131845841784990,40
06/28/2010 20:08:58,42.735767,-71.21008,316.42,27.66,28.921906614916947791164658634538153,55
06/28/2010 20:10:02,42.735733,-71.210014,279.91,27.66,29.526141497413075356415478615071283,57
06/28/2010 20:11:06,42.735733,-71.21007,248.31,27.66,28.921906614916947791164658634538153,51
06/28/2010 20:12:10,42.735733,-71.21,225.69,27.66,29.095221370461935483870967741935484,48
06/28/2010 20:13:14,42.735783,-71.21011,202.82,27.66,29.095221370461935483870967741935484,46
06/28/2010 20:14:18,42.735752,-71.210014,177.74,27.66,29.095221370461935483870967741935484,55
06/28/2010 20:15:23,42.735733,-71.21004,156.29,27.66,28.398700294466031746031746031746032,61
06/28/2010 20:16:27,42.735703,-71.20997,138.57,27.66,29.267994515816356275303643724696356,75
06/28/2010 20:17:31,42.735653,-71.20975,124.69,27.66,28.660916235362115768463073852295409,115
06/28/2010 20:18:35,42.735603,-71.20969,116.72,27.33,28.74804900000,107
06/28/2010 20:19:39,42.735683,-71.20994,108.72,27.33,28.835045742171503006012024048096192,67
06/28/2010 20:20:43,42.735783,-71.21011,104.71,27.33,28.398700294466031746031746031746032,49
06/28/2010 20:21:47,42.735767,-71.21007,108.72,27.33,28.835045742171503006012024048096192,55
06/28/2010 20:22:51,42.735783,-71.21013,122.70,27.01,28.835045742171503006012024048096192,51
06/28/2010 20:23:55,42.735718,-71.21017,112.72,27.01,28.74804900000,56
06/28/2010 20:25:00,42.735912,-71.21025,108.72,27.01,28.486242032611013916500994035785288,37
06/28/2010 20:26:04,42.735767,-71.21007,98.68,27.01,28.311021933767326732673267326732673,52
06/28/2010 20:27:08,42.735767,-71.21023,96.66,26.69,28.660916235362115768463073852295409,45
06/28/2010 20:28:12,42.735733,-71.21007,88.59,26.69,28.398700294466031746031746031746032,59
06/28/2010 20:29:16,42.735798,-71.21007,86.57,27.01,28.223206803452015810276679841897233,40
06/28/2010 20:30:20,42.735703,-71.21021,80.49,27.01,28.047165651509921259842519685039370,32
06/28/2010 20:31:25,42.735638,-71.21,74.40,26.69,28.311021933767326732673267326732673,67
06/28/2010 20:32:29,42.735817,-71.21021,70.33,26.69,28.486242032611013916500994035785288,48
06/28/2010 20:33:33,42.735847,-71.21023,64.20,27.01,28.223206803452015810276679841897233,41
06/28/2010 20:34:37,42.735752,-71.21021,56.02,27.01,28.135254757617475345167652859960552,53
06/28/2010 20:35:41,42.735817,-71.2102,51.91,27.01,28.660916235362115768463073852295409,43
06/28/2010 20:36:45,42.735832,-71.21021,47.80,27.01,28.486242032611013916500994035785288,42
06/28/2010 20:37:50,42.735832,-71.21021,43.68,27.01,28.573647296436972111553784860557769,43
06/28/2010 20:38:54,42.735817,-71.2102,41.62,27.01,28.486242032611013916500994035785288,44
06/28/2010 20:39:58,42.735783,-71.21018,39.56,26.69,28.398700294466031746031746031746032,46
06/28/2010 20:41:02,42.735767,-71.21015,35.42,26.69,28.223206803452015810276679841897233,46
06/28/2010 20:42:06,42.735817,-71.21018,31.28,26.69,28.135254757617475345167652859960552,44
06/28/2010 20:43:10,42.735798,-71.21018,29.21,26.69,28.660916235362115768463073852295409,45
06/28/2010 20:44:15,42.735783,-71.21011,27.13,26.69,28.135254757617475345167652859960552,48
06/28/2010 20:45:19,42.735783,-71.21011,25.06,26.69,27.958939341513123772102161100196464,51
06/28/2010 20:46:23,42.735798,-71.2102,22.98,26.37,27.604659229502417153996101364522417,48
06/28/2010 20:47:27,42.735817,-71.21017,22.98,26.37,28.135254757617475345167652859960552,48
06/28/2010 20:48:31,42.735733,-71.2101,22.98,26.37,27.693435768855,56
06/28/2010 20:49:35,42.735767,-71.21013,22.98,26.37,28.311021933767326732673267326732673,50
06/28/2010 20:50:39,42.735703,-71.2101,20.90,26.37,28.223206803452015810276679841897233,56
06/28/2010 20:51:43,42.735832,-71.21027,20.90,26.69,28.047165651509921259842519685039370,41
06/28/2010 20:52:48,42.735733,-71.21013,18.82,26.69,28.398700294466031746031746031746032,69
06/28/2010 20:53:52,42.735718,-71.21011,18.82,26.37,27.870575685137254901960784313725490,63
06/28/2010 20:54:56,42.735683,-71.21011,18.82,26.37,27.958939341513123772102161100196464,59
06/28/2010 20:56:00,42.735733,-71.21015,18.82,26.37,27.870575685137254901960784313725490,53
06/28/2010 20:57:04,42.735767,-71.21017,18.82,26.37,27.693435768855,43
06/28/2010 20:58:08,42.735683,-71.21008,16.73,26.04,28.573647296436972111553784860557769,51
06/28/2010 20:59:12,42.735703,-71.21008,18.82,26.04,27.958939341513123772102161100196464,45
06/28/2010 21:00:16,42.735847,-71.21021,16.73,26.04,28.223206803452015810276679841897233,31
06/28/2010 21:01:20,42.73588,-71.21023,18.82,25.72,27.069099223477418111753371868978805,30
06/28/2010 21:02:25,42.735733,-71.2101,18.82,25.72,27.604659229502417153996101364522417,66
06/28/2010 21:03:29,42.735703,-71.21011,18.82,25.72,27.782074541007866927592954990215264,60
06/28/2010 21:04:33,42.735733,-71.21015,18.82,25.72,27.782074541007866927592954990215264,53
06/28/2010 21:05:37,42.735733,-71.21015,16.73,25.72,27.515744784856964980544747081712062,48
06/28/2010 21:06:41,42.735752,-71.21015,18.82,25.72,27.782074541007866927592954990215264,47
06/28/2010 21:07:45,42.735752,-71.21011,18.82,25.72,27.426692297898058252427184466019417,53
06/28/2010 21:08:49,42.735817,-71.2102,18.82,25.72,27.515744784856964980544747081712062,45
06/28/2010 21:09:53,42.735683,-71.21008,18.82,25.72,27.870575685137254901960784313725490,63
06/28/2010 21:10:58,42.735703,-71.21011,18.82,25.72,27.515744784856964980544747081712062,55
06/28/2010 21:12:02,42.735718,-71.21008,16.73,25.72,26.889470946958963531669865642994242,46
06/28/2010 21:13:06,42.735733,-71.21021,18.82,25.72,27.693435768855,57
06/28/2010 21:14:10,42.735653,-71.21005,16.73,25.72,26.618985920515419847328244274809160,61
06/28/2010 21:15:14,42.735817,-71.21017,18.82,25.72,27.515744784856964980544747081712062,34
06/28/2010 21:16:18,42.735847,-71.21015,16.73,25.72,27.515744784856964980544747081712062,51
06/28/2010 21:17:23,42.735817,-71.21015,16.73,25.40,27.158705228805868725868725868725869,47
06/28/2010 21:18:27,42.735703,-71.21011,18.82,25.40,26.979354506461538461538461538461538,54
06/28/2010 21:19:31,42.735683,-71.21011,18.82,25.40,26.979354506461538461538461538461538,66
06/28/2010 21:20:35,42.735733,-71.21008,18.82,25.40,27.158705228805868725868725868725869,46
06/28/2010 21:21:39,42.735718,-71.21007,16.73,25.40,26.889470946958963531669865642994242,63
