time,latitude,longitude,light,temperature,temperature probe,altitude
06/28/2010 17:05:18,42.788597,-71.24138,202.82,29.59,30.038805773365979381443298969072165,81
06/28/2010 17:06:23,42.788647,-71.24138,193.21,29.91,29.868453860791088295687885010266940,102
06/28/2010 17:07:28,42.78863,-71.24142,179.68,29.59,29.526141497413075356415478615071283,105
06/28/2010 17:08:32,42.788616,-71.24143,168.02,29.59,29.783077089725901639344262295081967,77
06/28/2010 17:09:37,42.788597,-71.24142,162.16,29.59,29.697566216779100204498977505112474,90
06/28/2010 17:10:42,42.788567,-71.24136,156.29,29.59,29.526141497413075356415478615071283,76
06/28/2010 17:11:46,42.788662,-71.24145,154.33,29.27,29.440227320473495934959349593495935,64
06/28/2010 17:12:51,42.7885,-71.2413,154.33,29.59,29.440227320473495934959349593495935,77
06/28/2010 17:13:56,42.78858,-71.24136,162.16,29.59,29.440227320473495934959349593495935,70
06/28/2010 17:15:00,42.78858,-71.24138,164.11,29.59,29.440227320473495934959349593495935,66
06/28/2010 17:16:05,42.78855,-71.24142,162.16,29.59,29.440227320473495934959349593495935,76
06/28/2010 17:17:10,,,162.16,29.27,29.354178380584056795131845841784990, 
06/28/2010 17:18:15,42.788567,-71.2413,162.16,29.27,29.526141497413075356415478615071283,81
06/28/2010 17:19:19,42.78874,-71.24146,158.25,29.27,29.526141497413075356415478615071283,86
06/28/2010 17:20:24,42.78874,-71.241554,152.36,28.95,29.526141497413075356415478615071283,31
06/28/2010 17:21:29,42.788467,-71.2414,148.43,28.95,29.440227320473495934959349593495935,67
06/28/2010 17:22:33,42.788296,-71.24122,144.49,28.95,29.267994515816356275303643724696356,76
06/28/2010 17:23:38,42.788452,-71.24129,140.55,28.62,29.697566216779100204498977505112474,80
06/28/2010 17:24:43,42.788437,-71.2414,132.63,28.62,29.440227320473495934959349593495935,86
06/28/2010 17:25:47,42.788467,-71.24135,126.68,28.62,29.440227320473495934959349593495935,98
06/28/2010 17:26:52,42.788486,-71.24136,122.70,28.95,29.440227320473495934959349593495935,103
06/28/2010 17:27:57,42.788597,-71.2415,120.71,28.95,29.440227320473495934959349593495935,84
06/28/2010 17:29:01,42.788452,-71.24129,118.71,28.95,29.181675565550505050505050505050505,88
06/28/2010 17:30:06,42.7885,-71.24145,112.72,28.95,29.440227320473495934959349593495935,93
06/28/2010 17:31:11,42.788517,-71.24146,106.71,28.95,28.921906614916947791164658634538153,89
06/28/2010 17:32:15,42.788486,-71.24148,102.70,28.95,28.835045742171503006012024048096192,81
06/28/2010 17:33:20,42.788532,-71.24148,98.68,28.95,28.311021933767326732673267326732673,83
06/28/2010 17:34:25,42.78855,-71.24145,94.65,28.95,29.095221370461935483870967741935484,77
06/28/2010 17:35:30,42.788567,-71.24143,94.65,28.95,28.921906614916947791164658634538153,81
06/28/2010 17:36:34,42.7885,-71.24143,96.66,28.95,29.181675565550505050505050505050505,98
06/28/2010 17:37:39,42.788532,-71.24138,98.68,29.27,29.181675565550505050505050505050505,78
06/28/2010 17:38:44,42.788517,-71.24132,104.71,29.27,28.835045742171503006012024048096192,80
06/28/2010 17:39:48,42.788567,-71.24148,108.72,28.95,28.135254757617475345167652859960552,78
06/28/2010 17:40:53,42.788696,-71.241585,116.72,28.95,29.181675565550505050505050505050505,79
06/28/2010 17:41:58,42.78855,-71.24154,126.68,28.95,29.267994515816356275303643724696356,76
06/28/2010 17:43:02,42.788597,-71.24152,136.59,29.27,28.398700294466031746031746031746032,64
06/28/2010 17:44:07,42.7885,-71.24143,150.40,29.27,29.181675565550505050505050505050505,90
06/28/2010 17:45:12,42.788662,-71.24143,160.20,29.27,30.038805773365979381443298969072165,102
06/28/2010 17:46:16,42.788532,-71.24146,229.48,29.27,28.74804900000,88
06/28/2010 17:47:21,42.788616,-71.2414,301.90,29.59,29.354178380584056795131845841784990,88
06/28/2010 17:48:26,42.78858,-71.24143,301.90,29.59,29.868453860791088295687885010266940,96
06/28/2010 17:49:30,42.788567,-71.24145,292.77,29.27,28.74804900000,82
06/28/2010 17:50:35,42.788532,-71.24138,301.90,29.27,29.440227320473495934959349593495935,97
06/28/2010 17:51:39,42.788567,-71.24138,173.86,29.27,29.267994515816356275303643724696356,94
06/28/2010 17:52:44,42.7885,-71.2415,169.97,28.95,29.354178380584056795131845841784990,98
06/28/2010 17:53:49,42.788517,-71.2415,169.97,28.95,29.354178380584056795131845841784990,93
06/28/2010 17:54:53,42.788647,-71.24145,173.86,28.95,29.354178380584056795131845841784990,64
06/28/2010 17:55:58,42.788517,-71.24138,177.74,28.95,28.921906614916947791164658634538153,95
06/28/2010 17:57:03,42.788567,-71.24143,179.68,28.95,28.398700294466031746031746031746032,81
06/28/2010 17:58:07,42.78855,-71.24145,177.74,28.95,29.868453860791088295687885010266940,82
06/28/2010 17:59:12,42.788597,-71.24142,175.80,28.95,29.181675565550505050505050505050505,88
06/28/2010 18:00:16,42.788597,-71.24142,173.86,29.27,29.095221370461935483870967741935484,83
06/28/2010 18:01:21,42.78858,-71.24142,171.91,29.59,30.123781256412561983471074380165289,78
06/28/2010 18:02:26,42.78855,-71.24142,168.02,29.59,29.354178380584056795131845841784990,65
06/28/2010 18:03:30,42.78855,-71.24142,164.11,29.59,29.526141497413075356415478615071283,77
06/28/2010 18:04:35,42.788517,-71.2414,160.20,29.59,29.267994515816356275303643724696356,84
06/28/2010 18:05:40,42.788597,-71.2415,152.36,29.91,29.267994515816356275303643724696356,75
06/28/2010 18:06:44,42.788597,-71.24145,140.55,29.59,29.181675565550505050505050505050505,78
06/28/2010 18:07:49,42.78855,-71.24145,130.65,29.59,29.267994515816356275303643724696356,80
06/28/2010 18:08:54,42.788532,-71.24135,124.69,29.59,29.181675565550505050505050505050505,82
06/28/2010 18:09:58,42.78855,-71.24138,120.71,29.59,29.267994515816356275303643724696356,82
06/28/2010 18:11:03,42.78858,-71.24136,118.71,29.59,29.181675565550505050505050505050505,72
06/28/2010 18:12:07,42.78858,-71.2414,118.71,29.59,29.095221370461935483870967741935484,80
06/28/2010 18:13:12,42.78863,-71.24142,116.72,29.27,29.008631772508370221327967806841046,56
06/28/2010 18:14:17,42.788597,-71.2414,114.72,29.27,29.008631772508370221327967806841046,73
06/28/2010 18:15:21,42.78858,-71.24136,114.72,28.95,28.835045742171503006012024048096192,58
06/28/2010 18:16:26,42.788567,-71.24136,112.72,28.95,28.921906614916947791164658634538153,68
06/28/2010 18:17:31,42.788532,-71.24133,112.72,28.95,29.526141497413075356415478615071283,81
06/28/2010 18:18:35,42.788387,-71.241264,114.72,28.95,29.095221370461935483870967741935484,116
06/28/2010 18:19:40,42.788437,-71.2411,116.72,28.95,28.223206803452015810276679841897233,115
06/28/2010 18:20:45,42.788467,-71.241066,120.71,28.95,29.526141497413075356415478615071283,113
06/28/2010 18:21:50,42.78855,-71.2414,124.69,28.95,28.74804900000,88
06/28/2010 18:22:54,42.7885,-71.24136,124.69,28.95,28.135254757617475345167652859960552,110
06/28/2010 18:23:59,42.788567,-71.2414,120.71,28.62,28.835045742171503006012024048096192,99
06/28/2010 18:25:03,42.78855,-71.24142,112.72,28.95,28.835045742171503006012024048096192,97
06/28/2010 18:26:08,42.7885,-71.24132,110.72,28.62,28.74804900000,73
06/28/2010 18:27:13,42.788616,-71.24136,110.72,28.95,28.74804900000,64
06/28/2010 18:28:17,42.788486,-71.24133,110.72,28.95,29.611921074653061224489795918367347,129
06/28/2010 18:29:22,42.788467,-71.2412,106.71,28.62,28.398700294466031746031746031746032,111
06/28/2010 18:30:27,42.788467,-71.2412,102.70,28.95,28.486242032611013916500994035785288,96
06/28/2010 18:31:31,42.788387,-71.24113,100.69,28.95,28.74804900000,87
06/28/2010 18:32:36,42.788467,-71.24135,104.71,28.95,28.660916235362115768463073852295409,89
06/28/2010 18:33:41,42.788486,-71.2413,116.72,28.62,28.660916235362115768463073852295409,82
06/28/2010 18:34:45,42.788532,-71.241234,168.02,28.62,28.660916235362115768463073852295409,103
06/28/2010 18:35:50,42.788364,-71.24113,142.52,28.62,28.573647296436972111553784860557769,88
06/28/2010 18:36:55,42.788486,-71.24133,146.46,28.30,28.660916235362115768463073852295409,56
06/28/2010 18:37:59,42.788517,-71.24132,150.40,28.30,28.486242032611013916500994035785288,51
06/28/2010 18:39:04,42.78855,-71.241234,154.33,28.30,28.398700294466031746031746031746032,56
06/28/2010 18:40:09,42.788517,-71.24135,158.25,28.30,28.835045742171503006012024048096192,78
06/28/2010 18:41:14,42.78858,-71.24132,162.16,28.62,28.835045742171503006012024048096192,63
06/28/2010 18:42:18,42.78858,-71.24133,169.97,28.62,29.095221370461935483870967741935484,68
06/28/2010 18:43:23,42.78858,-71.24136,175.80,28.62,28.835045742171503006012024048096192,74
06/28/2010 18:44:28,42.788567,-71.24142,181.62,28.62,28.835045742171503006012024048096192,88
06/28/2010 18:45:32,42.788567,-71.24143,185.49,28.62,29.095221370461935483870967741935484,86
06/28/2010 18:46:37,42.78855,-71.24146,187.42,28.62,29.181675565550505050505050505050505,86
06/28/2010 18:47:42,42.788567,-71.24145,191.28,28.62,29.354178380584056795131845841784990,82
06/28/2010 18:48:47,42.788567,-71.24142,195.13,28.95,29.440227320473495934959349593495935,73
06/28/2010 18:49:51,42.788567,-71.24138,198.98,28.95,29.267994515816356275303643724696356,69
06/28/2010 18:50:56,42.788467,-71.24146,198.98,28.95,29.181675565550505050505050505050505,57
06/28/2010 18:52:01,42.788647,-71.24146,198.98,28.95,29.267994515816356275303643724696356,73
06/28/2010 18:53:05,42.788567,-71.24136,191.28,28.95,29.267994515816356275303643724696356,43
06/28/2010 18:54:10,42.788486,-71.24142,179.68,28.95,29.181675565550505050505050505050505,50
06/28/2010 18:55:15,42.788567,-71.24138,168.02,28.95,29.008631772508370221327967806841046,74
06/28/2010 18:56:19,42.78858,-71.24136,146.46,28.62,29.697566216779100204498977505112474,73
06/28/2010 18:57:24,42.78855,-71.24136,130.65,28.62,28.921906614916947791164658634538153,73
06/28/2010 18:58:29,42.78872,-71.24133,118.71,28.62,28.74804900000,107
06/28/2010 18:59:33,42.788647,-71.2414,112.72,28.62,28.835045742171503006012024048096192,90
06/28/2010 19:00:38,42.788567,-71.2414,104.71,28.62,28.835045742171503006012024048096192,67
06/28/2010 19:01:43,42.788517,-71.2414,92.63,28.30,28.660916235362115768463073852295409,43
06/28/2010 19:02:48,42.788486,-71.24132,78.46,28.30,28.74804900000,53
06/28/2010 19:03:52,42.788418,-71.24119,68.29,28.30,28.573647296436972111553784860557769,93
06/28/2010 19:04:57,42.788517,-71.24084,56.02,27.98,28.660916235362115768463073852295409,179
06/28/2010 19:06:02,42.78858,-71.24108,51.91,27.98,28.486242032611013916500994035785288,177
06/28/2010 19:07:06,42.78863,-71.24135,49.86,27.98,28.573647296436972111553784860557769,152
06/28/2010 19:08:11,42.7885,-71.2414,47.80,27.98,28.573647296436972111553784860557769,69
06/28/2010 19:09:16,42.788403,-71.241585,45.74,28.30,28.398700294466031746031746031746032,48
06/28/2010 19:10:20,42.788517,-71.24145,45.74,28.30,28.398700294466031746031746031746032,65
06/28/2010 19:11:25,42.788532,-71.241554,45.74,28.30,28.311021933767326732673267326732673,67
06/28/2010 19:12:30,42.7885,-71.241745,47.80,28.30,28.223206803452015810276679841897233,98
06/28/2010 19:13:35,42.78877,-71.24154,51.91,28.30,28.047165651509921259842519685039370,106
06/28/2010 19:14:39,42.788696,-71.24145,58.07,28.30,28.311021933767326732673267326732673,106
06/28/2010 19:15:44,42.788616,-71.241554,64.20,28.30,28.311021933767326732673267326732673,89
06/28/2010 19:16:49,42.788567,-71.241554,70.33,27.98,28.311021933767326732673267326732673,92
06/28/2010 19:17:53,42.788452,-71.24143,76.43,28.30,28.311021933767326732673267326732673,49
06/28/2010 19:18:58,42.7885,-71.24145,82.52,28.30,28.311021933767326732673267326732673,70
06/28/2010 19:20:02,42.78855,-71.24146,86.57,28.30,28.398700294466031746031746031746032,69
06/28/2010 19:21:07,42.78877,-71.24152,90.61,28.62,28.486242032611013916500994035785288,95
06/28/2010 19:22:12,42.788647,-71.24152,96.66,28.62,28.311021933767326732673267326732673,86
06/28/2010 19:23:16,42.78858,-71.24146,104.71,28.62,28.398700294466031746031746031746032,87
06/28/2010 19:24:21,42.788647,-71.24148,108.72,28.62,28.398700294466031746031746031746032,127
06/28/2010 19:25:26,42.788647,-71.24145,116.72,28.62,28.398700294466031746031746031746032,90
06/28/2010 19:26:30,42.788532,-71.2414,122.70,28.62,28.486242032611013916500994035785288,42
06/28/2010 19:27:35,42.78863,-71.24143,128.66,28.62,28.486242032611013916500994035785288,100
06/28/2010 19:28:40,42.788567,-71.24146,134.61,28.62,28.573647296436972111553784860557769,56
06/28/2010 19:29:44,42.78868,-71.24138,136.59,28.62,28.573647296436972111553784860557769,96
06/28/2010 19:30:49,42.788616,-71.24136,134.61,28.30,28.660916235362115768463073852295409,41
06/28/2010 19:31:54,42.78868,-71.24142,128.66,28.62,28.74804900000,69
06/28/2010 19:32:58,42.788616,-71.24148,122.70,28.62,28.486242032611013916500994035785288,76
06/28/2010 19:34:03,42.788597,-71.24145,114.72,28.62,28.573647296436972111553784860557769,75
06/28/2010 19:35:07,42.788647,-71.24136,104.71,28.62,28.486242032611013916500994035785288,54
06/28/2010 19:36:12,42.7885,-71.2415,96.66,28.62,28.486242032611013916500994035785288,85
06/28/2010 19:37:17,42.788597,-71.24135,90.61,28.62,28.486242032611013916500994035785288,77
06/28/2010 19:38:21,42.788532,-71.2414,84.55,28.30,28.398700294466031746031746031746032,111
06/28/2010 19:39:26,42.788452,-71.24133,76.43,28.30,28.223206803452015810276679841897233,91
06/28/2010 19:40:30,42.788467,-71.24129,70.33,27.98,28.135254757617475345167652859960552,84
06/28/2010 19:41:35,42.788616,-71.24143,64.20,27.98,28.047165651509921259842519685039370,118
06/28/2010 19:42:40,42.78858,-71.24148,60.11,27.98,27.958939341513123772102161100196464,90
06/28/2010 19:43:44,42.788532,-71.24143,58.07,27.98,28.135254757617475345167652859960552,74
06/28/2010 19:44:49,42.788597,-71.2414,51.91,27.66,28.311021933767326732673267326732673,114
06/28/2010 19:45:54,42.788647,-71.24136,47.80,27.66,28.223206803452015810276679841897233,108
06/28/2010 19:46:58,42.788597,-71.24132,45.74,27.66,28.223206803452015810276679841897233,71
06/28/2010 19:48:03,42.78858,-71.24136,45.74,27.66,28.223206803452015810276679841897233,75
06/28/2010 19:49:08,42.7885,-71.24145,47.80,27.66,28.223206803452015810276679841897233,79
06/28/2010 19:50:12,42.788486,-71.24143,47.80,27.66,28.135254757617475345167652859960552,52
06/28/2010 19:51:17,42.788486,-71.24138,47.80,27.66,27.958939341513123772102161100196464,69
06/28/2010 19:52:22,42.788517,-71.24136,47.80,27.66,28.047165651509921259842519685039370,72
06/28/2010 19:53:27,42.78855,-71.24136,47.80,27.66,27.870575685137254901960784313725490,73
06/28/2010 19:54:31,42.788532,-71.24136,47.80,27.66,27.604659229502417153996101364522417,75
06/28/2010 19:55:36,42.78855,-71.24138,45.74,27.66,27.693435768855,74
06/28/2010 19:56:41,42.78874,-71.24146,43.68,27.98,27.604659229502417153996101364522417,84
06/28/2010 19:57:45,42.78874,-71.24138,41.62,27.66,27.426692297898058252427184466019417,72
06/28/2010 19:58:50,42.788532,-71.24136,41.62,27.66,27.426692297898058252427184466019417,88
06/28/2010 19:59:55,42.78855,-71.24146,41.62,27.66,27.693435768855,90
06/28/2010 20:00:59,42.788486,-71.24125,37.49,27.66,27.693435768855,88
06/28/2010 20:02:04,42.788345,-71.2413,35.42,27.33,27.604659229502417153996101364522417,98
06/28/2010 20:03:09,42.78858,-71.2413,31.28,27.66,27.604659229502417153996101364522417,73
06/28/2010 20:04:13,42.78868,-71.2413,31.28,27.66,27.693435768855,101
06/28/2010 20:05:18,42.788597,-71.24138,29.21,27.66,27.426692297898058252427184466019417,101
06/28/2010 20:06:23,42.788567,-71.24138,27.13,27.66,27.604659229502417153996101364522417,99
06/28/2010 20:07:27,42.788532,-71.24122,25.06,27.66,28.047165651509921259842519685039370,142
06/28/2010 20:08:32,42.788532,-71.24143,22.98,27.66,28.135254757617475345167652859960552,64
06/28/2010 20:09:37,42.78863,-71.24135,18.82,27.66,27.604659229502417153996101364522417,90
06/28/2010 20:10:41,42.788597,-71.24136,16.73,27.66,27.693435768855,83
06/28/2010 20:11:46,42.78863,-71.2414,14.65,27.66,27.426692297898058252427184466019417,72
06/28/2010 20:12:51,42.78858,-71.24143,12.56,27.98,27.426692297898058252427184466019417,88
06/28/2010 20:13:55,42.788696,-71.24135,10.47,27.98,27.515744784856964980544747081712062,36
06/28/2010 20:15:00,42.78855,-71.24135,8.38,27.98,27.337501632667286821705426356589147,93
06/28/2010 20:16:05,42.788532,-71.24135,8.38,28.30,27.515744784856964980544747081712062,96
06/28/2010 20:17:09,42.78855,-71.24135,8.38,27.98,27.426692297898058252427184466019417,90
06/28/2010 20:18:14,42.788616,-71.2414,8.38,28.30,27.337501632667286821705426356589147,70
06/28/2010 20:19:19,42.788597,-71.24136,8.38,27.98,27.515744784856964980544747081712062,82
06/28/2010 20:20:23,42.788567,-71.24136,8.38,27.98,27.426692297898058252427184466019417,80
06/28/2010 20:21:28,42.788616,-71.24133,8.38,27.98,27.426692297898058252427184466019417,68
06/28/2010 20:22:33,42.788696,-71.241234,8.38,27.66,27.337501632667286821705426356589147,71
06/28/2010 20:23:37,42.788696,-71.241264,6.29,27.66,27.337501632667286821705426356589147,70
06/28/2010 20:24:42,42.78858,-71.2413,6.29,27.66,28.047165651509921259842519685039370,77
06/28/2010 20:25:47,42.788567,-71.24136,6.29,27.66,27.337501632667286821705426356589147,82
06/28/2010 20:26:51,42.788696,-71.24132,6.29,27.66,27.158705228805868725868725868725869,56
06/28/2010 20:27:56,42.78863,-71.2413,6.29,27.66,27.158705228805868725868725868725869,75
06/28/2010 20:29:01,42.78858,-71.24132,6.29,27.66,27.248172654258143133462282398452611,87
06/28/2010 20:30:06,42.788647,-71.24143,4.19,27.98,27.158705228805868725868725868725869,68
06/28/2010 20:31:10,42.788662,-71.24132,4.19,27.66,27.069099223477418111753371868978805,95
06/28/2010 20:32:15,42.788486,-71.24142,2.10,27.98,27.158705228805868725868725868725869,95
06/28/2010 20:33:20,42.788567,-71.2414,2.10,27.98,27.069099223477418111753371868978805,76
06/28/2010 20:34:24,42.788647,-71.24154,0.00,27.66,26.979354506461538461538461538461538,69
06/28/2010 20:35:29,42.788486,-71.24125,0.00,27.66,26.799448415172720306513409961685824,103
06/28/2010 20:36:34,42.78855,-71.24143,0.00,27.66,26.889470946958963531669865642994242,73
06/28/2010 20:37:38,42.788597,-71.2414,0.00,27.98,26.979354506461538461538461538461538,71
06/28/2010 20:38:43,42.788567,-71.24136,0.00,27.98,27.158705228805868725868725868725869,75
06/28/2010 20:39:48,42.78863,-71.24138,0.00,27.98,26.979354506461538461538461538461538,81
06/28/2010 20:40:52,42.788532,-71.24132,0.00,27.98,26.889470946958963531669865642994242,80
06/28/2010 20:41:57,42.788517,-71.24133,0.00,27.66,26.889470946958963531669865642994242,84
06/28/2010 20:43:02,42.788662,-71.24136,0.00,27.66,26.709286782298546845124282982791587,58
06/28/2010 20:44:06,42.788403,-71.24122,0.00,27.33,26.799448415172720306513409961685824,92
06/28/2010 20:45:11,42.78828,-71.24111,0.00,27.33,26.528545702976190476190476190476190,125
06/28/2010 20:46:16,42.788345,-71.24122,0.00,27.01,26.709286782298546845124282982791587,97
06/28/2010 20:47:21,42.788418,-71.24133,0.00,27.01,26.528545702976190476190476190476190,87
06/28/2010 20:48:25,42.788452,-71.24125,0.00,27.01,26.528545702976190476190476190476190,94
06/28/2010 20:49:30,42.788597,-71.24133,0.00,27.01,26.437966003798326996197718631178707,69
06/28/2010 20:50:35,42.788597,-71.24133,0.00,26.69,26.437966003798326996197718631178707,72
06/28/2010 20:51:39,42.788567,-71.24135,0.00,26.69,26.437966003798326996197718631178707,73
06/28/2010 20:52:44,42.788754,-71.24125,0.00,26.69,26.437966003798326996197718631178707,70
06/28/2010 20:53:49,42.788532,-71.24138,0.00,26.69,26.437966003798326996197718631178707,76
06/28/2010 20:54:53,42.788403,-71.2412,0.00,26.69,26.347246698054762808349146110056926,98
06/28/2010 20:55:58,42.788517,-71.24125,0.00,26.69,26.437966003798326996197718631178707,73
06/28/2010 20:57:03,42.788387,-71.24113,0.00,26.69,26.437966003798326996197718631178707,107
06/28/2010 20:58:07,42.788216,-71.24098,0.00,26.69,26.437966003798326996197718631178707,145
06/28/2010 20:59:12,42.788364,-71.24113,0.00,26.37,26.256387661764848484848484848484848,112
06/28/2010 21:00:17,42.788567,-71.24132,0.00,26.37,26.347246698054762808349146110056926,78
06/28/2010 21:01:21,42.78868,-71.24138,0.00,26.37,26.165388771885406427221172022684310,44
06/28/2010 21:02:26,42.788597,-71.24135,0.00,26.37,26.256387661764848484848484848484848,61
06/28/2010 21:03:31,42.788567,-71.24135,0.00,26.37,26.165388771885406427221172022684310,71
06/28/2010 21:04:35,42.78855,-71.2414,0.00,26.69,26.256387661764848484848484848484848,79
06/28/2010 21:05:40,42.78863,-71.24148,0.00,26.69,26.256387661764848484848484848484848,55
06/28/2010 21:06:44,42.788662,-71.24145,0.00,26.37,26.256387661764848484848484848484848,35
06/28/2010 21:07:49,42.788597,-71.24142,0.00,26.37,26.074249906301886792452830188679245,55
06/28/2010 21:08:54,42.788662,-71.24145,0.00,26.37,26.256387661764848484848484848484848,42
06/28/2010 21:09:58,42.788532,-71.24142,0.00,26.37,26.165388771885406427221172022684310,61
06/28/2010 21:11:03,42.788567,-71.24138,0.00,26.37,25.891551764155187969924812030075188,64
06/28/2010 21:12:08,42.7885,-71.24136,0.00,26.37,25.982970943819623352165725047080979,76
06/28/2010 21:13:12,42.788567,-71.24138,0.00,26.37,26.074249906301886792452830188679245,64
06/28/2010 21:14:17,42.78863,-71.2414,0.00,26.37,26.256387661764848484848484848484848,43
06/28/2010 21:15:21,42.788616,-71.24136,0.00,26.37,25.982970943819623352165725047080979,48
06/28/2010 21:16:26,42.78855,-71.24142,0.00,26.37,26.074249906301886792452830188679245,66
06/28/2010 21:17:31,42.788616,-71.24136,0.00,26.37,26.074249906301886792452830188679245,69
