time,latitude,longitude,acceleration,light,temperature,sound,counts,altitude
06/28/2010 13:33:36,42.657764,-71.3256,1.41,1073.20,33.46,2,0,39
06/28/2010 13:33:37,42.657764,-71.3256,1.09,1073.93,33.46,3,0,39
06/28/2010 13:33:38,42.65778,-71.3256,0.78,1077.58,33.46,22,0,39
06/28/2010 13:33:39,42.65778,-71.3256,0.74,1073.93,33.46,2,0,38
06/28/2010 13:33:40,42.657795,-71.3256,0.82,1073.93,33.46,1,0,38
06/28/2010 13:33:41,42.65782,-71.3256,0.94,1073.93,33.46,1,0,37
06/28/2010 13:33:42,42.65782,-71.3256,1.29,1073.93,33.46,2,0,36
06/28/2010 13:33:43,42.657837,-71.3256,1.56,1073.93,33.46,4,0,36
06/28/2010 13:33:44,42.657852,-71.325584,1.17,1073.93,33.46,1,0,36
06/28/2010 13:33:45,42.657852,-71.325584,0.98,1073.93,33.46,2,0,35
06/28/2010 13:33:47,42.657852,-71.325584,0.98,1073.93,33.46,2,0,34
06/28/2010 13:33:48,42.657852,-71.325584,0.86,1073.93,33.46,13,0,34
06/28/2010 13:33:49,42.65787,-71.325584,0.78,1074.67,33.46,1,0,34
06/28/2010 13:33:50,42.65787,-71.325584,1.05,1073.93,33.46,3,0,34
06/28/2010 13:33:51,42.657887,-71.325584,1.25,1073.93,33.46,0,0,34
06/28/2010 13:33:52,42.6579,-71.325584,1.64,1073.93,33.46,10,0,34
06/28/2010 13:33:53,42.657917,-71.325584,1.25,1073.93,33.46,7,0,35
06/28/2010 13:33:54,42.657917,-71.325584,0.98,1073.93,33.46,6,0,34
06/28/2010 13:33:55,42.657936,-71.325584,0.94,1073.93,33.46,3,0,35
06/28/2010 13:33:56,42.65795,-71.325584,0.74,1074.67,33.46,0,0,35
06/28/2010 13:33:57,42.657967,-71.32557,1.09,1073.93,33.46,0,0,35
06/28/2010 13:33:58,42.65798,-71.32557,1.41,1073.93,33.46,2,0,36
06/28/2010 13:33:59,42.65798,-71.32557,1.45,1073.93,33.46,0,0,35
06/28/2010 13:34:00,42.658,-71.32557,1.21,1073.93,33.46,0,0,35
06/28/2010 13:34:01,42.658,-71.32557,1.02,1073.93,33.46,0,0,35
06/28/2010 13:34:03,42.65803,-71.32557,0.86,1073.93,33.46,38,0,36
06/28/2010 13:34:04,42.65803,-71.32557,1.02,1073.93,33.46,8,0,37
06/28/2010 13:34:05,42.658047,-71.32557,1.41,1073.93,33.46,1,0,38
06/28/2010 13:34:06,42.658066,-71.32557,1.56,1073.20,33.46,3,0,39
06/28/2010 13:34:07,42.65808,-71.32557,1.05,1072.46,33.46,1,0,39
06/28/2010 13:34:08,42.65808,-71.32557,0.94,1072.46,33.46,5,0,39
06/28/2010 13:34:09,42.658096,-71.32557,0.78,1072.46,33.46,1,0,39
06/28/2010 13:34:10,42.658115,-71.32557,0.82,1072.46,33.46,7,0,40
06/28/2010 13:34:11,42.65813,-71.325554,1.09,1073.20,33.46,14,0,40
06/28/2010 13:34:12,42.658146,-71.325554,1.52,1073.20,33.46,8,0,40
06/28/2010 13:34:13,42.658188,-71.32554,1.37,1073.20,33.46,3,0,41
06/28/2010 13:34:14,42.658188,-71.32554,1.29,1072.46,33.46,0,0,40
06/28/2010 13:34:15,42.658203,-71.32554,1.02,1073.20,33.46,10,0,40
06/28/2010 13:34:16,42.65822,-71.32554,0.94,1072.46,33.46,8,0,40
06/28/2010 13:34:17,42.65822,-71.32554,0.90,1072.46,33.78,3,0,39
06/28/2010 13:34:19,42.658237,-71.32554,0.90,1073.93,33.78,6,0,40
06/28/2010 13:34:20,42.658253,-71.325516,1.05,1067.25,33.46,28,0,39
06/28/2010 13:34:21,42.658253,-71.325516,1.25,1066.50,33.46,1,0,39
06/28/2010 13:34:22,42.658268,-71.325516,1.37,1067.25,33.46,14,0,39
06/28/2010 13:34:23,42.658268,-71.325516,1.17,1067.25,33.46,13,0,39
06/28/2010 13:34:24,42.658283,-71.32549,0.94,1066.50,33.46,2,0,39
06/28/2010 13:34:25,42.658302,-71.32549,0.86,1068.00,33.78,0,0,39
06/28/2010 13:34:26,,,0.74,1068.75,33.78,0,0, 
06/28/2010 13:34:27,42.658318,-71.32549,0.82,1066.50,33.46,0,0,39
06/28/2010 13:34:28,42.658333,-71.32549,0.94,1068.75,33.46,0,0,38
06/28/2010 13:34:29,42.658333,-71.32549,1.05,1068.75,33.78,7,0,37
06/28/2010 13:34:30,42.658333,-71.32548,1.02,1070.98,33.78,1,0,36
06/28/2010 13:34:31,42.658333,-71.32548,1.02,1070.24,33.78,0,0,36
06/28/2010 13:34:32,42.658333,-71.32546,0.94,1070.24,33.78,6,0,36
06/28/2010 13:34:33,42.658348,-71.32546,1.02,1068.00,33.78,1,0,36
06/28/2010 13:34:34,42.658348,-71.32546,1.09,1070.24,33.78,2,0,36
06/28/2010 13:34:36,42.658367,-71.32546,1.09,1069.49,33.78,21,0,36
06/28/2010 13:34:37,42.658367,-71.32546,3.32,1072.46,33.78,14,0,36
06/28/2010 13:34:38,42.658382,-71.32546,2.30,1073.20,33.78,15,0,34
06/28/2010 13:34:39,42.658382,-71.32546,1.09,1071.72,33.78,4,0,34
06/28/2010 13:34:40,42.658382,-71.32548,1.52,1071.72,33.78,23,0,34
06/28/2010 13:34:41,42.658382,-71.32548,2.73,1072.46,33.78,35,0,34
06/28/2010 13:34:42,42.658398,-71.32548,2.81,1071.72,33.78,2,0,34
06/28/2010 13:34:43,42.658398,-71.32548,1.64,1071.72,33.78,0,0,35
06/28/2010 13:34:44,42.658398,-71.32548,1.09,1068.00,33.78,0,0,35
06/28/2010 13:34:45,42.658398,-71.32548,1.13,1066.50,33.78,0,0,36
06/28/2010 13:34:46,42.658398,-71.32548,1.13,1070.24,33.78,3,0,36
06/28/2010 13:34:47,42.658398,-71.32548,1.72,1075.40,33.78,4,0,36
06/28/2010 13:34:48,42.658398,-71.32548,0.78,1070.24,33.78,10,0,37
06/28/2010 13:34:49,42.658398,-71.32546,1.21,1072.46,33.78,5,0,38
06/28/2010 13:34:50,,,1.37,1071.72,33.78,8,0, 
06/28/2010 13:34:51,,,0.78,1070.24,33.78,1,0, 
06/28/2010 13:34:53,42.658398,-71.3254,1.45,1072.46,33.78,6,0,39
06/28/2010 13:34:54,42.658398,-71.32535,1.99,1075.40,33.78,11,0,38
06/28/2010 13:34:55,42.658398,-71.32532,2.81,1076.13,33.46,28,0,40
06/28/2010 13:34:56,42.658413,-71.32529,1.13,1073.93,33.46,18,0,41
06/28/2010 13:34:57,42.658413,-71.32527,1.05,1072.46,33.46,15,0,42
06/28/2010 13:34:58,42.658413,-71.32523,0.90,1068.00,33.46,8,0,43
06/28/2010 13:34:59,42.658413,-71.32522,1.41,1068.00,33.78,1,0,44
06/28/2010 13:35:00,42.658432,-71.3252,1.25,1069.49,33.46,1,0,45
06/28/2010 13:35:01,42.658432,-71.3252,1.09,1071.72,33.46,3,0,46
06/28/2010 13:35:02,42.658447,-71.3252,0.78,1068.75,33.46,18,0,44
06/28/2010 13:35:03,42.658447,-71.325165,1.09,1070.98,33.46,0,0,46
06/28/2010 13:35:04,42.658432,-71.32515,1.45,1070.24,33.46,5,0,45
06/28/2010 13:35:05,42.658447,-71.32515,1.17,1065.74,33.46,0,0,45
06/28/2010 13:35:06,42.658447,-71.32513,0.86,1070.98,33.46,4,0,46
06/28/2010 13:35:07,42.658447,-71.32511,0.86,1072.46,33.46,0,0,46
06/28/2010 13:35:09,42.658463,-71.32511,1.68,1069.49,33.46,0,0,46
06/28/2010 13:35:10,42.658463,-71.325096,0.70,1070.98,33.46,0,0,46
06/28/2010 13:35:11,42.658447,-71.325096,0.90,1070.98,33.46,14,0,42
06/28/2010 13:35:12,42.658432,-71.32508,1.56,1070.24,33.46,2,0,40
06/28/2010 13:35:13,42.658432,-71.32508,1.56,1069.49,33.46,1,0,38
06/28/2010 13:35:14,42.658413,-71.325066,1.45,1069.49,33.46,1,0,38
06/28/2010 13:35:15,42.658413,-71.32505,0.86,1069.49,33.46,2,0,37
06/28/2010 13:35:16,42.658398,-71.32505,1.02,1068.75,33.46,10,0,38
06/28/2010 13:35:17,42.658398,-71.32502,0.86,1067.25,33.46,17,0,37
06/28/2010 13:35:18,42.658413,-71.325,1.41,1065.74,33.46,33,0,37
06/28/2010 13:35:19,42.658432,-71.32497,1.21,1065.74,33.13,5,0,34
06/28/2010 13:35:20,42.658432,-71.32497,0.98,1066.50,33.13,8,0,33
06/28/2010 13:35:21,42.658447,-71.324936,0.78,1067.25,33.13,34,0,32
06/28/2010 13:35:22,42.658447,-71.324936,0.98,1067.25,33.13,8,0,32
06/28/2010 13:35:23,42.658432,-71.32492,1.37,1068.00,33.13,21,0,31
06/28/2010 13:35:25,42.658413,-71.324905,2.19,1069.49,33.13,2,0,31
06/28/2010 13:35:26,42.658413,-71.32488,0.55,1067.25,33.13,12,0,30
06/28/2010 13:35:27,42.658413,-71.32487,0.94,1068.00,33.13,4,0,31
06/28/2010 13:35:28,42.658398,-71.32487,1.56,1069.49,33.13,4,0,29
06/28/2010 13:35:29,42.658398,-71.32485,1.09,1063.47,33.13,1,0,29
06/28/2010 13:35:30,42.658398,-71.32484,1.48,1061.19,33.13,3,0,30
06/28/2010 13:35:31,42.658413,-71.324814,1.13,1066.50,33.13,0,0,29
06/28/2010 13:35:32,42.658413,-71.3248,0.94,1066.50,32.81,0,0,30
06/28/2010 13:35:33,42.658432,-71.32478,0.62,1067.25,33.13,1,0,31
06/28/2010 13:35:34,42.658432,-71.324745,1.09,1065.74,32.81,0,0,33
06/28/2010 13:35:35,42.658447,-71.324715,1.17,1064.99,32.81,0,0,33
06/28/2010 13:35:36,42.658447,-71.324684,1.52,1061.95,32.81,0,0,33
06/28/2010 13:35:37,,,1.21,1065.74,32.81,0,0, 
06/28/2010 13:35:38,,,1.56,1066.50,32.81,0,0, 
06/28/2010 13:35:39,42.658432,-71.32463,1.25,1068.00,32.81,0,0,31
06/28/2010 13:35:41,42.658447,-71.324615,0.94,1068.75,32.81,12,0,33
06/28/2010 13:35:42,42.658447,-71.3246,0.82,1068.00,32.81,1,0,31
06/28/2010 13:35:43,42.658463,-71.324585,0.90,1068.00,32.81,0,0,32
06/28/2010 13:35:44,42.658463,-71.32457,1.17,1066.50,32.81,11,0,34
06/28/2010 13:35:45,42.658463,-71.324554,1.33,1065.74,32.81,14,0,33
06/28/2010 13:35:46,42.658463,-71.32454,1.33,1066.50,32.81,4,0,34
06/28/2010 13:35:47,42.65848,-71.3245,0.90,1066.50,32.81,7,0,37
06/28/2010 13:35:48,42.65848,-71.324486,0.78,1069.49,32.81,2,0,40
06/28/2010 13:35:49,42.65848,-71.32446,1.33,1073.93,32.81,10,0,41
06/28/2010 13:35:50,42.658497,-71.32445,1.05,1071.72,32.81,3,0,41
06/28/2010 13:35:51,42.658497,-71.324394,1.13,1070.24,32.81,2,0,41
06/28/2010 13:35:52,42.65852,-71.32438,2.30,1073.93,32.81,9,0,42
06/28/2010 13:35:53,42.658554,-71.324394,1.48,1071.72,32.81,6,0,43
06/28/2010 13:35:54,42.658554,-71.32438,0.74,1068.75,32.81,23,0,44
06/28/2010 13:35:55,42.65857,-71.324394,0.86,1074.67,32.81,2,0,42
06/28/2010 13:35:57,42.658585,-71.324394,1.33,1070.24,33.13,3,0,41
06/28/2010 13:35:58,42.658585,-71.324394,2.54,1072.46,33.13,22,0,38
06/28/2010 13:35:59,42.658585,-71.32438,1.21,1068.75,33.13,9,0,37
06/28/2010 13:36:00,42.658585,-71.32438,1.56,1067.25,33.13,23,0,36
06/28/2010 13:36:01,42.658604,-71.32435,1.13,1072.46,33.13,3,0,35
06/28/2010 13:36:02,42.658604,-71.32435,1.09,1068.75,33.13,1,0,35
06/28/2010 13:36:03,42.658604,-71.32433,0.78,1067.25,33.13,0,0,34
06/28/2010 13:36:04,42.658604,-71.3243,0.78,1065.74,33.13,0,0,35
06/28/2010 13:36:05,42.658604,-71.32429,0.62,1071.72,33.13,0,0,35
06/28/2010 13:36:06,42.658604,-71.324265,1.05,1073.20,33.13,10,0,35
06/28/2010 13:36:07,42.658604,-71.324234,1.02,1064.23,33.13,2,0,34
06/28/2010 13:36:08,42.658604,-71.324234,1.41,1068.75,33.13,2,0,34
06/28/2010 13:36:09,42.658604,-71.32422,1.41,1066.50,33.13,3,0,34
06/28/2010 13:36:10,42.658604,-71.3242,0.59,1070.24,33.13,2,0,33
06/28/2010 13:36:11,42.65862,-71.32419,0.70,1069.49,33.13,4,0,33
06/28/2010 13:36:13,42.65862,-71.32417,1.09,1068.00,33.13,6,0,33
06/28/2010 13:36:14,42.65862,-71.32415,1.25,1068.75,33.13,3,0,32
06/28/2010 13:36:15,42.658634,-71.324135,1.09,1068.75,33.13,1,0,32
06/28/2010 13:36:16,42.658634,-71.32411,0.78,1069.49,33.13,1,0,32
06/28/2010 13:36:17,42.658634,-71.3241,0.55,1070.98,33.13,6,0,32
06/28/2010 13:36:18,42.658634,-71.32408,0.90,1070.24,33.13,19,0,32
06/28/2010 13:36:19,42.658634,-71.324066,0.98,1069.49,33.13,14,0,32
06/28/2010 13:36:20,42.65865,-71.324066,1.25,1070.24,33.13,3,0,31
06/28/2010 13:36:21,42.65865,-71.32405,1.29,1070.24,32.81,23,0,31
06/28/2010 13:36:22,42.65865,-71.32403,1.48,1070.24,32.81,26,0,31
06/28/2010 13:36:23,42.65865,-71.32403,1.05,1066.50,32.81,30,0,30
06/28/2010 13:36:24,42.65865,-71.324,1.41,1066.50,32.81,6,0,30
06/28/2010 13:36:25,42.65865,-71.324,0.78,1068.00,32.81,23,0,30
06/28/2010 13:36:26,42.65867,-71.32398,0.98,1068.00,32.81,8,0,30
06/28/2010 13:36:27,42.65867,-71.32397,0.94,1068.00,32.81,6,0,30
06/28/2010 13:36:28,42.65867,-71.32395,1.33,1067.25,32.81,12,0,30
06/28/2010 13:36:30,42.65867,-71.32394,1.33,1061.95,32.81,0,0,31
06/28/2010 13:36:31,42.65867,-71.32392,1.64,1058.88,32.81,0,0,31
06/28/2010 13:36:32,42.65867,-71.3239,1.48,1060.42,32.81,1,0,31
06/28/2010 13:36:33,42.658684,-71.3239,1.13,1060.42,32.81,4,0,31
06/28/2010 13:36:34,42.658684,-71.32388,1.25,1061.19,32.81,6,0,32
06/28/2010 13:36:35,42.658684,-71.32387,1.60,1062.71,32.81,6,0,32
06/28/2010 13:36:36,42.6587,-71.32385,1.48,1061.95,32.81,2,0,32
06/28/2010 13:36:37,42.658714,-71.32384,1.37,1061.95,32.81,1,0,31
06/28/2010 13:36:38,42.658714,-71.32384,1.25,1062.71,32.81,3,0,31
06/28/2010 13:36:39,42.658714,-71.32382,1.13,1064.23,32.49,5,0,31
06/28/2010 13:36:40,42.658714,-71.32381,1.25,1063.47,32.81,4,0,31
06/28/2010 13:36:41,42.658733,-71.32378,1.45,1062.71,32.49,3,0,29
06/28/2010 13:36:42,42.658733,-71.32376,1.17,1061.95,32.49,0,0,29
06/28/2010 13:36:43,42.65875,-71.32376,1.45,1060.42,32.49,5,0,29
06/28/2010 13:36:44,42.65875,-71.323746,1.37,1061.95,32.81,3,0,29
06/28/2010 13:36:45,42.65875,-71.32373,1.21,1063.47,32.81,0,0,30
06/28/2010 13:36:47,42.65875,-71.3237,1.25,1065.74,32.81,7,0,31
06/28/2010 13:36:48,42.65875,-71.3237,1.25,1062.71,32.49,3,0,31
06/28/2010 13:36:49,42.658764,-71.323685,1.56,1062.71,32.49,15,0,30
06/28/2010 13:36:50,42.658764,-71.32366,1.45,1060.42,32.49,23,0,30
06/28/2010 13:36:51,42.65878,-71.32365,1.52,1061.19,32.49,10,0,30
06/28/2010 13:36:52,42.65878,-71.32363,1.29,1061.95,32.49,14,0,29
06/28/2010 13:36:53,42.65878,-71.323616,1.48,1061.95,32.49,0,0,30
06/28/2010 13:36:54,42.6588,-71.323586,1.41,1066.50,32.49,25,0,30
06/28/2010 13:36:55,42.6588,-71.32357,1.17,1063.47,32.49,19,0,30
06/28/2010 13:36:56,42.6588,-71.323555,1.91,1060.42,32.49,8,0,31
06/28/2010 13:36:57,42.65878,-71.323555,1.60,1059.65,32.49,22,0,30
06/28/2010 13:36:58,42.65878,-71.32352,1.76,1061.19,32.49,21,0,29
06/28/2010 13:36:59,42.65878,-71.3235,1.64,1063.47,32.49,3,0,29
06/28/2010 13:37:00,42.65878,-71.32349,1.29,1070.24,32.49,5,0,29
06/28/2010 13:37:01,42.65878,-71.32349,1.91,1061.19,32.49,0,0,28
06/28/2010 13:37:02,42.6588,-71.32347,1.72,1061.95,32.49,13,0,28
06/28/2010 13:37:03,42.6588,-71.323456,2.03,1062.71,32.49,11,0,28
06/28/2010 13:37:05,42.6588,-71.32343,1.87,1060.42,32.49,9,0,28
06/28/2010 13:37:06,42.658813,-71.32341,1.64,1057.34,32.49,7,0,28
06/28/2010 13:37:07,42.658813,-71.32341,1.33,1062.71,32.49,2,0,28
06/28/2010 13:37:08,42.658813,-71.323395,1.29,1063.47,32.17,0,0,28
06/28/2010 13:37:09,42.658813,-71.32338,1.25,1063.47,32.49,2,0,27
06/28/2010 13:37:10,42.658813,-71.32338,2.19,1068.00,32.49,2,0,27
06/28/2010 13:37:11,42.658813,-71.323364,2.38,1058.11,32.49,14,0,26
06/28/2010 13:37:12,42.658813,-71.32335,1.87,1058.11,32.49,4,0,26
06/28/2010 13:37:13,42.658813,-71.32333,1.33,1060.42,32.49,1,0,26
06/28/2010 13:37:14,42.6588,-71.323296,1.52,1060.42,32.49,2,0,24
06/28/2010 13:37:15,42.6588,-71.323265,1.68,1059.65,32.49,2,0,23
06/28/2010 13:37:16,42.658813,-71.32325,1.84,1060.42,32.49,6,0,24
06/28/2010 13:37:17,42.658813,-71.32322,1.68,1061.19,32.49,6,0,23
06/28/2010 13:37:18,42.658813,-71.323204,1.52,1060.42,32.17,4,0,24
06/28/2010 13:37:19,42.65883,-71.32319,1.17,1061.19,32.49,0,0,24
06/28/2010 13:37:20,42.65883,-71.323166,1.21,1064.99,32.17,2,0,25
06/28/2010 13:37:22,42.65883,-71.32315,2.03,1059.65,32.17,26,0,25
06/28/2010 13:37:23,42.65883,-71.32315,1.91,1060.42,32.17,7,0,26
06/28/2010 13:37:24,42.65883,-71.323135,1.56,1059.65,32.17,6,0,26
06/28/2010 13:37:25,42.658848,-71.32312,1.48,1061.19,32.17,20,0,27
06/28/2010 13:37:26,42.658848,-71.323105,1.05,1061.19,32.17,7,0,27
06/28/2010 13:37:27,42.658848,-71.323105,1.25,1063.47,32.17,0,0,28
06/28/2010 13:37:28,42.65887,-71.32308,1.76,1068.00,32.17,6,0,28
06/28/2010 13:37:29,42.65887,-71.323044,1.76,1059.65,32.17,18,0,30
06/28/2010 13:37:30,42.65887,-71.323044,1.56,1053.44,32.49,24,0,31
06/28/2010 13:37:31,42.65887,-71.32303,1.48,1057.34,32.17,4,0,30
