time,latitude,longitude,acceleration,light,temperature,sound,temperature probe,altitude
06/28/2010 13:31:20,42.65468,-71.32575,0.78,1078.31,30.56,42,34.049254599072293577981651376146789,104
06/28/2010 13:31:21,,,0.82,1077.58,30.56,33,34.049254599072293577981651376146789, 
06/28/2010 13:31:22,42.654663,-71.3257,1.09,1076.13,30.56,48,33.970458203680228832951945080091533,110
06/28/2010 13:31:24,42.654648,-71.32564,0.94,1076.86,30.56,11,33.891538433365844748858447488584475,116
06/28/2010 13:31:25,42.654613,-71.32557,0.90,1077.58,30.56,34,33.891538433365844748858447488584475,124
06/28/2010 13:31:26,42.6546,-71.32554,1.05,1076.86,30.56,14,33.891538433365844748858447488584475,126
06/28/2010 13:31:27,42.6546,-71.32549,1.17,1075.40,30.88,27,33.891538433365844748858447488584475,127
06/28/2010 13:31:28,42.6546,-71.32548,1.17,1075.40,30.88,25,33.812495028091070615034168564920273,127
06/28/2010 13:31:29,42.6546,-71.32546,1.29,1073.93,30.56,19,33.812495028091070615034168564920273,126
06/28/2010 13:31:30,42.654613,-71.32545,1.02,1073.93,30.56,21,33.733327730181818181818181818181818,123
06/28/2010 13:31:31,42.65463,-71.32546,0.94,1068.75,30.56,43,33.733327730181818181818181818181818,119
06/28/2010 13:31:32,42.65463,-71.32545,0.82,1070.24,30.56,46,33.733327730181818181818181818181818,117
06/28/2010 13:31:33,42.65463,-71.32545,0.86,1071.72,30.88,20,33.654036284301179138321995464852608,115
06/28/2010 13:31:34,42.654613,-71.32543,0.70,1073.20,30.88,28,33.654036284301179138321995464852608,114
06/28/2010 13:31:35,42.654613,-71.32542,0.90,1073.20,30.56,46,33.654036284301179138321995464852608,113
06/28/2010 13:31:36,42.654613,-71.3254,0.66,1076.13,30.88,18,33.574620437422986425339366515837104,113
06/28/2010 13:31:37,42.65463,-71.3254,0.62,1076.13,30.56,31,33.574620437422986425339366515837104,111
06/28/2010 13:31:39,42.65463,-71.325386,1.05,1074.67,30.56,19,33.574620437422986425339366515837104,110
06/28/2010 13:31:40,42.654613,-71.32536,1.09,1073.20,30.88,8,33.574620437422986425339366515837104,108
06/28/2010 13:31:41,42.65463,-71.32536,1.02,1070.24,30.88,13,33.495079938805733634311512415349887,106
06/28/2010 13:31:42,42.65463,-71.32535,1.05,1069.49,30.56,12,33.495079938805733634311512415349887,105
06/28/2010 13:31:43,42.65463,-71.32533,0.70,1066.50,30.56,8,33.495079938805733634311512415349887,106
06/28/2010 13:31:44,42.654613,-71.32533,1.02,1065.74,30.56,13,33.495079938805733634311512415349887,106
06/28/2010 13:31:45,42.654613,-71.32532,0.98,1066.50,30.56,27,33.415414539966846846846846846846847,106
06/28/2010 13:31:46,42.654613,-71.32532,0.78,1066.50,30.56,26,33.415414539966846846846846846846847,105
06/28/2010 13:31:47,42.654613,-71.32532,2.15,1068.75,30.88,28,33.415414539966846846846846846846847,103
06/28/2010 13:31:48,42.6546,-71.32532,3.40,1069.49,30.56,32,33.335623994657303370786516853932584,101
06/28/2010 13:31:49,42.654613,-71.32532,2.77,1073.20,30.88,43,33.415414539966846846846846846846847,96
06/28/2010 13:31:50,42.654613,-71.3253,3.91,1069.49,30.56,39,33.415414539966846846846846846846847,93
06/28/2010 13:31:51,42.654613,-71.3253,1.02,1067.25,30.88,9,33.335623994657303370786516853932584,90
06/28/2010 13:31:52,42.65463,-71.32532,1.64,1077.58,30.88,22,33.335623994657303370786516853932584,87
06/28/2010 13:31:53,42.65463,-71.32532,1.02,1080.47,30.88,44,33.335623994657303370786516853932584,84
06/28/2010 13:31:55,42.65463,-71.32532,0.98,1070.24,30.88,45,33.415414539966846846846846846846847,82
06/28/2010 13:31:56,42.654613,-71.3253,2.77,1073.20,30.88,45,33.415414539966846846846846846846847,80
06/28/2010 13:31:57,42.654613,-71.32532,3.32,1070.24,30.88,48,33.495079938805733634311512415349887,80
06/28/2010 13:31:58,42.65463,-71.32533,6.56,1068.00,30.56,41,33.495079938805733634311512415349887,76
06/28/2010 13:31:59,42.65463,-71.32536,4.14,1065.74,30.56,30,33.335623994657303370786516853932584,73
06/28/2010 13:32:00,42.6546,-71.32536,5.39,1064.99,30.56,46,33.495079938805733634311512415349887,71
06/28/2010 13:32:01,42.654583,-71.32535,0.86,1064.23,30.56,24,33.495079938805733634311512415349887,69
06/28/2010 13:32:02,42.654564,-71.32536,0.82,1066.50,30.56,18,33.495079938805733634311512415349887,66
06/28/2010 13:32:03,42.654583,-71.325386,1.21,1074.67,30.56,26,33.495079938805733634311512415349887,61
06/28/2010 13:32:04,42.6546,-71.325386,1.05,1076.13,30.88,37,33.495079938805733634311512415349887,60
06/28/2010 13:32:05,42.654648,-71.32536,0.82,1078.31,30.88,10,33.574620437422986425339366515837104,56
06/28/2010 13:32:06,42.65468,-71.32535,0.51,1079.03,30.88,11,33.574620437422986425339366515837104,54
06/28/2010 13:32:07,42.65468,-71.32533,0.82,1081.91,30.88,30,33.654036284301179138321995464852608,55
06/28/2010 13:32:08,42.65468,-71.3253,0.78,1074.67,30.88,44,33.654036284301179138321995464852608,56
06/28/2010 13:32:09,42.65468,-71.32529,0.86,1073.93,30.88,9,33.733327730181818181818181818181818,56
06/28/2010 13:32:11,42.65468,-71.32527,0.55,1076.86,30.88,29,33.733327730181818181818181818181818,55
06/28/2010 13:32:12,42.654705,-71.32527,0.66,1080.47,30.88,9,33.733327730181818181818181818181818,56
06/28/2010 13:32:13,42.654705,-71.32525,1.13,1081.19,30.88,28,33.812495028091070615034168564920273,55
06/28/2010 13:32:14,42.65472,-71.32525,0.90,1076.13,30.88,12,33.733327730181818181818181818181818,55
06/28/2010 13:32:15,42.65472,-71.32525,0.94,1064.99,30.88,11,33.970458203680228832951945080091533,55
06/28/2010 13:32:16,42.654736,-71.32525,0.90,1058.11,30.88,10,34.127927881971264367816091954022989,54
06/28/2010 13:32:17,42.654736,-71.32525,0.90,1057.34,30.88,16,34.206478317225069124423963133640553,53
06/28/2010 13:32:18,42.654736,-71.32525,0.94,1061.19,30.88,33,34.441395222464547563805104408352668,53
06/28/2010 13:32:19,42.654736,-71.32525,0.90,1058.88,30.88,11,34.519456964976744186046511627906977,54
06/28/2010 13:32:20,42.654736,-71.32527,0.90,1058.11,30.88,24,34.519456964976744186046511627906977,53
06/28/2010 13:32:21,42.654736,-71.32527,0.90,1064.99,30.88,31,34.597397221355198135198135198135198,54
06/28/2010 13:32:22,42.654736,-71.32527,0.94,1079.03,31.20,45,34.675216271560373831775700934579439,54
06/28/2010 13:32:23,42.65472,-71.32527,0.86,1078.31,31.20,5,34.752914398175316159250585480093677,53
06/28/2010 13:32:24,42.65472,-71.32527,0.62,1079.03,31.20,5,34.752914398175316159250585480093677,54
06/28/2010 13:32:26,42.654705,-71.32527,1.21,1076.86,31.20,5,34.752914398175316159250585480093677,54
06/28/2010 13:32:26,42.654705,-71.32527,0.86,1075.40,31.20,46,34.675216271560373831775700934579439,54
06/28/2010 13:32:28,42.654705,-71.32527,0.98,1074.67,31.20,6,34.675216271560373831775700934579439,56
06/28/2010 13:32:29,42.654705,-71.32527,0.86,1073.93,31.20,7,34.675216271560373831775700934579439,56
06/28/2010 13:32:30,42.65468,-71.32527,0.90,1074.67,31.20,7,34.675216271560373831775700934579439,56
06/28/2010 13:32:31,42.65468,-71.32525,0.90,1074.67,31.20,41,34.675216271560373831775700934579439,57
06/28/2010 13:32:32,42.65468,-71.32527,0.90,1073.93,31.20,5,34.597397221355198135198135198135198,57
06/28/2010 13:32:33,42.65468,-71.32525,1.05,1073.93,31.20,42,34.519456964976744186046511627906977,58
06/28/2010 13:32:34,42.65468,-71.32525,1.05,1073.93,31.20,16,34.519456964976744186046511627906977,58
06/28/2010 13:32:35,42.65468,-71.32527,0.82,1074.67,31.20,41,34.441395222464547563805104408352668,58
06/28/2010 13:32:36,42.65472,-71.32529,0.86,1073.93,31.20,36,34.363211716450370370370370370370370,56
06/28/2010 13:32:37,42.654736,-71.32529,0.86,1074.67,31.20,15,34.363211716450370370370370370370370,56
06/28/2010 13:32:38,42.654736,-71.32529,0.94,1074.67,31.20,19,34.441395222464547563805104408352668,56
06/28/2010 13:32:39,42.654736,-71.32529,0.90,1074.67,31.20,10,34.597397221355198135198135198135198,55
06/28/2010 13:32:40,42.654736,-71.32529,0.90,1074.67,31.52,4,34.752914398175316159250585480093677,56
06/28/2010 13:32:42,42.654736,-71.32529,0.90,1074.67,31.52,5,34.985286102297358490566037735849057,56
06/28/2010 13:32:42,42.654736,-71.32527,0.90,1074.67,31.52,8,35.062503413919952718676122931442080,56
06/28/2010 13:32:44,42.654736,-71.32527,0.90,1074.67,31.52,24,35.139601255298957345971563981042654,56
06/28/2010 13:32:45,42.654736,-71.32527,0.90,1074.67,31.52,24,35.216579925414774346793349168646081,56
06/28/2010 13:32:46,42.654736,-71.32527,0.90,1074.67,31.52,22,35.293439726095238095238095238095238,55
06/28/2010 13:32:47,42.654736,-71.32527,0.94,1074.67,31.52,37,35.370180962049594272076372315035800,55
06/28/2010 13:32:48,42.654736,-71.32527,0.98,1074.67,31.52,12,35.446803940902966507177033492822967,55
06/28/2010 13:32:49,42.654736,-71.32527,0.90,1072.46,31.52,31,35.446803940902966507177033492822967,55
06/28/2010 13:32:50,42.654736,-71.32527,0.98,1073.20,31.52,21,35.370180962049594272076372315035800,55
06/28/2010 13:32:51,42.654736,-71.32527,0.98,1075.40,31.52,8,35.446803940902966507177033492822967,54
06/28/2010 13:32:52,42.654736,-71.32527,0.82,1075.40,31.52,7,35.446803940902966507177033492822967,54
06/28/2010 13:32:53,42.654736,-71.32527,0.94,1075.40,31.52,8,35.523308973231318944844124700239808,57
06/28/2010 13:32:54,42.654736,-71.32527,0.86,1075.40,31.52,25,35.599696372596923076923076923076923,56
06/28/2010 13:32:55,42.654736,-71.32527,0.90,1075.40,31.52,22,35.675966455584337349397590361445783,56
06/28/2010 13:32:56,42.654736,-71.32527,0.90,1075.40,31.52,12,35.752119541836908212560386473429952,56
06/28/2010 13:32:58,42.654736,-71.32527,0.90,1076.13,31.52,20,35.752119541836908212560386473429952,56
06/28/2010 13:32:58,42.654736,-71.32527,0.90,1076.13,31.52,10,35.828155954093801452784503631961259,56
06/28/2010 13:33:00,42.654736,-71.32527,0.90,1075.40,31.52,4,35.828155954093801452784503631961259,56
06/28/2010 13:33:01,42.654736,-71.32527,0.90,1075.40,31.52,6,35.904076018227572815533980582524272,56
06/28/2010 13:33:02,42.654736,-71.32527,0.90,1076.13,31.52,6,35.979880063282287104622871046228710,56
06/28/2010 13:33:03,42.654736,-71.32527,0.90,1076.13,31.52,5,35.979880063282287104622871046228710,56
06/28/2010 13:33:04,42.654736,-71.32527,0.90,1076.13,31.85,6,36.055568421512195121951219512195122,56
06/28/2010 13:33:05,42.65472,-71.32527,0.90,1076.13,31.85,7,36.055568421512195121951219512195122,56
06/28/2010 13:33:06,42.65472,-71.32527,0.90,1076.13,31.85,9,36.131141428420977995110024449877751,56
06/28/2010 13:33:07,42.65472,-71.32527,0.90,1076.13,31.85,4,36.206599422801568627450980392156863,56
06/28/2010 13:33:08,42.65472,-71.32527,0.90,1076.13,31.85,4,36.206599422801568627450980392156863,56
06/28/2010 13:33:09,42.65472,-71.32527,0.90,1076.13,31.85,6,36.281942746776560196560196560196560,56
06/28/2010 13:33:10,42.65472,-71.32525,0.90,1076.13,31.85,8,36.357171745839211822660098522167488,57
06/28/2010 13:33:11,42.65472,-71.32527,0.98,1072.46,31.85,27,36.357171745839211822660098522167488,57
06/28/2010 13:33:12,42.654736,-71.32527,0.66,1073.93,31.85,17,36.206599422801568627450980392156863,56
06/28/2010 13:33:14,42.654736,-71.32527,0.98,1073.93,31.85,11,36.206599422801568627450980392156863,56
06/28/2010 13:33:14,42.65475,-71.32529,1.25,1073.93,31.85,29,36.131141428420977995110024449877751,56
06/28/2010 13:33:16,42.65475,-71.32527,1.33,1073.20,31.85,8,36.055568421512195121951219512195122,56
06/28/2010 13:33:17,42.65477,-71.32527,1.09,1073.20,31.85,19,35.904076018227572815533980582524272,55
06/28/2010 13:33:18,42.654785,-71.32525,0.82,1073.93,31.85,9,35.752119541836908212560386473429952,54
06/28/2010 13:33:19,42.6548,-71.32525,0.66,1073.20,31.85,8,35.752119541836908212560386473429952,53
06/28/2010 13:33:20,42.65482,-71.32525,0.59,1073.93,31.85,16,35.675966455584337349397590361445783,52
06/28/2010 13:33:21,42.65482,-71.32523,1.17,1073.20,31.85,9,35.599696372596923076923076923076923,52
06/28/2010 13:33:22,42.654835,-71.32523,1.17,1072.46,31.85,7,35.523308973231318944844124700239808,51
06/28/2010 13:33:23,42.654835,-71.32523,0.86,1070.98,31.85,13,35.446803940902966507177033492822967,51
06/28/2010 13:33:24,42.65485,-71.32525,0.62,1070.24,31.85,4,35.370180962049594272076372315035800,51
06/28/2010 13:33:25,42.654865,-71.32525,0.55,1070.98,31.85,6,35.293439726095238095238095238095238,51
06/28/2010 13:33:26,42.654884,-71.32525,0.94,1070.98,31.85,25,35.216579925414774346793349168646081,50
06/28/2010 13:33:27,42.654884,-71.32525,0.78,1072.46,31.85,28,35.216579925414774346793349168646081,50
06/28/2010 13:33:28,42.654884,-71.32525,0.98,1073.20,31.85,37,35.216579925414774346793349168646081,50
06/28/2010 13:33:29,42.654884,-71.32525,0.90,1073.20,31.85,25,35.139601255298957345971563981042654,51
06/28/2010 13:33:31,42.6549,-71.32527,0.78,1071.72,31.85,18,35.062503413919952718676122931442080,52
06/28/2010 13:33:32,42.6549,-71.32527,0.78,1072.46,31.85,30,35.062503413919952718676122931442080,53
06/28/2010 13:33:33,42.6549,-71.32525,1.09,1073.20,31.85,8,34.985286102297358490566037735849057,54
06/28/2010 13:33:34,42.6549,-71.32525,1.02,1073.20,31.85,17,34.985286102297358490566037735849057,55
06/28/2010 13:33:35,42.654915,-71.32525,0.86,1073.20,31.85,6,34.907949024264705882352941176470588,56
06/28/2010 13:33:36,42.654915,-71.32525,0.62,1072.46,31.85,4,34.830491886436431924882629107981221,61
06/28/2010 13:33:37,42.654915,-71.32525,0.70,1071.72,31.85,9,34.830491886436431924882629107981221,65
06/28/2010 13:33:38,42.65493,-71.32525,0.98,1071.72,31.85,11,34.752914398175316159250585480093677,68
06/28/2010 13:33:39,42.65493,-71.32525,1.05,1073.93,31.85,6,34.752914398175316159250585480093677,71
06/28/2010 13:33:40,42.65495,-71.32525,0.70,1075.40,31.85,21,34.675216271560373831775700934579439,74
06/28/2010 13:33:41,42.65498,-71.32527,0.70,1072.46,31.85,11,34.675216271560373831775700934579439,80
06/28/2010 13:33:42,42.65498,-71.32527,0.94,1072.46,31.85,5,34.675216271560373831775700934579439,83
06/28/2010 13:33:43,42.65498,-71.32525,0.90,1075.40,31.85,46,34.597397221355198135198135198135198,86
06/28/2010 13:33:44,42.65498,-71.32525,0.78,1073.20,31.85,29,34.519456964976744186046511627906977,90
06/28/2010 13:33:46,42.65498,-71.32527,0.94,1071.72,31.85,22,34.519456964976744186046511627906977,94
06/28/2010 13:33:46,42.65498,-71.32527,0.86,1072.46,31.85,7,34.519456964976744186046511627906977,97
06/28/2010 13:33:48,42.654995,-71.32529,0.86,1072.46,31.85,9,35.139601255298957345971563981042654,99
06/28/2010 13:33:49,42.655014,-71.3253,0.82,1072.46,31.85,12,35.446803940902966507177033492822967,100
06/28/2010 13:33:50,42.655014,-71.32532,0.82,1072.46,31.85,8,35.675966455584337349397590361445783,102
06/28/2010 13:33:51,42.65503,-71.32532,0.82,1072.46,31.85,17,35.828155954093801452784503631961259,103
06/28/2010 13:33:52,42.655052,-71.32533,0.82,1072.46,31.85,14,35.979880063282287104622871046228710,104
06/28/2010 13:33:53,42.655052,-71.32533,0.82,1072.46,31.85,13,35.979880063282287104622871046228710,104
06/28/2010 13:33:54,42.655052,-71.32535,0.82,1072.46,31.85,13,36.131141428420977995110024449877751,105
06/28/2010 13:33:55,42.65507,-71.32535,0.82,1072.46,31.85,27,36.206599422801568627450980392156863,105
06/28/2010 13:33:56,42.655087,-71.32536,0.82,1072.46,31.85,34,36.281942746776560196560196560196560,105
06/28/2010 13:33:57,42.655087,-71.32536,0.82,1072.46,31.85,46,36.281942746776560196560196560196560,105
06/28/2010 13:33:58,42.6551,-71.325386,0.86,1072.46,31.52,46,35.979880063282287104622871046228710,102
06/28/2010 13:33:59,42.6551,-71.325386,0.86,1072.46,31.85,26,35.599696372596923076923076923076923,101
06/28/2010 13:34:00,42.655117,-71.325386,0.86,1072.46,31.52,11,35.293439726095238095238095238095238,100
06/28/2010 13:34:01,42.655117,-71.3254,0.86,1072.46,31.85,25,35.062503413919952718676122931442080,99
06/28/2010 13:34:03,42.655136,-71.3254,0.86,1071.72,31.85,36,34.985286102297358490566037735849057,99
06/28/2010 13:34:04,42.655136,-71.3254,0.82,1071.72,31.85,6,34.830491886436431924882629107981221,98
06/28/2010 13:34:05,42.655117,-71.325386,0.86,1070.98,31.85,10,34.752914398175316159250585480093677,98
06/28/2010 13:34:06,42.655117,-71.325386,0.86,1070.98,31.85,29,34.675216271560373831775700934579439,98
06/28/2010 13:34:07,42.655117,-71.325386,0.86,1070.98,31.85,8,34.519456964976744186046511627906977,97
06/28/2010 13:34:08,42.655117,-71.325386,0.86,1070.98,31.85,15,34.441395222464547563805104408352668,97
06/28/2010 13:34:09,42.655117,-71.325386,0.90,1070.98,31.85,6,34.441395222464547563805104408352668,96
06/28/2010 13:34:10,42.6551,-71.325386,0.86,1070.98,31.85,43,34.363211716450370370370370370370370,96
06/28/2010 13:34:11,42.6551,-71.32536,0.86,1070.98,31.85,25,34.284906172128267898383371824480370,95
06/28/2010 13:34:12,42.6551,-71.32536,0.86,1070.98,31.85,38,34.206478317225069124423963133640553,94
06/28/2010 13:34:13,42.6551,-71.32536,0.94,1073.93,31.85,21,34.127927881971264367816091954022989,94
06/28/2010 13:34:14,42.6551,-71.32536,0.90,1073.93,31.85,40,34.127927881971264367816091954022989,95
06/28/2010 13:34:15,42.6551,-71.325386,0.98,1070.24,31.52,43,34.127927881971264367816091954022989,96
06/28/2010 13:34:16,42.655117,-71.325386,0.98,1065.74,31.85,35,34.049254599072293577981651376146789,96
06/28/2010 13:34:18,42.655117,-71.325386,0.78,1067.25,31.85,44,33.970458203680228832951945080091533,96
06/28/2010 13:34:19,42.655117,-71.32536,1.21,1064.23,31.85,28,33.970458203680228832951945080091533,96
06/28/2010 13:34:20,42.655117,-71.32536,1.21,1061.95,31.85,29,33.970458203680228832951945080091533,95
06/28/2010 13:34:21,42.655117,-71.32535,0.78,1062.71,31.85,14,33.970458203680228832951945080091533,95
06/28/2010 13:34:22,42.655136,-71.32533,1.37,1063.47,31.52,13,33.970458203680228832951945080091533,95
06/28/2010 13:34:23,42.655136,-71.32533,0.94,1067.25,31.85,27,34.049254599072293577981651376146789,94
06/28/2010 13:34:24,42.655136,-71.32532,0.90,1067.25,31.85,36,33.970458203680228832951945080091533,94
06/28/2010 13:34:25,42.65515,-71.32532,0.90,1070.98,31.85,10,34.049254599072293577981651376146789,94
06/28/2010 13:34:26,42.65515,-71.3253,0.98,1071.72,31.85,27,34.049254599072293577981651376146789,93
06/28/2010 13:34:27,42.655136,-71.3253,0.78,1070.24,31.85,13,34.049254599072293577981651376146789,93
06/28/2010 13:34:28,42.65515,-71.32527,0.78,1070.24,31.85,12,34.049254599072293577981651376146789,92
06/28/2010 13:34:29,42.65515,-71.32525,1.13,1071.72,31.85,40,34.049254599072293577981651376146789,90
06/28/2010 13:34:30,42.65515,-71.32523,0.86,1070.24,31.85,17,34.127927881971264367816091954022989,89
06/28/2010 13:34:31,42.65515,-71.32522,0.74,1072.46,31.85,27,34.127927881971264367816091954022989,89
06/28/2010 13:34:32,42.65515,-71.3252,1.09,1073.20,31.85,17,34.127927881971264367816091954022989,88
06/28/2010 13:34:34,42.655167,-71.325165,0.98,1074.67,31.85,19,34.127927881971264367816091954022989,87
06/28/2010 13:34:34,42.655167,-71.32515,0.74,1074.67,31.85,10,34.127927881971264367816091954022989,86
06/28/2010 13:34:36,42.655167,-71.32513,0.47,1074.67,31.85,25,34.127927881971264367816091954022989,85
06/28/2010 13:34:37,42.655167,-71.32511,0.47,1074.67,31.85,6,34.127927881971264367816091954022989,84
06/28/2010 13:34:38,42.655167,-71.32508,0.86,1073.93,31.85,6,34.127927881971264367816091954022989,83
06/28/2010 13:34:39,42.655167,-71.325066,1.25,1073.93,31.85,25,34.127927881971264367816091954022989,82
06/28/2010 13:34:40,42.655167,-71.32505,1.05,1074.67,31.85,17,34.127927881971264367816091954022989,81
06/28/2010 13:34:41,42.655167,-71.325035,1.02,1074.67,31.85,28,34.127927881971264367816091954022989,80
06/28/2010 13:34:42,42.655186,-71.32502,0.90,1075.40,31.85,24,34.049254599072293577981651376146789,79
06/28/2010 13:34:43,42.655186,-71.325,0.47,1074.67,31.85,17,34.049254599072293577981651376146789,78
06/28/2010 13:34:44,42.6552,-71.32498,0.43,1073.93,31.85,6,34.127927881971264367816091954022989,77
06/28/2010 13:34:45,42.6552,-71.32498,0.70,1073.93,31.85,6,34.127927881971264367816091954022989,77
06/28/2010 13:34:46,42.6552,-71.32495,0.94,1073.93,31.85,8,34.127927881971264367816091954022989,75
06/28/2010 13:34:47,42.655216,-71.324936,0.82,1073.93,31.85,25,34.206478317225069124423963133640553,75
06/28/2010 13:34:48,42.655216,-71.324936,0.94,1073.93,31.85,8,34.206478317225069124423963133640553,74
06/28/2010 13:34:50,42.6552,-71.32492,0.82,1073.93,31.85,4,34.206478317225069124423963133640553,73
06/28/2010 13:34:51,42.655216,-71.32492,0.86,1073.93,31.85,32,34.206478317225069124423963133640553,73
06/28/2010 13:34:52,42.655216,-71.32492,0.86,1073.93,31.85,32,34.284906172128267898383371824480370,72
06/28/2010 13:34:53,42.655216,-71.32492,0.90,1073.93,31.85,7,34.284906172128267898383371824480370,72
06/28/2010 13:34:54,42.655216,-71.32492,0.86,1073.93,31.85,34,34.441395222464547563805104408352668,71
06/28/2010 13:34:55,42.655216,-71.32492,0.86,1073.93,31.85,28,34.597397221355198135198135198135198,71
06/28/2010 13:34:56,42.655216,-71.32492,0.90,1073.93,31.85,45,34.675216271560373831775700934579439,70
06/28/2010 13:34:57,42.655216,-71.32492,0.86,1074.67,31.85,28,34.752914398175316159250585480093677,70
06/28/2010 13:34:58,42.655216,-71.32492,0.90,1074.67,31.85,12,34.830491886436431924882629107981221,69
06/28/2010 13:34:59,42.655216,-71.32492,0.86,1074.67,31.85,30,34.830491886436431924882629107981221,69
06/28/2010 13:35:00,42.655216,-71.32492,0.86,1074.67,31.85,28,34.752914398175316159250585480093677,68
06/28/2010 13:35:01,42.655216,-71.32492,0.90,1074.67,31.85,30,34.830491886436431924882629107981221,68
06/28/2010 13:35:02,42.655216,-71.32492,0.86,1074.67,31.85,9,34.830491886436431924882629107981221,67
06/28/2010 13:35:03,42.655216,-71.32492,0.86,1074.67,31.85,28,34.830491886436431924882629107981221,67
06/28/2010 13:35:04,42.655216,-71.32492,0.94,1073.20,31.85,12,34.830491886436431924882629107981221,66
06/28/2010 13:35:05,42.655216,-71.32492,0.82,1074.67,31.85,30,34.830491886436431924882629107981221,65
06/28/2010 13:35:06,42.655216,-71.32492,0.90,1073.93,31.85,20,34.752914398175316159250585480093677,65
