time,latitude,longitude,acceleration,light,temperature,sound
0,,,0.94,216.19,23.47,0
1,,,0.94,212.38,23.14,2
2,,,0.94,216.19,23.14,1
3,,,0.94,216.19,23.14,0
4,,,0.94,214.29,23.14,5
5,,,0.94,171.91,23.47,11
6,,,0.94,1061.19,23.14,3
7,,,0.90,1061.19,23.14,2
8,,,0.94,1061.95,23.14,5
9,,,0.94,1063.47,23.14,0
10,,,0.98,1063.47,23.14,11
11,,,0.94,1054.23,18.96,10
12,,,0.98,1052.66,18.96,14
13,,,0.94,1052.66,18.96,10
14,,,0.98,1056.56,18.31,26
15,,,1.13,1056.56,17.99,12
16,,,1.64,1060.42,17.99,6
17,,,1.21,1061.19,17.99,6
18,,,1.09,1061.19,17.67,1
19,,,1.13,1060.42,17.67,2
20,,,1.17,1060.42,17.67,24
21,,,0.98,1059.65,17.67,33
22,,,0.90,1058.11,17.67,3
23,,,0.94,1058.88,17.67,0
24,,,1.17,1059.65,17.67,20
25,,,0.86,1059.65,17.67,16
26,,,0.98,1059.65,17.67,1
27,,,0.82,1058.11,17.34,2
28,,,0.66,1057.34,17.67,4
29,,,0.66,1059.65,17.34,7
30,,,0.90,1058.11,17.34,0
31,,,1.21,1056.56,17.34,3
32,,,1.21,1058.11,17.34,5
33,,,0.82,1058.88,17.34,0
34,,,1.17,1060.42,17.34,17
35,,,1.41,1055.79,17.34,8
36,,,1.09,1057.34,17.34,1
37,,,1.13,1058.88,17.34,0
38,,,0.98,1058.11,17.34,23
39,,,0.94,1059.65,17.34,4
40,,,0.74,1060.42,17.34,5
41,,,1.02,1058.11,17.34,0
42,,,0.98,1057.34,17.34,0
43,,,1.09,1055.79,17.34,2
44,,,1.02,1056.56,17.34,1
45,,,1.05,1055.79,17.34,2
46,,,1.05,1051.09,17.34,0
47,,,1.21,1052.66,17.34,0
48,,,1.02,1058.88,17.34,10
49,,,0.66,1059.65,17.34,0
50,,,0.90,1058.11,17.02,0
51,,,0.94,1057.34,17.34,1
52,,,0.90,1061.19,17.34,1
53,,,0.98,1061.19,17.34,3
54,,,0.94,1059.65,17.34,3
55,,,0.90,1058.88,17.34,7
56,,,0.94,1060.42,17.34,4
57,,,0.98,1060.42,17.34,1
58,,,0.94,1059.65,17.02,5
59,,,0.90,1058.88,17.02,0
60,,,0.90,1057.34,17.02,1
61,,,0.86,1058.11,17.34,6
62,,,0.94,1059.65,17.02,8
63,,,1.05,1061.19,17.34,0
64,,,1.21,1061.19,17.34,2
65,,,0.90,1061.19,17.02,17
66,,,1.02,1060.42,17.34,3
67,,,0.98,1061.95,17.34,1
68,,,1.05,1058.88,17.02,18
69,,,1.09,1056.56,17.34,18
70,,,1.25,1060.42,17.34,4
71,,,1.09,1061.19,17.34,2
72,,,0.86,1058.88,17.34,4
73,,,1.17,1062.71,17.34,2
74,,,1.41,1059.65,17.02,16
75,,,1.68,1055.79,17.02,3
76,,,1.05,1056.56,17.02,14
77,,,1.25,1055.79,17.02,3
78,,,0.90,1058.88,17.02,13
79,,,0.86,1061.19,17.02,0
80,,,1.13,1060.42,16.70,5
81,,,1.13,1058.11,16.70,11
82,,,0.94,1058.11,16.70,16
83,,,0.90,1054.23,16.70,9
84,,,1.09,1047.12,16.70,22
85,,,1.09,1051.09,16.70,3
86,,,0.98,1049.51,16.70,4
87,,,1.02,1051.09,16.38,11
88,,,1.05,1057.34,16.38,1
89,,,1.21,1054.23,16.38,7
90,,,1.17,1053.44,16.38,16
91,,,1.17,1051.87,16.38,2
92,,,1.09,1051.09,16.38,11
93,,,0.86,1052.66,16.38,0
94,,,1.05,1055.79,16.05,1
95,,,1.02,1061.95,16.38,2
96,,,0.70,1061.19,16.05,5
97,,,0.78,1061.19,16.05,5
98,,,1.05,1060.42,16.05,4
99,,,0.98,1058.88,16.05,0
100,,,0.78,1058.88,16.05,2
101,,,0.70,1056.56,16.05,7
102,42.787647,-71.10705,1.13,1056.56,16.05,28
103,,,0.74,1060.42,16.05,20
104,42.787647,-71.10709,1.56,1045.52,16.05,25
105,42.787613,-71.10705,1.56,1060.42,16.05,11
106,42.787598,-71.10703,2.30,1058.11,16.05,22
107,,,1.13,1050.30,15.73,19
108,42.787582,-71.10706,1.17,1048.71,15.73,19
109,42.787613,-71.10709,1.52,1061.19,15.73,18
110,42.787632,-71.10711,1.13,1049.51,15.73,17
111,42.787613,-71.10708,1.13,1043.92,15.73,16
112,42.787632,-71.10709,1.25,1050.30,15.73,8
113,42.787613,-71.10709,1.02,1019.82,15.73,4
114,42.787598,-71.10708,0.98,1043.11,15.73,23
115,42.787582,-71.10708,1.09,1023.23,15.73,16
116,,,1.17,967.09,15.73,16
117,42.787563,-71.10706,1.09,625.87,15.73,1
118,42.787548,-71.10706,0.94,373.33,15.73,1
119,42.787548,-71.10708,0.82,229.48,15.73,10
120,42.787518,-71.10706,0.90,171.91,15.73,5
121,42.787518,-71.10706,1.02,200.90,15.73,0
122,42.787548,-71.10708,0.94,181.62,15.73,0
123,42.787563,-71.10708,1.02,183.56,15.73,18
124,42.787598,-71.10711,0.94,154.33,15.73,8
125,,,1.05,851.60,15.73,1
126,,,1.05,825.70,15.73,5
127,42.787632,-71.107155,0.94,852.76,15.73,6
128,42.787647,-71.10717,0.94,1008.53,15.73,14
129,42.787632,-71.107155,0.94,1043.92,15.73,5
130,42.787647,-71.107155,0.98,984.10,15.73,4
131,42.787663,-71.10717,0.98,782.69,15.73,0
132,42.787647,-71.107155,0.94,1038.24,15.73,5
133,,,0.98,1036.60,15.73,16
134,,,0.94,1043.92,15.73,2
135,42.787685,-71.107155,0.94,1046.32,15.73,0
136,42.787632,-71.10711,0.98,1048.71,15.73,0
137,42.787632,-71.10714,0.94,1046.32,15.73,0
138,42.787613,-71.10714,0.94,1043.92,15.73,2
139,42.787598,-71.10714,0.82,1043.92,15.73,9
140,42.787582,-71.10711,0.98,1018.96,15.73,0
141,,,0.82,1040.68,15.73,2
142,42.787582,-71.10711,0.94,1043.92,16.05,0
143,42.787598,-71.10714,0.98,1044.72,15.73,5
144,42.787613,-71.10714,0.90,1023.23,16.05,1
145,42.787613,-71.107155,1.02,425.02,16.05,3
146,42.787632,-71.107155,1.09,1039.05,16.05,5
147,42.787647,-71.10717,1.13,1045.52,15.73,1
148,42.787647,-71.107155,1.21,1034.13,16.05,5
149,,,1.02,817.27,15.73,12
150,42.787647,-71.10714,0.94,216.19,15.73,2
151,42.787647,-71.10714,1.13,175.80,15.73,0
152,,,1.09,156.29,15.73,21
153,,,0.98,218.10,16.05,5
154,,,0.98,150.40,15.73,1
155,42.787663,-71.10717,0.98,173.86,15.73,13
156,42.787647,-71.10717,1.05,136.59,16.05,0
157,42.787685,-71.1072,1.02,100.69,15.73,9
158,42.787704,-71.107216,1.13,265.11,15.73,10
159,,,1.02,718.78,15.73,26
160,,,1.02,1045.52,16.05,20
161,42.787704,-71.107216,0.94,1043.92,16.05,0
162,42.787647,-71.1072,0.98,1041.49,16.05,0
163,42.787598,-71.10717,0.90,1037.42,15.73,0
164,42.787563,-71.10717,0.90,1024.08,15.73,2
165,42.787548,-71.10714,1.02,759.72,16.05,19
166,42.787518,-71.10714,0.82,1043.11,15.73,2
167,42.7875,-71.10711,0.98,1050.30,15.73,44
168,,,1.09,1039.87,15.73,0
169,,,1.02,1036.60,15.73,3
170,42.787563,-71.10711,0.86,1044.72,15.73,1
171,42.787647,-71.107155,1.13,1039.87,15.73,25
172,42.787613,-71.107155,0.94,1014.65,15.73,23
173,42.787533,-71.10711,0.90,1014.65,16.05,7
174,42.787518,-71.10711,0.86,1035.78,15.73,42
175,,,0.90,1046.32,16.05,8
176,42.787533,-71.107155,0.98,1047.12,15.73,0
177,42.787563,-71.10717,0.90,1033.30,15.73,27
178,42.787582,-71.107185,0.90,1036.60,15.73,14
179,42.787598,-71.10717,0.90,1044.72,15.73,7
180,42.787582,-71.10714,0.94,1044.72,15.73,2
181,42.787582,-71.10711,0.86,1051.09,15.73,5
182,42.787533,-71.10708,0.82,1054.23,16.05,1
183,42.787548,-71.10706,0.82,1053.44,15.73,4
184,,,0.98,1053.44,16.05,0
185,42.787533,-71.10708,1.25,1050.30,16.05,26
186,42.787563,-71.10714,1.02,1053.44,16.05,10
187,42.787582,-71.107155,0.90,1051.87,15.73,26
188,42.787582,-71.10711,0.74,1047.92,15.73,19
189,42.787582,-71.10708,0.82,1044.72,15.73,9
190,,,0.90,1054.23,15.73,20
191,,,0.86,1055.79,15.73,2
192,,,1.09,1055.01,15.73,19
193,,,0.86,1048.71,15.73,7
