time,latitude,longitude,light,temperature,sound,"cricket temperature probe"
"3/30/2128 20:00:00",,,775.10,25.08,0,20.7980
"3/30/2128 20:00:00",,,1059.65,25.40,0,21.0229
"3/30/2128 20:00:00",,,1060.42,25.40,0,19.8984
"3/30/2128 20:00:00",,,1060.42,25.72,0,19.33615
"3/30/2128 20:00:00",,,1061.19,25.72,0,19.11125
"3/30/2128 20:00:00",,,1061.95,25.72,0,18.9988
"3/30/2128 20:00:00",,,1061.19,25.72,0,18.88635
"3/30/2128 20:00:00",,,1061.19,25.40,0,18.7739
"3/30/2128 20:00:00",,,1060.42,25.40,0,18.7739
"3/30/2128 20:00:00",,,1059.65,25.40,0,18.66145
"3/30/2128 20:00:00",,,1059.65,25.40,0,18.66145
"3/30/2128 20:00:00",,,1059.65,25.08,0,18.5490
"3/30/2128 20:00:00",,,1059.65,25.08,0,18.5490
"3/30/2128 20:00:00",,,1058.11,25.08,0,18.5490
"3/30/2128 20:00:00",,,1058.11,25.08,0,18.5490
"3/30/2128 20:00:00",,,1058.11,24.76,0,18.43655
"3/30/2128 20:00:00",,,1056.56,24.76,0,18.3241
"3/30/2128 20:00:00",,,1055.79,24.76,0,18.3241
"3/30/2128 20:00:00",,,1055.01,24.43,0,18.21165
"3/30/2128 20:00:00",,,1054.23,24.43,0,18.21165
"3/30/2128 20:00:00",,,1054.23,24.43,0,18.0992
"3/30/2128 20:00:00",,,1054.23,24.43,0,18.0992
"3/30/2128 20:00:00",,,1054.23,24.43,0,17.98675
"3/30/2128 20:00:00",,,1054.23,24.43,0,17.98675
"3/30/2128 20:00:00",,,1054.23,24.43,0,17.98675
"3/30/2128 20:00:00",,,1054.23,24.43,0,18.0992
"3/30/2128 20:00:00",,,1054.23,24.43,0,18.0992
"3/30/2128 20:00:00",,,1054.23,24.43,0,17.98675
"3/30/2128 20:00:00",,,1054.23,24.43,0,17.8743
"3/30/2128 20:00:00",,,1054.23,24.43,0,17.8743
"3/30/2128 20:00:00",,,1054.23,24.43,0,17.8743
"3/30/2128 20:00:00",,,1053.44,24.11,0,17.76185
