time,latitude,longitude,light,temperature,sound,"cricket temperature probe"
"3/30/2128 20:00:00",,,548.70,6.06,0,20.3482
"3/30/2128 20:00:00",,,666.24,6.06,0,20.46065
"3/30/2128 20:00:00",,,698.35,6.06,0,20.46065
"3/30/2128 20:00:00",,,705.21,6.06,0,20.46065
"3/30/2128 20:00:00",,,718.78,6.06,1,20.3482
"3/30/2128 20:00:00",,,714.73,6.06,0,20.23575
"3/30/2128 20:00:00",,,718.78,6.06,0,20.23575
"3/30/2128 20:00:00",,,722.82,6.06,0,20.1233
"3/30/2128 20:00:00",,,722.82,6.06,0,20.1233
"3/30/2128 20:00:00",,,722.82,6.06,0,20.1233
"3/30/2128 20:00:00",,,722.82,6.06,0,20.1233
"3/30/2128 20:00:00",,,722.82,6.06,0,20.1233
"3/30/2128 20:00:00",,,722.82,6.06,0,20.01085
"3/30/2128 20:00:00",,,722.82,6.06,0,20.01085
"3/30/2128 20:00:00",,,722.82,6.06,0,20.01085
"3/30/2128 20:00:00",,,722.82,6.06,0,19.8984
"3/30/2128 20:00:00",,,722.82,6.06,0,19.8984
"3/30/2128 20:00:00",,,722.82,6.06,0,19.8984
"3/30/2128 20:00:00",,,722.82,5.74,0,19.8984
"3/30/2128 20:00:00",,,722.82,6.06,0,19.8984
"3/30/2128 20:00:00",,,722.82,6.06,0,19.78595
"3/30/2128 20:00:00",,,722.82,6.06,0,19.78595
"3/30/2128 20:00:00",,,722.82,6.06,0,19.78595
"3/30/2128 20:00:00",,,722.82,6.06,0,19.78595
"3/30/2128 20:00:00",,,722.82,6.06,0,19.78595
"3/30/2128 20:00:00",,,722.82,6.06,0,19.78595
"3/30/2128 20:00:00",,,722.82,6.06,0,19.6735
"3/30/2128 20:00:00",,,722.82,6.06,0,19.6735
"3/30/2128 20:00:00",,,724.16,6.06,0,19.6735
"3/30/2128 20:00:00",,,724.16,6.06,0,19.6735
"3/30/2128 20:00:00",,,722.82,6.06,0,19.6735
"3/30/2128 20:00:00",,,722.82,6.06,0,19.56105
"3/30/2128 20:00:00",,,724.16,6.06,0,19.56105
"3/30/2128 20:00:00",,,724.16,6.06,0,19.56105
"3/30/2128 20:00:00",,,722.82,5.74,0,19.56105
"3/30/2128 20:00:00",,,722.82,5.74,0,19.56105
"3/30/2128 20:00:00",,,724.16,6.06,0,19.56105
"3/30/2128 20:00:00",,,724.16,5.74,0,19.56105
