time,latitude,longitude,light,temperature,sound,"cricket temperature probe"
"3/30/2128 20:00:00",,,728.18,48.93,0,19.2237
"3/30/2128 20:00:00",,,687.29,52.79,0,19.2237
"3/30/2128 20:00:00",,,725.50,53.12,0,19.2237
"3/30/2128 20:00:00",,,835.22,53.12,0,19.11125
"3/30/2128 20:00:00",,,724.16,52.79,0,19.11125
"3/30/2128 20:00:00",,,818.48,49.25,0,19.11125
"3/30/2128 20:00:00",,,734.83,52.79,0,18.9988
"3/30/2128 20:00:00",,,773.83,52.79,0,18.9988
"3/30/2128 20:00:00",,,809.98,52.79,0,18.9988
"3/30/2128 20:00:00",,,744.08,48.93,0,18.9988
"3/30/2128 20:00:00",,,841.11,49.25,0,18.88635
"3/30/2128 20:00:00",,,859.66,52.79,0,18.88635
"3/30/2128 20:00:00",,,872.15,52.79,0,18.88635
"3/30/2128 20:00:00",,,788.97,52.47,0,18.88635
"3/30/2128 20:00:00",,,746.70,52.79,0,18.7739
"3/30/2128 20:00:00",,,745.39,52.79,0,18.7739
"3/30/2128 20:00:00",,,816.06,52.47,0,18.7739
"3/30/2128 20:00:00",,,839.93,52.79,0,18.7739
"3/30/2128 20:00:00",,,749.32,52.79,0,18.7739
"3/30/2128 20:00:00",,,728.18,52.79,0,18.66145
"3/30/2128 20:00:00",,,722.82,52.79,0,18.7739
"3/30/2128 20:00:00",,,670.49,52.79,0,18.66145
"3/30/2128 20:00:00",,,673.31,48.93,0,18.66145
"3/30/2128 20:00:00",,,763.59,52.47,0,18.66145
"3/30/2128 20:00:00",,,722.82,52.79,0,18.66145
"3/30/2128 20:00:00",,,649.11,48.93,0,18.66145
"3/30/2128 20:00:00",,,767.44,52.79,0,18.66145
"3/30/2128 20:00:00",,,669.07,52.79,0,18.66145
"3/30/2128 20:00:00",,,701.10,52.47,0,18.66145
"3/30/2128 20:00:00",,,683.12,52.79,0,18.66145
"3/30/2128 20:00:00",,,678.92,52.47,0,18.66145
"3/30/2128 20:00:00",,,680.32,48.93,0,18.66145
"3/30/2128 20:00:00",,,707.94,52.47,0,18.66145
"3/30/2128 20:00:00",,,622.93,52.79,0,18.5490
"3/30/2128 20:00:00",,,656.28,52.47,0,18.5490
"3/30/2128 20:00:00",,,703.84,52.47,0,18.66145
"3/30/2128 20:00:00",,,687.29,52.79,0,18.66145
"3/30/2128 20:00:00",,,649.11,48.93,0,18.5490
