time,latitude,longitude,light,temperature,sound,"cricket temperature probe"
"3/30/2128 20:00:00",,,1051.87,27.66,0,20.46065
"3/30/2128 20:00:00",,,1051.09,28.30,0,19.8984
"3/30/2128 20:00:00",,,1055.79,26.04,0,19.6735
"3/30/2128 20:00:00",,,1055.79,25.72,0,19.4486
"3/30/2128 20:00:00",,,1058.11,25.08,0,19.33615
"3/30/2128 20:00:00",,,1058.88,25.40,0,19.33615
"3/30/2128 20:00:00",,,1059.65,25.08,0,19.2237
"3/30/2128 20:00:00",,,1059.65,25.40,0,19.2237
"3/30/2128 20:00:00",,,1059.65,25.08,0,19.2237
"3/30/2128 20:00:00",,,1059.65,25.08,0,19.2237
"3/30/2128 20:00:00",,,1059.65,25.08,0,19.2237
"3/30/2128 20:00:00",,,1058.88,25.08,0,19.11125
"3/30/2128 20:00:00",,,1058.88,25.08,0,19.11125
"3/30/2128 20:00:00",,,1058.88,25.08,0,19.11125
"3/30/2128 20:00:00",,,1058.88,25.08,0,19.11125
"3/30/2128 20:00:00",,,1058.88,25.08,0,19.11125
"3/30/2128 20:00:00",,,1058.88,24.76,0,19.11125
"3/30/2128 20:00:00",,,1058.11,24.76,0,19.11125
"3/30/2128 20:00:00",,,1058.11,24.76,0,18.9988
"3/30/2128 20:00:00",,,1058.11,24.76,0,18.9988
"3/30/2128 20:00:00",,,1057.34,24.76,0,18.9988
"3/30/2128 20:00:00",,,1057.34,24.43,0,18.9988
"3/30/2128 20:00:00",,,1057.34,24.43,0,18.9988
"3/30/2128 20:00:00",,,1056.56,24.43,0,18.88635
"3/30/2128 20:00:00",,,1056.56,24.43,0,18.88635
"3/30/2128 20:00:00",,,1056.56,24.43,0,18.88635
"3/30/2128 20:00:00",,,1055.79,24.43,0,18.88635
"3/30/2128 20:00:00",,,1055.79,24.11,0,18.7739
"3/30/2128 20:00:00",,,1055.79,24.11,0,18.7739
"3/30/2128 20:00:00",,,1055.79,24.11,0,18.7739
"3/30/2128 20:00:00",,,1055.01,24.11,0,18.7739
"3/30/2128 20:00:00",,,1055.01,24.11,0,18.66145
"3/30/2128 20:00:00",,,1055.01,24.11,0,18.66145
"3/30/2128 20:00:00",,,1055.01,23.79,0,18.66145
"3/30/2128 20:00:00",,,1054.23,23.79,0,18.5490
"3/30/2128 20:00:00",,,1054.23,23.79,0,18.5490
"3/30/2128 20:00:00",,,1054.23,23.79,0,18.43655
"3/30/2128 20:00:00",,,1054.23,23.47,0,18.43655
"3/30/2128 20:00:00",,,1054.23,23.47,0,18.43655
"3/30/2128 20:00:00",,,1054.23,23.47,0,18.43655
"3/30/2128 20:00:00",,,1054.23,23.47,0,18.3241
"3/30/2128 20:00:00",,,1053.44,23.47,0,18.3241
"3/30/2128 20:00:00",,,1053.44,23.14,0,18.3241
"3/30/2128 20:00:00",,,1053.44,23.14,0,18.21165
"3/30/2128 20:00:00",,,1053.44,23.14,0,18.21165
"3/30/2128 20:00:00",,,1053.44,23.14,0,18.21165
"3/30/2128 20:00:00",,,1052.66,22.82,0,18.21165
"3/30/2128 20:00:00",,,1052.66,22.82,0,18.3241
"3/30/2128 20:00:00",,,1052.66,22.82,0,18.3241
"3/30/2128 20:00:00",,,1052.66,22.82,0,18.3241
"3/30/2128 20:00:00",,,1052.66,22.50,0,18.3241
"3/30/2128 20:00:00",,,1052.66,22.50,0,18.3241
"3/30/2128 20:00:00",,,1052.66,22.50,0,18.3241
"3/30/2128 20:00:00",,,1052.66,22.50,0,18.43655
"3/30/2128 20:00:00",,,1052.66,22.50,0,18.3241
"3/30/2128 20:00:00",,,1052.66,22.50,0,18.21165
"3/30/2128 20:00:00",,,1052.66,22.18,0,18.3241
"3/30/2128 20:00:00",,,1052.66,22.18,0,18.21165
"3/30/2128 20:00:00",,,1052.66,22.18,0,18.21165
"3/30/2128 20:00:00",,,1052.66,22.18,0,18.3241
"3/30/2128 20:00:00",,,1052.66,22.18,0,18.21165
"3/30/2128 20:00:00",,,1052.66,22.18,0,17.8743
"3/30/2128 20:00:00",,,1052.66,21.86,0,17.76185
"3/30/2128 20:00:00",,,1052.66,21.86,0,17.76185
"3/30/2128 20:00:00",,,1052.66,21.86,0,17.98675
"3/30/2128 20:00:00",,,1051.87,21.86,0,17.8743
"3/30/2128 20:00:00",,,1051.87,21.53,0,17.76185
"3/30/2128 20:00:00",,,1051.87,21.53,0,17.98675
"3/30/2128 20:00:00",,,1051.87,21.53,0,17.98675
"3/30/2128 20:00:00",,,1051.87,21.53,0,17.8743
"3/30/2128 20:00:00",,,1051.87,21.53,0,18.0992
"3/30/2128 20:00:00",,,1051.87,21.53,0,18.0992
"3/30/2128 20:00:00",,,1051.87,21.53,0,18.0992
"3/30/2128 20:00:00",,,1051.87,21.53,0,17.76185
"3/30/2128 20:00:00",,,1051.87,21.53,0,17.76185
"3/30/2128 20:00:00",,,1051.87,21.21,0,17.6494
"3/30/2128 20:00:00",,,1051.87,21.21,0,17.53695
"3/30/2128 20:00:00",,,1051.87,21.21,0,17.8743
"3/30/2128 20:00:00",42.913567,-71.07341,1051.87,21.21,0,17.98675
"3/30/2128 20:00:00",42.91293,-71.07231,1051.87,21.21,0,17.98675
"3/30/2128 20:00:00",42.91295,-71.072365,1051.87,21.21,0,17.8743
"3/30/2128 20:00:00",,,1051.87,21.21,0,17.76185
"3/30/2128 20:00:00",42.913036,-71.07352,1051.87,21.21,0,17.8743
"3/30/2128 20:00:00",42.913086,-71.0724,1051.87,21.21,0,17.98675
"3/30/2128 20:00:00",,,1051.87,21.21,0,17.8743
"3/30/2128 20:00:00",42.912914,-71.07255,1051.87,20.89,0,17.8743
"3/30/2128 20:00:00",,,1051.87,20.89,0,17.6494
"3/30/2128 20:00:00",,,1051.87,20.89,0,17.53695
"3/30/2128 20:00:00",,,1051.87,20.89,0,17.53695
"3/30/2128 20:00:00",,,1051.87,20.89,0,17.6494
