time,latitude,longitude,acceleration,light,temperature,sound,altitude,pedometer
80,42.787483,-71.10727,0.94,134.61,21.21,0,56,0
81,42.787468,-71.1073,0.78,96.66,21.21,0,58,0
82,42.787483,-71.107315,1.02,122.70,21.21,0,57,0
83,42.7875,-71.1073,0.82,100.69,21.21,0,56,0
84,42.7875,-71.107285,1.02,31.28,21.21,0,55,2
85,42.787533,-71.107254,0.90,27.13,21.21,0,55,0
86,42.787533,-71.10723,1.02,14.65,21.21,0,52,0
87,42.7875,-71.10723,0.98,0.00,21.21,6,50,0
88,42.787533,-71.107155,0.94,8.38,21.21,18,48,0
89,42.787533,-71.10708,0.86,64.20,21.21,13,48,0
90,42.787548,-71.10706,0.74,134.61,21.21,0,47,0
91,42.787518,-71.10709,0.78,268.82,21.21,2,47,0
92,42.7875,-71.10711,0.98,214.29,21.21,0,45,0
93,42.787483,-71.10711,0.74,401.10,21.21,0,46,0
94,42.787468,-71.10711,1.25,428.41,21.21,2,46,1
95,,,0.98,361.04,21.21,5,,2
96,42.787483,-71.10711,0.98,484.90,21.21,0,45,1
97,42.7875,-71.10709,1.21,272.52,21.21,1,44,2
98,42.7875,-71.10711,0.90,16.73,21.21,0,45,1
99,42.7875,-71.10711,0.98,27.13,21.21,0,45,2
100,42.787518,-71.10711,0.82,162.16,21.21,0,45,1
101,,,0.86,208.56,21.21,0,,2
102,,,0.94,25.06,21.21,0,,1
103,42.787483,-71.10717,0.98,27.13,21.21,9,46,2
104,,,0.94,150.40,21.21,5,,1
105,42.787453,-71.107216,0.86,283.59,21.21,0,45,2
106,42.787483,-71.1072,1.02,27.13,21.21,10,44,1
107,,,1.21,160.20,21.21,3,,2
108,,,0.74,33.35,21.21,0,,2
109,,,0.70,197.06,21.21,8,,2
110,42.78742,-71.10723,1.02,58.07,21.21,11,43,2
111,42.787388,-71.10723,0.74,114.72,21.21,3,41,1
112,42.787354,-71.1073,0.82,183.56,21.21,0,41,1
113,,,0.82,235.15,21.21,0,,0
114,,,0.86,49.86,21.21,0,,1
115,42.78734,-71.107346,0.94,86.57,21.21,0,44,0
116,42.78734,-71.107315,0.82,112.72,21.21,0,49,1
117,42.78737,-71.107254,0.94,279.91,21.53,0,57,1
118,42.78737,-71.10723,0.66,53.97,21.21,0,60,2
119,42.78737,-71.107216,0.82,22.98,21.53,0,63,1
120,42.78737,-71.1072,0.98,233.26,21.21,1,64,2
121,42.787354,-71.107216,1.21,35.42,21.21,0,66,2
122,,,1.09,35.42,21.53,0,,1
123,,,0.98,353.98,21.53,0,,2
124,42.78734,-71.10723,0.98,16.73,21.53,0,67,2
125,,,0.74,18.82,21.53,0,,2
126,,,0.78,41.62,21.53,0,,2
127,,,0.70,320.03,21.53,0,,2
128,42.78723,-71.107254,0.74,25.06,21.53,0,67,1
129,42.787197,-71.10727,0.70,86.57,21.53,29,71,2
130,42.787197,-71.10727,0.86,346.88,21.53,8,70,2
131,42.78718,-71.107254,1.02,20.90,21.53,17,68,2
132,42.78718,-71.107216,1.05,25.06,21.53,2,63,2
133,42.787197,-71.107185,1.05,202.82,21.53,2,61,1
134,42.787216,-71.107155,1.09,110.72,21.53,3,56,2
135,,,1.13,276.22,21.53,0,,1
136,,,1.05,49.86,21.53,0,,1
137,42.787197,-71.10714,0.78,138.57,21.53,0,56,2
138,42.787197,-71.10711,0.74,29.21,21.53,1,53,2
139,42.787216,-71.10709,0.66,112.72,21.53,1,55,2
140,42.78723,-71.10706,0.78,128.66,21.53,12,57,2
141,,,0.66,58.07,21.53,8,,2
142,,,0.78,45.74,21.53,5,,2
143,42.78723,-71.10708,0.66,88.59,21.53,0,57,2
144,42.78723,-71.10714,0.66,62.16,21.53,0,58,2
145,42.787247,-71.10708,1.17,82.52,21.53,4,60,2
146,42.787266,-71.10703,1.17,74.40,21.53,0,62,2
147,42.787296,-71.106964,1.09,86.57,21.53,0,62,2
148,42.78731,-71.10692,1.17,31.28,21.53,0,62,2
149,42.78734,-71.10689,1.05,181.62,21.53,3,61,2
150,42.78737,-71.10685,1.21,504.34,21.53,0,61,2
151,42.787354,-71.10685,0.98,31.28,21.53,0,61,1
152,42.78737,-71.106834,0.74,336.19,21.53,0,59,2
153,42.787354,-71.106865,0.78,345.11,21.53,0,61,2
154,42.78737,-71.10685,0.86,16.73,21.53,0,62,2
155,42.78737,-71.10685,0.86,16.73,21.53,0,61,2
156,,,1.02,25.06,21.53,0,,2
157,,,1.17,62.16,21.53,0,,1
158,,,0.98,310.99,21.53,0,,2
159,,,0.62,279.91,21.53,0,,1
160,42.787388,-71.106804,0.74,94.65,21.53,0,62,1
161,42.78742,-71.106834,1.17,312.80,21.53,0,59,2
162,42.787453,-71.10674,1.02,171.91,21.53,0,63,1
163,42.787453,-71.106766,1.05,58.07,21.53,0,61,2
164,42.787468,-71.10674,0.94,253.93,21.53,0,56,2
165,42.787483,-71.1067,0.66,49.86,21.53,0,56,2
166,42.7875,-71.10668,0.82,92.63,21.53,4,56,2
167,42.787533,-71.106636,0.74,197.06,21.53,0,57,2
168,,,0.94,78.46,21.53,0,,2
169,,,1.29,76.43,21.53,0,,1
170,,,0.90,189.35,21.53,0,,2
171,,,0.70,39.56,21.53,0,,1
172,,,0.74,41.62,21.53,2,,2
173,42.787548,-71.10667,1.05,124.69,21.53,0,55,2
174,42.787582,-71.1066,1.17,166.07,21.53,0,56,2
175,42.787582,-71.10658,1.17,60.11,21.53,0,53,2
176,42.787563,-71.10657,0.90,148.43,21.53,0,56,1
177,,,0.78,162.16,21.53,0,,2
178,,,0.78,158.25,21.53,0,,2
179,42.787598,-71.10657,0.66,37.49,21.53,0,57,2
180,42.787647,-71.10647,0.94,86.57,21.53,0,54,2
181,42.787663,-71.10647,0.98,37.49,21.21,0,53,2
182,42.787685,-71.10645,1.41,193.21,21.53,0,50,1
183,42.787704,-71.10644,0.82,144.49,21.53,0,49,2
184,42.787704,-71.1064,0.62,51.91,21.53,0,47,3
185,42.787735,-71.10633,1.05,90.61,21.53,0,43,2
186,,,1.09,86.57,21.53,0,,2
187,,,0.94,110.72,21.53,0,,1
188,42.787754,-71.10627,0.98,82.52,21.21,0,44,1
189,42.787735,-71.106316,0.78,35.42,21.21,0,46,0
190,42.787754,-71.106316,1.05,10.47,21.21,0,48,1
191,42.787754,-71.106346,0.74,12.56,21.21,0,49,2
192,42.787754,-71.10636,1.02,18.82,20.89,5,52,2
193,42.78777,-71.10633,1.05,185.49,20.89,0,51,1
194,42.7878,-71.106285,1.13,542.45,20.89,5,54,1
195,42.7878,-71.106285,2.15,995.12,20.89,0,58,2
196,42.787834,-71.10623,0.55,1039.87,20.89,0,59,2
197,42.787834,-71.10627,0.94,1042.30,20.89,0,59,1
198,42.78785,-71.10627,1.05,1043.11,20.89,0,59,1
199,42.78785,-71.106285,0.98,1043.11,20.89,1,59,1
200,42.78785,-71.1063,0.90,1043.92,20.89,0,58,2
201,42.7879,-71.106316,1.09,1042.30,20.57,2,64,1
202,42.78793,-71.1063,0.70,1042.30,20.57,3,67,2
203,42.78798,-71.10627,0.82,1042.30,20.57,0,71,2
204,42.788013,-71.10625,0.98,1042.30,20.57,0,73,2
205,42.788036,-71.10627,0.90,1042.30,20.57,0,75,1
206,42.788036,-71.106285,0.90,1043.11,20.24,0,77,3
207,42.78807,-71.106285,0.78,1042.30,20.24,0,79,2
208,42.78805,-71.10633,1.25,1039.87,20.24,6,82,2
209,42.78805,-71.10636,1.21,1041.49,20.24,2,84,1
210,42.78805,-71.1064,1.13,1041.49,20.24,0,83,2
211,42.788036,-71.10645,1.02,1041.49,19.92,0,84,2
212,,,0.66,1041.49,19.92,0,,2
213,42.788036,-71.10654,0.94,1040.68,19.92,0,89,1
214,42.78805,-71.10652,0.86,1040.68,19.92,1,91,2
215,42.78807,-71.10654,0.90,1040.68,19.92,0,94,1
216,42.78807,-71.10657,0.74,1040.68,19.60,0,96,2
217,42.7881,-71.10657,0.55,1041.49,19.60,0,99,2
218,42.788086,-71.10661,1.02,1041.49,19.60,0,99,2
219,42.788086,-71.10661,1.02,1040.68,19.28,0,99,1
220,42.7881,-71.106636,1.25,1040.68,19.28,0,99,2
221,42.7881,-71.10665,1.02,1039.87,19.28,0,97,2
222,42.7881,-71.10668,0.86,1040.68,19.28,0,95,1
223,42.788086,-71.10671,1.02,1038.24,18.96,0,94,1
224,42.78807,-71.10673,0.70,1038.24,18.96,1,91,2
225,42.78807,-71.10674,0.90,1039.87,18.63,1,91,2
226,42.788086,-71.1067,1.33,1039.87,18.63,0,89,1
227,42.788086,-71.1067,1.02,1039.05,18.31,0,87,1
228,42.78807,-71.10671,0.98,1039.05,18.31,1,85,2
229,42.788086,-71.1067,0.94,1037.42,17.99,0,85,2
230,42.788086,-71.1067,0.86,1037.42,17.99,1,86,1
231,42.78805,-71.106766,0.90,1037.42,17.99,5,83,2
232,42.788036,-71.106804,0.86,1034.95,17.67,0,81,0
233,42.788013,-71.106834,0.98,1036.60,17.67,3,78,1
234,42.788,-71.10685,0.70,1036.60,17.67,0,74,2
235,42.78798,-71.106865,0.94,1036.60,17.67,0,71,2
236,,,1.09,1036.60,17.67,4,,0
237,42.78798,-71.106834,0.94,1038.24,17.67,0,64,2
238,42.78795,-71.10685,1.13,1037.42,17.34,10,63,2
239,42.78795,-71.106865,0.74,1037.42,17.34,0,62,2
240,42.78793,-71.10689,1.13,1037.42,17.02,0,61,1
241,42.787914,-71.10689,0.78,1038.24,17.02,0,60,2
242,42.7879,-71.1069,0.70,1039.05,17.02,4,59,2
243,42.787884,-71.10693,0.59,1039.87,16.70,2,60,2
244,42.787884,-71.10693,0.78,1039.87,16.70,13,58,2
245,42.787865,-71.10695,0.98,1040.68,16.70,0,57,2
246,42.78785,-71.10695,0.78,1039.05,16.70,25,56,1
247,42.787834,-71.106964,0.78,1006.76,16.38,6,57,1
248,42.78782,-71.106964,1.56,674.71,16.38,1,55,2
249,42.78782,-71.106964,1.29,981.30,16.05,0,55,2
250,42.78782,-71.10698,0.94,1027.46,16.05,0,56,2
251,,,0.90,967.09,16.05,0,,2
252,42.7878,-71.10698,1.09,1012.91,16.05,0,56,2
253,42.7878,-71.10698,1.13,1009.41,15.73,5,55,3
254,42.787785,-71.107,1.02,999.63,15.73,0,55,1
255,42.787785,-71.10702,0.90,996.02,15.41,0,55,2
256,42.787785,-71.10702,1.05,1012.03,15.41,0,55,2
257,42.78777,-71.10703,1.02,991.47,15.41,4,55,1
258,42.78777,-71.10703,0.78,1020.68,15.09,0,55,2
259,42.78777,-71.10703,1.02,1034.95,14.77,20,55,2
260,42.787754,-71.10703,1.13,1036.60,14.77,0,55,0
261,42.787754,-71.10702,0.86,1034.95,14.77,16,54,2
262,42.787735,-71.10702,0.62,1037.42,14.77,16,53,4
263,42.78772,-71.10703,0.78,1034.13,14.77,9,54,1
264,42.78772,-71.10703,1.25,1042.30,14.77,0,53,1
265,42.787704,-71.10705,0.78,1039.05,14.44,14,54,2
266,42.787663,-71.10706,1.76,1039.05,14.44,0,54,3
267,42.787647,-71.10706,0.94,1029.14,14.44,0,54,1
268,42.787632,-71.10706,0.78,989.64,14.44,0,52,2
269,42.787632,-71.10706,1.05,901.87,14.12,0,52,2
270,42.787613,-71.10708,0.94,1036.60,14.12,0,52,1
271,42.787598,-71.10708,1.13,1041.49,14.12,13,52,1
272,42.787598,-71.10706,0.78,1041.49,14.12,20,51,1
273,42.787582,-71.10706,0.90,1040.68,14.44,21,50,1
274,42.787582,-71.10706,1.13,1039.87,14.44,3,49,1
275,42.787563,-71.10708,0.82,1038.24,14.44,43,48,2
276,42.787548,-71.10708,0.78,1034.95,15.09,21,47,2
277,42.787548,-71.10709,0.98,978.49,15.41,42,47,1
278,42.787548,-71.10709,0.98,534.60,15.41,0,46,1
279,42.787548,-71.10709,0.86,294.60,15.41,42,47,0
280,42.787533,-71.10709,0.94,134.61,15.41,21,47,0
281,42.787548,-71.10708,0.74,37.49,15.41,20,49,1
282,42.787548,-71.10708,0.86,20.90,15.09,4,52,1
283,42.787533,-71.10711,0.98,18.82,15.09,0,53,2
284,,,0.86,2.10,15.09,0,,0
285,,,0.82,14.65,15.09,1,,1
286,42.787518,-71.10711,0.86,22.98,14.77,1,54,0
287,42.7875,-71.10709,1.05,80.49,14.77,9,53,0
288,42.7875,-71.10709,0.94,20.90,14.77,8,53,2
289,42.787518,-71.10709,0.98,0.00,14.77,0,51,1
290,42.7875,-71.10709,0.90,0.00,14.77,0,50,1
291,42.787533,-71.10711,0.90,0.00,14.44,2,48,2
292,42.787533,-71.10711,0.94,0.00,14.77,12,49,0
293,42.787563,-71.10711,1.02,0.00,14.77,24,50,1
294,42.787548,-71.10714,0.98,0.00,14.77,29,51,0
295,,,0.90,0.00,14.77,0,,3
296,,,0.74,0.00,14.77,0,,2
297,42.787563,-71.107155,0.98,0.00,14.77,0,50,2
298,,,1.09,0.00,14.77,0,,1
299,,,0.82,0.00,14.77,0,,1
300,42.787548,-71.10717,1.02,2.10,15.09,0,52,1
301,42.787518,-71.1072,0.90,4.19,15.09,3,52,0
302,42.787518,-71.107185,0.94,6.29,15.09,4,50,0
303,42.7875,-71.107216,0.94,0.00,15.09,0,54,0
304,42.7875,-71.10723,0.90,6.29,15.09,0,55,0
305,42.7875,-71.10723,0.94,4.19,15.09,0,56,0
306,42.787468,-71.107346,0.90,0.00,15.41,0,53,0
307,42.787468,-71.1074,0.98,0.00,15.41,0,53,1
308,42.787468,-71.1074,0.98,0.00,15.41,0,51,0
309,,,0.86,0.00,15.41,0,,0
310,,,1.80,0.00,15.41,0,,3
311,42.787483,-71.10738,0.98,0.00,15.41,0,52,2
312,42.787533,-71.107315,0.86,62.16,15.41,0,52,0
313,42.787533,-71.107315,0.94,100.69,15.41,0,55,0
314,42.787563,-71.10727,0.86,66.25,15.73,0,54,0
315,42.787533,-71.107254,0.98,191.28,15.73,0,54,1
316,42.7875,-71.10727,0.86,110.72,15.73,0,56,0
317,42.787483,-71.107216,0.90,60.11,15.73,0,57,0
318,42.787453,-71.10723,0.94,0.00,15.73,0,62,1
319,42.787434,-71.10727,0.98,2.10,15.73,0,63,1
320,42.787453,-71.10723,1.09,4.19,15.73,1,64,0
321,42.787453,-71.107216,0.98,6.29,15.73,0,63,0
322,42.787468,-71.1072,0.94,90.61,15.73,6,60,1
323,42.787468,-71.1072,1.02,423.32,15.73,2,60,0
324,42.787453,-71.10723,0.94,220.00,15.73,17,61,1
325,42.787453,-71.107254,1.09,14.65,15.73,18,60,0
326,42.787434,-71.107254,0.82,20.90,16.05,16,59,1
327,42.787434,-71.107254,0.78,223.80,16.05,0,58,2
328,42.78742,-71.10727,1.09,25.06,16.05,0,58,1
329,,,1.02,20.90,16.05,16,,2
330,42.787403,-71.107285,0.94,146.46,16.05,0,57,1
331,42.787403,-71.107254,0.82,49.86,16.05,7,53,0
332,42.787403,-71.10723,0.86,16.73,16.05,0,51,0
333,42.787403,-71.10723,1.02,84.55,16.05,0,52,1
334,,,0.82,16.73,16.05,0,,1
335,,,0.90,22.98,16.38,0,,1
336,42.78737,-71.107254,1.33,33.35,16.38,0,51,2
337,42.787354,-71.107254,0.78,58.07,16.38,0,51,2
338,42.787354,-71.107254,0.90,76.43,16.38,0,49,2
339,42.78737,-71.107254,0.86,47.80,16.38,0,49,2
340,,,1.02,49.86,16.38,0,,2
341,,,0.78,70.33,16.38,0,,2
342,,,0.98,35.42,16.70,0,,2
343,42.787388,-71.107216,1.29,33.35,16.70,0,49,1
344,,,0.98,27.13,16.70,0,,1
345,,,1.05,22.98,16.70,0,,0
346,,,1.13,22.98,16.70,0,,1
347,,,1.17,20.90,16.70,0,,2
348,42.78737,-71.107155,0.90,56.02,16.70,0,50,1
349,,,0.90,68.29,16.70,0,,0
350,,,0.78,66.25,16.70,0,,0
351,42.78737,-71.107155,0.82,37.49,17.02,0,49,1
352,42.787354,-71.10709,0.94,90.61,17.02,0,50,1
353,42.787388,-71.10708,0.86,18.82,17.02,0,41,0
354,42.787388,-71.10708,0.98,12.56,17.02,0,49,0
355,42.78737,-71.10711,0.94,12.56,17.02,0,54,0
356,,,1.02,14.65,17.02,4,,0
357,,,0.86,10.47,17.02,3,,0
358,42.78737,-71.10709,0.82,12.56,17.02,0,54,0
359,42.787354,-71.10709,0.94,22.98,17.02,0,56,0
360,42.787354,-71.10711,0.98,25.06,17.02,0,59,0
361,42.787388,-71.10702,0.86,14.65,17.02,0,59,0
362,42.78742,-71.10693,0.90,20.90,17.02,3,58,1
363,42.787403,-71.107,0.86,33.35,17.02,0,54,1
364,42.78737,-71.10706,0.90,14.65,17.02,12,56,0
365,42.78737,-71.10708,0.90,70.33,17.02,0,54,0
366,42.787388,-71.10711,0.90,62.16,17.34,0,53,0
367,42.78737,-71.10714,0.98,39.56,17.02,0,52,1
368,42.78737,-71.10714,1.52,110.72,17.34,0,50,2
369,42.78737,-71.10711,0.86,37.49,17.34,0,48,0
370,42.78737,-71.10709,0.59,47.80,17.34,1,46,2
371,42.78737,-71.10708,0.86,41.62,17.34,0,45,1
372,42.78734,-71.10711,0.94,41.62,17.34,0,44,0
373,42.78734,-71.10708,0.90,41.62,17.34,0,44,0
374,42.787354,-71.10706,0.86,37.49,17.34,0,44,0
375,42.787354,-71.10706,0.86,37.49,17.34,0,44,0
376,42.78737,-71.10705,0.86,35.42,17.34,5,44,0
377,,,0.90,35.42,17.34,0,,0
378,,,0.86,39.56,17.34,0,,0
379,,,0.90,39.56,17.34,0,,0
380,,,0.86,37.49,17.34,0,,0
381,,,0.82,35.42,17.67,0,,0
382,,,0.98,130.65,17.34,11,,0
383,42.787388,-71.10706,0.98,140.55,17.67,0,44,0
384,42.787388,-71.10708,0.94,120.71,17.67,0,45,0
385,,,0.94,132.63,17.67,0,,0
386,,,0.90,70.33,17.67,0,,0
387,,,0.90,160.20,17.67,0,,0
388,,,0.94,166.07,17.67,0,,0
389,42.78728,-71.107254,0.94,164.11,17.67,1,50,0
390,42.787247,-71.107315,0.98,130.65,17.67,0,51,0
391,42.787247,-71.10733,0.90,114.72,17.67,0,53,0
392,42.787266,-71.10733,0.94,114.72,17.67,4,54,0
393,42.787296,-71.107285,1.05,120.71,17.67,0,52,0
394,42.78731,-71.107254,0.94,136.59,17.67,0,51,0
395,42.78731,-71.107254,0.94,130.65,17.67,0,54,0
396,42.787296,-71.10723,0.94,140.55,17.67,0,54,0
397,42.78731,-71.10717,0.94,104.71,17.67,0,58,0
398,42.78731,-71.10717,0.94,154.33,17.67,7,59,1
399,,,0.94,49.86,17.67,2,,3
400,42.787296,-71.107216,0.82,33.35,17.67,1,65,0
401,42.787296,-71.107216,0.98,47.80,17.67,0,66,0
402,42.78731,-71.10723,0.94,37.49,17.99,0,69,0
403,42.78731,-71.107254,0.98,35.42,17.99,0,72,0
404,42.78734,-71.107216,0.94,35.42,17.99,0,72,0
405,42.787354,-71.1072,0.94,41.62,17.99,2,73,0
406,42.787388,-71.107155,0.94,58.07,17.99,0,73,0
407,42.787388,-71.107155,0.98,56.02,17.99,0,75,0
408,42.78737,-71.10717,0.94,56.02,17.99,0,77,0
409,42.787354,-71.107185,0.98,33.35,17.99,0,78,0
410,42.78734,-71.1072,0.98,37.49,17.99,2,78,0
411,,,0.98,33.35,17.99,0,,0
412,42.787296,-71.107216,0.94,60.11,17.99,0,80,0
413,42.787296,-71.107216,0.94,25.06,17.99,9,77,0
414,42.787296,-71.107254,0.94,37.49,17.99,0,78,0
415,42.78728,-71.10727,0.90,100.69,17.99,1,79,0
416,42.787296,-71.10727,0.90,134.61,17.99,0,78,0
417,42.787296,-71.10727,0.78,110.72,17.99,0,77,2
418,42.78731,-71.107285,1.21,64.20,18.31,2,76,3
419,42.787296,-71.107315,0.98,64.20,17.99,6,75,1
420,42.78728,-71.10737,0.86,37.49,17.99,1,76,2
421,42.787247,-71.10737,1.02,92.63,18.31,4,74,1
422,42.787247,-71.10733,0.90,62.16,18.31,0,72,0
423,42.78728,-71.10723,0.94,74.40,18.31,0,65,0
424,42.787247,-71.10727,0.90,70.33,18.31,0,66,0
425,42.78728,-71.107254,0.90,35.42,18.31,1,61,0
426,42.78728,-71.1072,0.62,68.29,18.31,0,61,2
427,,,0.94,84.55,18.31,0,,0
428,,,0.94,80.49,18.31,0,,0
429,42.78731,-71.1072,0.59,56.02,18.31,0,58,3
430,42.787388,-71.10717,0.98,27.13,18.31,1,52,0
431,42.78742,-71.107155,0.90,41.62,18.31,0,52,0
432,42.78742,-71.10714,0.94,22.98,18.31,0,52,0
433,42.787434,-71.10711,0.94,22.98,18.31,0,48,0
434,42.78742,-71.10711,1.09,45.74,18.31,0,48,1
435,42.787434,-71.10708,0.86,106.71,18.31,0,46,0
436,42.787434,-71.10706,0.90,90.61,18.31,1,45,2
437,42.787434,-71.10705,0.90,169.97,18.31,0,43,0
438,42.787434,-71.10703,0.90,179.68,18.31,0,42,0
439,42.787434,-71.10703,0.90,134.61,18.31,0,42,0
440,42.787453,-71.10703,0.94,148.43,18.63,0,41,0
441,42.787453,-71.10702,0.86,177.74,18.63,1,40,0
442,42.787434,-71.10703,0.94,177.74,18.63,0,41,0
443,42.78742,-71.10706,0.94,164.11,18.63,6,42,0
444,42.78742,-71.10709,0.98,160.20,18.63,0,43,0
445,42.787403,-71.10711,0.90,148.43,18.63,0,43,0
