time,latitude,longitude,temperature,volts
07/20/2010 11:25:30,42.64817,-71.29663,27.66,3.283870967741935483870967741935484
07/20/2010 11:25:41,42.64817,-71.29663,27.66,3.283870967741935483870967741935484
07/20/2010 11:25:51,42.647835,-71.296646,27.66,3.283870967741935483870967741935484
07/20/2010 11:27:18,42.648838,-71.296455,26.69,3.283870967741935483870967741935484
07/20/2010 11:27:29,42.648838,-71.29643,26.69,3.283870967741935483870967741935484
07/20/2010 11:27:40,42.649,-71.29642,26.69,3.283870967741935483870967741935484
07/20/2010 11:27:51,42.649,-71.29643,26.69,3.283870967741935483870967741935484
07/20/2010 11:28:01,42.649,-71.29643,26.37,3.283870967741935483870967741935484
07/20/2010 11:28:12,42.648838,-71.29643,26.69,3.283870967741935483870967741935484
07/20/2010 11:29:28,42.645996,-71.296265,26.37,3.283870967741935483870967741935484
07/20/2010 11:29:39,42.64567,-71.29628,26.04,3.283870967741935483870967741935484
07/20/2010 11:29:50,42.64567,-71.296295,26.04,3.283870967741935483870967741935484
07/20/2010 11:30:01,42.645832,-71.29633,26.04,3.283870967741935483870967741935484
07/20/2010 11:30:12,42.646328,-71.29635,26.04,3.283870967741935483870967741935484
07/20/2010 11:30:22,42.646168,-71.29635,25.72,3.283870967741935483870967741935484
07/20/2010 11:30:33,42.646168,-71.29642,25.72,3.283870967741935483870967741935484
07/20/2010 11:35:48,42.638996,-71.2967,27.01,3.283870967741935483870967741935484
07/20/2010 11:38:53,42.6332,-71.296486,26.69,3.283870967741935483870967741935484
07/20/2010 11:39:03,42.63317,-71.296455,26.69,3.283870967741935483870967741935484
07/20/2010 11:39:14,42.633186,-71.296486,27.01,3.283870967741935483870967741935484
07/20/2010 11:39:25,42.6332,-71.296486,27.01,3.283870967741935483870967741935484
07/20/2010 11:39:58,42.633064,-71.29643,27.01,3.283870967741935483870967741935484
07/20/2010 11:40:08,42.633064,-71.29635,27.01,3.283870967741935483870967741935484
07/20/2010 11:40:19,42.63308,-71.29633,27.01,3.283870967741935483870967741935484
07/20/2010 11:40:30,42.6331,-71.29635,27.01,3.283870967741935483870967741935484
07/20/2010 11:40:41,42.6331,-71.29637,27.01,3.283870967741935483870967741935484
07/20/2010 11:41:46,42.633114,-71.29643,27.01,3.283870967741935483870967741935484
07/20/2010 11:41:57,42.63313,-71.2964,27.01,3.283870967741935483870967741935484
07/20/2010 11:42:08,42.63313,-71.2964,27.01,3.283870967741935483870967741935484
07/20/2010 11:42:18,42.63313,-71.2964,27.01,3.283870967741935483870967741935484
07/20/2010 11:43:23,42.632553,-71.296,26.69,3.283870967741935483870967741935484
07/20/2010 11:43:34,42.632553,-71.29597,26.69,3.283870967741935483870967741935484
07/20/2010 11:43:45,,,26.69,3.283870967741935483870967741935484
07/20/2010 11:43:56,42.63252,-71.29587,26.69,3.283870967741935483870967741935484
07/20/2010 11:44:07,42.63252,-71.29591,26.69,3.283870967741935483870967741935484
07/20/2010 11:44:18,42.63252,-71.29591,26.69,3.283870967741935483870967741935484
07/20/2010 11:44:28,42.632553,-71.2959,26.69,3.283870967741935483870967741935484
07/20/2010 11:47:22,42.632317,-71.29607,26.37,3.283870967741935483870967741935484
07/20/2010 11:47:33,42.632317,-71.29605,26.37,3.283870967741935483870967741935484
07/20/2010 11:47:44,42.632366,-71.295944,26.37,3.283870967741935483870967741935484
07/20/2010 11:47:55,42.63233,-71.295944,26.37,3.283870967741935483870967741935484
07/20/2010 11:48:05,42.632282,-71.29591,26.37,3.283870967741935483870967741935484
07/20/2010 11:48:16,42.6323,-71.29587,26.69,3.283870967741935483870967741935484
07/20/2010 11:55:15,42.632553,-71.29546,28.95,3.283870967741935483870967741935484
07/20/2010 11:55:26,42.632618,-71.29552,28.62,3.283870967741935483870967741935484
