time,latitude,longitude,acceleration,light,temperature,sound,altitude
04/15/2010 09:44:33,,,1.02,60.11,23.14,0, 
04/15/2010 09:44:34,,,0.98,246.44,23.14,0, 
04/15/2010 09:44:36,,,1.02,240.80,23.14,0, 
04/15/2010 09:44:37,,,1.02,242.68,23.14,0, 
04/15/2010 09:44:38,,,0.98,227.59,23.14,1, 
04/15/2010 09:44:39,,,1.02,168.02,23.14,0, 
04/15/2010 09:44:40,,,1.02,244.56,23.14,0, 
04/15/2010 09:44:42,,,0.98,240.80,23.14,0, 
04/15/2010 09:44:43,,,1.02,248.31,23.14,0, 
04/15/2010 09:44:44,,,1.02,246.44,23.14,0, 
04/15/2010 09:44:45,,,1.02,246.44,23.14,0, 
04/15/2010 09:44:46,,,1.02,248.31,23.14,0, 
04/15/2010 09:44:48,,,1.02,248.31,23.14,0, 
04/15/2010 09:44:49,,,1.02,171.91,23.14,0, 
04/15/2010 09:44:50,,,1.05,66.25,23.14,6, 
04/15/2010 09:44:51,,,1.09,68.29,23.14,3, 
04/15/2010 09:44:52,,,0.98,246.44,23.14,0, 
04/15/2010 09:44:54,,,0.98,250.19,23.14,0, 
04/15/2010 09:44:55,,,1.02,246.44,23.14,0, 
04/15/2010 09:44:56,,,1.02,246.44,23.14,1, 
04/15/2010 09:44:57,,,1.02,248.31,23.14,0, 
04/15/2010 09:44:58,,,1.02,248.31,23.14,0, 
04/15/2010 09:45:00,,,0.98,248.31,23.14,0, 
04/15/2010 09:45:01,,,0.98,246.44,23.14,0, 
04/15/2010 09:45:02,,,1.02,244.56,23.14,0, 
04/15/2010 09:45:03,,,0.98,246.44,23.14,0, 
04/15/2010 09:45:04,,,1.02,248.31,23.14,4, 
04/15/2010 09:45:06,,,1.02,246.44,23.14,2, 
04/15/2010 09:45:07,,,1.02,248.31,23.14,0, 
04/15/2010 09:45:08,,,1.02,246.44,23.14,0, 
04/15/2010 09:45:09,,,0.98,244.56,23.14,0, 
04/15/2010 09:45:10,,,0.98,244.56,23.14,0, 
04/15/2010 09:45:12,,,0.98,246.44,23.14,0, 
04/15/2010 09:45:13,,,1.02,244.56,23.14,1, 
04/15/2010 09:45:14,,,0.98,253.93,23.14,0, 
04/15/2010 09:45:15,,,1.02,255.79,23.14,0, 
04/15/2010 09:45:16,,,1.05,261.39,23.14,0, 
04/15/2010 09:45:18,,,1.02,252.06,23.14,0, 
04/15/2010 09:45:19,,,0.98,253.93,23.14,0, 
04/15/2010 09:45:20,,,1.02,250.19,23.14,0, 
04/15/2010 09:45:21,,,0.98,248.31,23.14,0, 
04/15/2010 09:45:22,,,1.02,235.15,23.14,2, 
04/15/2010 09:45:24,,,1.02,212.38,23.14,2, 
04/15/2010 09:45:25,,,1.02,223.80,23.14,1, 
04/15/2010 09:45:26,,,1.02,242.68,23.14,0, 
04/15/2010 09:45:27,,,0.98,242.68,23.14,0, 
04/15/2010 09:45:28,,,1.02,244.56,23.14,0, 
04/15/2010 09:45:30,,,1.02,238.92,23.14,0, 
04/15/2010 09:45:31,,,0.98,242.68,23.14,4, 
04/15/2010 09:45:32,,,1.02,242.68,23.14,0, 
04/15/2010 09:45:33,,,1.02,240.80,23.14,0, 
04/15/2010 09:45:34,,,1.02,240.80,23.14,0, 
04/15/2010 09:45:35,,,0.98,223.80,23.14,8, 
04/15/2010 09:45:37,,,1.13,140.55,23.14,2, 
04/15/2010 09:45:38,,,1.05,160.20,23.47,0, 
04/15/2010 09:45:39,,,0.90,104.71,23.14,0, 
04/15/2010 09:45:40,,,0.98,104.71,23.47,0, 
04/15/2010 09:45:42,,,0.90,160.20,23.14,0, 
04/15/2010 09:45:43,,,0.94,100.69,23.47,0, 
04/15/2010 09:45:44,,,0.98,106.71,23.47,2, 
04/15/2010 09:45:45,,,1.05,76.43,23.47,0, 
04/15/2010 09:45:46,,,0.94,244.56,23.47,0, 
04/15/2010 09:45:48,,,1.02,255.79,23.47,2, 
04/15/2010 09:45:49,,,0.98,257.66,23.47,0, 
04/15/2010 09:45:50,,,1.13,263.25,23.47,0, 
04/15/2010 09:45:51,,,0.98,252.06,23.47,1, 
04/15/2010 09:45:52,,,0.94,242.68,23.47,0, 
04/15/2010 09:45:54,,,0.94,208.56,23.47,0, 
04/15/2010 09:45:55,,,0.90,202.82,23.47,0, 
04/15/2010 09:45:56,,,0.90,152.36,23.47,0, 
04/15/2010 09:45:57,,,0.98,102.70,23.47,0, 
04/15/2010 09:45:58,,,0.90,80.49,23.47,0, 
04/15/2010 09:46:00,,,1.05,68.29,23.47,0, 
04/15/2010 09:46:01,,,1.17,68.29,23.47,2, 
04/15/2010 09:46:02,,,0.90,70.33,23.47,0, 
04/15/2010 09:46:03,,,0.94,74.40,23.47,0, 
04/15/2010 09:46:04,,,0.90,72.36,23.47,0, 
04/15/2010 09:46:05,,,1.05,144.49,23.47,0, 
04/15/2010 09:46:07,,,0.94,51.91,23.47,0, 
04/15/2010 09:46:08,,,0.94,53.97,23.47,0, 
04/15/2010 09:46:09,,,0.94,58.07,23.47,0, 
04/15/2010 09:46:10,,,0.94,58.07,23.47,0, 
04/15/2010 09:46:12,,,0.94,64.20,23.47,6, 
04/15/2010 09:46:13,,,0.94,64.20,23.47,2, 
04/15/2010 09:46:14,,,0.94,62.16,23.47,5, 
04/15/2010 09:46:15,,,1.25,43.68,23.47,12, 
04/15/2010 09:46:16,,,1.05,221.90,23.47,0, 
04/15/2010 09:46:18,,,1.05,150.40,23.47,0, 
04/15/2010 09:46:19,,,1.05,177.74,23.47,0, 
04/15/2010 09:46:20,,,0.78,130.65,23.47,0, 
04/15/2010 09:46:21,,,1.17,108.72,23.47,4, 
04/15/2010 09:46:22,,,0.98,162.16,23.47,0, 
04/15/2010 09:46:24,,,1.05,128.66,23.47,0, 
04/15/2010 09:46:25,,,1.56,144.49,23.47,0, 
04/15/2010 09:46:26,,,0.94,148.43,23.47,6, 
04/15/2010 09:46:27,,,0.98,122.70,23.47,2, 
04/15/2010 09:46:28,,,1.05,25.06,23.47,0, 
04/15/2010 09:46:29,,,0.94,303.72,23.47,0, 
04/15/2010 09:46:31,,,1.02,1041.49,23.47,0, 
04/15/2010 09:46:32,,,0.94,1055.01,23.47,0, 
04/15/2010 09:46:33,,,0.90,1056.56,23.14,0, 
04/15/2010 09:46:34,,,0.86,1055.79,23.14,0, 
04/15/2010 09:46:35,,,0.90,1058.11,23.14,0, 
04/15/2010 09:46:37,,,1.09,1058.11,22.82,0, 
04/15/2010 09:46:38,,,0.90,1061.19,22.82,4, 
04/15/2010 09:46:39,,,1.37,1074.67,22.82,2, 
