time,latitude,longitude,acceleration,light,temperature,sound,altitude
04/15/2010 09:44:36,42.129387,-71.042435,0.86,171.91,23.14,0,101
04/15/2010 09:44:38,42.129387,-71.042435,0.86,175.80,23.47,0,97
04/15/2010 09:44:39,42.129387,-71.042435,0.86,189.35,23.47,0,94
04/15/2010 09:44:40,42.129387,-71.042435,0.86,210.47,23.14,0,93
04/15/2010 09:44:41,42.129387,-71.04241,0.86,206.65,23.14,0,90
04/15/2010 09:44:42,42.129387,-71.04241,0.86,214.29,23.47,0,89
04/15/2010 09:44:43,42.12937,-71.0424,0.86,221.90,23.14,0,86
04/15/2010 09:44:44,42.12937,-71.0424,0.86,216.19,23.47,0,83
04/15/2010 09:44:45,42.12937,-71.04238,0.86,210.47,23.14,0,79
04/15/2010 09:44:46,42.12937,-71.042366,0.86,214.29,23.14,0,75
04/15/2010 09:44:47,42.12937,-71.042366,0.86,214.29,23.47,0,72
04/15/2010 09:44:49,42.12937,-71.04235,0.86,214.29,23.47,0,70
04/15/2010 09:44:50,42.12937,-71.042336,0.86,72.36,23.14,0,70
04/15/2010 09:44:51,42.129353,-71.042336,0.86,164.11,23.47,0,69
04/15/2010 09:44:52,42.12937,-71.042336,0.86,41.62,23.47,0,68
04/15/2010 09:44:53,42.12937,-71.042366,0.90,41.62,23.47,0,73
04/15/2010 09:44:54,42.129387,-71.0424,0.90,162.16,23.47,0,77
04/15/2010 09:44:55,42.129387,-71.0424,0.86,150.40,23.47,0,80
04/15/2010 09:44:56,42.129387,-71.04238,0.82,120.71,23.47,0,84
04/15/2010 09:44:57,42.129387,-71.04238,0.86,128.66,23.47,0,90
04/15/2010 09:44:58,42.129387,-71.04238,0.86,124.69,23.47,0,92
04/15/2010 09:44:59,42.129387,-71.04238,0.86,122.70,23.47,0,94
04/15/2010 09:45:00,42.129387,-71.04238,0.86,124.69,23.47,0,96
04/15/2010 09:45:01,42.129387,-71.0424,0.86,124.69,23.47,0,99
04/15/2010 09:45:03,42.129387,-71.0424,0.86,152.36,23.47,0,100
04/15/2010 09:45:04,42.129387,-71.0424,0.90,156.29,23.47,0,103
04/15/2010 09:45:05,42.12937,-71.0424,0.86,136.59,23.47,0,105
04/15/2010 09:45:06,42.12937,-71.0424,0.86,47.80,23.47,0,106
04/15/2010 09:45:07,42.12937,-71.0424,0.86,120.71,23.47,0,108
04/15/2010 09:45:08,42.12937,-71.0424,0.86,187.42,23.47,0,109
04/15/2010 09:45:09,42.129387,-71.0424,0.86,225.69,23.47,0,109
04/15/2010 09:45:10,42.129387,-71.042435,0.90,223.80,23.47,0,108
04/15/2010 09:45:11,42.129402,-71.042435,0.90,208.56,23.47,0,108
04/15/2010 09:45:12,42.129402,-71.04245,0.90,225.69,23.47,0,110
04/15/2010 09:45:13,42.129402,-71.04245,0.82,146.46,23.47,0,112
04/15/2010 09:45:15,42.129402,-71.04245,0.86,195.13,23.47,0,112
04/15/2010 09:45:16,42.129417,-71.04245,0.86,193.21,23.47,0,112
04/15/2010 09:45:17,42.129417,-71.04245,0.86,193.21,23.47,0,112
04/15/2010 09:45:18,42.129417,-71.04245,0.86,214.29,23.47,0,111
04/15/2010 09:45:19,42.129417,-71.042465,0.90,210.47,23.47,0,109
04/15/2010 09:45:20,42.129417,-71.042465,0.86,210.47,23.47,0,109
04/15/2010 09:45:21,42.129417,-71.042465,0.86,221.90,23.47,0,108
04/15/2010 09:45:22,42.129417,-71.04245,0.86,200.90,23.47,0,108
04/15/2010 09:45:23,42.129417,-71.04245,0.90,223.80,23.47,0,107
04/15/2010 09:45:24,42.129417,-71.04245,0.86,225.69,23.47,0,107
04/15/2010 09:45:26,42.129417,-71.042435,0.90,214.29,23.47,0,107
04/15/2010 09:45:27,42.129417,-71.04241,0.86,210.47,23.47,0,108
04/15/2010 09:45:28,42.129402,-71.04241,0.94,193.21,23.47,0,108
04/15/2010 09:45:29,42.129402,-71.04241,0.90,221.90,23.47,0,108
04/15/2010 09:45:30,42.129402,-71.04241,0.86,212.38,23.47,0,108
04/15/2010 09:45:31,42.129402,-71.04241,0.82,185.49,23.47,0,107
04/15/2010 09:45:32,42.129417,-71.042435,0.86,195.13,23.79,0,105
04/15/2010 09:45:33,42.129417,-71.04241,0.86,185.49,23.47,0,105
04/15/2010 09:45:34,42.129417,-71.042435,0.86,206.65,23.47,0,103
04/15/2010 09:45:35,42.129436,-71.042435,0.90,206.65,23.47,0,102
04/15/2010 09:45:36,42.129436,-71.042435,0.86,221.90,23.47,0,101
04/15/2010 09:45:37,42.129436,-71.04245,0.90,223.80,23.47,0,100
04/15/2010 09:45:39,42.129417,-71.042435,0.90,237.04,23.47,0,101
04/15/2010 09:45:40,42.129436,-71.04245,0.90,229.48,23.47,0,98
04/15/2010 09:45:41,42.129436,-71.042465,0.90,229.48,23.47,0,95
04/15/2010 09:45:42,42.129436,-71.04248,0.86,227.59,23.47,0,94
04/15/2010 09:45:43,42.129436,-71.042496,0.90,221.90,23.47,0,91
04/15/2010 09:45:44,42.12945,-71.04251,0.86,218.10,23.79,0,89
04/15/2010 09:45:45,42.12945,-71.04251,0.82,212.38,23.47,0,88
04/15/2010 09:45:46,42.12945,-71.04253,0.86,227.59,23.47,0,87
04/15/2010 09:45:47,42.12945,-71.04256,0.86,227.59,23.47,0,85
04/15/2010 09:45:48,42.12945,-71.04256,0.86,229.48,23.79,0,84
04/15/2010 09:45:50,42.12945,-71.04257,0.82,229.48,23.79,0,83
04/15/2010 09:45:51,42.12945,-71.04257,0.86,218.10,23.47,0,83
04/15/2010 09:45:52,42.12945,-71.04257,0.90,216.19,23.47,0,82
04/15/2010 09:45:53,42.12945,-71.04257,0.90,218.10,23.47,0,82
04/15/2010 09:45:54,42.12945,-71.04256,0.90,223.80,23.47,0,83
04/15/2010 09:45:55,42.12945,-71.04256,0.78,86.57,23.47,0,83
04/15/2010 09:45:56,42.12945,-71.04253,0.86,90.61,23.79,0,83
04/15/2010 09:45:57,42.129436,-71.04253,0.86,106.71,23.47,0,83
04/15/2010 09:45:58,42.129436,-71.04253,0.90,62.16,23.47,0,83
04/15/2010 09:45:59,42.129436,-71.04253,1.13,90.61,23.79,0,83
04/15/2010 09:46:00,42.129436,-71.04253,0.82,70.33,23.47,0,84
04/15/2010 09:46:01,42.12945,-71.04253,0.98,90.61,23.47,0,86
04/15/2010 09:46:03,42.129436,-71.04253,0.94,112.72,23.47,0,87
04/15/2010 09:46:04,42.129436,-71.04251,1.13,120.71,23.47,0,90
04/15/2010 09:46:05,42.129436,-71.04251,0.82,108.72,23.47,0,91
04/15/2010 09:46:06,42.129436,-71.04251,0.94,136.59,23.47,0,93
04/15/2010 09:46:07,42.129436,-71.04251,0.90,146.46,23.79,0,97
04/15/2010 09:46:08,42.129436,-71.04251,0.78,56.02,23.79,0,97
04/15/2010 09:46:09,42.129436,-71.04251,0.90,92.63,23.47,0,97
04/15/2010 09:46:10,42.129436,-71.04251,0.90,98.68,23.79,0,96
04/15/2010 09:46:11,42.129436,-71.042496,0.82,29.21,23.79,0,98
04/15/2010 09:46:12,42.129417,-71.042496,0.86,37.49,23.79,0,97
04/15/2010 09:46:13,42.129417,-71.042496,0.82,43.68,23.79,0,98
04/15/2010 09:46:15,42.129417,-71.042496,0.90,43.68,23.79,0,98
04/15/2010 09:46:16,42.129417,-71.042496,0.82,20.90,23.47,0,100
04/15/2010 09:46:17,42.129417,-71.042496,0.94,20.90,23.79,0,99
04/15/2010 09:46:18,42.129417,-71.042496,1.05,47.80,23.79,0,100
04/15/2010 09:46:19,42.129417,-71.042496,0.86,33.35,23.47,0,100
04/15/2010 09:46:20,42.129417,-71.04248,0.62,20.90,23.79,0,100
04/15/2010 09:46:21,42.129417,-71.04248,0.90,33.35,23.79,0,101
04/15/2010 09:46:22,42.129417,-71.04248,0.82,56.02,23.79,0,102
04/15/2010 09:46:23,42.129417,-71.04248,0.94,68.29,23.79,0,100
04/15/2010 09:46:24,42.129402,-71.042465,1.09,27.13,23.79,0,99
04/15/2010 09:46:25,42.129417,-71.04248,1.05,16.73,23.79,0,98
04/15/2010 09:46:27,42.129436,-71.042496,0.82,18.82,23.79,0,98
04/15/2010 09:46:28,42.129436,-71.04248,0.43,25.06,23.79,0,100
04/15/2010 09:46:29,42.129436,-71.04248,0.78,10.47,23.79,0,100
04/15/2010 09:46:30,42.12945,-71.04248,0.51,25.06,23.47,0,98
04/15/2010 09:46:31,42.12945,-71.04248,1.21,12.56,23.47,0,98
04/15/2010 09:46:32,42.12945,-71.04248,0.90,31.28,23.47,0,100
04/15/2010 09:46:33,42.12945,-71.04248,0.86,16.73,23.47,0,99
