time,latitude,longitude,acceleration,light,temperature,sound,altitude
04/14/2010 13:25:52,42.129482,-71.04262,0.94,229.48,23.79,22,85
04/14/2010 13:25:53,42.129482,-71.04262,0.94,227.59,23.79,42,86
04/14/2010 13:25:54,42.129467,-71.0426,0.94,220.00,23.79,24,87
04/14/2010 13:25:56,42.129467,-71.0426,0.94,227.59,23.79,11,88
04/14/2010 13:25:57,42.129467,-71.0426,0.94,227.59,23.79,14,88
04/14/2010 13:25:58,42.12945,-71.0426,0.94,229.48,23.79,15,89
04/14/2010 13:25:59,42.12945,-71.04259,0.94,229.48,23.79,10,90
04/14/2010 13:26:00,42.12945,-71.04259,0.94,227.59,23.79,11,91
04/14/2010 13:26:01,42.129436,-71.04257,0.94,233.26,23.79,13,92
04/14/2010 13:26:02,42.129436,-71.04257,0.94,227.59,23.79,16,92
04/14/2010 13:26:03,42.129417,-71.04257,0.94,233.26,23.79,15,92
04/14/2010 13:26:04,42.129417,-71.04256,0.94,220.00,23.79,14,93
04/14/2010 13:26:05,42.129417,-71.04256,0.98,220.00,23.79,19,93
04/14/2010 13:26:06,42.129417,-71.04257,1.17,223.80,23.79,24,93
04/14/2010 13:26:06,,,0.98,212.38,23.79,3, 
04/14/2010 13:26:09,42.129436,-71.04257,0.98,204.73,23.79,6,91
04/14/2010 13:26:10,42.129436,-71.04257,0.98,193.21,23.79,22,91
04/14/2010 13:26:11,42.129417,-71.04257,0.90,208.56,24.11,3,91
04/14/2010 13:26:12,42.129417,-71.04253,0.90,244.56,24.11,34,92
04/14/2010 13:26:13,42.129417,-71.04257,0.94,240.80,24.11,24,94
04/14/2010 13:26:14,42.129417,-71.04259,0.94,250.19,24.11,8,93
04/14/2010 13:26:15,42.129417,-71.04259,0.94,246.44,24.11,10,92
04/14/2010 13:26:16,42.129436,-71.0426,0.90,253.93,24.11,6,90
04/14/2010 13:26:17,42.129417,-71.04257,1.05,208.56,24.11,47,86
04/14/2010 13:26:18,42.129387,-71.04253,0.90,179.68,24.11,23,86
04/14/2010 13:26:19,42.129387,-71.04251,0.86,223.80,24.11,2,84
04/14/2010 13:26:19,,,0.94,225.69,24.11,4, 
04/14/2010 13:26:22,42.129402,-71.04257,0.94,231.37,24.11,4,84
04/14/2010 13:26:23,42.129417,-71.04259,0.94,231.37,24.11,11,84
04/14/2010 13:26:24,42.129436,-71.04262,0.94,233.26,24.11,5,82
04/14/2010 13:26:25,42.12945,-71.04265,0.94,223.80,24.11,8,82
04/14/2010 13:26:26,42.12945,-71.04265,0.82,208.56,24.11,29,82
04/14/2010 13:26:27,42.12945,-71.04265,0.90,212.38,24.11,12,82
04/14/2010 13:26:28,42.129467,-71.04265,1.05,248.31,24.11,43,82
04/14/2010 13:26:29,42.129467,-71.04265,0.94,214.29,24.11,26,83
04/14/2010 13:26:30,,,0.94,206.65,24.11,11, 
04/14/2010 13:26:31,,,0.94,202.82,24.11,17, 
04/14/2010 13:26:32,42.129482,-71.04263,0.94,191.28,24.11,14,81
04/14/2010 13:26:34,42.1295,-71.04263,0.94,16.73,24.11,23,80
04/14/2010 13:26:35,42.1295,-71.04263,0.90,4.19,24.11,28,80
04/14/2010 13:26:36,42.1295,-71.04263,1.05,4.19,24.11,14,79
04/14/2010 13:26:37,42.1295,-71.04263,0.90,0.00,24.11,1,78
04/14/2010 13:26:38,42.1295,-71.04263,0.98,0.00,24.11,3,77
04/14/2010 13:26:39,42.1295,-71.04262,0.94,0.00,24.11,0,77
04/14/2010 13:26:40,42.129482,-71.0426,0.94,0.00,24.11,20,79
04/14/2010 13:26:41,42.129482,-71.04257,0.90,0.00,24.11,8,78
04/14/2010 13:26:42,42.1295,-71.04259,1.09,164.11,24.11,23,76
04/14/2010 13:26:43,42.129517,-71.04259,0.94,223.80,24.11,2,77
04/14/2010 13:26:44,42.1295,-71.04256,0.90,150.40,24.11,10,79
04/14/2010 13:26:45,42.1295,-71.04256,0.94,210.47,24.11,2,80
04/14/2010 13:26:47,42.1295,-71.04256,0.94,220.00,24.11,13,81
