time,latitude,longitude,acceleration,light,temperature,sound,altitude
04/16/2010 11:47:26,42.129436,-71.042465,1.02,148.43,17.02,0,100
04/16/2010 11:47:27,42.129467,-71.042435,1.05,164.11,17.67,0,97
04/16/2010 11:47:28,42.1295,-71.04238,1.02,177.74,17.34,0,96
04/16/2010 11:47:29,42.129517,-71.042366,1.05,200.90,17.34,0,98
04/16/2010 11:47:30,42.12953,-71.04232,0.98,179.68,17.34,0,97
04/16/2010 11:47:31,42.12953,-71.04232,0.98,197.06,17.67,0,100
04/16/2010 11:47:32,,,0.98,171.91,17.34,0, 
04/16/2010 11:47:33,,,0.98,187.42,17.99,0, 
04/16/2010 11:47:34,42.12945,-71.042366,1.02,200.90,18.31,0,100
04/16/2010 11:47:35,42.129402,-71.04241,1.02,202.82,17.99,0,100
04/16/2010 11:47:36,42.12937,-71.04248,0.98,200.90,17.99,0,101
04/16/2010 11:47:37,42.12937,-71.042496,0.98,200.90,18.31,0,100
04/16/2010 11:47:38,42.129387,-71.04251,0.98,124.69,18.31,0,95
04/16/2010 11:47:39,42.129387,-71.04253,1.02,72.36,18.31,0,92
04/16/2010 11:47:40,42.129402,-71.04253,1.02,80.49,17.99,0,91
04/16/2010 11:47:41,42.129402,-71.04253,0.98,140.55,18.31,0,91
04/16/2010 11:47:43,42.129402,-71.04251,1.02,204.73,18.31,0,91
04/16/2010 11:47:44,42.129387,-71.04251,1.02,212.38,18.31,1,91
04/16/2010 11:47:45,42.129387,-71.042496,0.98,202.82,17.99,0,93
04/16/2010 11:47:46,42.129402,-71.04251,1.02,204.73,18.31,0,92
04/16/2010 11:47:47,,,0.98,202.82,18.63,0, 
04/16/2010 11:47:48,,,1.02,206.65,18.31,0, 
04/16/2010 11:47:49,42.129402,-71.04251,1.02,208.56,18.63,0,91
04/16/2010 11:47:50,42.129387,-71.04251,0.98,208.56,18.31,0,92
04/16/2010 11:47:51,42.129402,-71.04251,0.98,208.56,18.31,0,88
04/16/2010 11:47:52,42.129402,-71.04253,1.02,210.47,18.31,0,87
04/16/2010 11:47:53,42.129402,-71.04253,0.98,208.56,18.31,0,86
04/16/2010 11:47:54,42.129402,-71.04253,1.02,214.29,18.31,0,87
04/16/2010 11:47:55,42.129417,-71.04253,1.02,216.19,18.63,0,86
04/16/2010 11:47:56,,,0.98,212.38,18.31,0, 
04/16/2010 11:47:56,42.129417,-71.04253,1.02,210.47,18.31,0,82
04/16/2010 11:47:58,42.129417,-71.04253,0.98,210.47,18.31,0,82
04/16/2010 11:47:59,42.129417,-71.04251,1.02,210.47,18.31,0,82
04/16/2010 11:48:00,42.129417,-71.04251,0.98,210.47,18.31,0,82
04/16/2010 11:48:01,42.129402,-71.04253,1.02,208.56,18.31,0,86
04/16/2010 11:48:03,42.129402,-71.04253,1.02,210.47,18.31,0,87
04/16/2010 11:48:04,42.129402,-71.04253,1.02,210.47,18.63,0,88
04/16/2010 11:48:05,42.129402,-71.04253,1.02,210.47,18.63,0,88
04/16/2010 11:48:06,42.129417,-71.04251,0.98,208.56,18.31,0,85
04/16/2010 11:48:07,42.129402,-71.04251,0.98,208.56,18.63,0,86
04/16/2010 11:48:08,42.129417,-71.04253,0.98,210.47,18.63,0,84
04/16/2010 11:48:09,42.129402,-71.04253,1.02,210.47,18.63,0,86
04/16/2010 11:48:10,42.129417,-71.04253,1.02,208.56,18.31,0,85
04/16/2010 11:48:11,42.129402,-71.04251,0.98,208.56,18.31,0,87
04/16/2010 11:48:12,42.129402,-71.04251,1.02,206.65,18.31,0,89
04/16/2010 11:48:13,42.129402,-71.04251,0.98,202.82,18.31,0,89
04/16/2010 11:48:14,42.129417,-71.04251,0.98,193.21,18.31,0,86
04/16/2010 11:48:15,42.129417,-71.04251,0.98,193.21,18.63,0,84
04/16/2010 11:48:16,42.129417,-71.04251,1.02,191.28,18.63,0,84
04/16/2010 11:48:17,42.129417,-71.042496,0.98,193.21,18.31,0,84
04/16/2010 11:48:18,42.129417,-71.042496,1.02,191.28,18.31,0,85
04/16/2010 11:48:19,42.129417,-71.04251,1.21,200.90,18.63,0,85
04/16/2010 11:48:20,42.129417,-71.04251,1.02,208.56,18.31,0,85
04/16/2010 11:48:20,,,0.98,208.56,18.31,0, 
04/16/2010 11:48:23,42.129417,-71.042496,1.02,208.56,18.63,0,87
04/16/2010 11:48:24,42.129417,-71.042496,0.98,208.56,18.31,0,88
04/16/2010 11:48:25,42.129417,-71.042496,1.02,187.42,18.31,0,89
04/16/2010 11:48:26,42.129417,-71.04251,1.02,183.56,18.63,0,90
04/16/2010 11:48:27,42.129417,-71.04251,0.98,120.71,18.31,0,92
04/16/2010 11:48:28,42.129417,-71.04251,0.98,164.11,18.63,0,92
04/16/2010 11:48:29,42.129417,-71.04251,0.98,202.82,18.31,0,89
04/16/2010 11:48:30,42.129417,-71.042496,0.98,214.29,18.31,0,88
04/16/2010 11:48:31,42.129417,-71.04251,1.02,214.29,18.63,0,86
04/16/2010 11:48:32,42.129417,-71.042496,0.98,198.98,18.31,0,86
04/16/2010 11:48:33,42.129417,-71.04251,1.05,126.68,18.96,0,86
04/16/2010 11:48:34,42.129402,-71.04251,0.98,72.36,18.63,0,85
04/16/2010 11:48:35,42.129402,-71.042496,1.17,110.72,18.63,0,86
04/16/2010 11:48:36,42.129402,-71.042496,1.17,35.42,17.99,0,86
04/16/2010 11:48:37,42.129402,-71.042465,1.02,20.90,18.63,0,88
04/16/2010 11:48:38,42.129402,-71.04241,0.94,33.35,18.31,0,87
04/16/2010 11:48:39,42.129417,-71.04238,0.98,41.62,18.63,0,87
04/16/2010 11:48:40,42.129436,-71.042366,0.94,66.25,18.31,0,88
04/16/2010 11:48:42,,,0.98,76.43,18.31,0, 
04/16/2010 11:48:43,,,0.98,33.35,18.63,0, 
04/16/2010 11:48:44,,,1.02,27.13,18.31,0, 
04/16/2010 11:48:45,,,0.98,43.68,18.31,0, 
04/16/2010 11:48:46,42.12945,-71.04248,1.02,27.13,18.31,0,91
04/16/2010 11:48:47,42.129436,-71.042496,0.94,33.35,18.96,0,92
04/16/2010 11:48:48,,,1.02,62.16,18.31,0, 
04/16/2010 11:48:49,,,1.02,2.10,18.63,0, 
04/16/2010 11:48:50,,,0.90,2.10,18.31,0, 
04/16/2010 11:48:51,42.12933,-71.04272,0.98,31.28,18.63,0,91
04/16/2010 11:48:52,42.129402,-71.0427,1.13,47.80,18.31,0,91
04/16/2010 11:48:53,42.129436,-71.04265,1.17,70.33,18.31,0,93
04/16/2010 11:48:54,42.129467,-71.04259,0.98,240.80,18.63,0,94
04/16/2010 11:48:55,42.129467,-71.04259,0.90,818.48,18.96,0,94
04/16/2010 11:48:56,42.129467,-71.04257,1.09,814.85,18.96,0,91
04/16/2010 11:48:57,42.129436,-71.04257,1.09,814.85,18.63,0,93
04/16/2010 11:48:58,42.129402,-71.04262,0.74,822.10,18.63,0,93
04/16/2010 11:48:59,42.129402,-71.04267,1.21,824.50,18.31,0,93
04/16/2010 11:48:59,,,0.66,830.47,18.31,0, 
04/16/2010 11:49:02,42.129387,-71.04276,1.09,834.03,18.31,0,89
04/16/2010 11:49:03,42.12937,-71.04273,1.05,838.76,18.31,0,89
04/16/2010 11:49:04,42.129353,-71.0427,0.94,677.52,18.31,0,91
04/16/2010 11:49:05,42.12937,-71.04269,0.98,831.66,17.99,0,90
04/16/2010 11:49:06,42.129402,-71.04262,1.05,832.85,18.31,0,94
04/16/2010 11:49:07,42.129387,-71.0426,0.98,674.71,18.31,0,93
04/16/2010 11:49:08,42.12937,-71.04262,0.98,677.52,18.31,0,96
04/16/2010 11:49:09,42.12937,-71.04262,1.56,836.40,18.31,1,98
04/16/2010 11:49:10,42.12937,-71.04263,2.89,829.28,17.67,0,93
04/16/2010 11:49:11,42.129387,-71.04263,2.34,831.66,17.67,2,90
04/16/2010 11:49:12,42.129402,-71.04265,1.52,826.89,17.67,0,89
04/16/2010 11:49:13,42.129387,-71.04267,2.77,825.70,17.34,1,88
04/16/2010 11:49:14,,,1.76,823.30,17.02,2, 
04/16/2010 11:49:14,,,2.97,818.48,17.02,0, 
04/16/2010 11:49:16,,,2.11,819.69,17.02,0, 
04/16/2010 11:49:17,,,1.29,817.27,16.70,0, 
04/16/2010 11:49:18,,,0.74,814.85,17.02,0, 
04/16/2010 11:49:20,42.12937,-71.04276,4.61,817.27,16.38,0,87
04/16/2010 11:49:21,42.129314,-71.042816,3.63,818.48,16.05,2,87
04/16/2010 11:49:22,42.129314,-71.04283,0.90,814.85,16.05,0,86
04/16/2010 11:49:23,42.129314,-71.04283,1.60,822.10,15.41,0,84
04/16/2010 11:49:24,42.129295,-71.04283,1.72,825.70,15.41,0,83
04/16/2010 11:49:25,42.129295,-71.042816,5.59,826.89,15.41,2,80
04/16/2010 11:49:26,42.129314,-71.0428,2.50,824.50,15.09,1,81
04/16/2010 11:49:27,42.129295,-71.0428,1.13,820.89,14.77,0,78
04/16/2010 11:49:28,42.129314,-71.04275,2.30,819.69,14.77,0,77
04/16/2010 11:49:29,42.129295,-71.0427,3.52,812.42,14.44,2,79
04/16/2010 11:49:30,42.129295,-71.04265,0.78,707.94,14.77,0,79
04/16/2010 11:49:31,42.129295,-71.04262,0.98,699.73,14.44,0,77
04/16/2010 11:49:32,42.129314,-71.0426,1.13,796.45,14.77,0,75
04/16/2010 11:49:33,42.12933,-71.04262,2.23,819.69,14.12,0,75
04/16/2010 11:49:34,42.12933,-71.04263,2.07,817.27,13.80,1,75
04/16/2010 11:49:35,42.129314,-71.04263,3.16,814.85,13.48,3,79
04/16/2010 11:49:36,42.129295,-71.04263,4.22,816.06,13.48,1,80
04/16/2010 11:49:37,42.129314,-71.04265,1.87,817.27,13.15,3,83
04/16/2010 11:49:38,42.129314,-71.04263,1.21,817.27,12.83,1,84
04/16/2010 11:49:40,42.12933,-71.04263,1.72,817.27,12.83,1,86
