time,latitude,longitude,acceleration,light,temperature,sound,altitude
04/16/2010 11:47:30,42.129436,-71.042496,0.94,29.21,24.43,1,83
04/16/2010 11:47:31,42.129417,-71.04248,0.94,53.97,24.76,8,83
04/16/2010 11:47:32,42.129436,-71.04248,1.09,221.90,24.76,18,83
04/16/2010 11:47:33,42.129417,-71.04248,1.09,106.71,24.76,9,79
04/16/2010 11:47:34,42.129436,-71.042496,1.09,25.06,24.76,1,77
04/16/2010 11:47:35,42.129436,-71.042496,0.94,126.68,24.76,2,76
04/16/2010 11:47:36,42.129436,-71.04251,0.94,263.25,24.76,0,76
04/16/2010 11:47:37,42.129436,-71.04251,0.94,265.11,24.76,15,78
04/16/2010 11:47:38,,,0.94,266.96,24.76,1, 
04/16/2010 11:47:39,,,0.90,259.52,24.76,0, 
04/16/2010 11:47:39,42.129436,-71.04251,0.94,252.06,24.76,18,81
04/16/2010 11:47:41,42.129436,-71.042496,0.94,255.79,24.76,16,82
04/16/2010 11:47:42,42.12945,-71.042496,0.94,253.93,24.76,0,84
04/16/2010 11:47:44,42.12945,-71.042496,1.02,246.44,24.76,11,85
04/16/2010 11:47:45,42.12945,-71.042496,0.90,246.44,24.76,1,86
04/16/2010 11:47:46,42.12945,-71.042496,0.90,250.19,24.76,3,87
04/16/2010 11:47:47,42.129467,-71.042496,0.94,253.93,24.76,0,88
04/16/2010 11:47:48,42.129467,-71.042496,0.94,253.93,24.76,0,89
04/16/2010 11:47:49,42.129467,-71.04248,0.94,252.06,24.76,4,88
04/16/2010 11:47:50,42.129467,-71.04248,0.94,255.79,24.76,2,88
04/16/2010 11:47:51,42.129467,-71.04248,0.94,261.39,24.76,4,87
04/16/2010 11:47:52,42.129467,-71.042465,0.94,265.11,24.76,3,86
04/16/2010 11:47:53,42.129467,-71.042465,0.94,246.44,24.76,7,87
04/16/2010 11:47:54,42.129467,-71.042465,0.90,242.68,24.76,0,87
04/16/2010 11:47:55,42.129482,-71.042465,0.94,244.56,24.76,1,87
04/16/2010 11:47:56,42.129482,-71.04245,0.94,253.93,24.76,3,88
04/16/2010 11:47:58,42.1295,-71.04245,0.94,250.19,24.76,5,88
04/16/2010 11:47:59,42.129482,-71.042465,0.94,250.19,24.76,0,87
04/16/2010 11:48:00,42.1295,-71.042465,0.98,240.80,24.76,2,86
04/16/2010 11:48:01,42.1295,-71.042465,0.94,238.92,24.76,6,88
04/16/2010 11:48:02,42.1295,-71.04248,0.94,238.92,24.76,5,87
04/16/2010 11:48:03,42.1295,-71.04248,0.90,240.80,24.76,0,86
04/16/2010 11:48:04,42.129482,-71.042496,0.94,242.68,24.76,0,84
04/16/2010 11:48:05,42.129482,-71.042496,0.94,248.31,24.76,0,83
04/16/2010 11:48:06,42.129467,-71.04251,0.94,233.26,24.76,0,81
04/16/2010 11:48:07,42.129467,-71.04251,1.09,148.43,24.76,4,82
04/16/2010 11:48:08,42.12945,-71.04251,0.94,62.16,24.76,0,89
04/16/2010 11:48:09,42.12945,-71.04251,1.05,31.28,24.76,1,90
04/16/2010 11:48:10,42.12945,-71.04251,0.94,98.68,24.76,4,90
04/16/2010 11:48:12,42.12945,-71.04251,0.94,74.40,24.76,6,91
04/16/2010 11:48:13,42.12945,-71.04251,0.94,152.36,24.76,0,94
04/16/2010 11:48:14,42.12945,-71.04251,0.90,134.61,24.76,17,92
04/16/2010 11:48:15,42.12945,-71.04253,0.94,183.56,24.76,0,91
04/16/2010 11:48:16,42.129436,-71.04251,0.94,183.56,24.76,3,93
04/16/2010 11:48:17,42.129436,-71.04251,0.94,175.80,24.76,1,92
04/16/2010 11:48:18,42.129436,-71.04251,0.94,191.28,24.76,0,90
04/16/2010 11:48:19,42.129436,-71.04251,0.86,169.97,24.76,31,90
04/16/2010 11:48:20,42.129436,-71.042496,0.94,187.42,24.76,0,90
04/16/2010 11:48:21,42.129436,-71.042496,0.94,225.69,24.76,12,91
04/16/2010 11:48:22,42.129436,-71.042496,0.94,252.06,24.76,3,92
04/16/2010 11:48:23,42.129436,-71.042496,0.94,250.19,24.76,1,94
04/16/2010 11:48:24,42.129436,-71.04248,0.90,250.19,24.76,0,96
04/16/2010 11:48:25,42.129417,-71.04248,0.94,272.52,24.76,12,98
04/16/2010 11:48:27,42.129436,-71.04248,0.94,268.82,24.76,4,98
04/16/2010 11:48:28,42.129436,-71.04248,0.94,261.39,24.76,0,100
04/16/2010 11:48:29,42.129436,-71.04248,0.94,263.25,24.76,4,101
04/16/2010 11:48:30,42.129436,-71.04248,0.94,268.82,24.76,0,101
04/16/2010 11:48:31,42.129417,-71.04248,0.90,263.25,24.76,5,102
04/16/2010 11:48:32,42.129417,-71.042465,1.13,58.07,24.76,3,103
04/16/2010 11:48:33,42.129417,-71.042465,1.09,25.06,24.76,10,104
04/16/2010 11:48:34,42.129417,-71.042465,0.78,144.49,24.76,3,105
04/16/2010 11:48:35,42.129417,-71.042465,0.86,138.57,24.76,0,104
04/16/2010 11:48:36,,,0.78,66.25,24.76,1, 
04/16/2010 11:48:36,42.129436,-71.04248,1.05,66.25,24.76,2,104
04/16/2010 11:48:38,42.129436,-71.042496,1.02,45.74,24.76,3,102
04/16/2010 11:48:39,42.129417,-71.042496,1.09,31.28,24.76,0,99
04/16/2010 11:48:41,42.129417,-71.042496,1.21,2.10,24.76,0,97
04/16/2010 11:48:42,42.129417,-71.04248,1.05,191.28,24.76,3,95
04/16/2010 11:48:43,42.129417,-71.04245,0.98,86.57,24.76,0,94
04/16/2010 11:48:44,42.129436,-71.042435,0.94,27.13,24.76,8,91
04/16/2010 11:48:45,42.129417,-71.04241,0.94,25.06,24.76,1,92
04/16/2010 11:48:46,42.129436,-71.0424,1.02,22.98,24.76,0,92
04/16/2010 11:48:47,42.129436,-71.0424,1.17,25.06,24.76,4,91
04/16/2010 11:48:48,42.129436,-71.0424,1.17,53.97,24.76,4,93
04/16/2010 11:48:49,42.12945,-71.0424,1.09,66.25,24.76,0,93
04/16/2010 11:48:50,,,1.02,98.68,24.76,3, 
04/16/2010 11:48:51,,,1.17,74.40,24.76,2, 
04/16/2010 11:48:52,,,1.02,80.49,24.76,4, 
04/16/2010 11:48:53,,,0.90,76.43,24.76,0, 
04/16/2010 11:48:55,,,0.94,66.25,24.76,0, 
04/16/2010 11:48:56,,,0.98,68.29,24.76,0, 
04/16/2010 11:48:57,,,0.94,56.02,24.76,4, 
04/16/2010 11:48:58,,,0.82,116.72,24.76,0, 
04/16/2010 11:48:59,,,0.98,314.61,24.76,2, 
04/16/2010 11:49:00,,,0.94,688.68,24.76,10, 
04/16/2010 11:49:01,,,0.98,483.27,24.76,0, 
04/16/2010 11:49:02,,,0.86,177.74,24.76,0, 
04/16/2010 11:49:03,,,0.82,663.41,24.76,5, 
04/16/2010 11:49:04,,,0.86,430.10,24.76,10, 
04/16/2010 11:49:05,,,0.90,45.74,24.76,6, 
04/16/2010 11:49:06,,,0.82,130.65,24.76,7, 
04/16/2010 11:49:07,,,0.78,158.25,24.43,2, 
04/16/2010 11:49:08,,,0.82,216.19,24.76,0, 
04/16/2010 11:49:10,,,0.82,301.90,24.43,0, 
04/16/2010 11:49:11,,,0.82,473.44,24.43,0, 
04/16/2010 11:49:12,,,0.82,705.21,24.43,0, 
04/16/2010 11:49:13,,,0.82,724.16,24.43,0, 
04/16/2010 11:49:14,,,0.82,673.31,24.43,0, 
04/16/2010 11:49:15,,,0.82,553.37,24.43,0, 
04/16/2010 11:49:16,,,0.74,359.28,24.43,0, 
04/16/2010 11:49:17,,,1.13,274.37,24.43,0, 
04/16/2010 11:49:18,,,1.09,240.80,24.43,0, 
04/16/2010 11:49:19,,,0.90,597.67,24.43,0, 
04/16/2010 11:49:20,42.12966,-71.04222,1.29,932.33,24.43,0,91
04/16/2010 11:49:21,,,0.98,929.25,24.43,2, 
04/16/2010 11:49:22,,,0.94,1051.87,24.11,0, 
04/16/2010 11:49:24,42.129704,-71.042435,0.98,1066.50,24.11,8,89
04/16/2010 11:49:25,42.12966,-71.04241,0.86,1068.75,24.11,6,99
04/16/2010 11:49:26,42.12968,-71.04248,1.02,1070.24,24.11,6,96
04/16/2010 11:49:27,42.129704,-71.04251,0.94,1071.72,24.11,0,95
04/16/2010 11:49:28,42.129704,-71.04251,0.86,1071.72,23.79,2,94
04/16/2010 11:49:29,42.129704,-71.04251,1.05,1071.72,23.79,0,96
04/16/2010 11:49:30,42.129704,-71.04251,1.41,1071.72,23.79,2,96
04/16/2010 11:49:31,42.12972,-71.04251,1.13,1071.72,23.79,2,96
04/16/2010 11:49:32,42.12972,-71.042496,0.98,1072.46,23.47,8,96
04/16/2010 11:49:33,42.129738,-71.042496,0.90,1071.72,23.47,4,95
04/16/2010 11:49:34,42.129753,-71.04248,0.98,1071.72,23.14,0,93
04/16/2010 11:49:35,42.129753,-71.04248,0.98,1072.46,23.14,5,93
04/16/2010 11:49:36,42.129753,-71.042465,1.13,1071.72,23.14,5,92
04/16/2010 11:49:38,42.12977,-71.04245,1.09,1071.72,22.82,1,93
04/16/2010 11:49:39,42.12977,-71.04245,1.05,1071.72,22.82,12,92
04/16/2010 11:49:40,42.12977,-71.042435,1.13,1071.72,22.82,0,92
04/16/2010 11:49:41,42.129784,-71.04241,1.05,1071.72,22.50,14,92
04/16/2010 11:49:42,42.129784,-71.04241,1.05,1070.98,22.18,15,92
04/16/2010 11:49:43,42.129803,-71.0424,0.94,1070.98,22.18,7,92
04/16/2010 11:49:44,42.129803,-71.04238,0.90,1070.98,22.18,11,91
04/16/2010 11:49:45,42.129803,-71.04238,0.98,1070.98,21.86,2,90
04/16/2010 11:49:46,42.129818,-71.04238,0.94,1070.98,21.86,4,89
04/16/2010 11:49:47,,,0.94,1070.98,21.86,3, 
04/16/2010 11:49:47,42.129818,-71.0424,0.90,1070.98,21.86,1,87
04/16/2010 11:49:49,42.129818,-71.0424,0.94,1070.24,21.53,6,86
04/16/2010 11:49:50,42.129818,-71.04241,0.94,1070.24,21.86,3,86
04/16/2010 11:49:52,42.129818,-71.042435,0.70,1070.24,21.86,0,85
04/16/2010 11:49:53,42.129833,-71.042435,0.74,1070.98,21.86,2,83
