time,light,"temperature probe"
"11/6/2009 16:00:09",289.10,43.62535
"11/6/2009 16:00:10",294.60,43.5129
"11/6/2009 16:00:11",289.10,43.5129
"11/6/2009 16:00:12",303.72,43.40045
"11/6/2009 16:00:13",301.90,43.40045
"11/6/2009 16:00:15",287.27,43.2880
"11/6/2009 16:00:16",292.77,43.2880
"11/6/2009 16:00:17",287.27,43.2880
"11/6/2009 16:00:18",292.77,43.2880
"11/6/2009 16:00:19",279.91,43.17555
"11/6/2009 16:00:20",298.25,43.17555
"11/6/2009 16:00:21",290.94,43.0631
"11/6/2009 16:00:22",296.43,43.0631
"11/6/2009 16:00:23",294.60,43.0631
"11/6/2009 16:00:24",301.90,43.0631
"11/6/2009 16:00:25",292.77,43.0631
"11/6/2009 16:00:26",305.54,43.0631
"11/6/2009 16:00:27",305.54,42.95065
"11/6/2009 16:00:29",290.94,42.95065
"11/6/2009 16:00:30",305.54,42.95065
"11/6/2009 16:00:31",298.25,42.95065
"11/6/2009 16:00:32",290.94,42.95065
"11/6/2009 16:00:33",305.54,42.95065
"11/6/2009 16:00:34",305.54,42.95065
"11/6/2009 16:00:35",301.90,42.8382
"11/6/2009 16:00:36",298.25,42.8382
"11/6/2009 16:00:37",303.72,42.8382
"11/6/2009 16:00:38",303.72,42.8382
"11/6/2009 16:00:39",292.77,42.8382
"11/6/2009 16:00:40",294.60,42.8382
"11/6/2009 16:00:41",300.08,42.72575
"11/6/2009 16:00:43",301.90,42.72575
"11/6/2009 16:00:44",290.94,42.72575
"11/6/2009 16:00:45",298.25,42.72575
"11/6/2009 16:00:46",305.54,42.72575
"11/6/2009 16:00:47",290.94,42.6133
"11/6/2009 16:00:48",298.25,42.6133
"11/6/2009 16:00:49",305.54,42.6133
"11/6/2009 16:00:50",301.90,42.6133
"11/6/2009 16:00:51",301.90,42.6133
"11/6/2009 16:00:52",301.90,42.50085
"11/6/2009 16:00:53",296.43,42.50085
"11/6/2009 16:00:54",307.36,42.50085
"11/6/2009 16:00:55",300.08,42.50085
"11/6/2009 16:00:57",298.25,42.50085
"11/6/2009 16:00:58",298.25,42.3884
"11/6/2009 16:00:59",298.25,42.3884
"11/6/2009 16:01:00",300.08,42.3884
"11/6/2009 16:01:01",305.54,42.3884
"11/6/2009 16:01:02",305.54,42.3884
"11/6/2009 16:01:03",294.60,42.3884
"11/6/2009 16:01:04",300.08,42.3884
"11/6/2009 16:01:05",298.25,42.3884
"11/6/2009 16:01:06",298.25,42.50085
"11/6/2009 16:01:07",296.43,42.3884
"11/6/2009 16:01:08",305.54,42.3884
"11/6/2009 16:01:09",305.54,42.3884
"11/6/2009 16:01:11",303.72,42.3884
"11/6/2009 16:01:12",290.94,42.3884
"11/6/2009 16:01:13",296.43,42.3884
"11/6/2009 16:01:14",300.08,42.3884
"11/6/2009 16:01:15",298.25,42.3884
"11/6/2009 16:01:16",300.08,42.3884
"11/6/2009 16:01:17",300.08,42.3884
"11/6/2009 16:01:18",287.27,42.3884
"11/6/2009 16:01:19",292.77,42.3884
"11/6/2009 16:01:20",294.60,42.3884
"11/6/2009 16:01:21",298.25,42.3884
"11/6/2009 16:01:22",294.60,42.3884
"11/6/2009 16:01:23",298.25,42.6133
"11/6/2009 16:01:25",300.08,42.95065
"11/6/2009 16:01:26",294.60,43.17555
"11/6/2009 16:01:27",300.08,43.17555
"11/6/2009 16:01:28",298.25,43.17555
"11/6/2009 16:01:29",292.77,43.17555
"11/6/2009 16:01:30",278.07,43.17555
"11/6/2009 16:01:31",292.77,43.17555
"11/6/2009 16:01:32",290.94,43.17555
"11/6/2009 16:01:33",298.25,43.17555
"11/6/2009 16:01:34",290.94,43.0631
"11/6/2009 16:01:35",294.60,43.0631
"11/6/2009 16:01:36",296.43,43.17555
"11/6/2009 16:01:37",296.43,43.17555
"11/6/2009 16:01:39",289.10,43.17555
"11/6/2009 16:01:40",300.08,43.17555
"11/6/2009 16:01:41",296.43,43.17555
"11/6/2009 16:01:42",296.43,43.17555
"11/6/2009 16:01:43",298.25,43.17555
"11/6/2009 16:01:44",287.27,43.17555
"11/6/2009 16:01:45",285.43,43.17555
"11/6/2009 16:01:46",290.94,43.17555
"11/6/2009 16:01:47",289.10,43.17555
"11/6/2009 16:01:48",301.90,43.2880
"11/6/2009 16:01:49",290.94,43.2880
"11/6/2009 16:01:50",301.90,43.2880
"11/6/2009 16:01:52",296.43,43.2880
"11/6/2009 16:01:53",296.43,43.2880
"11/6/2009 16:01:54",301.90,43.2880
"11/6/2009 16:01:55",298.25,43.2880
"11/6/2009 16:01:56",290.94,43.2880
"11/6/2009 16:01:57",296.43,43.2880
"11/6/2009 16:01:58",287.27,43.2880
"11/6/2009 16:01:59",289.10,43.2880
"11/6/2009 16:02:00",292.77,43.17555
"11/6/2009 16:02:01",298.25,43.17555
"11/6/2009 16:02:02",301.90,43.17555
"11/6/2009 16:02:03",287.27,43.17555
"11/6/2009 16:02:04",290.94,43.17555
"11/6/2009 16:02:06",289.10,43.17555
"11/6/2009 16:02:07",294.60,43.17555
"11/6/2009 16:02:08",292.77,43.0631
"11/6/2009 16:02:09",290.94,43.0631
"11/6/2009 16:02:10",294.60,43.0631
"11/6/2009 16:02:11",301.90,43.0631
"11/6/2009 16:02:12",300.08,43.17555
"11/6/2009 16:02:13",287.27,43.0631
"11/6/2009 16:02:14",296.43,43.17555
"11/6/2009 16:02:15",300.08,43.0631
"11/6/2009 16:02:16",294.60,43.17555
"11/6/2009 16:02:17",292.77,43.0631
"11/6/2009 16:02:18",296.43,43.0631
"11/6/2009 16:02:19",300.08,43.17555
"11/6/2009 16:02:21",296.43,43.0631
"11/6/2009 16:02:22",301.90,43.0631
"11/6/2009 16:02:23",294.60,43.0631
"11/6/2009 16:02:24",296.43,43.0631
"11/6/2009 16:02:25",287.27,43.0631
"11/6/2009 16:02:26",301.90,43.0631
"11/6/2009 16:02:27",300.08,43.0631
"11/6/2009 16:02:28",296.43,43.0631
"11/6/2009 16:02:29",296.43,43.0631
"11/6/2009 16:02:30",301.90,43.0631
"11/6/2009 16:02:31",292.77,43.0631
"11/6/2009 16:02:32",290.94,43.0631
"11/6/2009 16:02:34",298.25,43.0631
"11/6/2009 16:02:35",290.94,43.0631
"11/6/2009 16:02:36",294.60,43.0631
"11/6/2009 16:02:37",289.10,43.0631
"11/6/2009 16:02:38",298.25,43.0631
"11/6/2009 16:02:39",289.10,43.0631
"11/6/2009 16:02:40",289.10,43.0631
"11/6/2009 16:02:41",289.10,43.0631
"11/6/2009 16:02:42",285.43,43.0631
"11/6/2009 16:02:43",281.75,43.0631
"11/6/2009 16:02:44",283.59,43.0631
"11/6/2009 16:02:45",301.90,43.0631
"11/6/2009 16:02:46",303.72,43.0631
"11/6/2009 16:02:48",307.36,43.0631
"11/6/2009 16:02:49",305.54,43.0631
"11/6/2009 16:02:50",305.54,43.0631
"11/6/2009 16:02:51",294.60,43.0631
"11/6/2009 16:02:52",300.08,42.95065
"11/6/2009 16:02:53",305.54,42.95065
"11/6/2009 16:02:54",305.54,42.95065
"11/6/2009 16:02:55",298.25,42.95065
"11/6/2009 16:02:56",303.72,42.8382
"11/6/2009 16:02:57",303.72,42.8382
"11/6/2009 16:02:58",309.17,42.8382
"11/6/2009 16:02:59",300.08,42.8382
"11/6/2009 16:03:00",298.25,42.8382
"11/6/2009 16:03:02",305.54,42.8382
"11/6/2009 16:03:03",300.08,42.8382
"11/6/2009 16:03:04",300.08,42.8382
"11/6/2009 16:03:05",292.77,42.8382
"11/6/2009 16:03:06",307.36,42.8382
"11/6/2009 16:03:07",305.54,42.8382
"11/6/2009 16:03:08",298.25,42.8382
"11/6/2009 16:03:09",300.08,42.72575
"11/6/2009 16:03:10",305.54,42.72575
"11/6/2009 16:03:11",301.90,42.72575
"11/6/2009 16:03:12",303.72,42.72575
"11/6/2009 16:03:13",305.54,42.72575
"11/6/2009 16:03:14",303.72,42.72575
"11/6/2009 16:03:16",301.90,42.72575
"11/6/2009 16:03:17",301.90,42.72575
"11/6/2009 16:03:18",300.08,42.72575
"11/6/2009 16:03:19",300.08,42.72575
"11/6/2009 16:03:20",301.90,42.72575
"11/6/2009 16:03:21",300.08,42.72575
"11/6/2009 16:03:22",300.08,42.6133
"11/6/2009 16:03:23",305.54,42.6133
"11/6/2009 16:03:24",301.90,42.6133
"11/6/2009 16:03:25",303.72,42.6133
"11/6/2009 16:03:26",301.90,42.6133
"11/6/2009 16:03:27",300.08,42.6133
"11/6/2009 16:03:28",292.77,42.6133
"11/6/2009 16:03:30",298.25,42.50085
"11/6/2009 16:03:31",301.90,42.50085
"11/6/2009 16:03:32",307.36,42.50085
"11/6/2009 16:03:33",294.60,42.3884
"11/6/2009 16:03:34",300.08,42.3884
"11/6/2009 16:03:35",307.36,42.27595
"11/6/2009 16:03:36",307.36,42.27595
"11/6/2009 16:03:37",303.72,42.27595
"11/6/2009 16:03:38",296.43,42.1635
"11/6/2009 16:03:39",309.17,42.1635
"11/6/2009 16:03:40",309.17,42.1635
"11/6/2009 16:03:41",303.72,42.1635
"11/6/2009 16:03:42",303.72,42.1635
"11/6/2009 16:03:44",309.17,42.1635
"11/6/2009 16:03:45",307.36,42.1635
"11/6/2009 16:03:46",296.43,42.1635
"11/6/2009 16:03:47",303.72,42.1635
"11/6/2009 16:03:48",309.17,42.1635
"11/6/2009 16:03:49",309.17,42.1635
"11/6/2009 16:03:50",301.90,42.1635
"11/6/2009 16:03:51",298.25,42.1635
"11/6/2009 16:03:52",294.60,42.1635
"11/6/2009 16:03:53",300.08,42.1635
"11/6/2009 16:03:54",301.90,42.1635
"11/6/2009 16:03:55",298.25,42.1635
"11/6/2009 16:03:56",305.54,42.1635
"11/6/2009 16:03:58",301.90,42.1635
"11/6/2009 16:03:59",303.72,42.1635
"11/6/2009 16:04:00",301.90,42.1635
"11/6/2009 16:04:01",307.36,42.1635
"11/6/2009 16:04:02",305.54,42.1635
"11/6/2009 16:04:03",301.90,42.1635
"11/6/2009 16:04:04",310.99,42.1635
"11/6/2009 16:04:05",305.54,42.1635
"11/6/2009 16:04:06",309.17,42.1635
"11/6/2009 16:04:07",301.90,42.1635
"11/6/2009 16:04:08",307.36,42.1635
"11/6/2009 16:04:09",300.08,42.1635
"11/6/2009 16:04:10",309.17,42.1635
"11/6/2009 16:04:12",296.43,42.1635
"11/6/2009 16:04:13",309.17,42.1635
"11/6/2009 16:04:14",310.99,42.1635
"11/6/2009 16:04:15",300.08,42.1635
"11/6/2009 16:04:16",303.72,42.1635
"11/6/2009 16:04:17",301.90,42.05105
"11/6/2009 16:04:18",301.90,42.05105
"11/6/2009 16:04:19",305.54,42.05105
"11/6/2009 16:04:20",305.54,42.05105
"11/6/2009 16:04:21",303.72,42.05105
"11/6/2009 16:04:22",303.72,42.05105
"11/6/2009 16:04:23",310.99,42.05105
"11/6/2009 16:04:24",309.17,42.05105
"11/6/2009 16:04:25",309.17,42.05105
"11/6/2009 16:04:27",298.25,42.05105
"11/6/2009 16:04:28",307.36,42.05105
"11/6/2009 16:04:29",305.54,42.05105
"11/6/2009 16:04:30",296.43,42.05105
"11/6/2009 16:04:31",298.25,42.05105
"11/6/2009 16:04:32",307.36,42.05105
"11/6/2009 16:04:33",309.17,42.05105
"11/6/2009 16:04:34",303.72,42.05105
"11/6/2009 16:04:35",296.43,42.05105
"11/6/2009 16:04:36",307.36,42.05105
"11/6/2009 16:04:37",296.43,41.9386
"11/6/2009 16:04:38",300.08,41.9386
"11/6/2009 16:04:39",307.36,41.82615
"11/6/2009 16:04:41",305.54,41.82615
"11/6/2009 16:04:42",305.54,41.7137
"11/6/2009 16:04:43",310.99,41.7137
"11/6/2009 16:04:44",309.17,41.7137
"11/6/2009 16:04:45",301.90,41.7137
"11/6/2009 16:04:46",301.90,41.7137
"11/6/2009 16:04:47",303.72,41.7137
"11/6/2009 16:04:48",296.43,41.7137
"11/6/2009 16:04:49",303.72,41.7137
"11/6/2009 16:04:50",303.72,41.7137
"11/6/2009 16:04:51",301.90,41.7137
"11/6/2009 16:04:52",301.90,41.7137
"11/6/2009 16:04:53",301.90,41.7137
"11/6/2009 16:04:55",301.90,41.7137
"11/6/2009 16:04:56",301.90,41.7137
"11/6/2009 16:04:57",300.08,41.7137
"11/6/2009 16:04:58",310.99,41.7137
"11/6/2009 16:04:59",303.72,41.7137
"11/6/2009 16:05:00",303.72,41.7137
"11/6/2009 16:05:01",310.99,41.7137
"11/6/2009 16:05:02",307.36,41.7137
"11/6/2009 16:05:03",301.90,41.7137
"11/6/2009 16:05:04",303.72,41.7137
"11/6/2009 16:05:05",300.08,41.7137
"11/6/2009 16:05:06",309.17,41.60125
"11/6/2009 16:05:07",310.99,41.60125
"11/6/2009 16:05:09",307.36,41.60125
"11/6/2009 16:05:10",309.17,41.60125
"11/6/2009 16:05:11",294.60,41.60125
"11/6/2009 16:05:12",309.17,41.4888
"11/6/2009 16:05:13",310.99,41.4888
"11/6/2009 16:05:14",303.72,41.4888
"11/6/2009 16:05:15",303.72,41.4888
"11/6/2009 16:05:16",310.99,41.4888
"11/6/2009 16:05:17",298.25,41.4888
"11/6/2009 16:05:18",307.36,41.4888
"11/6/2009 16:05:19",309.17,41.4888
"11/6/2009 16:05:20",301.90,41.4888
"11/6/2009 16:05:21",303.72,41.4888
"11/6/2009 16:05:23",305.54,41.4888
"11/6/2009 16:05:24",309.17,41.4888
"11/6/2009 16:05:25",300.08,41.4888
"11/6/2009 16:05:26",301.90,41.4888
"11/6/2009 16:05:27",307.36,41.4888
"11/6/2009 16:05:28",309.17,41.4888
"11/6/2009 16:05:29",301.90,41.37635
"11/6/2009 16:05:30",301.90,41.37635
"11/6/2009 16:05:31",301.90,41.4888
"11/6/2009 16:05:32",290.94,41.4888
"11/6/2009 16:05:33",303.72,41.4888
"11/6/2009 16:05:34",298.25,41.37635
"11/6/2009 16:05:35",310.99,41.37635
"11/6/2009 16:05:37",307.36,41.37635
"11/6/2009 16:05:38",301.90,41.2639
"11/6/2009 16:05:39",296.43,41.2639
"11/6/2009 16:05:40",301.90,41.2639
"11/6/2009 16:05:41",300.08,41.2639
"11/6/2009 16:05:42",301.90,41.15145
"11/6/2009 16:05:43",301.90,41.15145
"11/6/2009 16:05:44",309.17,41.15145
"11/6/2009 16:05:45",307.36,41.15145
"11/6/2009 16:05:46",305.54,41.2639
"11/6/2009 16:05:47",305.54,41.15145
"11/6/2009 16:05:48",279.91,41.15145
"11/6/2009 16:05:49",206.65,41.15145
"11/6/2009 16:05:50",255.79,41.15145
"11/6/2009 16:05:52",235.15,41.15145
"11/6/2009 16:05:53",246.44,41.15145
"11/6/2009 16:05:54",238.92,41.15145
"11/6/2009 16:05:55",238.92,41.15145
"11/6/2009 16:05:56",237.04,41.15145
"11/6/2009 16:05:57",240.80,41.2639
"11/6/2009 16:05:58",246.44,41.2639
"11/6/2009 16:05:59",235.15,41.2639
"11/6/2009 16:06:00",238.92,41.2639
"11/6/2009 16:06:01",240.80,41.2639
"11/6/2009 16:06:02",240.80,41.2639
"11/6/2009 16:06:03",229.48,41.37635
"11/6/2009 16:06:04",242.68,41.2639
"11/6/2009 16:06:06",238.92,41.37635
"11/6/2009 16:06:07",255.79,41.37635
"11/6/2009 16:06:08",283.59,41.37635
"11/6/2009 16:06:09",233.26,41.37635
"11/6/2009 16:06:10",279.91,41.37635
"11/6/2009 16:06:11",270.67,41.37635
"11/6/2009 16:06:12",257.66,41.37635
"11/6/2009 16:06:13",257.66,41.15145
"11/6/2009 16:06:14",246.44,41.15145
"11/6/2009 16:06:15",198.98,41.0390
"11/6/2009 16:06:16",227.59,41.15145
"11/6/2009 16:06:17",242.68,41.15145
"11/6/2009 16:06:18",263.25,41.2639
"11/6/2009 16:06:20",208.56,41.2639
"11/6/2009 16:06:21",244.56,41.15145
"11/6/2009 16:06:22",246.44,41.15145
"11/6/2009 16:06:23",191.28,41.15145
"11/6/2009 16:06:24",80.49,39.12735
"11/6/2009 16:06:25",27.13,38.22775
"11/6/2009 16:06:26",68.29,39.57715
"11/6/2009 16:06:27",78.46,40.3643
"11/6/2009 16:06:28",86.57,39.6896
"11/6/2009 16:06:29",146.46,39.4647
"11/6/2009 16:06:30",154.33,37.8904
"11/6/2009 16:06:31",140.55,37.2157
"11/6/2009 16:06:32",142.52,36.7659
"11/6/2009 16:06:34",142.52,36.3161
"11/6/2009 16:06:35",142.52,35.97875
"11/6/2009 16:06:36",146.46,35.6414
"11/6/2009 16:06:37",144.49,35.30405
"11/6/2009 16:06:38",142.52,34.85425
"11/6/2009 16:06:39",138.57,34.5169
"11/6/2009 16:06:40",144.49,34.17955
"11/6/2009 16:06:41",142.52,33.72975
"11/6/2009 16:06:42",146.46,33.27995
"11/6/2009 16:06:43",144.49,32.9426
"11/6/2009 16:06:44",146.46,32.60525
"11/6/2009 16:06:45",146.46,32.2679
"11/6/2009 16:06:46",144.49,31.93055
"11/6/2009 16:06:48",140.55,31.5932
"11/6/2009 16:06:49",144.49,31.3683
"11/6/2009 16:06:50",148.43,31.1434
"11/6/2009 16:06:51",142.52,30.9185
"11/6/2009 16:06:52",144.49,30.6936
"11/6/2009 16:06:53",146.46,30.4687
"11/6/2009 16:06:54",146.46,30.35625
"11/6/2009 16:06:55",140.55,30.0189
"11/6/2009 16:06:56",140.55,29.7940
"11/6/2009 16:06:57",146.46,29.5691
"11/6/2009 16:06:58",144.49,29.3442
"11/6/2009 16:06:59",142.52,29.00685
"11/6/2009 16:07:00",140.55,28.78195
"11/6/2009 16:07:02",146.46,28.55705
"11/6/2009 16:07:03",144.49,28.4446
"11/6/2009 16:07:04",144.49,28.2197
"11/6/2009 16:07:05",142.52,27.9948
"11/6/2009 16:07:06",142.52,27.7699
"11/6/2009 16:07:07",142.52,27.65745
"11/6/2009 16:07:08",144.49,27.65745
"11/6/2009 16:07:09",144.49,27.43255
"11/6/2009 16:07:10",146.46,27.3201
"11/6/2009 16:07:11",130.65,27.20765
"11/6/2009 16:07:12",146.46,27.0952
"11/6/2009 16:07:13",140.55,26.98275
"11/6/2009 16:07:14",140.55,26.75785
"11/6/2009 16:07:16",144.49,26.6454
"11/6/2009 16:07:17",142.52,26.4205
"11/6/2009 16:07:18",138.57,26.30805
"11/6/2009 16:07:19",144.49,26.08315
"11/6/2009 16:07:20",142.52,25.9707
"11/6/2009 16:07:21",146.46,25.7458
"11/6/2009 16:07:22",142.52,25.7458
"11/6/2009 16:07:23",144.49,25.5209
"11/6/2009 16:07:24",146.46,25.40845
"11/6/2009 16:07:25",142.52,25.2960
"11/6/2009 16:07:26",146.46,25.18355
"11/6/2009 16:07:27",146.46,24.95865
"11/6/2009 16:07:28",144.49,24.8462
"11/6/2009 16:07:30",136.59,24.73375
"11/6/2009 16:07:31",138.57,24.6213
