time,light,temperature
"11/5/2009 14:51:55",202.82,-17.46
"11/5/2009 14:51:56",197.06,-17.46
"11/5/2009 14:51:57",193.21,-17.46
"11/5/2009 14:51:58",191.28,-17.46
"11/5/2009 14:51:59",189.35,-17.46
"11/5/2009 14:52:00",187.42,-17.46
"11/5/2009 14:52:01",193.21,-17.46
"11/5/2009 14:52:02",185.49,-17.46
"11/5/2009 14:52:04",193.21,-17.46
"11/5/2009 14:52:05",187.42,-17.46
"11/5/2009 14:52:06",187.42,-17.46
"11/5/2009 14:52:07",187.42,-17.46
"11/5/2009 14:52:08",191.28,-17.46
"11/5/2009 14:52:09",189.35,-17.46
"11/5/2009 14:52:10",193.21,-17.46
"11/5/2009 14:52:11",191.28,-17.46
"11/5/2009 14:52:12",189.35,-17.46
"11/5/2009 14:52:13",189.35,-17.46
"11/5/2009 14:52:14",193.21,-17.46
"11/5/2009 14:52:15",193.21,-17.46
"11/5/2009 14:52:16",189.35,-17.46
"11/5/2009 14:52:17",189.35,-17.46
"11/5/2009 14:52:19",187.42,-17.46
"11/5/2009 14:52:20",189.35,-17.46
"11/5/2009 14:52:21",189.35,-17.46
"11/5/2009 14:52:22",187.42,-17.46
"11/5/2009 14:52:23",187.42,-17.46
"11/5/2009 14:52:24",191.28,-17.46
"11/5/2009 14:52:25",193.21,-17.46
"11/5/2009 14:52:26",191.28,-17.46
"11/5/2009 14:52:27",189.35,-17.46
"11/5/2009 14:52:28",191.28,-17.46
"11/5/2009 14:52:29",189.35,-17.46
"11/5/2009 14:52:30",189.35,-17.46
"11/5/2009 14:52:31",191.28,-17.46
"11/5/2009 14:52:32",189.35,-17.46
"11/5/2009 14:52:34",187.42,-17.46
"11/5/2009 14:52:35",191.28,-17.46
"11/5/2009 14:52:36",185.49,-17.46
"11/5/2009 14:52:37",191.28,-17.46
"11/5/2009 14:52:38",189.35,-17.46
"11/5/2009 14:52:39",185.49,-17.46
"11/5/2009 14:52:40",191.28,-17.46
"11/5/2009 14:52:41",189.35,-17.46
"11/5/2009 14:52:42",191.28,-17.46
"11/5/2009 14:52:43",189.35,-17.46
"11/5/2009 14:52:44",185.49,-17.46
"11/5/2009 14:52:45",189.35,-17.46
"11/5/2009 14:52:46",191.28,-17.46
"11/5/2009 14:52:47",189.35,-17.46
"11/5/2009 14:52:49",193.21,-17.46
"11/5/2009 14:52:50",193.21,-17.46
"11/5/2009 14:52:51",185.49,-17.46
"11/5/2009 14:52:52",185.49,-17.46
"11/5/2009 14:52:53",191.28,-17.46
"11/5/2009 14:52:54",189.35,-17.46
"11/5/2009 14:52:55",191.28,-17.46
"11/5/2009 14:52:56",191.28,-17.46
"11/5/2009 14:52:57",187.42,-17.46
"11/5/2009 14:52:58",191.28,-17.46
"11/5/2009 14:52:59",193.21,-17.46
"11/5/2009 14:53:00",189.35,-17.46
"11/5/2009 14:53:01",191.28,-17.46
"11/5/2009 14:53:02",193.21,-17.46
"11/5/2009 14:53:04",193.21,-17.46
"11/5/2009 14:53:05",193.21,-17.46
"11/5/2009 14:53:06",191.28,-17.46
"11/5/2009 14:53:07",189.35,-17.46
"11/5/2009 14:53:08",187.42,-17.46
"11/5/2009 14:53:09",193.21,-17.46
"11/5/2009 14:53:10",187.42,-17.46
"11/5/2009 14:53:11",195.13,-17.46
"11/5/2009 14:53:12",185.49,-17.46
"11/5/2009 14:53:13",191.28,-17.46
"11/5/2009 14:53:14",191.28,-17.46
"11/5/2009 14:53:15",191.28,-17.46
"11/5/2009 14:53:16",189.35,-17.46
"11/5/2009 14:53:17",187.42,-17.46
"11/5/2009 14:53:19",189.35,-17.46
"11/5/2009 14:53:20",187.42,-17.46
"11/5/2009 14:53:21",187.42,-17.46
"11/5/2009 14:53:22",193.21,-17.46
"11/5/2009 14:53:23",193.21,-17.46
"11/5/2009 14:53:24",189.35,-17.46
"11/5/2009 14:53:25",189.35,-17.46
"11/5/2009 14:53:26",187.42,-17.46
"11/5/2009 14:53:27",189.35,-17.46
"11/5/2009 14:53:28",185.49,-17.46
"11/5/2009 14:53:29",187.42,-17.46
"11/5/2009 14:53:30",191.28,-17.46
"11/5/2009 14:53:31",183.56,-17.46
"11/5/2009 14:53:33",187.42,-17.46
"11/5/2009 14:53:34",189.35,-17.46
"11/5/2009 14:53:35",189.35,-17.46
"11/5/2009 14:53:36",189.35,-17.78
"11/5/2009 14:53:37",185.49,-17.46
"11/5/2009 14:53:38",189.35,-17.46
"11/5/2009 14:53:39",187.42,-17.46
"11/5/2009 14:53:40",193.21,-17.46
"11/5/2009 14:53:41",187.42,-17.46
"11/5/2009 14:53:42",191.28,-17.46
"11/5/2009 14:53:43",193.21,-17.46
"11/5/2009 14:53:44",191.28,-17.78
"11/5/2009 14:53:45",193.21,-17.78
"11/5/2009 14:53:46",191.28,-17.78
"11/5/2009 14:53:48",189.35,-17.46
"11/5/2009 14:53:49",189.35,-17.46
"11/5/2009 14:53:50",189.35,-17.46
"11/5/2009 14:53:51",191.28,-17.46
"11/5/2009 14:53:52",189.35,-17.46
"11/5/2009 14:53:53",189.35,-17.46
"11/5/2009 14:53:54",189.35,-17.46
"11/5/2009 14:53:55",189.35,-17.46
"11/5/2009 14:53:56",189.35,-17.46
"11/5/2009 14:53:57",187.42,-17.46
"11/5/2009 14:53:58",191.28,-17.78
"11/5/2009 14:53:59",187.42,-17.78
"11/5/2009 14:54:00",193.21,-17.78
"11/5/2009 14:54:01",189.35,-17.78
"11/5/2009 14:54:03",187.42,-17.78
"11/5/2009 14:54:04",189.35,-17.78
"11/5/2009 14:54:05",185.49,-17.78
"11/5/2009 14:54:06",191.28,-17.78
"11/5/2009 14:54:07",191.28,-17.46
"11/5/2009 14:54:08",191.28,-17.78
"11/5/2009 14:54:09",191.28,-17.78
"11/5/2009 14:54:10",191.28,-17.46
"11/5/2009 14:54:11",193.21,-17.46
"11/5/2009 14:54:12",187.42,-17.78
"11/5/2009 14:54:13",191.28,-17.78
"11/5/2009 14:54:14",191.28,-17.78
"11/5/2009 14:54:15",189.35,-17.78
"11/5/2009 14:54:16",193.21,-17.78
"11/5/2009 14:54:18",189.35,-17.78
"11/5/2009 14:54:19",189.35,-17.46
"11/5/2009 14:54:20",193.21,-17.78
"11/5/2009 14:54:21",185.49,-17.78
"11/5/2009 14:54:22",185.49,-17.46
"11/5/2009 14:54:23",189.35,-17.78
"11/5/2009 14:54:24",187.42,-17.78
"11/5/2009 14:54:25",189.35,-17.46
"11/5/2009 14:54:26",189.35,-17.78
"11/5/2009 14:54:27",187.42,-17.46
"11/5/2009 14:54:28",189.35,-17.46
"11/5/2009 14:54:29",187.42,-17.78
"11/5/2009 14:54:30",189.35,-17.78
"11/5/2009 14:54:31",189.35,-17.78
"11/5/2009 14:54:33",189.35,-17.78
"11/5/2009 14:54:34",185.49,-17.46
"11/5/2009 14:54:35",187.42,-17.78
"11/5/2009 14:54:36",187.42,-17.78
"11/5/2009 14:54:37",191.28,-17.78
"11/5/2009 14:54:38",187.42,-17.78
"11/5/2009 14:54:39",191.28,-17.78
"11/5/2009 14:54:40",187.42,-17.78
"11/5/2009 14:54:41",187.42,-17.78
"11/5/2009 14:54:42",185.49,-17.78
"11/5/2009 14:54:43",191.28,-17.78
"11/5/2009 14:54:44",191.28,-17.78
"11/5/2009 14:54:45",185.49,-17.78
"11/5/2009 14:54:46",189.35,-17.78
"11/5/2009 14:54:48",187.42,-17.78
"11/5/2009 14:54:49",185.49,-17.78
"11/5/2009 14:54:50",187.42,-17.78
"11/5/2009 14:54:51",189.35,-17.78
"11/5/2009 14:54:52",193.21,-17.78
"11/5/2009 14:54:53",187.42,-17.78
"11/5/2009 14:54:54",185.49,-17.78
"11/5/2009 14:54:55",187.42,-17.78
"11/5/2009 14:54:56",187.42,-17.78
"11/5/2009 14:54:57",181.62,-17.78
"11/5/2009 14:54:58",124.69,-17.78
"11/5/2009 14:54:59",126.68,-17.78
"11/5/2009 14:55:00",122.70,-17.78
"11/5/2009 14:55:01",118.71,-17.78
"11/5/2009 14:55:03",120.71,-17.78
"11/5/2009 14:55:04",118.71,-17.78
"11/5/2009 14:55:05",122.70,-17.78
"11/5/2009 14:55:06",118.71,-17.78
"11/5/2009 14:55:07",168.02,-17.78
"11/5/2009 14:55:08",187.42,-17.78
"11/5/2009 14:55:09",189.35,-17.78
"11/5/2009 14:55:10",191.28,-17.78
"11/5/2009 14:55:11",189.35,-17.78
"11/5/2009 14:55:12",191.28,-17.78
"11/5/2009 14:55:13",187.42,-17.78
"11/5/2009 14:55:14",189.35,-17.78
"11/5/2009 14:55:15",193.21,-17.78
"11/5/2009 14:55:16",191.28,-17.78
"11/5/2009 14:55:18",191.28,-17.78
"11/5/2009 14:55:19",191.28,-17.78
"11/5/2009 14:55:20",187.42,-17.78
"11/5/2009 14:55:21",183.56,-17.46
"11/5/2009 14:55:22",187.42,-17.78
"11/5/2009 14:55:23",193.21,-17.78
"11/5/2009 14:55:24",189.35,-17.78
"11/5/2009 14:55:25",189.35,-17.78
"11/5/2009 14:55:26",183.56,-17.78
"11/5/2009 14:55:27",189.35,-17.78
"11/5/2009 14:55:28",193.21,-17.78
"11/5/2009 14:55:29",187.42,-17.78
"11/5/2009 14:55:30",187.42,-17.78
"11/5/2009 14:55:31",191.28,-17.78
"11/5/2009 14:55:33",191.28,-17.78
"11/5/2009 14:55:34",189.35,-17.78
"11/5/2009 14:55:35",189.35,-17.78
"11/5/2009 14:55:36",189.35,-17.78
"11/5/2009 14:55:37",193.21,-17.78
"11/5/2009 14:55:38",189.35,-17.78
"11/5/2009 14:55:39",193.21,-17.78
"11/5/2009 14:55:40",183.56,-17.78
"11/5/2009 14:55:41",185.49,-17.78
"11/5/2009 14:55:42",191.28,-17.78
"11/5/2009 14:55:43",187.42,-17.78
"11/5/2009 14:55:44",173.86,-17.78
"11/5/2009 14:55:45",193.21,-17.78
"11/5/2009 14:55:46",189.35,-17.78
"11/5/2009 14:55:48",193.21,-17.78
"11/5/2009 14:55:49",189.35,-17.78
"11/5/2009 14:55:50",189.35,-17.78
"11/5/2009 14:55:51",191.28,-17.78
"11/5/2009 14:55:52",189.35,-17.78
"11/5/2009 14:55:53",189.35,-17.78
"11/5/2009 14:55:54",193.21,-17.78
"11/5/2009 14:55:55",189.35,-17.78
"11/5/2009 14:55:56",189.35,-17.78
"11/5/2009 14:55:57",185.49,-17.78
"11/5/2009 14:55:58",185.49,-17.78
"11/5/2009 14:55:59",189.35,-17.78
"11/5/2009 14:56:00",191.28,-17.78
"11/5/2009 14:56:01",189.35,-17.78
"11/5/2009 14:56:03",185.49,-17.78
"11/5/2009 14:56:04",187.42,-17.78
"11/5/2009 14:56:05",183.56,-17.78
"11/5/2009 14:56:06",171.91,-17.78
"11/5/2009 14:56:07",181.62,-17.78
"11/5/2009 14:56:08",187.42,-17.78
"11/5/2009 14:56:09",191.28,-17.78
"11/5/2009 14:56:10",189.35,-17.78
"11/5/2009 14:56:11",189.35,-17.78
"11/5/2009 14:56:12",189.35,-17.78
"11/5/2009 14:56:13",185.49,-17.78
"11/5/2009 14:56:14",183.56,-17.78
"11/5/2009 14:56:15",191.28,-17.78
"11/5/2009 14:56:16",191.28,-17.78
"11/5/2009 14:56:18",191.28,-17.78
"11/5/2009 14:56:19",185.49,-17.78
"11/5/2009 14:56:20",187.42,-17.78
"11/5/2009 14:56:21",187.42,-17.78
"11/5/2009 14:56:22",189.35,-17.78
"11/5/2009 14:56:23",185.49,-17.78
"11/5/2009 14:56:24",187.42,-17.78
"11/5/2009 14:56:25",189.35,-17.78
"11/5/2009 14:56:26",185.49,-17.78
"11/5/2009 14:56:27",187.42,-17.78
"11/5/2009 14:56:28",189.35,-17.78
"11/5/2009 14:56:29",191.28,-17.78
"11/5/2009 14:56:30",191.28,-17.78
"11/5/2009 14:56:31",187.42,-17.78
"11/5/2009 14:56:33",187.42,-17.78
"11/5/2009 14:56:34",187.42,-17.78
"11/5/2009 14:56:35",189.35,-17.78
"11/5/2009 14:56:36",187.42,-17.78
"11/5/2009 14:56:37",191.28,-17.78
"11/5/2009 14:56:38",191.28,-17.78
"11/5/2009 14:56:39",183.56,-17.78
"11/5/2009 14:56:40",191.28,-17.78
"11/5/2009 14:56:41",187.42,-17.78
"11/5/2009 14:56:42",189.35,-17.78
"11/5/2009 14:56:43",187.42,-17.78
"11/5/2009 14:56:44",183.56,-17.78
"11/5/2009 14:56:45",187.42,-17.78
"11/5/2009 14:56:46",185.49,-17.78
"11/5/2009 14:56:48",185.49,-17.78
"11/5/2009 14:56:49",191.28,-17.78
"11/5/2009 14:56:50",187.42,-17.78
"11/5/2009 14:56:51",193.21,-17.78
"11/5/2009 14:56:52",189.35,-17.78
"11/5/2009 14:56:53",189.35,-17.78
"11/5/2009 14:56:54",189.35,-17.78
"11/5/2009 14:56:55",191.28,-17.78
"11/5/2009 14:56:56",187.42,-17.78
"11/5/2009 14:56:57",187.42,-17.78
"11/5/2009 14:56:58",187.42,-17.78
"11/5/2009 14:56:59",187.42,-17.78
"11/5/2009 14:57:00",187.42,-17.78
"11/5/2009 14:57:01",185.49,-17.78
"11/5/2009 14:57:03",185.49,-17.78
"11/5/2009 14:57:04",187.42,-17.78
"11/5/2009 14:57:05",193.21,-17.78
"11/5/2009 14:57:06",189.35,-17.78
"11/5/2009 14:57:07",189.35,-17.78
"11/5/2009 14:57:08",189.35,-17.78
"11/5/2009 14:57:09",189.35,-17.78
"11/5/2009 14:57:10",187.42,-17.78
"11/5/2009 14:57:11",189.35,-17.78
"11/5/2009 14:57:12",189.35,-17.78
"11/5/2009 14:57:13",193.21,-17.78
"11/5/2009 14:57:14",189.35,-17.78
"11/5/2009 14:57:15",191.28,-17.78
"11/5/2009 14:57:16",191.28,-17.78
"11/5/2009 14:57:18",187.42,-17.78
"11/5/2009 14:57:19",191.28,-17.78
"11/5/2009 14:57:20",189.35,-17.78
"11/5/2009 14:57:21",193.21,-17.78
"11/5/2009 14:57:22",189.35,-17.78
"11/5/2009 14:57:23",193.21,-17.78
"11/5/2009 14:57:24",191.28,-17.78
"11/5/2009 14:57:25",189.35,-17.78
"11/5/2009 14:57:26",191.28,-17.78
"11/5/2009 14:57:27",189.35,-17.78
"11/5/2009 14:57:28",189.35,-17.78
"11/5/2009 14:57:29",191.28,-17.78
"11/5/2009 14:57:30",191.28,-17.78
"11/5/2009 14:57:31",189.35,-17.78
"11/5/2009 14:57:32",191.28,-17.78
"11/5/2009 14:57:34",191.28,-17.78
"11/5/2009 14:57:35",195.13,-17.78
"11/5/2009 14:57:36",189.35,-17.78
"11/5/2009 14:57:37",189.35,-17.78
"11/5/2009 14:57:38",187.42,-17.78
"11/5/2009 14:57:39",191.28,-17.78
"11/5/2009 14:57:40",191.28,-17.78
"11/5/2009 14:57:41",193.21,-17.78
"11/5/2009 14:57:42",191.28,-17.78
"11/5/2009 14:57:43",187.42,-17.78
"11/5/2009 14:57:44",191.28,-17.78
"11/5/2009 14:57:45",191.28,-17.78
"11/5/2009 14:57:46",191.28,-17.78
"11/5/2009 14:57:47",189.35,-17.78
"11/5/2009 14:57:49",189.35,-17.78
"11/5/2009 14:57:50",189.35,-17.78
"11/5/2009 14:57:51",191.28,-17.78
"11/5/2009 14:57:52",191.28,-17.78
"11/5/2009 14:57:53",191.28,-17.78
"11/5/2009 14:57:54",191.28,-17.78
"11/5/2009 14:57:55",187.42,-17.78
"11/5/2009 14:57:56",189.35,-17.78
"11/5/2009 14:57:57",193.21,-17.78
"11/5/2009 14:57:58",189.35,-17.78
"11/5/2009 14:57:59",191.28,-17.78
"11/5/2009 14:58:00",187.42,-17.78
"11/5/2009 14:58:01",189.35,-17.78
"11/5/2009 14:58:02",189.35,-17.78
"11/5/2009 14:58:03",191.28,-17.78
"11/5/2009 14:58:05",195.13,-17.78
"11/5/2009 14:58:06",191.28,-17.78
"11/5/2009 14:58:07",191.28,-17.78
"11/5/2009 14:58:08",191.28,-17.78
"11/5/2009 14:58:09",189.35,-17.78
"11/5/2009 14:58:10",189.35,-17.78
"11/5/2009 14:58:11",193.21,-17.78
"11/5/2009 14:58:12",189.35,-17.78
"11/5/2009 14:58:13",189.35,-17.78
"11/5/2009 14:58:14",189.35,-17.78
"11/5/2009 14:58:15",187.42,-17.78
"11/5/2009 14:58:16",189.35,-17.78
"11/5/2009 14:58:17",189.35,-17.78
"11/5/2009 14:58:18",193.21,-17.78
"11/5/2009 14:58:20",193.21,-17.78
"11/5/2009 14:58:21",193.21,-17.78
"11/5/2009 14:58:22",193.21,-17.78
"11/5/2009 14:58:23",189.35,-17.78
"11/5/2009 14:58:24",185.49,-17.78
"11/5/2009 14:58:25",191.28,-17.78
"11/5/2009 14:58:26",187.42,-17.78
"11/5/2009 14:58:27",189.35,-17.78
"11/5/2009 14:58:28",191.28,-17.78
"11/5/2009 14:58:29",189.35,-17.78
"11/5/2009 14:58:30",189.35,-17.78
"11/5/2009 14:58:31",193.21,-17.78
"11/5/2009 14:58:32",191.28,-17.78
"11/5/2009 14:58:33",187.42,-17.78
"11/5/2009 14:58:35",187.42,-17.78
"11/5/2009 14:58:36",187.42,-17.78
"11/5/2009 14:58:37",193.21,-17.78
"11/5/2009 14:58:38",191.28,-17.78
"11/5/2009 14:58:39",185.49,-17.78
"11/5/2009 14:58:40",189.35,-17.78
"11/5/2009 14:58:41",191.28,-17.78
"11/5/2009 14:58:42",189.35,-17.78
"11/5/2009 14:58:43",185.49,-17.78
"11/5/2009 14:58:44",189.35,-17.78
"11/5/2009 14:58:45",189.35,-17.78
"11/5/2009 14:58:46",189.35,-17.78
"11/5/2009 14:58:47",191.28,-17.78
"11/5/2009 14:58:48",189.35,-17.78
"11/5/2009 14:58:50",191.28,-17.78
"11/5/2009 14:58:51",189.35,-17.78
"11/5/2009 14:58:52",189.35,-17.78
"11/5/2009 14:58:53",191.28,-17.78
"11/5/2009 14:58:54",189.35,-17.78
"11/5/2009 14:58:55",189.35,-17.78
"11/5/2009 14:58:56",187.42,-17.78
"11/5/2009 14:58:57",187.42,-17.78
"11/5/2009 14:58:58",191.28,-17.78
"11/5/2009 14:58:59",187.42,-17.78
"11/5/2009 14:59:00",191.28,-17.78
"11/5/2009 14:59:01",189.35,-17.78
"11/5/2009 14:59:02",187.42,-17.78
"11/5/2009 14:59:03",185.49,-17.78
"11/5/2009 14:59:05",191.28,-17.78
"11/5/2009 14:59:06",191.28,-17.78
"11/5/2009 14:59:07",191.28,-17.78
"11/5/2009 14:59:08",189.35,-17.78
"11/5/2009 14:59:09",193.21,-17.78
"11/5/2009 14:59:10",187.42,-17.78
"11/5/2009 14:59:11",187.42,-17.78
"11/5/2009 14:59:12",191.28,-17.78
"11/5/2009 14:59:13",189.35,-17.78
"11/5/2009 14:59:14",189.35,-17.78
"11/5/2009 14:59:15",185.49,-17.78
"11/5/2009 14:59:16",191.28,-17.78
"11/5/2009 14:59:17",189.35,-17.78
"11/5/2009 14:59:18",189.35,-17.78
"11/5/2009 14:59:20",185.49,-17.78
"11/5/2009 14:59:21",191.28,-17.78
"11/5/2009 14:59:22",193.21,-17.78
"11/5/2009 14:59:23",191.28,-17.78
"11/5/2009 14:59:24",191.28,-17.78
"11/5/2009 14:59:25",187.42,-17.78
"11/5/2009 14:59:26",191.28,-17.78
"11/5/2009 14:59:27",189.35,-17.78
"11/5/2009 14:59:28",185.49,-17.78
"11/5/2009 14:59:29",187.42,-17.78
"11/5/2009 14:59:30",193.21,-17.78
"11/5/2009 14:59:31",193.21,-17.78
"11/5/2009 14:59:32",189.35,-17.78
"11/5/2009 14:59:33",191.28,-17.78
"11/5/2009 14:59:35",191.28,-17.78
"11/5/2009 14:59:36",191.28,-17.78
"11/5/2009 14:59:37",191.28,-17.78
"11/5/2009 14:59:38",189.35,-17.78
"11/5/2009 14:59:39",189.35,-17.78
"11/5/2009 14:59:40",189.35,-17.78
"11/5/2009 14:59:41",189.35,-17.78
"11/5/2009 14:59:42",191.28,-17.78
"11/5/2009 14:59:43",193.21,-17.78
"11/5/2009 14:59:44",191.28,-17.78
"11/5/2009 14:59:45",193.21,-17.78
"11/5/2009 14:59:46",189.35,-17.78
"11/5/2009 14:59:47",189.35,-17.78
"11/5/2009 14:59:48",193.21,-17.78
"11/5/2009 14:59:50",187.42,-17.78
"11/5/2009 14:59:51",187.42,-17.78
"11/5/2009 14:59:52",191.28,-17.78
"11/5/2009 14:59:53",193.21,-17.78
"11/5/2009 14:59:54",189.35,-17.78
"11/5/2009 14:59:55",185.49,-17.78
"11/5/2009 14:59:56",189.35,-17.78
"11/5/2009 14:59:57",193.21,-17.78
"11/5/2009 14:59:58",189.35,-17.78
"11/5/2009 14:59:59",193.21,-17.78
"11/5/2009 15:00:00",191.28,-17.78
"11/5/2009 15:00:01",187.42,-17.78
"11/5/2009 15:00:02",189.35,-17.78
"11/5/2009 15:00:03",168.02,-17.78
"11/5/2009 15:00:05",177.74,-17.78
"11/5/2009 15:00:06",189.35,-17.78
"11/5/2009 15:00:07",189.35,-17.78
"11/5/2009 15:00:08",193.21,-17.78
"11/5/2009 15:00:09",189.35,-17.78
"11/5/2009 15:00:10",191.28,-17.78
"11/5/2009 15:00:11",185.49,-17.78
"11/5/2009 15:00:12",191.28,-17.78
"11/5/2009 15:00:13",193.21,-17.78
"11/5/2009 15:00:14",191.28,-17.78
"11/5/2009 15:00:15",187.42,-17.78
"11/5/2009 15:00:16",187.42,-17.78
"11/5/2009 15:00:17",187.42,-17.78
"11/5/2009 15:00:18",189.35,-17.78
"11/5/2009 15:00:20",187.42,-17.78
"11/5/2009 15:00:21",187.42,-17.78
"11/5/2009 15:00:22",185.49,-17.78
"11/5/2009 15:00:23",187.42,-17.78
"11/5/2009 15:00:24",185.49,-17.78
"11/5/2009 15:00:25",187.42,-17.78
"11/5/2009 15:00:26",187.42,-17.78
"11/5/2009 15:00:27",193.21,-17.78
"11/5/2009 15:00:28",191.28,-17.78
"11/5/2009 15:00:29",189.35,-17.78
"11/5/2009 15:00:30",193.21,-17.78
"11/5/2009 15:00:31",193.21,-17.78
"11/5/2009 15:00:32",189.35,-17.78
"11/5/2009 15:00:33",187.42,-17.78
"11/5/2009 15:00:34",191.28,-17.78
"11/5/2009 15:00:36",193.21,-17.78
"11/5/2009 15:00:37",191.28,-17.78
"11/5/2009 15:00:38",187.42,-17.78
"11/5/2009 15:00:39",193.21,-17.78
"11/5/2009 15:00:40",189.35,-17.78
"11/5/2009 15:00:41",189.35,-17.78
"11/5/2009 15:00:42",185.49,-17.78
"11/5/2009 15:00:43",193.21,-17.78
"11/5/2009 15:00:44",191.28,-17.78
"11/5/2009 15:00:45",193.21,-17.78
"11/5/2009 15:00:46",191.28,-17.78
"11/5/2009 15:00:47",189.35,-17.78
"11/5/2009 15:00:48",191.28,-17.78
"11/5/2009 15:00:49",191.28,-17.78
"11/5/2009 15:00:51",191.28,-17.78
"11/5/2009 15:00:52",191.28,-17.78
"11/5/2009 15:00:53",191.28,-17.78
"11/5/2009 15:00:54",193.21,-17.78
"11/5/2009 15:00:55",191.28,-17.78
"11/5/2009 15:00:56",189.35,-17.78
"11/5/2009 15:00:57",187.42,-17.78
"11/5/2009 15:00:58",183.56,-17.78
"11/5/2009 15:00:59",126.68,-17.78
"11/5/2009 15:01:00",114.72,-17.78
"11/5/2009 15:01:01",118.71,-17.78
"11/5/2009 15:01:02",86.57,-17.78
"11/5/2009 15:01:03",110.72,-17.78
"11/5/2009 15:01:04",76.43,-17.78
"11/5/2009 15:01:06",144.49,-17.78
"11/5/2009 15:01:07",175.80,-17.78
"11/5/2009 15:01:08",185.49,-17.78
"11/5/2009 15:01:09",187.42,-17.78
"11/5/2009 15:01:10",187.42,-17.78
"11/5/2009 15:01:11",193.21,-17.78
"11/5/2009 15:01:12",195.13,-17.78
"11/5/2009 15:01:13",195.13,-17.78
"11/5/2009 15:01:14",193.21,-17.78
"11/5/2009 15:01:15",197.06,-17.78
"11/5/2009 15:01:16",193.21,-17.78
"11/5/2009 15:01:17",191.28,-17.78
"11/5/2009 15:01:18",193.21,-17.78
"11/5/2009 15:01:19",193.21,-17.78
"11/5/2009 15:01:20",189.35,-17.78
"11/5/2009 15:01:22",193.21,-17.78
"11/5/2009 15:01:23",191.28,-17.78
"11/5/2009 15:01:24",191.28,-17.78
"11/5/2009 15:01:25",195.13,-17.78
"11/5/2009 15:01:26",195.13,-17.78
"11/5/2009 15:01:27",195.13,-17.78
"11/5/2009 15:01:28",195.13,-17.78
"11/5/2009 15:01:29",193.21,-17.78
"11/5/2009 15:01:30",195.13,-17.78
"11/5/2009 15:01:31",191.28,-17.78
"11/5/2009 15:01:32",193.21,-17.78
"11/5/2009 15:01:33",193.21,-17.78
"11/5/2009 15:01:34",197.06,-17.78
"11/5/2009 15:01:35",191.28,-17.78
"11/5/2009 15:01:37",191.28,-17.78
"11/5/2009 15:01:38",191.28,-17.78
"11/5/2009 15:01:39",177.74,-17.78
"11/5/2009 15:01:40",179.68,-17.78
"11/5/2009 15:01:41",181.62,-17.78
"11/5/2009 15:01:42",171.91,-17.78
"11/5/2009 15:01:43",183.56,-17.78
"11/5/2009 15:01:44",191.28,-17.78
"11/5/2009 15:01:45",191.28,-17.78
"11/5/2009 15:01:46",193.21,-17.78
"11/5/2009 15:01:47",193.21,-17.78
"11/5/2009 15:01:48",197.06,-17.78
"11/5/2009 15:01:49",197.06,-17.78
"11/5/2009 15:01:50",191.28,-17.78
"11/5/2009 15:01:52",195.13,-17.78
