time,latitude,longitude,acceleration,light,temperature,sound,altitude
1277821680,,,0.94,480.00,22.82,66, 
1277821681,,,0.90,488.16,22.82,66, 
1277821682,,,0.90,502.73,22.82,66, 
1277821683,,,0.90,497.89,23.14,66, 
1277821684,,,0.90,494.65,22.82,66, 
1277821685,,,0.90,494.65,22.82,66, 
1277821686,,,0.90,502.73,22.82,66, 
1277821687,,,0.90,493.03,22.82,66, 
1277821688,,,0.90,509.16,22.82,66, 
1277821689,,,0.90,294.60,22.82,66, 
1277821690,,,0.90,2.10,22.82,66, 
1277821691,,,0.90,0.00,22.82,66, 
1277821692,,,0.90,0.00,22.82,66, 
1277821693,,,0.90,0.00,23.14,66, 
1277821694,,,0.90,0.00,23.14,66, 
1277821695,,,0.90,0.00,23.14,66, 
1277821696,,,0.90,0.00,23.14,66, 
1277821697,,,0.90,0.00,22.82,66, 
1277821698,,,0.94,483.27,23.14,66, 
1277821699,,,1.09,154.33,23.14,66, 
1277821700,,,1.05,0.00,23.14,66, 
1277821701,,,1.05,70.33,23.14,66, 
1277821702,,,0.90,332.61,23.14,66, 
1277821703,,,0.90,496.27,23.14,66, 
1277821704,,,0.94,493.03,23.14,66, 
1277821705,,,0.86,489.78,23.14,66, 
1277821706,,,0.90,428.41,23.14,66, 
1277821707,,,0.90,445.24,23.14,66, 
1277821708,,,0.90,446.91,23.14,66, 
1277821709,,,0.90,476.72,23.14,66, 
1277821710,,,0.90,423.32,23.14,66, 
1277821711,,,0.90,373.33,23.14,66, 
1277821712,,,0.90,494.65,23.14,66, 
1277821713,,,0.90,476.72,23.14,66, 
1277821714,,,0.90,476.72,23.14,66, 
1277821715,,,0.90,481.63,23.14,66, 
