time,latitude,longitude,acceleration,light,temperature,sound,altitude
06/28/2010 13:32:03,42.656284,-71.3254,0.86,1072.46,33.78,7,37
06/28/2010 13:32:04,42.656284,-71.32542,0.90,1072.46,33.78,5,37
06/28/2010 13:32:05,42.656284,-71.32542,0.90,1071.72,33.78,7,37
06/28/2010 13:32:06,42.656265,-71.32542,0.94,1071.72,33.78,9,37
06/28/2010 13:32:07,42.656284,-71.32542,0.86,1070.98,33.78,8,37
06/28/2010 13:32:08,42.656284,-71.32542,1.02,1073.20,33.78,17,38
06/28/2010 13:32:09,42.656284,-71.32542,0.90,1076.86,33.78,4,38
06/28/2010 13:32:10,42.656284,-71.32542,0.59,1073.93,33.78,10,38
06/28/2010 13:32:11,42.6563,-71.32543,0.74,1073.20,33.78,15,38
06/28/2010 13:32:12,42.656315,-71.32543,1.13,1072.46,33.78,22,39
06/28/2010 13:32:13,42.65633,-71.32543,0.94,1072.46,33.78,17,39
06/28/2010 13:32:14,42.65633,-71.32543,0.59,1071.72,33.78,16,40
06/28/2010 13:32:15,42.65635,-71.32543,0.74,1071.72,33.78,10,40
06/28/2010 13:32:17,42.656364,-71.32543,0.98,1072.46,33.78,12,40
06/28/2010 13:32:18,42.656364,-71.32543,1.25,1072.46,33.78,8,41
06/28/2010 13:32:19,42.65638,-71.32545,0.86,1072.46,34.10,18,41
06/28/2010 13:32:20,42.656395,-71.32545,0.51,1073.20,33.78,38,41
06/28/2010 13:32:21,42.656414,-71.32545,0.70,1073.93,33.78,14,42
06/28/2010 13:32:22,42.656414,-71.32545,0.90,1073.20,33.78,24,42
06/28/2010 13:32:23,42.656437,-71.32545,1.25,1072.46,33.78,18,43
06/28/2010 13:32:24,42.656452,-71.32545,0.90,1071.72,33.78,12,43
06/28/2010 13:32:25,42.65647,-71.32546,0.70,1070.98,33.78,20,45
06/28/2010 13:32:26,42.656487,-71.32546,0.74,1070.98,33.78,6,45
06/28/2010 13:32:27,42.6565,-71.32546,1.02,1071.72,33.78,7,46
06/28/2010 13:32:28,42.656517,-71.32546,1.13,1072.46,33.78,2,46
06/28/2010 13:32:29,42.656536,-71.32546,0.86,1072.46,33.78,4,47
06/28/2010 13:32:31,42.656536,-71.32546,0.62,1071.72,33.78,9,47
06/28/2010 13:32:32,42.65655,-71.32548,0.70,1071.72,33.78,5,48
06/28/2010 13:32:33,42.656567,-71.32548,1.09,1072.46,33.78,30,48
06/28/2010 13:32:34,42.65658,-71.32548,1.25,1072.46,33.78,29,49
06/28/2010 13:32:35,42.65658,-71.32548,0.94,1072.46,33.78,22,49
06/28/2010 13:32:36,42.6566,-71.32548,0.74,1072.46,33.78,10,50
06/28/2010 13:32:37,42.656616,-71.32548,0.62,1070.98,33.78,4,50
06/28/2010 13:32:38,42.65663,-71.32548,0.86,1071.72,33.78,4,51
06/28/2010 13:32:39,42.65665,-71.32549,1.25,1071.72,33.78,4,52
06/28/2010 13:32:40,42.656666,-71.32549,1.02,1071.72,33.78,7,54
06/28/2010 13:32:41,42.65668,-71.32549,0.59,1072.46,33.78,3,54
06/28/2010 13:32:42,42.656696,-71.32549,0.59,1072.46,33.78,4,54
06/28/2010 13:32:43,42.656696,-71.325516,0.82,1072.46,33.78,3,55
06/28/2010 13:32:45,42.656715,-71.325516,1.13,1073.20,33.46,3,55
06/28/2010 13:32:46,42.65673,-71.325516,1.02,1072.46,33.78,5,55
06/28/2010 13:32:47,42.656746,-71.325516,0.66,1070.98,33.46,7,56
06/28/2010 13:32:48,42.656746,-71.325516,0.70,1070.24,33.46,5,56
06/28/2010 13:32:49,42.65676,-71.325516,0.90,1069.49,33.46,5,56
06/28/2010 13:32:50,42.656788,-71.325516,1.17,1070.24,33.46,9,57
06/28/2010 13:32:51,42.656803,-71.325516,0.90,1070.24,33.46,12,57
06/28/2010 13:32:52,42.656803,-71.325516,0.74,1069.49,33.46,14,57
06/28/2010 13:32:53,42.656837,-71.32554,0.74,1069.49,33.46,3,58
06/28/2010 13:32:54,42.656853,-71.32554,1.02,1069.49,33.46,10,58
06/28/2010 13:32:55,42.656853,-71.32554,1.21,1068.75,33.46,5,58
06/28/2010 13:32:56,42.656868,-71.32554,0.86,1069.49,33.46,8,59
06/28/2010 13:32:57,42.656883,-71.32554,0.59,1069.49,33.46,5,59
06/28/2010 13:32:59,42.656883,-71.325554,0.74,1069.49,33.46,10,60
06/28/2010 13:33:00,42.656902,-71.325554,1.02,1068.75,33.46,14,60
06/28/2010 13:33:01,42.656918,-71.325554,1.17,1068.75,33.46,10,62
